train-AverageReturn,LossBefore,Itr,train-AverageDiscountedReturn,Time-Optimization,train-MaxReturn,ItrTime,train-PolicyExecTime,train-MinReturn,train-NumTrajs,n_timesteps,LossAfter,train-EnvExecTime,Time-SampleProc,Time-Sampling,Time,train-StdReturn
210.57876628817337,-1.3726942e-05,10,123.24690572604834,0.2604103088378906,230.60411600728608,18.18001127243042,14.537984848022461,160.9898924367799,100,110000,-0.002015371,3.106698513031006,0.027969837188720703,17.889628887176514,199.1681215763092,13.440555219559402
214.96903357772962,-1.3606297e-05,11,125.13326661074045,0.24599957466125488,229.8325409347255,18.27564287185669,14.653216361999512,186.53841491066584,100,120000,-0.0031441078,3.0978987216949463,0.01995062828063965,18.009692668914795,217.45676612854004,9.564184754876123
216.19432668291537,-1.344516e-05,12,125.73086790490241,0.25551533699035645,233.94131984089924,18.258214712142944,14.674736976623535,174.29716457543478,100,130000,-0.002239775,3.0353736877441406,0.02699756622314453,17.975701808929443,235.72797989845276,9.915896557747942
219.7796557270919,-1.3295632e-05,13,127.3152307241319,0.2479996681213379,236.03887460349904,18.10395860671997,14.504082202911377,191.36368122315727,100,140000,-0.0029175007,3.046853542327881,0.018971681594848633,17.835987091064453,253.84493780136108,9.296015819785849
219.6739119255836,-1.3179281e-05,14,127.24826231524969,0.24699950218200684,235.6476010483567,18.10487461090088,14.535715103149414,163.7134013229189,100,150000,-0.002484815,3.0425941944122314,0.018997907638549805,17.837911128997803,271.96281242370605,9.693685383862187
220.93098990368742,-1.30925255e-05,15,127.89686497951868,0.2540013790130615,237.20705806703916,18.44187879562378,14.727893590927124,175.1643209698009,100,160000,-0.00210438,3.1601171493530273,0.025957584381103516,18.161919832229614,290.4172034263611,8.994872666041362
221.22005178256885,-1.3007331e-05,16,127.98460820308351,0.2539989948272705,232.83210475166177,18.783462047576904,14.970260858535767,186.15084732335384,100,170000,-0.0024721043,3.2422709465026855,0.025982141494750977,18.502463579177856,309.21366333961487,8.101810472527987
221.32114327642947,-1.29246655e-05,17,127.99533336527014,0.26918697357177734,235.19889841668558,18.32421636581421,14.63456106185913,192.2958456356568,100,180000,-0.0027609367,3.092921257019043,0.019999980926513672,18.03202795982361,327.5508804321289,7.362633243106252
221.2431732517436,-1.280455e-05,18,128.0033756888375,0.26822423934936523,232.86548547603869,18.28717303276062,14.636448860168457,189.1938884128556,100,190000,-0.001935764,3.0972652435302734,0.024998903274536133,17.992949724197388,345.8520531654358,7.2429836070433
221.3752613656147,-1.2670544e-05,19,128.05640939763987,0.25099945068359375,233.98628045980044,18.281665802001953,14.700741052627563,197.7372266973493,100,200000,-0.0031388195,3.0293214321136475,0.023998737335205078,18.006667613983154,364.14772057533264,6.710891335041198
223.42728768466134,-1.2534174e-05,20,128.92421599798888,0.24700045585632324,247.86338219836279,18.313931226730347,14.778612613677979,196.55207220359915,100,210000,-0.0029232935,3.0072832107543945,0.024967432022094727,18.04196333885193,382.4756519794464,7.363997698380738
224.4173264571135,-1.2414692e-05,21,129.41801757982898,0.2579994201660156,236.82881167728263,17.71721601486206,14.334099054336548,198.53184635314847,100,220000,-0.0014561897,2.8485209941864014,0.02399897575378418,17.434218168258667,400.2058675289154,6.57664881915177
221.64950173572942,-1.2292695e-05,22,128.16040376057472,0.2469172477722168,234.9211856525037,17.723114728927612,14.263895511627197,164.41861103203422,100,230000,0.0026804078,2.929208993911743,0.020999908447265625,17.454199075698853,417.9419844150543,11.376321571022704
223.08441647121185,-1.2174785e-05,23,128.83754423100325,0.25551319122314453,238.253556817984,17.844058513641357,14.40807032585144,166.8503817228271,100,240000,0.00041057303,2.935206174850464,0.02200627326965332,17.56653904914856,435.79904413223267,11.182500172889059
225.4794011370902,-1.2042028e-05,24,129.94677307315925,0.25299549102783203,236.69214116581432,17.7137770652771,14.326777458190918,194.38149626947677,100,250000,-0.0019422607,2.8557064533233643,0.026001691818237305,17.43477988243103,453.52582025527954,6.979221944845806
225.74008538971418,-1.1906923e-05,25,130.0640850468809,0.24200201034545898,239.6496797579291,17.724597215652466,14.311821460723877,204.18331708759496,100,260000,-0.0029818804,2.8832409381866455,0.026997804641723633,17.455597400665283,471.26341938972473,6.804080301794848
223.51778806563436,-1.1782913e-05,26,129.08921949577189,0.24551129341125488,235.51692954014055,17.650721311569214,14.13709831237793,165.32929807464924,100,270000,-0.002694554,2.9991345405578613,0.019762754440307617,17.38544726371765,488.92813992500305,10.255622003554526
225.6936170079916,-1.1668271e-05,27,130.06029937294826,0.24300003051757812,237.53281719687183,17.77012062072754,14.267786741256714,203.76514952652582,100,280000,-0.0024047135,2.9343740940093994,0.02699112892150879,17.49913001060486,506.71126079559326,6.603240659998137
224.29843372296736,-1.1553343e-05,28,129.42003944124838,0.25299906730651855,236.78684411671492,17.773399591445923,14.328545331954956,205.9533701589823,100,290000,0.0011224146,2.910978317260742,0.019001245498657227,17.500399351119995,524.4966611862183,6.7720022664425406
223.82065979277152,-1.141714e-05,29,129.17247994770335,0.24799799919128418,236.37478084962854,17.824405670166016,14.334794044494629,169.8454966480889,100,300000,-0.0022726746,2.952977418899536,0.027966737747192383,17.54844093322754,542.3360660076141,8.903657386813943
225.22173137438628,-1.1282348e-05,30,129.77443099311085,0.2390000820159912,235.21427834128647,17.59509038925171,14.20808458328247,208.53574022701926,100,310000,8.8625784e-05,2.900022029876709,0.027009963989257812,17.32807993888855,559.944230556488,6.25544864430107
225.67910144577735,-1.1146854e-05,31,129.9942411488313,0.2550079822540283,237.70708187984917,17.5946102142334,14.188926219940186,210.11670999522502,100,320000,0.00063882535,2.8452632427215576,0.028998851776123047,17.309604167938232,577.551840543747,6.018681391684511
225.50529323426804,-1.1038832e-05,32,129.88120572320497,0.24399995803833008,236.30249839336673,17.687753438949585,14.102265119552612,202.63283873814746,100,330000,-0.0025591159,3.047075033187866,0.026967287063598633,17.415786266326904,595.2525947093964,6.247567506997416
224.57609701289945,-1.0917845e-05,33,129.52985075301385,0.25100064277648926,236.38436867503714,17.615850925445557,14.233065128326416,198.06636234800612,100,340000,-0.0031315507,2.8463807106018066,0.02499985694885254,17.338850021362305,612.8814463615417,7.856700398464139
225.899225653896,-1.0826296e-05,34,130.14265369810212,0.26351165771484375,236.4466920885032,17.682589530944824,14.142827987670898,187.10545388603938,100,350000,-0.002463529,2.983363151550293,0.027962207794189453,17.39111566543579,630.57803606987,7.155634990446705
225.44530133999666,-1.07137e-05,35,129.91279071344437,0.2525026798248291,236.58471404664547,17.73085880279541,14.235520839691162,173.10030737419405,100,360000,-0.0011774488,2.9653000831604004,0.022968053817749023,17.454388856887817,648.3218972682953,8.199037487891
224.38941365564216,-1.0622525e-05,36,129.41128132954753,0.24506688117980957,236.18364155482502,17.724876642227173,14.231760740280151,202.42925292177702,100,370000,-0.0026594708,2.9652462005615234,0.020998001098632812,17.45881175994873,666.059779882431,6.757221032633657
226.09576263878506,-1.05373065e-05,37,130.17417929412616,0.25951480865478516,234.4115197999883,17.733375549316406,14.215608358383179,200.8944619388999,100,380000,-0.0031364618,2.9665918350219727,0.026968955993652344,17.44286060333252,683.8060886859894,6.308910080191491
226.95689405709084,-1.0473252e-05,38,130.57019262249662,0.2535128593444824,239.45882323515747,17.73106098175049,14.21740460395813,198.80020729676258,100,390000,-0.0023378036,2.932720184326172,0.025980234146118164,17.449634790420532,701.5502140522003,5.789333791672834
227.2831970317542,-1.0388446e-05,39,130.72458368200606,0.24599742889404297,237.42156005679857,17.684978723526,14.242897748947144,210.3949570881949,100,400000,-0.0021545743,2.9157729148864746,0.020969867706298828,17.41801142692566,719.248193025589,5.399222485943776
226.317444500351,-1.0283869e-05,40,130.3141871602344,0.24802708625793457,235.1568651045911,17.878296852111816,14.33543848991394,208.44411425122613,100,410000,0.0047056847,3.0252771377563477,0.02089858055114746,17.60837149620056,737.1394908428192,5.821439120455426
226.7678928819023,-1.0159942e-05,41,130.5633655318143,0.24799847602844238,236.18179776921104,17.676719903945923,14.166144132614136,212.3303841848599,100,420000,0.0018675724,2.9794301986694336,0.02400040626525879,17.40472102165222,754.8302114009857,5.609488629509378
227.2206608174376,-1.00353645e-05,42,130.76855668140982,0.25496554374694824,237.2642502796691,17.70990800857544,14.232666015625,191.69830824665766,100,430000,-0.0012613285,2.9182047843933105,0.028032541275024414,17.426909923553467,772.5531189441681,6.3931084558824685
227.4919626057389,-9.921545e-06,43,130.7939920187264,0.24900126457214355,238.70714599706776,17.77329969406128,14.27317190170288,198.63350094675386,100,440000,-0.0029276658,2.951723575592041,0.02399921417236328,17.498328924179077,790.3404188156128,6.066714834285301
227.6020519613832,-9.803758e-06,44,130.8894600258547,0.2409987449645996,236.50360341543137,17.78953742980957,14.229609727859497,215.15481469023888,100,450000,-0.0022928424,3.0302894115448,0.020998001098632812,17.527540683746338,808.1449553966522,4.260467374164661
228.87322497116384,-9.654619e-06,45,131.4800525408045,0.25099921226501465,238.7753917188279,17.75721287727356,14.327864170074463,215.00827818355538,100,460000,-0.0015699071,2.9016940593719482,0.026969432830810547,17.479244232177734,825.9156765937805,4.727524977480064
228.0214653486714,-9.569271e-06,46,131.06861908687046,0.25052809715270996,237.13436462928354,17.664352416992188,14.301957130432129,174.80819192228657,100,470000,-0.0034056688,2.837554454803467,0.02296900749206543,17.388822317123413,843.5930290222168,7.981676090379346
228.54145199453,-9.467589e-06,47,131.396585634977,0.24399852752685547,239.1942557337187,17.80906867980957,14.353106498718262,197.661309763774,100,480000,-0.002267579,2.9430463314056396,0.02499699592590332,17.53807234764099,861.415097951889,6.792515961425276
229.1194357512223,-9.364544e-06,48,131.59615494761988,0.2539694309234619,238.03959724165682,17.859848260879517,14.274156332015991,209.66159708095375,100,490000,-0.0030058473,3.059842109680176,0.019029617309570312,17.586849212646484,879.2879469394684,4.790471509971147
228.31790331831897,-9.240593e-06,49,131.20249859180686,0.24552607536315918,240.88122345580135,18.1422221660614,14.589289903640747,171.5896621952276,100,500000,-0.0041802856,2.9682891368865967,0.02497076988220215,17.87072515487671,897.4421689510345,9.576301122050351
228.58488737589417,-9.1277025e-06,50,131.34181342237983,0.2589995861053467,241.78634123152008,17.965941190719604,14.45609164237976,203.03603262895652,100,510000,-0.002222316,2.953730821609497,0.027965784072875977,17.676975965499878,915.4211122989655,7.039675854578753
229.41593727253738,-9.031649e-06,51,131.79158693454997,0.2559995651245117,240.46000160207552,18.022016525268555,14.512644052505493,213.756164515652,100,520000,0.0033267715,2.9819579124450684,0.025959014892578125,17.739056825637817,933.4561290740967,4.861385282382723
228.16308371314773,-8.943133e-06,52,131.1923383299754,0.24400019645690918,240.06199600088354,17.808566570281982,14.376853466033936,211.58014029296046,100,530000,-0.0034050664,2.904675006866455,0.02596139907836914,17.538604974746704,951.2796967029572,6.036946407158983
229.66273777425818,-8.826839e-06,53,131.85019974619377,0.24200034141540527,242.0594740384752,17.827760457992554,14.290341138839722,205.6762860434782,100,540000,-0.0020631412,3.0371499061584473,0.022967100143432617,17.56076455116272,969.1214570999146,6.819148970338805
229.53472016907273,-8.684846e-06,54,131.85244811003176,0.25251245498657227,243.32943292468033,17.684057474136353,14.215623617172241,208.71973910127798,100,550000,-0.0023892098,2.9388210773468018,0.02896738052368164,17.4025776386261,986.8185143470764,7.253181438335488
231.5821793962171,-8.550008e-06,55,132.66744560691106,0.27699971199035645,241.25918192163823,18.34523320198059,14.6368408203125,209.99163698528642,100,560000,-0.0021480217,3.1230790615081787,0.031999826431274414,18.035232305526733,1005.1767449378967,5.975455320416168
230.8095149461287,-8.450723e-06,56,132.2435688153419,0.295001745223999,242.93653416241065,18.61218786239624,14.748721361160278,215.0326724568858,100,570000,-3.405674e-05,3.259089231491089,0.02199840545654297,18.2951877117157,1023.8049325942993,5.602824354511148
231.56321621065052,-8.34568e-06,57,132.67563162653036,0.29399967193603516,242.94714657998512,19.872153997421265,15.809185266494751,202.58268708795407,100,580000,-0.0028675904,3.4050471782684326,0.03300023078918457,19.545154094696045,1043.6910862922668,6.098936046888933
231.46961895646936,-8.265622e-06,58,132.3507781129518,0.27002811431884766,243.28434630315704,18.408684492111206,14.765812873840332,207.91368064618618,100,590000,-0.0029149437,3.081112861633301,0.019997358322143555,18.117658853530884,1062.1127710342407,6.681888601086559
231.70176172391385,-8.181017e-06,59,132.13468660180789,0.2685239315032959,247.71702082913615,18.03343677520752,14.51029348373413,164.1197287420015,100,600000,-0.0058025443,2.969358205795288,0.020973682403564453,17.740939140319824,1080.1602087020874,9.939674304521347
232.84091273683111,-8.082507e-06,60,132.8715879246567,0.26601147651672363,242.9451581748169,18.06378173828125,14.477795839309692,219.66565165457902,100,610000,0.0031948448,2.96744441986084,0.026999711990356445,17.769772052764893,1098.2369904518127,5.140468275029095
232.46672672801964,-7.940044e-06,61,132.81392239244698,0.2635211944580078,245.1071549980303,18.051479816436768,14.463704586029053,209.2151945965838,100,620000,-0.002733719,3.038823127746582,0.025998830795288086,17.76195979118347,1116.3014707565308,6.020750516370745
233.51693215381846,-7.789677e-06,62,133.40430876364042,0.2689995765686035,245.36613082434008,17.846144676208496,14.265865087509155,217.2466275736551,100,630000,-0.004121619,3.0285704135894775,0.024999618530273438,17.550147533416748,1134.1616163253784,5.873110347536532
233.60243624593733,-7.655675e-06,63,133.2255425336955,0.2709996700286865,244.51254696439838,18.739708185195923,15.041147947311401,214.6434245267316,100,640000,-0.003025154,3.117082357406616,0.021997451782226562,18.44671106338501,1152.9153242111206,6.074361649832499
235.26859141440508,-7.5444864e-06,64,133.9370076927738,0.2610015869140625,244.81115834987747,18.109929084777832,14.565431356430054,220.50633814691594,100,650000,-0.0008544989,3.0001347064971924,0.02499985694885254,17.82292890548706,1171.0392558574677,4.9328943953498445
235.54942378434146,-7.415619e-06,65,133.96206831980348,0.2649998664855957,245.81693187606984,18.085623025894165,14.572011709213257,217.34435325981246,100,660000,-0.0044685937,2.9541244506835938,0.025998353958129883,17.793625116348267,1189.1388778686523,5.587920214751196
236.69119627554764,-7.2997213e-06,66,134.30949500266226,0.2944025993347168,248.26654086450952,18.509687662124634,14.763299465179443,216.65647508132977,100,670000,-0.0021872674,3.1560111045837402,0.026971817016601562,18.188313245773315,1207.661565542221,5.366062514189732
238.17775885082656,-7.180126e-06,67,134.87670713036218,0.26651716232299805,256.54993513110196,18.144157886505127,14.553776025772095,218.0250275057103,100,680000,0.006285232,3.039736747741699,0.018997907638549805,17.857574701309204,1225.8187217712402,5.251546869859731
237.91086442100766,-7.0523215e-06,68,134.57698527715309,0.2759988307952881,246.61884096780463,18.29314947128296,14.727979183197021,214.75176411796045,100,690000,-0.0028860858,3.007737874984741,0.02403879165649414,17.993111848831177,1244.1248042583466,5.42234563854727
238.6358135142578,-6.9201287e-06,69,134.9798329510505,0.26052403450012207,246.53272920127955,18.008397340774536,14.46254563331604,224.6190319099085,100,700000,-0.003072296,2.9882102012634277,0.020970821380615234,17.7269024848938,1262.147201538086,4.796254670255735
238.7540284398005,-6.761228e-06,70,135.12221933032578,0.2599976062774658,247.11756758702066,17.776469230651855,14.323000192642212,217.3254870388836,100,710000,-0.0021414452,2.924583673477173,0.0239715576171875,17.492500066757202,1279.9366703033447,5.463136538682506
238.38084741073172,-6.598761e-06,71,135.14750982529029,0.261000394821167,250.28259821707124,17.728845834732056,14.263893365859985,218.6867016015767,100,720000,-0.0006298085,2.861762762069702,0.018967390060424805,17.44587993621826,1297.6785192489624,5.281453080082743
240.01755283445593,-6.4957635e-06,72,135.6995565446474,0.2825164794921875,248.19145903764488,17.690661907196045,14.202606916427612,222.82145162782254,100,730000,-0.0016913688,2.9181556701660156,0.026998281478881836,17.378148317337036,1315.3821828365326,4.9195053098661985
240.53931082261013,-6.3924936e-06,73,135.89436876764637,0.26999974250793457,250.26674810255656,18.33769154548645,14.70635175704956,181.8236200942428,100,740000,-0.0033436609,3.0448930263519287,0.02899932861328125,18.038692474365234,1333.7328758239746,9.150115631322935
239.6722021537242,-6.293566e-06,74,135.54153529059397,0.2740354537963867,252.7769179662403,18.461198091506958,14.848618745803833,210.37118514123716,100,750000,-0.0018898883,3.0362138748168945,0.023999929428100586,18.16216278076172,1352.2070741653442,6.4888678324698805
240.54364969601622,-6.157252e-06,75,135.77869984376863,0.2950007915496826,253.45263512341165,18.465880155563354,14.763174772262573,138.054480341156,100,760000,-0.004832345,3.103530168533325,0.027998924255371094,18.1428804397583,1370.6869547367096,11.820096729187245
241.59868289510828,-6.0266866e-06,76,136.3407009652923,0.30100488662719727,249.29904179630617,18.557252168655396,14.903543472290039,227.38771741643723,100,770000,-0.0014698267,3.061122179031372,0.026971817016601562,18.228276252746582,1389.258210659027,4.040418071002062
241.27363690117363,-5.881685e-06,77,136.16135862348534,0.28699731826782227,250.47430394116634,19.17061996459961,15.403034210205078,226.815438324835,100,780000,-0.0033322084,3.1819100379943848,0.02100086212158203,18.862621784210205,1408.4428226947784,4.95787319494039
241.69046220111863,-5.7465923e-06,78,136.54290760689918,0.27699923515319824,250.79869769822406,18.235333919525146,14.59776520729065,197.89180331777905,100,790000,0.002609615,3.050553560256958,0.021968841552734375,17.935364961624146,1426.691156387329,6.2303230207408395
242.61714505775402,-5.619399e-06,79,136.88808634267957,0.2759988307952881,250.61438413147587,18.915110111236572,15.11055302619934,231.5722950487929,100,800000,0.015515522,3.210980176925659,0.02900218963623047,18.609110116958618,1445.6202716827393,4.34586225728762
244.77707071712928,-5.4998077e-06,80,137.5364488604743,0.2685258388519287,254.10979236235198,18.762675762176514,15.06137228012085,218.96703162352784,100,810000,0.022815464,3.1137795448303223,0.020968198776245117,18.47218108177185,1464.3959455490112,5.563952660258415
244.46809958919022,-5.424702e-06,81,137.10613849627975,0.2649993896484375,254.5769706992639,17.910824060440063,14.344000339508057,224.06696756729744,100,820000,0.005232241,2.9945340156555176,0.0280001163482666,17.61782455444336,1482.3212809562683,6.108639067569994
244.36699243741407,-5.3504536e-06,82,136.73187434379497,0.2819991111755371,256.32071817686835,18.303988456726074,14.614477157592773,204.2555900045767,100,830000,0.004721507,3.0522985458374023,0.02062678337097168,18.001362562179565,1500.6392703056335,7.767381690105615
246.4689703535628,-5.2560104e-06,83,137.68130951150707,0.26351213455200195,256.5081304630145,18.458937644958496,14.814700365066528,198.42972854723496,100,840000,0.014280346,3.077422857284546,0.026973485946655273,18.16845202445984,1519.112208366394,7.880483116134992
246.25087221228156,-5.205605e-06,84,137.42021116589535,0.2819972038269043,258.6944912960828,18.138924837112427,14.48315715789795,226.72598442807825,100,850000,-0.0026842377,3.0865325927734375,0.019001007080078125,17.837926626205444,1537.2641334533691,5.825816942264955
247.69987018061747,-5.1209336e-06,85,138.01536432674823,0.2650024890899658,261.09113411565727,18.054244995117188,14.480408191680908,225.1546371929041,100,860000,-0.0023678825,3.0282528400421143,0.025998592376708984,17.760246515274048,1555.331381559372,6.189661066326854
250.80089896418949,-5.037792e-06,86,139.6849406148196,0.2759971618652344,261.4904801022681,17.929553985595703,14.379618406295776,228.21072220257258,100,870000,-0.0010822694,2.9830548763275146,0.03199911117553711,17.62155771255493,1573.2749345302582,5.562052015783346
249.7362866344977,-4.949999e-06,87,139.2863462878403,0.2890620231628418,259.4433356686156,19.68105149269104,15.701603174209595,225.90224459487115,100,880000,0.007126431,3.3752565383911133,0.02848672866821289,19.362501621246338,1592.9689857959747,5.949810082514117
250.44027121235956,-4.8802963e-06,88,139.31297986473987,0.26900196075439453,265.4545602222952,18.75719952583313,14.989113092422485,195.89424309689434,100,890000,-0.0011034772,3.1979448795318604,0.01999640464782715,18.467201709747314,1611.7391228675842,9.489203672302976
250.741893869137,-4.795608e-06,89,139.45986419059088,0.265000581741333,263.32081371658813,18.406855821609497,14.759523630142212,215.2476259047812,100,900000,0.0012667079,3.091813087463379,0.026968717575073242,18.11488652229309,1630.1599798202515,6.730713048306514
250.46145071652379,-4.712428e-06,90,139.43679763368263,0.2759981155395508,265.17463951435093,18.569791555404663,14.899266719818115,201.5067211647375,100,910000,0.017343823,3.0977976322174072,0.019976377487182617,18.27381706237793,1648.742770910263,11.225893310602913
249.25784193825552,-4.6469568e-06,91,138.4544086656744,0.2580242156982422,264.7748138783963,18.263825178146362,14.688268899917603,113.66787601541861,100,920000,-0.0010173959,3.0198628902435303,0.02298879623413086,17.98281216621399,1667.019596338272,19.3028577893702
250.76979713129475,-4.6075584e-06,92,139.45233862503082,0.2705211639404297,263.93244699885787,18.38865828514099,14.737698793411255,199.54719622255377,100,930000,-0.002591469,3.0848419666290283,0.03099989891052246,18.085137367248535,1685.4212560653687,7.687245737099309
253.00464814539643,-4.536724e-06,93,140.16076705452815,0.2839958667755127,264.5283148331367,18.08173108100891,14.5016508102417,239.1831903568006,100,940000,0.0015934771,2.954569101333618,0.030001163482666016,17.765732288360596,1703.516987323761,4.630824366267387
251.96656108230397,-4.447621e-06,94,139.8146702721847,0.2609989643096924,261.82113796992934,17.719072341918945,14.248161554336548,228.02013696568855,100,950000,0.0020099971,2.9158661365509033,0.026970624923706055,17.431102752685547,1721.2490599155426,5.899041412174905
252.7942121577445,-4.364474e-06,95,140.01531432960118,0.2630012035369873,264.1330032485559,17.577785968780518,14.233231544494629,223.93385218611837,100,960000,0.00047436796,2.8145575523376465,0.01996302604675293,17.292828798294067,1738.8398461341858,6.934549889751083
254.92775812027304,-4.277365e-06,96,140.93658342930487,0.2700004577636719,271.5162026291757,17.773231983184814,14.290592193603516,236.2566828295477,100,970000,-0.003383254,2.934847116470337,0.022968530654907227,17.47926139831543,1756.6260769367218,5.273065093776074
255.95540698232432,-4.20897e-06,97,141.65709938975107,0.27900099754333496,267.7980958777475,17.866487979888916,14.388208627700806,229.688309026852,100,980000,0.008129228,2.925574541091919,0.022966861724853516,17.5614914894104,1774.5055644512177,5.796772683077994
254.18962740678776,-4.084979e-06,98,140.77028189513058,0.2589995861053467,267.1170559849359,17.87092900276184,14.400028944015503,197.31925135677233,100,990000,-0.00022776863,2.912980318069458,0.021997928619384766,17.58993148803711,1792.3904929161072,8.601630681621593
253.59995018510486,-4.0152795e-06,99,140.47551270517252,0.26400065422058105,264.70434468986366,17.697280168533325,14.259659767150879,224.99299952101669,100,1000000,0.0006615464,2.886842966079712,0.018970012664794922,17.41230797767639,1810.1007733345032,6.139133148825796
256.8902363340066,-3.9428187e-06,100,141.9603824196036,0.26152873039245605,268.5001026266452,17.76790142059326,14.279082536697388,240.6114182571934,100,1010000,-0.0020801674,2.9391191005706787,0.02797222137451172,17.478400468826294,1827.881695508957,4.455852667608053
257.8545968735241,-3.884109e-06,101,142.45213141003754,0.2630002498626709,270.42244438340794,18.170071840286255,14.529827356338501,246.61029489274992,100,1020000,0.0016748225,3.085336685180664,0.027997732162475586,17.87907385826111,1846.065768957138,4.239729034078322
257.0849908382323,-3.805946e-06,102,142.32548337443592,0.2725095748901367,270.9158189771256,17.952073574066162,14.38692855834961,228.0149617326781,100,1030000,-0.0027336895,3.021056652069092,0.023969411849975586,17.654594659805298,1864.0308430194855,7.752035191675226
257.0617070637674,-3.7578177e-06,103,142.19400365629625,0.2765192985534668,267.34928412345704,17.917711973190308,14.467905044555664,234.65383396235853,100,1040000,0.0036270765,2.897068738937378,0.019643068313598633,17.621549606323242,1881.9625551700592,5.679955019274243
258.2801813192575,-3.7126767e-06,104,142.77901168348527,0.3010690212249756,270.9685905288726,18.199717044830322,14.546215534210205,234.13442318967137,100,1050000,-0.00072236604,3.0037147998809814,0.0279996395111084,17.87064838409424,1900.175273180008,7.078779510850714
263.40696567333646,-3.6342976e-06,105,144.8477221647211,0.2658500671386719,275.5048526196273,18.054386854171753,14.594243288040161,229.95085488809548,100,1060000,0.065673366,2.921959161758423,0.019969940185546875,17.768566846847534,1918.2436606884003,6.348797352500072
257.17793116214614,-3.6036288e-06,106,142.29169519652862,0.27500081062316895,265.25261909356044,17.866465091705322,14.363819122314453,243.01893726907403,100,1070000,0.009989495,2.9327709674835205,0.026997089385986328,17.562496185302734,1936.1231248378754,4.158685162880032
258.8795513409994,-3.53292e-06,107,143.1143453232787,0.2799997329711914,267.7745351698426,17.705172061920166,14.261214017868042,246.3143377134077,100,1080000,0.019095257,2.8968334197998047,0.020999431610107422,17.403173446655273,1953.841296672821,4.194895587812819
257.3986375909932,-3.5238816e-06,108,142.3713066913215,0.2709963321685791,266.53351261706894,17.841962575912476,14.381735801696777,241.11033871936394,100,1090000,0.015703043,2.9367563724517822,0.02100205421447754,17.54799485206604,1971.697261095047,4.229810226064744
257.5224597351041,-3.498584e-06,109,142.26190025212895,0.2629997730255127,270.2230896737361,17.66440176963806,14.193487644195557,245.20484889433524,100,1100000,0.005160667,2.9054274559020996,0.024966955184936523,17.375433206558228,1989.3746626377106,4.9482083483446955
260.04967054972536,-3.4426605e-06,110,143.48485054581093,0.26600146293640137,271.04761559119424,17.73800253868103,14.272629976272583,243.19769820482486,100,1110000,0.019366222,2.9333746433258057,0.022997617721557617,17.44900345802307,2007.1266651153564,5.29159744101174
