Time-Sampling,train-MaxReturn,Time-SampleProc,ItrTime,train-AverageDiscountedReturn,Time,Itr,train-PolicyExecTime,LossBefore,train-MinReturn,LossAfter,train-AverageReturn,Time-Optimization,train-NumTrajs,train-StdReturn,n_timesteps,train-EnvExecTime
16.080958366394043,32.226391696695195,0.01599884033203125,16.329956769943237,19.901784727790456,181.22903871536255,10,13.287679672241211,-3.0517577e-09,12.69497417480021,-0.0027108947,27.776334693260665,0.23299956321716309,100,2.434574012798874,110000,2.524160385131836
16.089999198913574,30.61013382628705,0.019960641860961914,16.359957456588745,20.14279951509908,197.60199689865112,11,13.268088817596436,-1.5258789e-09,15.331072304058841,-0.002269397,27.494334591141886,0.24999761581420898,100,2.0845978368515765,120000,2.5575637817382812
16.204692125320435,32.36685832804022,0.020999670028686523,16.461690187454224,21.03928877650674,214.07668781280518,12,13.37371563911438,3.8146974e-09,23.05840904637639,-0.002942965,28.26036863468221,0.23599839210510254,100,1.643855856940995,130000,2.5700912475585938
15.950961112976074,32.71899417726497,0.021996498107910156,16.22195792198181,21.321186201354426,230.31164598464966,13,13.239213705062866,3.0517577e-09,10.167642885527782,-0.0032332558,28.0890005060772,0.24900031089782715,100,2.3290605731517875,140000,2.4544193744659424
16.343164443969727,31.46094987674598,0.01799941062927246,16.601133823394775,21.704352320185677,246.92477941513062,14,13.442901134490967,1.2207031e-08,23.070806456800916,-0.003933688,28.341347685945028,0.23699712753295898,100,1.5047693141262437,150000,2.6451406478881836
16.1328067779541,33.601925700379766,0.016968250274658203,16.38677430152893,21.994910290350457,263.3245539665222,15,13.335206270217896,-0.0010347016,12.50775664077113,-0.004757622,28.39895882611591,0.2369992733001709,100,2.1634436220145816,160000,2.5350542068481445
16.38799238204956,32.12453522199267,0.0189666748046875,16.64495873451233,22.190632998368784,279.98251366615295,16,13.533782482147217,-0.0019277405,22.627854887362794,-0.0016990082,28.44947396852386,0.23799967765808105,100,1.427697723476235,170000,2.5569570064544678
16.333961486816406,32.05548193161259,0.022997379302978516,16.601958513259888,22.478568847583205,296.5974717140198,17,13.544238567352295,-1.8310548e-08,25.693366416695234,-0.003229663,28.80039306040085,0.24499964714050293,100,1.2891070818074293,180000,2.5390069484710693
16.202983856201172,32.736972022036795,0.023006677627563477,16.461957931518555,22.52218740562908,313.0724296569824,18,13.35663366317749,-3.0517577e-09,24.939605849823444,-0.0033099442,28.66488817472095,0.23596739768981934,100,1.2691074411185712,190000,2.6042261123657227
16.170960903167725,32.275435151097476,0.026000261306762695,16.43795895576477,23.006746768672077,329.523389339447,19,13.342538118362427,1.5258789e-09,24.170469858556743,-0.0029794923,29.050068110331928,0.2409977912902832,100,1.4065122137764863,200000,2.579265832901001
16.09699821472168,32.432457532079816,0.01696181297302246,16.351958990097046,22.871151583774566,345.8883476257324,20,13.261278629302979,1.1444092e-09,25.775499784470487,-0.0017603603,28.948005854995703,0.23699688911437988,100,1.2776843579596215,210000,2.597555160522461
16.113959550857544,32.083300065661845,0.020999908447265625,16.39095902442932,23.15757514657714,362.2933075428009,21,13.354280471801758,4.196167e-09,27.033511088691203,0.019049307,29.122044579490208,0.2559995651245117,100,1.1578088486841343,220000,2.5054304599761963
16.398993968963623,32.491169517318085,0.016995906829833984,16.656957149505615,23.629844504853917,378.9632649421692,22,13.567644596099854,-9.155274e-09,26.54994021255968,-0.002195938,29.600579994290413,0.23996758460998535,100,1.3317553408789444,230000,2.5463216304779053
16.209990739822388,32.56361444689478,0.021970272064208984,16.486957550048828,23.5100809417587,395.463223695755,23,13.439453840255737,1.525879e-08,26.419945418519703,-0.0041653533,29.574154670668328,0.25499653816223145,100,1.2594046669713352,240000,2.5131068229675293
16.163574934005737,32.960871983564175,0.015999555587768555,16.420576810836792,23.366518478030567,411.8968029022217,24,13.323144674301147,-3.0517577e-09,25.802390418206876,-0.0052608033,29.495715642790643,0.24100232124328613,100,1.3819688323847041,250000,2.6054880619049072
16.515013933181763,33.5081825646984,0.017029762268066406,16.77201247215271,23.77434200308198,428.6818120479584,25,13.631720781326294,3.0517577e-09,26.732578094540425,-0.0032216553,29.843152970204663,0.23796749114990234,100,1.3874877130898151,260000,2.6143290996551514
16.141997814178467,32.72581975745228,0.020962953567504883,16.400959253311157,23.81749445741411,445.0957713127136,26,13.35986042022705,3.0517577e-09,25.989260241245812,-0.0059693023,29.9933752067855,0.23699545860290527,100,1.3486171832252425,270000,2.520317792892456
16.188961505889893,33.76847304184792,0.017000198364257812,16.442960500717163,24.041985884089485,461.55073142051697,27,13.42598581314087,-3.0517577e-09,26.223838238139262,-0.0043525756,30.283659892366064,0.23599886894226074,100,1.690156263980804,280000,2.4419314861297607
16.613959074020386,33.902354317553126,0.01600170135498047,16.878957748413086,24.28318023895774,478.44268822669983,28,13.754723072052002,-9.155274e-09,26.982766966952937,-0.0048686904,30.54667757058075,0.24799704551696777,100,1.4059137514259357,290000,2.5783181190490723
16.228960275650024,34.89461358635001,0.022000551223754883,16.49296236038208,24.262446981969177,494.94864892959595,29,13.466925859451294,-7.6293943e-10,27.693662955658855,-0.005269275,30.604378395863264,0.24200153350830078,100,1.5412015123714846,300000,2.508697986602783
16.186960458755493,34.54252829660996,0.023000717163085938,16.45595693588257,24.55690916558664,511.41760444641113,30,13.454431295394897,1.9073487e-09,27.873358764823557,-0.004639314,30.90895914979652,0.24396705627441406,100,1.3931688390495296,310000,2.472445011138916
16.18295907974243,34.525445690550946,0.02200031280517578,16.444957971572876,24.306229377792093,527.8755643367767,31,13.395538091659546,-9.155274e-09,27.08023330116031,-0.0008921371,30.72055350474619,0.2389976978302002,100,1.4761465322800025,320000,2.5242819786071777
16.470322847366333,34.97168003527353,0.02300095558166504,16.743322372436523,24.681796815670932,544.6318864822388,32,13.67329478263855,-0.004226361,27.25329203394781,0.0018252685,31.070071913855685,0.2499985694885254,100,1.6210491022579443,330000,2.550699472427368
16.25698685646057,34.350212331527715,0.01897287368774414,16.528959035873413,24.70925564497385,561.1738452911377,33,13.422832250595093,-3.0517577e-09,27.978262187312193,0.0046591796,31.300744199599766,0.25299930572509766,100,1.5727282152615398,340000,2.5529911518096924
16.36795997619629,35.56422299374355,0.016999483108520508,16.630960702896118,24.60718977820052,577.8178062438965,34,13.586616516113281,-9.155274e-09,27.39969799561878,-0.0026634918,31.193064802221585,0.24299931526184082,100,1.7147475513046757,350000,2.5117907524108887
16.221965551376343,35.368035114789905,0.01999807357788086,16.479960918426514,25.118316407378646,594.3107652664185,35,13.38441252708435,6.1035155e-09,27.475105036737794,-0.0040336396,31.881597992797474,0.23799729347229004,100,1.7215870168123306,360000,2.565593957901001
16.200963497161865,35.22169420711011,0.02400064468383789,16.462961435317993,25.204718708117227,610.7867259979248,36,13.39140248298645,-0.0018565368,27.915828598332126,-0.0041654846,32.04894515678079,0.23799729347229004,100,1.6176928495641685,370000,2.553170919418335
16.256962537765503,35.758826263075505,0.021000146865844727,16.520962238311768,25.238586124915592,627.3206884860992,37,13.458911895751953,-3.0517577e-09,28.561715540685306,-0.0034353577,32.09720723518988,0.24299955368041992,100,1.6065458106514763,380000,2.523402452468872
16.24596381187439,35.794721401127404,0.02399730682373047,16.508959531784058,25.147435039077024,643.8426470756531,38,13.461419343948364,1.2207031e-08,28.645837541700025,0.00034683838,32.03989749197668,0.2389984130859375,100,1.5482103008026,390000,2.49615216255188
16.28896141052246,35.855831833212775,0.020998477935791016,16.548959732055664,25.332402713662233,660.4046065807343,39,13.484867572784424,-6.1035155e-09,29.08088733767366,-0.0035328919,32.26385786723289,0.23799991607666016,100,1.4682123234958235,400000,2.537254571914673
16.406961917877197,36.061028580544814,0.01601552963256836,16.669960021972656,25.31163253843441,677.0875668525696,40,13.608909845352173,-0.002461203,29.334729608258815,0.00019943237,32.2901515699884,0.24596667289733887,100,1.5216863855609573,410000,2.5447845458984375
16.118885040283203,35.63083595400273,0.019997835159301758,16.388883352279663,25.496976092302017,693.488450050354,41,13.40876054763794,-3.0517577e-09,29.087548049281253,-0.0050444,32.46075349013445,0.24899911880493164,100,1.4340872329978467,420000,2.4371981620788574
16.095994234085083,35.95674853593942,0.016966581344604492,16.351959466934204,25.60013573404782,709.853410243988,42,13.430150508880615,3.0517577e-09,29.692641337373175,-0.0021157258,32.615083284115514,0.23799848556518555,100,1.4768835193532526,430000,2.391896963119507
16.43296194076538,35.415830568495096,0.023998498916625977,16.694960594177246,25.653596121496566,726.5613718032837,43,13.671830177307129,-1.8310548e-08,29.040295016879895,-0.001942215,32.707500319845984,0.23800015449523926,100,1.3893411239039568,440000,2.499744176864624
16.455984354019165,36.179934359614435,0.015973806381225586,16.716959953308105,25.580381003764042,743.291332244873,44,13.68279218673706,-3.8146974e-09,28.868177112962044,-0.0026187424,32.67426506465938,0.24399900436401367,100,1.5654517247673427,450000,2.505117654800415
16.320961952209473,36.20857370649927,0.022999286651611328,16.58195996284485,25.72264467381403,759.8862907886505,45,13.528332948684692,-9.155274e-09,29.825628957344847,-0.0022604219,32.85023384495007,0.23799872398376465,100,1.529250334454329,460000,2.544381856918335
16.376994609832764,36.24886824198755,0.022967815399169922,16.644960641860962,25.965659568282096,776.5442523956299,46,13.613617897033691,-0.002264785,30.166544471447157,-0.003317635,33.123910237186756,0.24399995803833008,100,1.3456704490562952,470000,2.510871648788452
16.36296010017395,36.568525136782405,0.020998239517211914,16.618958234786987,25.80020757269122,793.1762101650238,47,13.50735068321228,-4.577637e-09,28.98275957679659,-0.002238321,32.93949905621782,0.23399853706359863,100,1.5616409577629031,480000,2.5991673469543457
16.39098834991455,36.421329549031704,0.024971723556518555,16.64896011352539,25.95304261373199,809.838171005249,48,13.592140197753906,6.1035155e-09,29.3721892468942,-0.0028471618,33.15116471719921,0.2330000400543213,100,1.4332634922280827,490000,2.5371150970458984
16.19699788093567,36.339395668484336,0.015969276428222656,16.458961248397827,26.022082053994932,826.3101313114166,49,13.282724618911743,-9.155274e-09,29.569081954119103,-0.0004935684,33.268957451488006,0.24399852752685547,100,1.4513681800472922,500000,2.627331495285034
16.20599603652954,36.42492190083982,0.018964767456054688,16.471959829330444,26.045906113226483,842.7950911521912,50,13.522354125976562,1.5258789e-09,30.263304979215913,0.0031861267,33.30091023708641,0.24699902534484863,100,1.3896846616879766,510000,2.424922466278076
16.099992752075195,36.42521309389412,0.016968250274658203,16.353959321975708,26.176232815603917,859.1620516777039,51,13.319005489349365,7.6293943e-10,30.384637904592392,-0.0022657127,33.44316911516398,0.2369983196258545,100,1.2779775410554612,520000,2.541238307952881
16.298993825912476,36.573163931362174,0.01696920394897461,16.564962148666382,26.131764785376205,875.7400147914886,52,13.502607822418213,-1.2207031e-08,30.588756806334946,-0.0014366913,33.438383219812316,0.24899911880493164,100,1.4017217022499875,530000,2.535189390182495
16.40099263191223,36.648553245892415,0.022967815399169922,16.663959980010986,25.888965502205828,892.4169762134552,53,13.627074003219604,3.0517577e-09,29.81426051877583,0.0016382721,33.220600869684006,0.23999953269958496,100,1.5447336544804324,540000,2.4857873916625977
16.276965856552124,36.83147765896184,0.022997140884399414,16.536962270736694,26.12663731435684,908.9669382572174,54,13.538751363754272,-1.7166137e-09,30.59493969105221,-0.0023564063,33.46320265962247,0.234999418258667,100,1.2796585040222346,550000,2.463763475418091
16.28196406364441,36.83915706921451,0.020002365112304688,16.539963245391846,26.163569383575414,925.5199012756348,55,13.554602861404419,3.4332275e-09,30.2276349715084,-0.0016922539,33.509879290815384,0.23799681663513184,100,1.427620235879304,560000,2.480546712875366
16.298993587493896,37.15505402036275,0.020966768264770508,16.557961463928223,26.16342762498727,942.0908625125885,56,13.501224279403687,-6.1035155e-09,30.68432338441789,-0.001671991,33.51770615158067,0.2370009422302246,100,1.323266941703256,570000,2.5478036403656006
16.046963691711426,37.14680713689582,0.016997337341308594,16.298962354660034,26.180965234401345,958.4028244018555,57,13.270871877670288,-7.629395e-09,29.6325220958542,-0.0005196869,33.55717541265673,0.23399949073791504,100,1.5146338448488865,580000,2.5419793128967285
16.40296506881714,36.65128430914954,0.02499532699584961,16.67196297645569,26.342697371042735,975.0867865085602,58,13.671538829803467,1.1444092e-09,30.084378348708476,0.0024384188,33.78909470223918,0.24199986457824707,100,1.3106769976667432,590000,2.481015205383301
16.27896213531494,37.50396108132291,0.05000114440917969,16.607962608337402,26.391975911052096,991.7077488899231,59,13.544711112976074,6.1035155e-09,29.88896919525908,-0.0027436372,33.8713708958508,0.27899932861328125,100,1.4336652053554315,600000,2.4839324951171875
16.383963584899902,37.08163508328321,0.040988922119140625,16.678961515426636,26.36227900080501,1008.3997094631195,60,13.527678728103638,-6.1035155e-09,29.411536823299997,0.0012500687,33.827846559476626,0.2519996166229248,100,1.5242755447848921,610000,2.533041477203369
16.097306966781616,37.66827466950507,0.019970417022705078,16.352277517318726,26.38413380614397,1024.7649879455566,61,13.361262559890747,1.373291e-08,30.473311747198043,0.0037466888,33.873240813610416,0.2350001335144043,100,1.4704394392961762,620000,2.496587038040161
16.05897808074951,36.314690096932885,0.02598428726196289,16.32096290588379,26.621485128587725,1041.097950220108,62,13.311294078826904,-7.629395e-09,30.093938355475142,-0.0016721619,34.08213046180772,0.2350003719329834,100,1.3232157750246163,630000,2.450479745864868
16.048962354660034,37.38910089938746,0.02099919319152832,16.309961318969727,26.398917986570023,1057.420912027359,63,13.273873090744019,0.0065892763,30.55282665305633,-0.0017237213,33.87900147967445,0.23999977111816406,100,1.401547948980151,640000,2.497785806655884
15.966965436935425,37.22926335170168,0.0169985294342041,16.22896122932434,26.585030439548323,1073.6628727912903,64,13.179944276809692,-1.5258789e-09,30.711941656195172,0.0022147796,34.05576948330153,0.24399709701538086,100,1.4891618355412004,650000,2.527453660964966
16.078964948654175,37.022313777906604,0.017998218536376953,16.33296275138855,26.471550987897732,1090.008837223053,65,13.307228565216064,-3.0517577e-09,30.05033887793791,-0.0012886047,33.97084194776776,0.234999418258667,100,1.5174956760488711,660000,2.5178234577178955
16.351962327957153,37.27386141772994,0.018999576568603516,16.62096118927002,26.324172405987987,1106.6427981853485,66,13.605596780776978,-5.722046e-10,30.59193647016123,-0.00040449257,33.818297341531625,0.24799847602844238,100,1.2300999585011256,670000,2.479771852493286
16.394794464111328,37.70931682368923,0.024001121520996094,16.654791355133057,26.430889024199306,1123.31058883667,67,13.507022380828857,3.0517577e-09,30.80072227631261,-0.0005441345,33.93681654396599,0.23599576950073242,100,1.4757221413470971,680000,2.634592294692993
16.420961618423462,37.51842522257051,0.020039081573486328,16.681962728500366,26.646830238010644,1140.004550933838,68,13.586257457733154,-3.4332275e-09,31.14873085458284,0.00071759615,34.15663301043231,0.2399594783782959,100,1.3641924982842422,690000,2.5774929523468018
16.12596297264099,36.93614634372016,0.017998456954956055,16.396962642669678,26.79767640533146,1156.414514541626,69,13.403305292129517,1.8310548e-08,30.821618162654456,-0.00036460266,34.32773427345953,0.25300121307373047,100,1.3107226775577188,700000,2.4627342224121094
16.430961847305298,37.71554072917173,0.021030902862548828,16.68596053123474,26.664825782513017,1173.1134753227234,70,13.536248207092285,-2.2888185e-09,30.48806968976974,0.006824827,34.29093330938059,0.23396778106689453,100,1.4896606758443838,710000,2.632756233215332
16.16396403312683,37.83007763592375,0.02200007438659668,16.425962686538696,26.40146059017292,1189.5524370670319,71,13.34321928024292,1.525879e-08,30.656295458655276,-0.0018098465,34.0685410716676,0.23799872398376465,100,1.342509756323169,720000,2.511957883834839
16.216994524002075,37.64249316845289,0.022970914840698242,16.48296308517456,26.631650468878764,1206.0484001636505,72,13.348087072372437,-1.2969971e-08,31.78403957798737,0.002256459,34.31257029235493,0.2429976463317871,100,1.1899131501494855,730000,2.60723614692688
16.069962739944458,37.79447435038196,0.019001007080078125,16.32896327972412,26.29517233107247,1222.3893620967865,73,13.189475297927856,-3.0517577e-09,30.49390005229684,0.00067553256,33.96855262921472,0.2389991283416748,100,1.53137041799692,740000,2.6132962703704834
16.29998803138733,37.6326497520067,0.016976118087768555,16.564961671829224,26.340353964786573,1238.9673233032227,74,13.53226900100708,-2.2888185e-09,30.81971415294654,-0.0009944827,34.02548985200636,0.24799752235412598,100,1.4622663997118872,750000,2.497565746307373
16.174963235855103,37.47170285710267,0.023003578186035156,16.438960552215576,26.550803834484867,1255.4192843437195,75,13.379300117492676,-1.2207031e-08,31.154330673105058,-0.0010947112,34.24702206503997,0.24099373817443848,100,1.4215618748979681,760000,2.510718584060669
16.251963138580322,37.72772031550003,0.02399921417236328,16.51096272468567,26.68340288619462,1271.9432480335236,76,13.350824356079102,0.0057911454,31.295370052086867,-0.0010432403,34.35788814150647,0.23399949073791504,100,1.282019021769812,770000,2.647068738937378
16.11799716949463,37.02111500462216,0.017001628875732422,16.376962184906006,26.871675083479484,1288.3322088718414,77,13.375442028045654,8.010864e-09,31.504018468657787,0.0052553704,34.581894138485474,0.23999691009521484,100,1.2332637256881647,780000,2.5029876232147217
16.240996837615967,38.47851610900543,0.016998767852783203,16.490996837615967,26.586542259821144,1304.8352077007294,78,13.349548578262329,-5.340576e-09,30.878496102082376,0.009408143,34.31117512768783,0.2330012321472168,100,1.6784708187601796,790000,2.6411068439483643
16.14727473258972,37.25035241546759,0.017000198364257812,16.396238565444946,26.491662676852467,1321.2434463500977,79,13.352839708328247,-1.0681152e-08,30.039243297296803,-0.000794458,34.238156194441466,0.22999906539916992,100,1.5712929087920098,800000,2.5345418453216553
16.073963165283203,37.03098522626282,0.017001628875732422,16.341962099075317,26.410424597316037,1337.5984091758728,80,13.393709897994995,3.0517577e-09,30.46161109070582,0.0039146477,34.1873232876932,0.24999761581420898,100,1.3257924653925819,810000,2.4172115325927734
16.075989723205566,38.1841956664737,0.018001079559326172,16.328961849212646,26.86971068062708,1353.9403717517853,81,13.369823217391968,-1.2207031e-08,31.254897640027735,0.00018444825,34.6820135789328,0.23399615287780762,100,1.4060856481680453,820000,2.4514524936676025
16.187417030334473,37.96203940712204,0.02396559715270996,16.45137906074524,26.877720845640223,1370.4047501087189,82,13.372881412506104,-1.525879e-08,30.62080369015494,0.0012801819,34.73071135779011,0.23999643325805664,100,1.4311235501225985,830000,2.495795726776123
16.400995016098022,37.356611652529196,0.023000001907348633,16.6569607257843,26.61051876541694,1387.074711561203,83,13.704657554626465,-3.8146972e-10,31.171186385545987,0.0075205048,34.46376796890186,0.2319962978363037,100,1.321314358446016,840000,2.433084011077881
16.304986000061035,38.23581558666096,0.02497696876525879,16.573962688446045,26.789572025236847,1403.6616752147675,84,13.510653734207153,-9.346008e-09,31.898372538117847,-0.0009887049,34.707609701716116,0.24399971961975098,100,1.3709571496200321,850000,2.5441973209381104
16.04496455192566,37.878648308994244,0.01899886131286621,16.304961681365967,26.554826835831886,1419.9786360263824,85,13.188385009765625,3.8146974e-09,30.871613849272137,-0.002325058,34.45816168654153,0.23999834060668945,100,1.4998204247859759,860000,2.614711046218872
16.27496337890625,38.323749688118106,0.02100229263305664,16.534964084625244,26.52781169418433,1436.5266003608704,86,13.462555408477783,-9.155274e-09,30.661010702412124,0.0006664513,34.496275432297715,0.2389984130859375,100,1.6474142339981563,870000,2.576502561569214
16.21621870994568,37.95953955532448,0.02299189567565918,16.475178003311157,26.518787074816217,1453.0147757530212,87,13.40685248374939,-1.8310548e-08,31.448423792785675,-0.0005841736,34.51899634043023,0.23399853706359863,100,1.4183532086079684,880000,2.535823345184326
16.390997648239136,38.20652977528532,0.016998291015625,16.648998260498047,26.589695876467548,1469.6767737865448,88,13.61292552947998,-1.525879e-08,30.696671240922523,-0.0031117522,34.54865831549353,0.24100232124328613,100,1.5232698401884912,890000,2.5046067237854004
16.306992530822754,38.326597738657824,0.019970417022705078,16.564963340759277,26.642422168577795,1486.2547357082367,89,13.451519012451172,7.629395e-09,31.082464610265124,-0.0024123222,34.68348672637571,0.23600053787231445,100,1.6573984475592856,900000,2.5864408016204834
16.40970253944397,37.88369373683037,0.017003297805786133,16.664701223373413,26.972622193583952,1502.9314377307892,90,13.613789081573486,-1.2207031e-08,30.410750270568993,-0.0021918304,35.02175198021662,0.23599815368652344,100,1.5525644829846579,910000,2.5427086353302
16.43696427345276,38.534090674663325,0.02500176429748535,16.70296287536621,26.97638964337899,1519.647400379181,91,13.665516376495361,-1.2207031e-08,31.087833546243072,-0.0018678711,34.935357016252595,0.2409968376159668,100,1.4177728879016411,920000,2.5193567276000977
16.317964553833008,38.06607321706883,0.023000001907348633,16.57396411895752,26.738985771164092,1536.2333648204803,92,13.48117995262146,6.866455e-09,30.708029289762184,-0.0024631715,34.779577548762205,0.23099970817565918,100,1.5671388171359852,930000,2.5814597606658936
16.256965160369873,38.70433030394843,0.015999317169189453,16.506964206695557,26.686299516372188,1552.7523283958435,93,13.444637298583984,-3.0517577e-09,32.033960676060175,-0.0006280655,34.764059651355275,0.23200011253356934,100,1.378033184110135,940000,2.4886677265167236
16.20863437652588,37.70429123527302,0.015966176986694336,16.4626305103302,26.83695874110176,1569.2279572486877,94,13.490339517593384,-6.866455e-09,30.62557580602968,-0.001728516,34.947150004808506,0.23599696159362793,100,1.4479394970609485,950000,2.468287467956543
16.234965801239014,38.29657579545527,0.022000789642333984,16.4919650554657,26.855470592110507,1585.7329235076904,95,13.368684768676758,3.0517577e-09,31.352132251835002,-0.002813446,34.9526212580381,0.23499846458435059,100,1.4314675750767112,960000,2.588125705718994
16.192996740341187,38.30451117019196,0.01696467399597168,16.446962356567383,26.72387519604587,1602.1918857097626,96,13.395187139511108,-4.577637e-09,32.19243338163878,-0.0010363983,34.873998745646574,0.23600029945373535,100,1.3775206563653837,970000,2.552619218826294
16.269778966903687,37.89539060187772,0.02402973175048828,16.532746076583862,26.642564860419608,1618.7366316318512,97,13.451395511627197,7.629395e-09,30.75948583349171,0.011467865,34.738301647932516,0.2359914779663086,100,1.4478798838936495,980000,2.5621917247772217
16.285988569259644,38.09462965381946,0.019031763076782227,16.5579617023468,26.68216868484252,1635.3075938224792,98,13.532932043075562,9.155274e-09,31.071795497820563,0.0049642683,34.742677187263,0.2509651184082031,100,1.5593566533605758,990000,2.500115156173706
16.196964979171753,38.18511823635583,0.0189974308013916,16.445963859558105,26.94270376901245,1651.7665593624115,99,13.317528486251831,-3.8146974e-09,32.209809927721736,0.006746089,35.01847715640652,0.23000144958496094,100,1.2919309195178632,1000000,2.6301660537719727
16.231570720672607,38.01292520487443,0.026000499725341797,16.499569416046143,26.832898976848618,1668.2791283130646,100,13.396764516830444,0.010733346,31.196456986425112,0.0061192275,34.918463273240306,0.2409982681274414,100,1.3549812078646144,1010000,2.576737403869629
16.44699001312256,38.54517251982987,0.019973039627075195,16.707966327667236,26.754848445646044,1685.00009226799,101,13.700653791427612,3.0517577e-09,31.051560848586583,-0.00038766325,34.7767220627532,0.24000239372253418,100,1.4697039703781485,1020000,2.4828383922576904
16.22096347808838,38.02853073586971,0.019998550415039062,16.488965034484863,26.822995269821867,1701.5020558834076,102,13.471314668655396,9.155274e-09,31.687159261738536,0.0033882859,34.86208326573784,0.24700260162353516,100,1.3020307739460117,1030000,2.5030665397644043
16.27488088607788,38.47488355693299,0.02297353744506836,16.537856817245483,27.118837246752328,1718.0519104003906,103,13.454031467437744,2.2888185e-09,31.35684382431859,-0.0019649905,35.16009019461236,0.2390003204345703,100,1.452773299562061,1040000,2.516279935836792
16.30396819114685,38.58224014061937,0.015996217727661133,16.565963745117188,27.10351179377233,1734.630872964859,104,13.49886703491211,-1.525879e-08,30.829159394528176,-0.0020866273,35.1077566338018,0.24499964714050293,100,1.4671598764209979,1050000,2.5327870845794678
16.203965663909912,39.03526469410322,0.022000551223754883,16.458963632583618,26.82459576321526,1751.101836681366,105,13.452987909317017,1.27792354e-08,31.712589479148658,-0.0009288412,34.83773295463609,0.23199701309204102,100,1.4080436454689076,1060000,2.481187582015991
16.22596573829651,37.12961488843172,0.016000986099243164,16.481966733932495,26.8241494239209,1767.5958034992218,106,13.483537912368774,-1.373291e-08,31.896168982879328,-0.0024683943,34.81894485951887,0.2389988899230957,100,1.1170820415320903,1070000,2.4666826725006104
16.052999019622803,38.34400121478235,0.023968935012817383,16.31796669960022,27.129802663666172,1783.9257671833038,107,13.252418279647827,3.6239625e-09,31.975257504620956,-0.0027507795,35.11361222088013,0.23999786376953125,100,1.3967523314067696,1080000,2.5464165210723877
16.144999980926514,38.57902544733704,0.015964746475219727,16.395964860916138,26.950185540106983,1800.334733247757,108,13.395937442779541,4.577637e-09,31.295242216467006,-0.0012613815,34.98865355890448,0.2350001335144043,100,1.3550088158754994,1090000,2.483499765396118
16.106579303741455,38.32343186972652,0.01596808433532715,16.359549045562744,27.074768020396178,1816.7062816619873,109,13.416460990905762,-6.1035155e-09,31.75225589336476,0.016717896,35.10754598056949,0.23600053787231445,100,1.349806411177495,1100000,2.457270383834839
16.088998794555664,38.610136085405976,0.017967939376831055,16.35596466064453,27.115062643063098,1833.0752460956573,110,13.28659987449646,1.0299683e-08,31.56205478375059,0.0028088426,35.16100229014655,0.24899792671203613,100,1.3167905719262565,1110000,2.5641632080078125
