train-AverageDiscountedReturn,train-MinReturn,Itr,LossBefore,n_timesteps,train-EnvExecTime,ItrTime,train-PolicyExecTime,train-NumTrajs,Time-SampleProc,LossAfter,train-StdReturn,train-MaxReturn,Time-Sampling,train-AverageReturn,Time-Optimization,Time
24.587836857443676,27.96572449055054,34,-1.1164717e-05,350000,2.526191234588623,16.81897735595703,13.775285720825195,100,0.01699972152709961,-0.0032044067,1.4364543649756063,34.031108856372484,16.550976753234863,30.984339663401293,0.25100088119506836,589.5261619091034
24.648545566295667,27.919652850959544,35,-1.1073271e-05,360000,2.559183120727539,17.022979974746704,13.899457931518555,100,0.024998903274536133,-0.00514117,1.4447796981062555,34.121749964885765,16.728978395462036,31.12935777940577,0.26900267601013184,606.5621404647827
24.7611716131783,27.30282089590406,36,-1.0970073e-05,370000,2.5718300342559814,16.650975227355957,13.54840087890625,100,0.023943185806274414,-0.0026685498,1.4844189478137133,34.77322440971897,16.3820321559906,31.303384408098374,0.24399995803833008,623.2261137962341
24.77933415768845,27.560982655328413,37,-1.0888242e-05,380000,2.565662384033203,17.058977603912354,13.980958938598633,100,0.024002552032470703,-0.0020249302,1.5646367039188906,35.14504010523185,16.78797698020935,31.410335780784575,0.24499797821044922,640.2970905303955
24.892077201069238,28.039522243559855,38,-1.077492e-05,390000,2.5698864459991455,17.05897545814514,13.926137924194336,100,0.01899862289428711,-0.0037673041,1.5135948841960976,35.84819562978047,16.792977571487427,31.658067837756377,0.24699926376342773,657.3690655231476
24.85930978463216,28.41392452584226,39,-1.0678231e-05,400000,2.5908920764923096,16.720977783203125,13.596801996231079,100,0.022967100143432617,-0.0024371,1.4371139692767996,35.71311689560208,16.45800805091858,31.68879843667764,0.23800253868103027,674.1030447483063
24.987733558607225,28.265872963886242,40,-1.0560135e-05,410000,2.6357386112213135,16.97446846961975,13.832429647445679,100,0.016010046005249023,-0.0048524034,1.4888615319439307,35.184524351648264,16.718496799468994,31.83114992666243,0.2399616241455078,691.0915107727051
25.086416751765395,28.205274299717015,41,-1.0444126e-05,420000,2.5254223346710205,16.627975940704346,13.577828645706177,100,0.016968965530395508,-0.0023131808,1.5002784176325905,35.29019217661896,16.353010416030884,31.94342873594975,0.25699591636657715,707.7324864864349
25.27327404528113,28.497046016036567,42,-1.0331586e-05,430000,2.589427947998047,16.7679762840271,13.651629447937012,100,0.021999597549438477,-0.0036060922,1.4328159965790572,34.95316544599397,16.498980283737183,32.23502573444896,0.24699640274047852,724.5134637355804
25.126861529939234,28.846481207438682,43,-1.021792e-05,440000,2.56201171875,16.645976781845093,13.561190366744995,100,0.02403116226196289,-0.002445483,1.6233575095476467,36.18274286959442,16.375979900360107,32.140200960764965,0.24596571922302246,741.1724405288696
