n_timesteps,train-AverageDiscountedReturn,train-AverageReturn,train-StdReturn,LossAfter,ItrTime,Time-Sampling,train-EnvExecTime,Itr,Time-SampleProc,train-MinReturn,Time,train-MaxReturn,LossBefore,Time-Optimization,train-NumTrajs,train-PolicyExecTime
1100000,144.54306628162468,258.48773487269955,9.291816248741759,-0.0006869818,17.813992977142334,17.52799391746521,2.904634714126587,109,0.025033235549926758,217.24068865553883,1986.7074732780457,273.6077985770487,-4.375527e-06,0.2599625587463379,100,14.354581117630005
1110000,144.67247387077677,259.11345843050157,7.986140243648897,0.014327871,17.67399287223816,17.39399480819702,2.895575761795044,110,0.02202916145324707,228.03188350025874,2004.39546585083,272.13375620197013,-4.284218e-06,0.25699901580810547,100,14.232362747192383
1120000,145.37308503417918,259.9952951990554,8.170475181742944,-0.0013159345,17.580993175506592,17.286019563674927,2.815662145614624,111,0.024973392486572266,235.53648614609045,2021.9894580841064,272.45277460390196,-4.243225e-06,0.2690010070800781,100,14.225729703903198
1130000,145.502890093039,260.39002087149373,6.952012471825712,0.0012218128,17.774993181228638,17.48299264907837,2.9353110790252686,112,0.020001888275146484,237.7817322583149,2039.7774510383606,272.783913969834,-4.1242347e-06,0.26999855041503906,100,14.288880825042725
1140000,145.26036373408238,259.96427568282314,8.48776957297846,-0.0016807863,17.762991666793823,17.470994472503662,2.903860569000244,113,0.01799917221069336,228.77507006262357,2057.553443670273,273.56275544751907,-4.0356717e-06,0.2729969024658203,100,14.317051649093628
1150000,145.9738126104154,261.369769043726,8.086547247307685,-0.001019595,17.618992805480957,17.332995891571045,2.8494889736175537,114,0.020997285842895508,231.44366426667992,2075.185436487198,272.99132850074864,-3.927709e-06,0.26399922370910645,100,14.205759763717651
1160000,146.14409159974778,262.04459326751845,6.760400349815128,0.0007335002,17.64899444580078,17.361992597579956,2.8797712326049805,115,0.024031639099121094,242.83656039763915,2092.84743142128,274.007280129449,-3.847873e-06,0.2629702091217041,100,14.181363582611084
1170000,146.5429999048609,262.4410045918326,6.777711804738185,0.007784214,17.871992588043213,17.58699321746826,2.9250075817108154,116,0.022000789642333984,239.0765144461569,2110.7324233055115,272.6254095246461,-3.7942086e-06,0.26199817657470703,100,14.390228748321533
1180000,145.06645480575253,259.611625652816,8.507130115563138,0.016966343,17.599993228912354,17.31600332260132,2.8623926639556885,117,0.020990610122680664,229.5273519603193,2128.344415664673,273.61337621107003,-3.733201e-06,0.26199936866760254,100,14.21429991722107
1190000,146.35377258711225,261.76176593757447,6.946814588867623,-0.000311514,17.742995977401733,17.455029010772705,2.9181277751922607,118,0.0249636173248291,237.49797491038856,2146.0994102954865,273.73620224980453,-3.6820543e-06,0.26200222969055176,100,14.279966115951538
1200000,147.03378354653242,263.7501395927868,7.639966658280293,0.0182005,17.699606895446777,17.41360855102539,2.9349629878997803,119,0.021999835968017578,228.581257329862,2163.813015460968,274.9048824851319,-3.6358892e-06,0.2619967460632324,100,14.22191834449768
1210000,145.00824844712656,259.2631458108229,8.429891695069522,0.0032875764,17.608990907669067,17.319018840789795,2.8647639751434326,120,0.017975568771362305,234.89948352947567,2181.4360082149506,274.74695321532323,-3.5767614e-06,0.2709980010986328,100,14.195106744766235
1220000,146.0694376341487,261.47613845067633,7.233055527379892,0.0032807835,17.395992755889893,17.111995220184326,2.8843767642974854,121,0.019997358322143555,238.4746084082871,2198.8450014591217,276.1308084902789,-3.4911466e-06,0.2629990577697754,100,13.987476348876953
1230000,146.8106466540852,263.27053296684716,7.862401011337721,0.0025015778,17.32599139213562,17.043994665145874,2.9154059886932373,122,0.021997690200805664,227.26105724280742,2216.18399477005,275.7152836813858,-3.3991432e-06,0.2579994201660156,100,13.867562770843506
1240000,146.74068552834288,262.6863429508662,7.989132275995853,-0.002643863,17.684993267059326,17.38899564743042,2.877840757369995,123,0.019029617309570312,236.9253987290626,2233.8819875717163,272.9724084133842,-3.3262932e-06,0.27696800231933594,100,14.230928182601929
1250000,147.06715338889728,263.4693422569742,6.792093494405962,0.002589755,17.774991989135742,17.482993364334106,2.891777276992798,124,0.02503061294555664,247.1967785316838,2251.669980287552,276.08449063622476,-3.2136331e-06,0.2669680118560791,100,14.337674856185913
1260000,147.1791636830207,263.93412871309863,9.05287626114061,0.0015413546,17.743991374969482,17.454018354415894,2.854316234588623,125,0.019976139068603516,205.44728713703333,2269.4269721508026,275.61823943130213,-3.131491e-06,0.26999688148498535,100,14.339339017868042
1270000,146.37050429336122,262.22799585033937,8.762018463476904,-0.0027695957,17.524993419647217,17.218995571136475,2.8970963954925537,126,0.021998882293701172,231.6154998500325,2286.9649665355682,275.8409777119065,-3.030269e-06,0.28299808502197266,100,14.020877122879028
1280000,147.65179637654097,264.78302445082466,6.566173657999564,-0.0009079377,17.723992824554443,17.431994915008545,2.9565842151641846,127,0.021997451782226562,246.56485770138457,2304.700958967209,275.28602956817303,-2.9301464e-06,0.2690002918243408,100,14.238537311553955
1290000,147.54782571971424,264.66646070606976,8.930589041677532,-0.002402073,17.650992393493652,17.37399411201477,2.9155542850494385,128,0.019997835159301758,223.17297068870513,2322.3649520874023,274.8714974426592,-2.810726e-06,0.2570004463195801,100,14.198132753372192
1300000,147.69132015620406,265.09735272665193,7.458283918717491,-0.0019203018,17.66499161720276,17.377995252609253,2.897351026535034,129,0.01900029182434082,232.9156538578497,2340.042943954468,277.81877625993604,-2.718364e-06,0.2669963836669922,100,14.243397951126099
1310000,147.7829015726962,264.86596611226224,6.803304504423953,-0.0036321376,17.617992401123047,17.334025621414185,2.9377951622009277,130,0.021967649459838867,223.2095206511619,2357.6739370822906,276.6402532433783,-2.6069295e-06,0.2609994411468506,100,14.121982336044312
1320000,148.19673034112566,266.20540285205584,7.328559450317333,-0.0032261023,17.688997507095337,17.35399556159973,2.853748083114624,131,0.019999027252197266,237.37470926757237,2375.376936197281,274.57034009921955,-2.5354302e-06,0.3150029182434082,100,14.224560022354126
1330000,147.880580801067,265.4941399290264,6.477016489858807,0.0043649473,17.538996934890747,17.219992876052856,2.8614344596862793,132,0.018999338150024414,236.78678336850973,2392.935929775238,274.9884371444237,-2.4298392e-06,0.29900264739990234,100,14.092638969421387
1340000,147.889109373023,265.49619017873147,6.736220355741901,0.0067361346,17.62399458885193,17.24899697303772,2.86578369140625,133,0.05399656295776367,235.3759277473491,2410.58291888237,276.2590073864336,-2.3591315e-06,0.3210010528564453,100,14.129395008087158
1350000,147.7853298978307,265.06452988859826,6.216869485494678,0.013908319,17.878125190734863,17.596124172210693,2.9258856773376465,134,0.019000768661499023,242.75191269856978,2428.474041700363,274.33702919917266,-2.256317e-06,0.26199984550476074,100,14.403178453445435
1360000,148.29433850871436,266.18507965585565,6.701250739900816,0.0033891476,17.690992832183838,17.39899468421936,2.887819766998291,135,0.02403092384338379,243.29629560330278,2446.1780347824097,276.21355361533796,-2.1448982e-06,0.26596641540527344,100,14.256383895874023
1370000,148.15457932570064,266.22032028542327,7.472175218358445,0.0036302865,17.541993618011475,17.261995792388916,2.8735804557800293,136,0.01799607276916504,235.23658587958317,2463.734028339386,278.5865985694547,-2.0387984e-06,0.2610020637512207,100,14.109784603118896
1380000,148.83573936036058,267.63965725366745,6.397306860701861,0.008356163,17.57699203491211,17.291021585464478,2.850916862487793,137,0.0219724178314209,245.11165542955453,2481.324021100998,278.5296053432193,-1.9461525e-06,0.2629973888397217,100,14.125277757644653
1390000,148.88626011846512,267.79011872031174,6.305319098542038,0.0001923796,17.517992734909058,17.241994619369507,2.9312655925750732,138,0.020031452178955078,246.95847315298442,2498.855014562607,277.1053472139423,-1.8760526e-06,0.2559666633605957,100,14.055068254470825
1400000,149.10234791464447,268.06222998147297,6.977962574956752,0.0035074488,17.618992805480957,17.341994285583496,2.8661842346191406,139,0.017000198364257812,230.23305956768942,2516.4870064258575,278.959273291648,-1.7915451e-06,0.257997989654541,100,14.221275806427002
1410000,149.4727521756844,268.76636000339744,5.709839305631366,0.00044410015,17.54899287223816,17.26299285888672,2.865924835205078,140,0.026003122329711914,251.5564648462791,2534.049999475479,278.11648150337896,-1.7545377e-06,0.2599968910217285,100,14.125994682312012
1420000,148.65496590458667,267.26856650151103,9.389469837591664,0.0066345753,17.729991674423218,17.450996160507202,2.871732473373413,141,0.018996715545654297,205.66787698640653,2551.7929916381836,278.35093275679077,-1.670134e-06,0.25999879837036133,100,14.306610345840454
1430000,148.85580834070973,267.43285244668004,7.360465984534052,0.004428197,17.606993913650513,17.319995164871216,2.81477952003479,142,0.02399754524230957,240.95167683903836,2569.412987470627,278.83615309810324,-1.589589e-06,0.26200079917907715,100,14.228574991226196
1440000,149.37876214907703,268.70484853450097,6.132717524495483,0.051071953,17.696992874145508,17.399993419647217,2.8862221240997314,143,0.02603006362915039,240.91196105429063,2587.122980117798,276.5562088423843,-1.5283787e-06,0.2709693908691406,100,14.254378080368042
1450000,144.66840959894571,259.24887113460846,17.738564219555283,0.018346231,17.81599259376526,17.514994382858276,2.8903539180755615,144,0.02500009536743164,174.3955453235494,2604.9519708156586,275.2608431829128,-1.4652359e-06,0.2749974727630615,100,14.373387098312378
1460000,148.15325831523234,266.5672632230773,8.187374984246706,0.0054432973,17.690993309020996,17.416996002197266,2.862515926361084,145,0.018030643463134766,228.03423518924004,2622.6559641361237,276.46695990612636,-1.4273143e-06,0.25496649742126465,100,14.28210973739624
1470000,147.87219278816562,265.86168385635204,9.58574259751165,-0.0039990726,17.625993967056274,17.343994617462158,2.8439829349517822,146,0.02099752426147461,222.42739144064217,2640.2949571609497,275.608154751757,-1.3470637e-06,0.2590007781982422,100,14.220253705978394
1480000,149.54760215034554,269.1578598209205,5.5733048740281115,-0.0035267367,17.770995616912842,17.486995220184326,2.9310436248779297,147,0.020998239517211914,242.29945727152923,2658.0789523124695,276.7596250276761,-1.2558388e-06,0.26200222969055176,100,14.30632472038269
1490000,149.45761836432158,268.900451157865,6.338373239291878,-0.0013366329,17.808991193771362,17.527994871139526,2.859776258468628,148,0.021000385284423828,251.37509806995675,2675.900942802429,277.0230851115005,-1.1477578e-06,0.2599959373474121,100,14.36945652961731
1500000,150.495656940564,270.8207670872092,5.780224647504198,-0.0031763008,17.382992029190063,17.10102891921997,2.8746891021728516,149,0.019963741302490234,245.60000447897042,2693.2969365119934,278.9285166216231,-1.0494006e-06,0.26199936866760254,100,13.968144655227661
1510000,149.820254451067,269.47843532616605,6.902033137655785,-0.0040182206,17.725993871688843,17.444029808044434,2.8942439556121826,150,0.017966032028198242,237.25155845559973,2711.0359301567078,277.10948956917565,-9.331405e-07,0.2629976272583008,100,14.26401686668396
1520000,150.09691629223988,270.22441931355775,6.587161998372264,0.00014661733,17.555992126464844,17.276994228363037,2.8620121479034424,151,0.01899862289428711,242.55520524369877,2728.6049218177795,277.74200551176693,-8.0557703e-07,0.25999927520751953,100,14.178697109222412
1530000,149.60197830188966,269.3909334066123,7.888570590211282,0.011527498,17.766996145248413,17.48202610015869,2.919102191925049,152,0.025968313217163086,223.32658601873987,2746.3839168548584,277.6623828137393,-6.9406985e-07,0.25800085067749023,100,14.30290412902832
1540000,149.87805486757208,269.6493736699492,6.35349718770739,0.0028430566,17.78499436378479,17.495995044708252,2.90867018699646,153,0.026000022888183594,243.44818537995985,2764.1819093227386,278.4173546648118,-5.6836365e-07,0.26199889183044434,100,14.306542158126831
1550000,149.87646814038234,269.8425356088937,6.535604164316293,-0.0055403593,17.72299289703369,17.434025287628174,2.8989346027374268,154,0.024967432022094727,246.26111215346288,2781.918902158737,278.59909365814076,-5.0412655e-07,0.26400017738342285,100,14.277665138244629
1560000,150.35131729568212,270.73709842316015,5.932389521474734,-0.00082753337,17.65999150276184,17.36499333381653,2.846750259399414,155,0.01902914047241211,241.386540781838,2799.5918941497803,278.736595537457,-4.2097923e-07,0.2759690284729004,100,14.260297060012817
1570000,150.2467095649973,270.6080221085729,5.71906079295644,0.009421945,17.712990760803223,17.416035890579224,2.92862606048584,156,0.024953842163085938,247.03403608141838,2817.3198866844177,279.5856377821164,-3.116834e-07,0.2720010280609131,100,14.228155851364136
1580000,150.39813862073558,270.72118284420134,6.32088403340452,0.0022971393,17.644994735717773,17.359996795654297,2.8219833374023438,157,0.020999908447265625,247.5026174244989,2834.9788806438446,279.48880221258116,-2.3258924e-07,0.26399803161621094,100,14.284330606460571
1590000,150.22419270945548,270.8434141052107,6.822351079619994,0.0027605514,17.66999316215515,17.361992597579956,2.8836631774902344,158,0.01900196075439453,223.69239807430094,2852.6618745326996,280.708844682917,-1.3084411e-07,0.2889986038208008,100,14.227156639099121
1600000,150.1063592782729,270.99819729636,5.903328495758886,-0.0028874022,17.747994661331177,17.468996047973633,2.9029786586761475,159,0.017999649047851562,247.82964295981202,2870.4228670597076,278.42272003860376,-3.2202003e-08,0.25999903678894043,100,14.289665222167969
1610000,149.9397589721955,270.63827062497717,8.490963457695281,-0.002822021,17.51199197769165,17.217024326324463,2.785566806793213,160,0.02797245979309082,207.43724804777727,2887.947856903076,279.40037059396855,7.9540015e-08,0.2669951915740967,100,14.16080117225647
1620000,150.72519770107232,272.1400655164463,5.451649738955537,-0.0020431653,17.685991525650024,17.396995544433594,2.855180025100708,161,0.02499699592590332,233.6798940692341,2905.646850824356,279.3519152149195,2.2385954e-07,0.2629990577697754,100,14.275042295455933
1630000,150.57335372542985,271.5429511262958,5.294987874152141,-0.0007190133,17.75299072265625,17.470993757247925,2.910810708999634,162,0.020999908447265625,252.61222399267564,2923.4128427505493,278.96320377336286,3.787696e-07,0.26099705696105957,100,14.307322978973389
1640000,150.5913961933927,271.2092865181334,5.5813708215872255,-0.001242061,17.378992319107056,17.09299612045288,2.8262009620666504,163,0.025005102157592773,252.26177897829015,2940.804836988449,278.8952302979866,5.225134e-07,0.2599921226501465,100,14.004709005355835
1650000,150.6954918094665,271.56102351320385,5.852142428821869,0.014171725,17.654993057250977,17.37902331352234,2.8603928089141846,164,0.017967700958251953,247.02253289716552,2958.4728298187256,279.7203004774252,6.528926e-07,0.2570006847381592,100,14.244717836380005
1660000,150.6805022957361,271.6729567056858,6.488808241839406,0.034132157,17.57899236679077,17.291003227233887,2.9095518589019775,165,0.02398967742919922,236.51103904094043,2976.065822839737,280.5969849977804,7.958543e-07,0.26399946212768555,100,14.130743741989136
1670000,149.57723058984132,268.97470006041056,9.20423889200162,0.0010791394,17.65499258041382,17.357027053833008,2.88617205619812,166,0.018997907638549805,212.493062909496,2993.7338156700134,280.1126130846893,9.117853e-07,0.2780003547668457,100,14.214168310165405
1680000,150.16528675611545,270.4589985265564,5.175437171301287,0.034218796,17.45699119567871,17.170016765594482,2.81195068359375,167,0.01797962188720703,255.43608520867835,3011.2038085460663,279.42857294144915,9.59487e-07,0.2669980525970459,100,14.105192422866821
1690000,149.03581250266015,268.1118550594493,7.162863208169915,0.069579735,17.6269953250885,17.341995239257812,2.9317944049835205,168,0.021999120712280273,233.70573808358944,3028.8438041210175,276.3152878926266,1.0217475e-06,0.2630009651184082,100,14.144140005111694
1700000,150.3666306534068,271.48870057909267,5.795989918741874,0.0011697316,17.688992261886597,17.399994373321533,2.878222942352295,169,0.0260317325592041,240.99610904721177,3046.545794725418,279.0580232356872,1.016823e-06,0.2629661560058594,100,14.257723808288574
1710000,150.5005002146198,271.7968566991469,5.091563860120743,-0.0025167856,17.783995151519775,17.503023624420166,2.911984920501709,170,0.017998218536376953,245.3561553601653,3064.342789888382,280.8124756423554,1.042639e-06,0.25997042655944824,100,14.27531385421753
1720000,150.38304176614886,271.63905226671164,5.419456510496564,-0.0032967275,17.703993558883667,17.407012701034546,2.8503475189208984,171,0.02198171615600586,253.87907027026134,3082.059781074524,281.5417441555673,1.1038827e-06,0.27399778366088867,100,14.29985523223877
1730000,150.86585035778307,272.6972578382038,4.774052634012678,-0.00059593265,17.97599196434021,17.66599202156067,2.957287073135376,172,0.02499985694885254,254.4946185873733,3100.049774646759,280.84310192960635,1.1270582e-06,0.2839992046356201,100,14.466758728027344
1740000,150.51337695050495,271.661510397331,5.37133162694303,0.016215473,17.788992166519165,17.484022855758667,2.935076951980591,173,0.026003360748291016,253.16975948144716,3117.851767063141,281.0609783259999,1.1483609e-06,0.2769656181335449,100,14.304672956466675
1750000,150.94088771416133,272.3388166163008,5.486538131772121,0.037926335,17.73599147796631,17.442996740341187,2.9019782543182373,174,0.024995088577270508,250.40463357394617,3135.601758003235,281.47230276908493,1.1504806e-06,0.26799964904785156,100,14.277722597122192
1760000,149.57483208697914,270.260877733993,6.407271543681593,0.014289888,17.55499529838562,17.266995906829834,2.9551072120666504,175,0.02299809455871582,247.8166668446305,3153.1707537174225,280.13541740326514,1.2157357e-06,0.2650012969970703,100,14.044824123382568
1770000,150.71488068717778,272.3175652307686,5.536566612596526,0.027964287,17.46399164199829,17.186019897460938,2.8457682132720947,176,0.02097177505493164,252.53372164991364,3170.6477451324463,280.36296941042315,1.2397683e-06,0.2569999694824219,100,14.078118324279785
1780000,150.79746889084055,271.51163230755066,4.519470731621704,0.0004186528,19.256640911102295,18.93864345550537,3.1964199542999268,177,0.025971651077270508,258.8970901473678,3189.9183855056763,281.1515808207055,1.3187778e-06,0.2819957733154297,100,15.447936058044434
1790000,150.71778869503203,271.4402802980871,6.198690287314447,0.0008924751,20.447993993759155,20.143994331359863,3.494271993637085,178,0.027997255325317383,246.11839805229678,3210.380379676819,279.670462767835,1.387217e-06,0.27500247955322266,100,16.31738305091858
1800000,151.075686114995,271.99899847832273,6.136115721639826,-0.00387395,18.312166929244995,18.03019618988037,3.0703165531158447,179,0.022972583770751953,244.48771084281583,3228.705546140671,279.67461447567894,1.4407634e-06,0.25899815559387207,100,14.665246486663818
1810000,151.11102888744006,272.32182311235414,5.0593563034541305,0.0023797536,17.92899441719055,17.592994451522827,2.9309327602386475,180,0.0299990177154541,256.7329319358523,3246.647540330887,279.76557312052734,1.5504395e-06,0.30500078201293945,100,14.338730096817017
1820000,150.92947560871144,271.5398444569813,6.442044596225073,-0.0018596988,18.22499418258667,17.942993879318237,3.012394666671753,181,0.019001245498657227,245.44978386738947,3264.8865332603455,279.78001325039764,1.6614688e-06,0.26199936866760254,100,14.6559419631958
1830000,151.27323728670567,272.68139865271144,6.840691254870355,0.001048461,17.553991556167603,17.268993139266968,2.9004945755004883,182,0.020000934600830078,241.3772072061173,3282.453523874283,279.4625444182414,1.7811548e-06,0.26399731636047363,100,14.117184400558472
1840000,151.3829027117363,273.04627248909026,4.884743188715159,-0.0018209981,18.62992238998413,18.331924438476562,3.0470082759857178,183,0.020032167434692383,248.02121926118505,3301.096447467804,280.90397813606614,1.8614172e-06,0.277965784072876,100,14.994778394699097
1850000,151.5842859588568,273.46863403199706,5.1040151594463,-0.0028100968,18.80399179458618,18.492015600204468,3.0796396732330322,184,0.01797318458557129,255.9535746115967,3319.914441347122,280.4816914170898,1.9792162e-06,0.2930023670196533,100,15.13952898979187
1860000,152.19611922911815,274.6194441264725,4.53566027802972,-0.0017516265,18.860992431640625,18.55799651145935,3.114593505859375,185,0.020993709564208984,251.10839221098354,3338.789432287216,281.5678140292959,2.1103883e-06,0.28100109100341797,100,15.165879487991333
1870000,151.9917377292595,274.1365148843821,4.666687302568911,-0.0027386048,19.059993028640747,18.749992847442627,3.156496286392212,186,0.02199864387512207,258.64672949983253,3357.8624255657196,282.39297193454775,2.2553147e-06,0.28800153732299805,100,15.319005966186523
1880000,151.68163975568206,273.46712728029263,6.116674450239298,-0.0013945539,18.025992393493652,17.746994495391846,2.949662685394287,187,0.017996788024902344,245.80249293629845,3375.90141749382,281.0631003008261,2.3589444e-06,0.2610011100769043,100,14.51694917678833
1890000,152.3219008574585,274.90989440622246,4.722421555128189,-0.0011939076,17.528883457183838,17.240885019302368,2.8254082202911377,188,0.025000333786010742,257.26516812676385,3393.4433012008667,280.4305628436358,2.4584306e-06,0.26199817657470703,100,14.135558128356934
1900000,152.22173555578811,274.8048219446895,4.7678067029493105,-0.003084841,17.47998595237732,17.18798851966858,2.805448293685913,189,0.02100062370300293,252.18544668849904,3410.9362943172455,282.5918796146268,2.595173e-06,0.2709968090057373,100,14.135988712310791
1910000,152.19504122732593,274.8441667702707,5.195050027313338,-0.0032718426,17.551110982894897,17.261144399642944,2.819993257522583,190,0.026967763900756836,241.10057688900636,3428.5004053115845,281.4624453747331,2.7216124e-06,0.2629988193511963,100,14.181991338729858
1920000,152.16141940604382,274.7068540394046,4.115747349767032,-0.004535319,17.66899275779724,17.379995107650757,2.8923799991607666,191,0.01799917221069336,261.36830845993177,3446.1823976039886,282.04630753041823,2.8398108e-06,0.26999831199645996,100,14.17998456954956
1930000,151.9384007576606,274.2347502420236,5.752400766845395,-0.0031448642,17.90499472618103,17.587996244430542,2.934392213821411,192,0.024998188018798828,251.47130323196967,3464.100392103195,283.91410054243187,2.9166245e-06,0.2910001277923584,100,14.37301754951477
1940000,152.17356528748914,274.5805205101496,4.302979377614578,-0.003515378,17.831992864608765,17.554996252059937,2.935697555541992,193,0.01799750328063965,261.6472011650038,3481.947383403778,281.9520526602031,3.0545568e-06,0.2579987049102783,100,14.368085622787476
1950000,152.6670954028483,275.8412618825912,3.6447023526574527,-0.0023251828,17.521992921829224,17.230000019073486,2.889416456222534,194,0.025994300842285156,256.63678332640376,3499.4843764305115,282.0716381772144,3.1838429e-06,0.26599860191345215,100,14.082463026046753
1960000,152.42540673701987,275.15396863118326,4.322848714168577,-0.0037453352,17.624992609024048,17.338995218276978,2.9041635990142822,195,0.01999640464782715,258.13245298438864,3517.1223709583282,283.06753132436205,3.292302e-06,0.2649974822998047,100,14.168488502502441
1970000,152.64147499591303,275.67444457625277,4.25477754294738,-0.0030718273,17.459994077682495,17.175997257232666,2.919208288192749,196,0.019998550415039062,256.1461572130975,3534.5953624248505,282.1319441762686,3.4075117e-06,0.26399827003479004,100,14.008301734924316
1980000,152.7610051209382,275.7452163248234,4.721925434975006,8.848511e-05,17.815991401672363,17.52501893043518,2.9104397296905518,197,0.024003982543945312,258.49869536258853,3552.42435503006,282.2828215801336,3.4961115e-06,0.2659945487976074,100,14.344390392303467
1990000,152.2063849418048,274.55431940226043,7.481574161539982,-0.002687541,17.753992080688477,17.46602153778076,2.909533739089966,198,0.018972158432006836,216.37981381041695,3570.1913480758667,283.5605547919687,3.6523497e-06,0.26799750328063965,100,14.29716944694519
2000000,152.28346556521151,274.702785954524,6.031715864250522,0.0077157165,17.475993394851685,17.19199538230896,2.816472053527832,199,0.017969846725463867,242.42120128438683,3587.6813418865204,282.0503547574784,3.7477005e-06,0.2649998664855957,100,14.11207127571106
2010000,152.9966025484458,276.3481024236296,3.934280052980502,0.0025078966,17.749991416931152,17.46199321746826,2.859509229660034,200,0.018001317977905273,261.1509489538612,3605.444333791733,281.98244513977176,3.8637736e-06,0.26999688148498535,100,14.317728042602539
2020000,152.6809150487531,275.36637090282954,3.697743576723112,0.0018387872,17.666993618011475,17.37899684906006,2.860489845275879,201,0.02395796775817871,262.36583847776797,3623.1243274211884,281.8126654935267,3.96901e-06,0.26200103759765625,100,14.227747678756714
2030000,152.632553696115,275.3425352968523,4.522128178984491,0.0134291565,17.6499924659729,17.36899447441101,2.858248233795166,202,0.018999814987182617,255.63879127214048,3640.7873191833496,282.53754957219707,4.0414657e-06,0.260998010635376,100,14.198004484176636
2040000,151.93939674541582,273.53024852334073,5.49759461088084,0.00471039,18.029992818832397,17.747023105621338,2.9730634689331055,203,0.019968509674072266,257.5128072251009,3658.8303124904633,280.6390726829401,4.1382805e-06,0.26199960708618164,100,14.504393339157104
2050000,152.60075052399455,275.1865859692433,4.612960523921507,0.0013918796,17.727991342544556,17.43601965904236,2.897916555404663,204,0.020998716354370117,259.1742531125429,3676.5713045597076,282.4802383253293,4.1952753e-06,0.2689990997314453,100,14.256662368774414
2060000,152.8557312117012,275.8870276897873,3.4050797968993076,0.0084313685,17.63612389564514,17.35115075111389,2.9247381687164307,205,0.022977113723754883,262.2093461972129,3694.22043132782,283.6546390612513,4.2636e-06,0.2619960308074951,100,14.151924848556519
2070000,153.21080375695962,276.6731831373721,2.7735995528799635,0.004345505,17.5139901638031,17.201023817062378,2.8442771434783936,206,0.019969940185546875,266.98305812399104,3711.7474236488342,280.86653351602183,4.351487e-06,0.2919960021972656,100,14.119322776794434
2080000,153.11837721326978,276.4302998989422,3.64271609949468,0.00091076206,17.973992347717285,17.693992137908936,2.966618537902832,207,0.01900172233581543,258.58960991094216,3729.7404177188873,282.17228389781917,4.4236026e-06,0.2609984874725342,100,14.467769384384155
2090000,152.56917027480623,275.0992383798017,3.9951938922053265,-0.00074561813,17.838993549346924,17.547993183135986,2.9182307720184326,208,0.025000810623168945,258.38807187218856,3747.592410802841,281.3493081617465,4.5090064e-06,0.26599955558776855,100,14.358051538467407
2100000,152.2951090447251,274.1322799594379,4.321398068342543,-0.0007513323,18.224992036819458,17.934025049209595,2.959613561630249,209,0.019967079162597656,257.72931592218436,3765.8304030895233,280.43550729710626,4.5833062e-06,0.270000696182251,100,14.70644736289978
2110000,152.2878865047158,273.94582577755426,5.0515841986048295,0.0006697664,17.850993633270264,17.56499481201172,2.8315579891204834,210,0.025030136108398438,256.41976365462835,3783.694396495819,280.3752018296829,4.69797e-06,0.2599680423736572,100,14.456477165222168
2120000,152.13252835804278,273.78154109002185,4.117086157556328,-0.0035145124,18.079994201660156,17.78699517250061,2.9913651943206787,211,0.021028518676757812,259.00556508693154,3801.7873890399933,280.1197543844871,4.8097027e-06,0.2709689140319824,100,14.533483743667603
2130000,152.9285731995073,275.5406940747465,3.5236371649640303,-0.0035799239,18.180991649627686,17.90299344062805,3.0106890201568604,212,0.017999649047851562,254.38040399296005,3819.9813816547394,282.0549180557867,4.914908e-06,0.2599985599517822,100,14.620017528533936
2140000,152.9019190243862,275.53167980762004,3.971354376245786,-0.0021580064,18.42199182510376,18.128995418548584,3.0740671157836914,213,0.02099776268005371,261.46487572340885,3838.416374206543,280.68393239783444,5.052179e-06,0.2709987163543701,100,14.719490766525269
2150000,152.81327237512767,275.326468871222,4.511006788811527,-0.0010546182,17.90099263191223,17.600992918014526,2.9304049015045166,214,0.02299976348876953,254.79082772843876,3856.330367088318,282.3064988581755,5.186213e-06,0.27699995040893555,100,14.418179273605347
2160000,153.2158609803094,276.3692043591389,4.248309935118031,-0.0021080344,18.41899085044861,18.112995386123657,3.06272292137146,215,0.02799820899963379,250.1586826946675,3874.7623584270477,281.4963472351288,5.2512346e-06,0.2779972553253174,100,14.754317045211792
2170000,152.67790586037742,275.10765818718176,4.482094678228257,-0.0027285018,19.02399230003357,18.71799397468567,3.0417773723602295,216,0.025999069213867188,258.20332887957477,3893.7993524074554,282.77601579623484,5.4131315e-06,0.27899932861328125,100,15.402000427246094
2180000,153.22267602490768,276.36918120410536,3.3975269423179717,-0.0048070992,18.829993724822998,18.443992614746094,3.120429754257202,217,0.04999995231628418,263.76186725131043,3912.642345190048,282.9229077804246,5.5406185e-06,0.3339986801147461,100,15.039292335510254
2190000,153.23501401093006,276.3114365956093,4.039866029177142,-0.0031660115,18.14899253845215,17.76301670074463,3.0054526329040527,218,0.02097630500793457,259.3010732734361,3930.8043389320374,282.01842375319524,5.7004795e-06,0.36499953269958496,100,14.50583815574646
2200000,153.29908125717574,276.450334447089,3.5890753034732863,-0.002629809,18.021990537643433,17.73299217224121,2.8979127407073975,219,0.01999974250793457,263.8130863468752,3948.851329565048,281.5446551637979,5.838779e-06,0.26799798011779785,100,14.564178228378296
2210000,153.17037923678902,276.14376677331444,3.39789862936174,0.0019059181,18.255992650985718,17.960993766784668,2.9928038120269775,220,0.027999162673950195,260.75526307842375,3967.1203224658966,283.3677434765061,5.962864e-06,0.26599860191345215,100,14.71640682220459
