n_timesteps,train-AverageReturn,Time-SampleProc,train-StdReturn,train-EnvExecTime,train-PolicyExecTime,Time-Sampling,Time,train-NumTrajs,train-AverageDiscountedReturn,train-MinReturn,Itr,train-MaxReturn,LossBefore,ItrTime,LossAfter,Time-Optimization
1100000,75.8593901719006,0.030000686645507812,36.10100313025984,3.0423543453216553,15.38772177696228,18.737993955612183,2177.4184732437134,100,42.28157299594325,-31.10435799955617,109,159.82834846584316,-1.7177533e-06,19.075994968414307,-0.016057765,0.3080003261566162
1110000,73.19009125043505,0.034002065658569336,33.51153416977039,3.090667247772217,15.586295366287231,18.994995832443237,2196.8714690208435,100,41.11161918924657,-16.378025340740127,110,171.79431065871242,-1.5426206e-06,19.434998035430908,-0.014866264,0.40600013732910156
1120000,79.97067830270231,0.03300070762634277,36.222182222272345,3.224397897720337,16.520511865615845,20.082000255584717,2217.340464115143,100,44.444270334064484,6.3586619256294945,111,192.0367965341597,-1.3229536e-06,20.4519944190979,-0.011383312,0.33599853515625
1130000,76.19934275202037,0.03000020980834961,33.60277639564914,3.2822811603546143,16.199750185012817,19.81899619102478,2237.513459444046,100,42.923744077033646,-17.610358810877745,112,187.90330118085416,-1.1032998e-06,20.15499520301819,-0.014493997,0.3059988021850586
1140000,82.33589553945286,0.03400015830993652,30.79249949377881,3.1703991889953613,15.923534393310547,19.446993589401245,2257.3124566078186,100,45.06695199761619,9.17679447009799,113,149.48996032134852,-9.753179e-07,19.782995223999023,-0.0130731035,0.3020014762878418
1150000,78.18991214971906,0.03500056266784668,34.369478482717625,3.2922263145446777,15.81575894355774,19.684995651245117,2277.3724534511566,100,44.14865169894237,-4.561287191119634,114,166.2628668078267,-8.2622165e-07,20.041996240615845,-0.011655532,0.32000088691711426
1160000,79.00963630017186,0.027967214584350586,31.530105753160374,3.1692163944244385,15.767842292785645,19.23899507522583,2296.9574489593506,100,43.98647884003704,-14.543836075985121,115,136.16186193873057,-6.0819866e-07,19.569997310638428,-0.0122712385,0.3009974956512451
1170000,79.57838309686734,0.03200125694274902,29.885751421662995,3.0414199829101562,14.867125988006592,18.224997997283936,2315.5424456596375,100,44.60920320227148,13.422449289479339,116,165.19812337683805,-3.850615e-07,18.568998098373413,-0.012355729,0.3100001811981201
1180000,85.42149536576261,0.04000091552734375,36.10356166118127,3.1195123195648193,15.706596374511719,19.154996633529663,2335.052440881729,100,47.96682638502038,-14.894831203597676,117,161.46919149335633,-2.3293018e-07,19.494996786117554,-0.014522684,0.2990000247955322
1190000,88.01690739147463,0.034999847412109375,33.79964806620408,3.186047077178955,15.542908906936646,19.060996532440186,2354.462436437607,100,49.08602117070491,-8.69203611800804,118,174.01117186102766,-3.2118557e-08,19.39499568939209,-0.007836005,0.29799985885620117
1200000,88.43162393641173,0.03699922561645508,31.150819398293418,3.1422226428985596,15.412729740142822,18.891995668411255,2373.708433866501,100,49.38219885947674,12.161234913376026,119,152.8842712418101,1.0089993e-07,19.225996017456055,-0.0140182935,0.2970011234283447
1210000,86.44115491127904,0.03799843788146973,39.238600032584834,3.079838514328003,15.343099594116211,18.766995429992676,2392.840428829193,100,47.554576883236294,-14.594991732527753,120,182.44381153811054,2.5798678e-07,19.114993572235107,-0.011314904,0.3099997043609619
1220000,92.7305311450793,0.03699779510498047,38.06827542375017,2.939030885696411,15.056921005249023,18.31499743461609,2411.512425661087,100,52.03030910931992,-7.18849929682986,121,171.85550028135168,3.9473412e-07,18.655996322631836,-0.010116258,0.30300092697143555
1230000,87.69355232473424,0.036000967025756836,32.63191490380412,2.9458823204040527,14.682971477508545,17.922996997833252,2429.7904222011566,100,49.085240961873325,8.152551367288982,122,168.13565448465056,4.9594524e-07,18.26399564743042,-0.015093739,0.3039991855621338
1240000,99.64628364887935,0.031029462814331055,32.642390847226295,2.954172372817993,14.900794744491577,18.200029611587524,2448.3314502239227,100,55.98062975338829,5.135911528175036,123,182.09105445234908,6.3025834e-07,18.525027751922607,-0.014398067,0.29396867752075195
1250000,101.94414141350815,0.029996633529663086,29.127245354701614,2.9987282752990723,14.704209089279175,18.008997440338135,2466.6884467601776,100,57.66207556947435,-1.068009742384981,124,169.8251227113074,7.2039603e-07,18.337996006011963,-0.014245741,0.29900193214416504
1260000,93.2001450303032,0.03400063514709473,38.16990084355367,2.9259986877441406,14.84424114227295,18.129995822906494,2485.1734433174133,100,52.13573633214164,-20.038287187819492,125,189.95456916143516,8.5374234e-07,18.469996213912964,-0.015944682,0.305999755859375
1270000,97.96665195860375,0.030997753143310547,35.23193042054122,3.0415289402008057,14.812411308288574,18.150996923446655,2503.6664402484894,100,54.22465829069442,3.2785886699314712,126,161.89864939686578,1.0150181e-06,18.477996349334717,-0.014768174,0.296001672744751
1280000,100.70987849887315,0.03000044822692871,34.69502314302261,2.9000909328460693,14.758017539978027,17.980995655059814,2521.9984357357025,100,56.50800718924457,14.759881185271126,127,183.0292788557887,1.1527645e-06,18.316996097564697,-0.015606429,0.30499887466430664
1290000,98.68008933438944,0.033000946044921875,34.24582234596802,2.987504482269287,14.93731689453125,18.225995302200317,2540.5684332847595,100,55.58357289204384,13.755205951202708,128,210.82064563792116,1.329925e-06,18.554996490478516,-0.012449784,0.29600024223327637
1300000,99.1078985391827,0.03300166130065918,31.684879259459354,3.0137341022491455,14.692294120788574,18.013994693756104,2558.9254281520844,100,55.16402902906395,24.870154536661296,129,182.93415101398048,1.4210689e-06,18.341994762420654,-0.013117126,0.2949984073638916
1310000,101.44821407898885,0.031000375747680664,33.03088025157834,3.1034445762634277,15.767475605010986,19.214995861053467,2578.4904289245605,100,57.81808143922346,31.07471181242509,130,191.67214780666225,1.5129208e-06,19.550000429153442,-0.015936673,0.3020040988922119
1320000,106.34150073287987,0.031998395919799805,36.81203029588336,3.0209224224090576,15.281076192855835,18.623998641967773,2597.5444197654724,100,59.601081980922594,-13.196130660856983,131,228.48688538630583,1.6256786e-06,19.034995079040527,-0.015878392,0.3789980411529541
1330000,106.26731264803058,0.03400135040283203,36.87209005912724,3.176511526107788,15.23145580291748,18.743995189666748,2616.6344182491302,100,60.08865036739261,-9.452766535055371,132,205.9981925082433,1.7788445e-06,19.07499670982361,-0.014282669,0.2970001697540283
1340000,111.29293612633646,0.030998706817626953,31.71405722880322,3.1886143684387207,15.839416027069092,19.38999915122986,2636.3994131088257,100,63.50484099174817,27.146457314717654,133,186.4196194415442,1.9761835e-06,19.749995946884155,-0.015123063,0.3279993534088135
1350000,105.96136241351672,0.02899909019470215,38.208547968162655,3.1081113815307617,15.561809301376343,19.019996404647827,2655.7654089927673,100,59.52067081170045,-20.57061957553458,134,203.2606979101782,2.1112276e-06,19.35099697113037,-0.015513893,0.3020014762878418
1360000,106.1887646560754,0.029999971389770508,34.08788518794687,3.0583410263061523,15.459794998168945,18.82499647140503,2674.940404176712,100,59.81800660894915,18.87816902371046,135,196.24486744226107,2.2261547e-06,19.156994819641113,-0.0117656905,0.30099964141845703
1370000,111.52626433437557,0.029968976974487305,30.819828387144764,2.914144515991211,14.902824640274048,18.180030822753906,2693.4684014320374,100,62.54289013955935,37.015036715449654,136,200.00917323106853,2.3821306e-06,18.50999665260315,-0.011939603,0.2989966869354248
1380000,112.92562746944341,0.02899789810180664,39.04465193224513,2.921254873275757,14.63278317451477,17.8719961643219,2711.686397075653,100,64.311788674973,5.633810087044829,137,187.0040502153434,2.5962315e-06,18.202994346618652,-0.011173346,0.3000016212463379
1390000,115.9001047207562,0.03600049018859863,32.973021917256176,2.9669559001922607,14.841951847076416,18.095993757247925,2730.1403934955597,100,65.5568893919274,38.655463104290284,138,201.6686512410861,2.7806925e-06,18.43799328804016,-0.008419959,0.3059990406036377
1400000,116.77624317454223,0.029999494552612305,34.487833784596404,2.9304943084716797,14.852510690689087,18.116997003555298,2748.5963900089264,100,66.29604209850909,15.86532182645865,139,202.12238865009832,3.0218087e-06,18.440995931625366,-0.014750558,0.29399943351745605
1410000,122.66538401989907,0.03100132942199707,33.8578319468032,2.903393030166626,14.77255916595459,17.98099398612976,2766.9273886680603,100,69.37142082049213,35.99806257549388,140,194.57757909720638,3.2473743e-06,18.31699824333191,-0.015066392,0.30300092697143555
1420000,119.29467265012536,0.030968904495239258,32.51969688470317,2.939772605895996,14.823083877563477,18.060026168823242,2785.3293826580048,100,67.8982842603315,20.800935079603565,141,212.94750804813677,3.466922e-06,18.386994123458862,-0.015370067,0.29599905014038086
1430000,120.34050071228278,0.03000020980834961,35.1524330316369,2.9624671936035156,14.756707668304443,18.04399585723877,2803.912378549576,100,68.22619045223308,20.32131994349092,142,211.80079221758524,3.6841213e-06,18.56799578666687,-0.011675091,0.493999719619751
1440000,120.56453154694245,0.0299990177154541,35.19015203419319,2.9422667026519775,14.968736410140991,18.21999502182007,2822.5123767852783,100,68.29861618339537,36.282012288264866,143,203.76640090016784,3.8852286e-06,18.584996223449707,-0.0129488455,0.3340001106262207
1450000,117.88447440747045,0.031000375747680664,37.56760533509391,2.9802021980285645,14.735031604766846,18.014996767044067,2840.8983714580536,100,66.47937421688206,11.29995937589357,144,197.93192768622544,4.115145e-06,18.370996236801147,-0.005819777,0.3249990940093994
1460000,120.84268365666289,0.03099966049194336,39.20424029011168,2.988551616668701,14.70759916305542,18.0159969329834,2859.2673678398132,100,68.46069590610013,44.060674033238755,145,233.38789662282068,4.3197297e-06,18.35399627685547,-0.010399453,0.3059995174407959
1470000,125.33534285883655,0.03599882125854492,29.687068234350438,2.993370771408081,14.931573152542114,18.226996660232544,2877.848363637924,100,70.85706824868815,64.9510021974453,146,194.16954118143948,4.519791e-06,18.56599521636963,-0.011844557,0.30098533630371094
1480000,127.15045222319687,0.02896857261657715,39.5744071434549,2.9694769382476807,14.796307802200317,18.11702799797058,2896.3123602867126,100,71.77156147587235,9.777785014077415,147,229.4259399207311,4.72185e-06,18.44899606704712,-0.009910966,0.30299949645996094
1490000,134.82685812073152,0.03000164031982422,33.4416748381317,2.910475492477417,14.842144250869751,18.072998523712158,2914.7703580856323,100,76.20260361954851,60.221442900602256,148,224.3011883585821,4.8592246e-06,18.442997694015503,-0.00953765,0.33899998664855957
1500000,129.47222656871676,0.03099822998046875,35.45632454939548,2.9532437324523926,15.157659769058228,18.423997402191162,2933.5413529872894,100,74.0334954648729,13.022540483894048,149,226.68588246519215,5.0560893e-06,18.755995988845825,-0.011013694,0.30100035667419434
1510000,123.77039903755497,0.035001277923583984,42.103213147669905,2.9201717376708984,15.064906358718872,18.30199694633484,2952.2083492279053,100,69.58266801056837,-54.31990752993907,150,207.28223622436636,5.1437783e-06,18.650996685028076,-0.014454085,0.3139984607696533
1520000,133.53886053054896,0.03000044822692871,35.59109891169944,2.9883618354797363,14.999634742736816,18.30399465560913,2970.8503460884094,100,76.02258898052246,0.3710260566810586,151,218.32260937940555,5.263512e-06,18.62799572944641,-0.013192348,0.2929999828338623
1530000,133.49499360112353,0.03500103950500488,33.71924884293165,2.924365520477295,14.77626919746399,17.99599599838257,2989.1873416900635,100,75.8177719358433,30.3347988058484,152,208.18686889346176,5.361203e-06,18.321995496749878,-0.011141527,0.2909984588623047
1540000,127.75283518680482,0.03099966049194336,34.65108734176195,2.9636659622192383,14.65225863456726,17.943995237350464,3007.4753448963165,100,72.32094825027643,27.688294975322854,153,215.5493586931729,5.478997e-06,18.27400255203247,-0.012873229,0.2980062961578369
1550000,131.7000901669684,0.03199958801269531,32.696172846364604,2.900256872177124,14.775789022445679,17.98599600791931,3025.845335483551,100,74.67917095818453,35.64869561285503,154,214.03803751593563,5.593898e-06,18.348995447158813,-0.012693245,0.33099985122680664
1560000,135.9728374979667,0.028999805450439453,29.498305739552865,2.963809013366699,14.90320611000061,18.182998180389404,3044.401347398758,100,78.21440560492738,63.4958637855273,155,210.71737289901344,5.747765e-06,18.541013479232788,-0.011844154,0.32001519203186035
1570000,134.03044654182565,0.03100132942199707,34.81696526969114,2.985973596572876,14.762117147445679,18.047996282577515,3062.8243288993835,100,75.70471496713904,63.28312771981308,156,231.6307872478204,5.8588275e-06,18.408996105194092,-0.008930375,0.3280014991760254
1580000,134.29339573916857,0.03099989891052246,34.128238937962855,2.9701857566833496,14.883858680725098,18.15999412536621,3081.32932138443,100,76.9490858307945,31.93098207915782,157,249.89951300742447,5.9898575e-06,18.489994049072266,-0.014668418,0.2970008850097656
1590000,136.4938266106368,0.03700065612792969,30.57806626500562,3.015815258026123,15.03217339515686,18.42199468612671,3100.2023162841797,100,77.81138428492004,63.18309787607697,158,231.2220592947186,6.056448e-06,18.85899567604065,-0.013081673,0.3990004062652588
1600000,135.99316208049856,0.03203225135803223,36.40231911579588,2.9574263095855713,14.976523637771606,18.23499608039856,3118.834310531616,100,77.5431489940283,51.814460125605464,159,230.1595564950426,6.1358937e-06,18.61399269104004,-0.012834182,0.3449666500091553
1610000,137.1329169059715,0.024970293045043945,37.60935592147866,3.0078110694885254,15.028959274291992,18.346025705337524,3137.522304058075,100,78.6243304456904,-0.48056005800681323,160,209.36565225383808,6.27082e-06,18.67199397087097,-0.011383776,0.3009979724884033
1620000,143.6176425910704,0.030998945236206055,33.4816228556957,3.098175525665283,15.668586492538452,19.09899377822876,3156.9872999191284,100,82.48340498597443,60.16264155879857,161,225.20895233489023,6.4083683e-06,19.448993921279907,-0.011563856,0.3190011978149414
1630000,140.78823223817633,0.029998302459716797,32.20152946321527,3.4110095500946045,17.29003143310547,21.038994073867798,3178.3932931423187,100,79.66155526623092,57.80934590368837,162,217.7571627376273,6.5758213e-06,21.39099431037903,-0.013401372,0.3210015296936035
1640000,135.4142922554114,0.03200197219848633,34.5006834261752,3.009673833847046,15.785006523132324,19.142993688583374,3197.8872871398926,100,76.81400413424751,30.588240055173078,163,231.35597250451372,6.6502125e-06,19.47499442100525,-0.010913242,0.29999876022338867
1650000,140.47677872937288,0.03000020980834961,34.28365555570821,3.16471266746521,15.906222820281982,19.399993658065796,3217.639281988144,100,79.84836942585443,52.93556497326403,164,239.6329430841692,6.7783867e-06,19.736994743347168,-0.01117357,0.30700087547302246
1660000,141.31246791356256,0.03399920463562012,35.21168268160436,3.1954920291900635,15.900388956069946,19.427994966506958,3237.4282760620117,100,80.02777309321318,67.8211410608825,165,243.0769821418813,6.9417365e-06,19.772995948791504,-0.015392856,0.3110017776489258
1670000,145.849387842651,0.054999589920043945,30.4679215421293,3.205296754837036,16.051547288894653,19.59199571609497,3257.4052698612213,100,82.87826205203756,49.364708465908706,166,205.8185476902612,6.969484e-06,19.960991382598877,-0.012027379,0.3100016117095947
1680000,143.57700981045326,0.02899789810180664,31.507187064878625,3.3015451431274414,16.51432991027832,20.14699363708496,3277.9202625751495,100,81.65119608304559,76.01507113521888,167,210.37239304243764,7.1084987e-06,20.485992908477783,-0.012434272,0.30700159072875977
1690000,140.96882464862955,0.029999494552612305,27.00536874759783,3.1194112300872803,15.840341567993164,19.28099298477173,3297.5622577667236,100,80.97308414331178,60.17857320319436,168,214.139385834451,7.261349e-06,19.627994537353516,-0.012625954,0.3150010108947754
1700000,147.32532375219841,0.03099822998046875,30.99217837559941,3.1777517795562744,16.096391439437866,19.67199683189392,3317.5792508125305,100,83.82515891454841,91.19922735872805,169,243.89429249086564,7.3982487e-06,20.001994848251343,-0.008484068,0.29799914360046387
1710000,142.95539419171507,0.03300189971923828,31.742231620919405,3.1203558444976807,15.78762412071228,19.22999382019043,3337.1602461338043,100,80.80277652178404,47.92423546715384,170,215.35115621558776,7.5578178e-06,19.565996408462524,-0.009243881,0.301999568939209
1720000,146.4507672006649,0.0319976806640625,32.97561551345278,3.1811063289642334,16.003899812698364,19.51999592781067,3357.066242456436,100,82.94529700574712,54.5253868815644,171,213.93372147477416,7.674846e-06,19.889997005462646,-0.012499505,0.33800339698791504
1730000,150.85745355470752,0.03600311279296875,31.01325357617693,3.5682804584503174,17.895371913909912,21.867992639541626,3379.357232093811,100,85.69069579159442,45.98650208778409,172,236.03401631193105,7.7830255e-06,22.26798963546753,-0.009623576,0.3619954586029053
1740000,150.25911311538684,0.029999732971191406,31.771345793988242,3.2028162479400635,15.808178186416626,19.338995218276978,3399.0402262210846,100,85.80106072307612,66.9203988658522,173,217.62879336321737,7.928604e-06,19.66499400138855,-0.013018365,0.2949991226196289
1750000,148.53551040901112,0.029999971389770508,33.549605823597304,3.139556646347046,15.887266874313354,19.357994318008423,3418.7532210350037,100,83.77259747846308,45.328359781151505,174,226.21159905988537,8.130893e-06,19.69699501991272,-0.0069596535,0.307999849319458
1760000,155.16688205259487,0.029997587203979492,35.68476502149155,3.0717506408691406,15.370296239852905,18.751996755599976,3437.8442153930664,100,88.23430152224434,70.38685424707796,175,223.8814694288397,8.291074e-06,19.075995922088623,-0.011017404,0.29400157928466797
1770000,158.62383025665827,0.031000614166259766,37.166676297722134,3.1658077239990234,15.582984447479248,19.07288908958435,3457.2601041793823,100,91.15386510976896,47.384063321268556,176,250.77820189832713,8.505178e-06,19.398889780044556,-0.0094333645,0.2950000762939453
1780000,155.70353049151808,0.10999464988708496,33.91426619704135,3.2078981399536133,16.102885007858276,19.64388942718506,3477.454983472824,100,88.4675307482265,78.79160525859929,177,233.12018832707818,8.663581e-06,20.178881645202637,-0.008944851,0.41899704933166504
1790000,154.9659177032146,0.02899956703186035,31.620702233206938,3.3079121112823486,16.92789053916931,20.57487916946411,3498.378860473633,100,87.96380200321276,82.16452640602016,178,225.90126099115832,8.883413e-06,20.900877475738525,-0.008762616,0.29599833488464355
1800000,162.73078777768828,0.03199934959411621,31.77433745299445,3.045642137527466,15.805317163467407,19.18288493156433,3517.9087455272675,100,92.96491278429897,87.4053106468207,179,223.97456322158263,9.020079e-06,19.513885259628296,-0.0116453385,0.29799985885620117
1810000,161.5774154699415,0.036995887756347656,39.171832697255375,3.1235928535461426,15.568263053894043,19.104891300201416,3537.451630592346,100,91.70222061499987,65.08887006652256,180,276.8659716132301,9.179441e-06,19.525885820388794,-0.013673489,0.3829987049102783
1820000,158.28397109843343,0.03099846839904785,35.732345262851034,3.1753194332122803,15.458365440368652,18.981887578964233,3556.7785165309906,100,89.79135911725481,33.721658376220034,181,231.9106607822178,9.293261e-06,19.30988645553589,-0.0066048196,0.2970004081726074
1830000,160.63676116216007,0.03099966049194336,33.75078369304948,3.085054874420166,15.385665893554688,18.81288743019104,3575.948401451111,100,91.05173253417968,59.257763881719185,182,222.85498140471944,9.391118e-06,19.155885934829712,-0.0016127457,0.31099796295166016
1840000,161.70055177346546,0.03199505805969238,29.89060578927375,3.0382583141326904,15.589507102966309,18.954893350601196,3595.255290746689,100,92.5450852712927,65.68657312104601,183,229.91515875059662,9.500109e-06,19.29288935661316,-0.0028478156,0.3060009479522705
1850000,164.26570194486175,0.029999971389770508,30.422979097142175,3.037022113800049,15.470915079116821,18.83388662338257,3614.4351749420166,100,93.5307731226409,82.81644517951737,184,234.45638306488695,9.597822e-06,19.16388750076294,-0.010349355,0.29799818992614746
1860000,158.53665561017246,0.03196835517883301,36.14988813980683,3.0852692127227783,15.993613958358765,19.394917011260986,3634.184058904648,100,90.37499480920924,49.38464648015446,185,259.45495220462305,9.726148e-06,19.733882904052734,-0.009284327,0.3059983253479004
1870000,160.71929847789744,0.0319972038269043,32.19764395346313,3.01894474029541,15.122912168502808,18.449892282485962,3652.9789488315582,100,91.67865966800223,84.68795299091822,186,277.0347327630823,9.914084e-06,18.780890941619873,-0.010127012,0.2970001697540283
1880000,168.8304930484983,0.032000064849853516,27.43647015985006,3.2041587829589844,15.88473105430603,19.439903736114502,3672.8148493766785,100,96.78395819217175,96.93629283562095,187,247.72564029922117,1.0076568e-05,19.820902109146118,-0.008860567,0.34799885749816895
1890000,167.82300125841743,0.030998945236206055,30.63236825832211,3.0597596168518066,15.464123487472534,18.858887910842896,3692.116733312607,100,96.52060883777408,88.19801631662891,188,248.3150419242237,1.0225783e-05,19.283884048461914,-0.0130002,0.3939971923828125
1900000,169.92991630134665,0.0299990177154541,37.3640243347746,2.9887681007385254,14.913107872009277,18.183892488479614,3710.645626306534,100,97.14518169221152,61.949833744106975,189,256.54636800355047,1.0320014e-05,18.510892152786255,-0.013377066,0.29599881172180176
1910000,166.99243624596045,0.028000593185424805,34.20788081017496,2.956191301345825,14.818713426589966,18.083893299102783,3729.0805172920227,100,95.81041584349647,75.56982942090397,190,241.9388061178811,1.0355144e-05,18.419891595840454,-0.0134323565,0.30699872970581055
1920000,171.10902148277196,0.02799534797668457,28.802134399399126,3.208900213241577,16.040075540542603,19.627888917922974,3749.0514011383057,100,97.93383195070888,87.19772254601514,191,243.1790658843266,1.0478061e-05,19.954885482788086,-0.011611349,0.29900121688842773
1930000,165.62861752335772,0.031002283096313477,37.770976448652824,2.9813120365142822,15.017491340637207,18.33089327812195,3767.7312943935394,100,93.89782890789913,81.99914363791508,192,239.70115355393793,1.0654898e-05,18.66389226913452,-0.008981905,0.30199670791625977
1940000,174.73124752581066,0.030000686645507812,29.32667206110933,2.925471067428589,15.014534950256348,18.258894443511963,3786.357187986374,100,100.11069212220505,117.98374116884544,193,265.3360873961099,1.0834628e-05,18.609893083572388,-0.008207539,0.320997953414917
1950000,175.79696330476926,0.029999971389770508,29.310398513811467,3.411849021911621,17.357080698013306,21.140879154205322,3807.8500652313232,100,100.99013293391614,98.93006273053378,194,248.1325188765973,1.1007124e-05,21.478877544403076,-0.013957828,0.3079984188079834
1960000,172.5374426686907,0.02899622917175293,34.20912672086322,3.2056941986083984,18.05963134765625,21.60521101951599,3829.7982726097107,100,99.45525716525339,71.44005344328637,195,260.49326734295096,1.11615045e-05,21.932207345962524,-0.013760555,0.2969999313354492
1970000,174.91125440019638,0.03099822998046875,34.10179833203465,3.158623695373535,15.806192636489868,19.295889854431152,3849.524160861969,100,99.85500548135488,82.63883221507652,196,263.16624316391756,1.1231808e-05,19.709888219833374,-0.015449723,0.38199877738952637
1980000,176.15006641976433,0.03899979591369629,35.30099634025304,3.2512905597686768,15.915416479110718,19.50388789176941,3869.3880462646484,100,101.1704968774577,62.04858134434373,197,246.4608033479704,1.1284822e-05,19.847885131835938,-0.012500649,0.30499744415283203
1990000,174.2450958967799,0.03199958801269531,28.67885050380767,3.04671311378479,15.488597869873047,18.847896099090576,3888.647936820984,100,100.4007156749344,113.12476721948464,198,232.23847397824065,1.1425439e-05,19.245890378952026,-0.012250406,0.36499500274658203
2000000,177.7173056246539,0.02899956703186035,32.619273425703135,3.2302303314208984,16.17733335494995,19.74888801574707,3908.7448222637177,100,101.73166695248545,93.45816667884544,199,246.5464413405285,1.1582607e-05,20.080886363983154,-0.011444351,0.3019983768463135
2010000,174.73164570120454,0.027999401092529297,34.74972859153939,3.185755729675293,15.652076721191406,19.17888832092285,3928.2967121601105,100,100.77425444374867,102.72550254427874,200,274.6971750467876,1.1717461e-05,19.53488826751709,-0.010430722,0.3269999027252197
2020000,184.19856537202125,0.035997629165649414,33.81910157309076,3.227724313735962,16.568216562271118,20.223888158798218,3948.8805935382843,100,105.65921299137968,93.55142804441624,201,254.70186322030577,1.1887992e-05,20.56888198852539,-0.0075599905,0.30699753761291504
2030000,170.512970883109,0.03099989891052246,32.29551677673983,3.211030960083008,16.561676263809204,20.09954857826233,3969.4471406936646,100,98.42582563194232,80.89632501827245,202,246.13355272749362,1.2039147e-05,20.551546573638916,-0.004152538,0.4199972152709961
2040000,182.88946292326347,0.03099966049194336,32.74675086451476,3.235211133956909,16.406718254089355,19.96888566017151,3989.7780244350433,100,104.67206309986211,98.60703056833937,203,283.4878288925503,1.2165852e-05,20.309885263442993,-0.0093818875,0.309999942779541
2050000,179.0740783025406,0.03299856185913086,33.53002919769746,3.31478214263916,16.80913758277893,20.457881927490234,4010.5969038009644,100,102.73349035050173,90.98426910158626,204,254.9599384286238,1.2362078e-05,20.803879261016846,-0.010819184,0.3100004196166992
2060000,180.89577501207899,0.03099966049194336,33.94851035790613,3.027975082397461,15.431904554367065,18.80689287185669,4029.7577958106995,100,104.74400032628029,96.20136809084883,205,271.54999514697886,1.24254975e-05,19.145891189575195,-0.0071507795,0.3079986572265625
2070000,179.3189938611023,0.09099936485290527,32.910851002076335,3.280397891998291,16.29429054260254,19.918888092041016,4050.5306799411774,100,104.25685729140878,97.27294737885732,206,246.30100996505914,1.2498368e-05,20.7568838596344,-0.008018484,0.741992712020874
2080000,189.4162800327258,0.03399658203125,37.31196491833685,3.3145854473114014,16.5532488822937,20.186890125274658,4071.095566511154,100,107.98629490930423,42.87990682523591,207,275.44438772555566,1.2607142e-05,20.544886112213135,-0.009343462,0.32399940490722656
2090000,180.7742375595664,0.027999401092529297,35.10047278299482,3.188746213912964,16.082907915115356,19.609891653060913,4091.061455965042,100,103.62669596463337,102.85102680204828,208,275.8332684324114,1.2692438e-05,19.943889379501343,-0.0057783048,0.3059983253479004
2100000,180.7119873252426,0.032999277114868164,36.72829830886852,3.1413700580596924,17.36143946647644,20.844887495040894,4112.263339042664,100,104.1618838148299,56.95865070850737,209,262.5429983143986,1.2748094e-05,21.18188452720642,-0.00962792,0.3029975891113281
2110000,178.41900087884468,0.03199887275695801,33.62036735787379,3.171868324279785,15.414034843444824,18.904895782470703,4131.556234836578,100,102.46515543852043,115.2565566979601,210,259.4532332500531,1.2849992e-05,19.278894901275635,-0.006280626,0.3400001525878906
2120000,189.63001933648476,0.08100128173828125,35.53583753105136,2.996945381164551,14.927813291549683,18.257905960083008,4150.5751304626465,100,108.55089005637845,116.7570463204783,211,279.02683921197405,1.29450755e-05,19.001898050308228,-0.0067773303,0.65799880027771
2130000,180.50253608313847,0.025998592376708984,32.68172788176925,3.160520076751709,15.257291793823242,18.79889488220215,4169.719023227692,100,103.38374398558291,109.53249792559386,212,276.88097230165,1.3006058e-05,19.12589430809021,-0.008208285,0.2989993095397949
2140000,184.56393644688782,0.029000043869018555,34.55591481103153,2.946364164352417,14.662601470947266,17.90590190887451,4187.970922708511,100,104.98853870571999,106.18791213795075,213,265.2100214057527,1.3070455e-05,18.23789882659912,-0.009972404,0.3019986152648926
2150000,191.77385469541386,0.032000064849853516,33.77961325337021,2.9208333492279053,14.706979274749756,17.932901620864868,4206.251821756363,100,109.13403527696808,95.58114135858321,214,269.3317384135337,1.3225349e-05,18.264898777008057,-0.012138095,0.2989974021911621
2160000,181.1939592132812,0.03299832344055176,38.203197844093864,3.0525078773498535,15.177558660507202,18.538899421691895,4225.139718294144,100,103.7627445359815,57.9546762848019,215,274.9914215417904,1.3292695e-05,18.872896432876587,-0.0114471065,0.3009986877441406
2170000,188.05324302571913,0.03000020980834961,36.50180000207278,3.13008189201355,15.49242639541626,18.960896730422974,4244.463612794876,100,107.68525945711662,86.16507192192923,216,286.4937886857427,1.3424931e-05,19.308894395828247,-0.01100113,0.31799745559692383
2180000,190.07186616371197,0.031000137329101562,34.83667277011641,2.9683077335357666,15.080537557601929,18.37990140914917,4263.200510501862,100,108.32813937614537,109.67991753047507,217,284.902233096096,1.3540467e-05,18.720897674560547,-0.013522161,0.3080010414123535
2190000,192.565791302933,0.031000614166259766,44.50804022896997,2.9987499713897705,14.888137578964233,18.20889925956726,4281.758406877518,100,109.86015410565666,101.07064805967858,218,317.73956622379404,1.3629416e-05,18.54389715194702,-0.011603408,0.3029978275299072
2200000,185.30200744966896,0.030001163482666016,38.84932661906412,3.0075528621673584,14.949407815933228,18.25792694091797,4300.362304210663,100,105.9739009919818,88.23082364626455,219,270.8844880353665,1.3780905e-05,18.588894367218018,-0.010707364,0.29999709129333496
2210000,185.73496589788382,0.03099846839904785,37.56091589371746,2.9351065158843994,14.855754137039185,18.101900815963745,4318.973201990128,100,106.8981139968963,73.47794501117332,220,269.96159772448925,1.3955088e-05,18.593897342681885,-0.012334333,0.4609980583190918
