Time,n_timesteps,train-PolicyExecTime,train-NumTrajs,ItrTime,Time-Optimization,Time-SampleProc,Time-Sampling,train-MaxReturn,train-AverageDiscountedReturn,LossBefore,train-EnvExecTime,train-MinReturn,LossAfter,train-StdReturn,Itr,train-AverageReturn
3525.29061627388,2070000,13.992594480514526,100,17.12611722946167,0.2589991092681885,0.03099989891052246,16.83611822128296,174.1402751608382,63.99247235868174,1.1432053e-05,2.575481653213501,-26.10826777094831,-0.014335517,34.935050556372026,206,110.06913205574813
3542.3219408988953,2080000,13.93015170097351,100,17.018324851989746,0.2669985294342041,0.027963638305664062,16.72236204147339,181.31906598225282,64.52705911974981,1.1630176e-05,2.5199337005615234,-10.87428238660965,-0.018737365,40.48509059401256,207,111.50585222556685
3559.295420885086,2090000,13.891620635986328,100,16.95948052406311,0.2610001564025879,0.021997451782226562,16.676482915878296,205.28594374125004,64.49703735330901,1.1749255e-05,2.531378746032715,27.700130615979795,-0.017162247,32.849558707885535,208,110.01893129132155
3576.5540788173676,2100000,14.155660390853882,100,17.245659112930298,0.27499866485595703,0.027998924255371094,16.94166088104248,185.93709249861922,63.86002103494535,1.1928969e-05,2.5395498275756836,4.0002547053047355,-0.01565839,35.61561122381628,209,109.5077917757728
3593.4951078891754,2110000,13.808420658111572,100,16.92702865600586,0.2859981060028076,0.03000020980834961,16.611030340194702,174.52712515460158,63.73437110994305,1.2013758e-05,2.5248517990112305,15.775356184070755,-0.017399093,36.22870886633742,210,110.49491570869037
3610.47509598732,2120000,13.898752927780151,100,16.966987371444702,0.2729969024658203,0.027964353561401367,16.665019512176514,201.6132733854173,64.05810412399073,1.2039941e-05,2.490962266921997,-13.885643834800952,-0.019143855,41.541187458101945,211,110.31578119246777
3627.8980844020844,2130000,14.178723096847534,100,17.40898823738098,0.265000581741333,0.029999732971191406,17.113987922668457,207.96815087375592,67.41416746832049,1.2063347e-05,2.6308810710906982,2.2576777743485987,-0.019883908,38.43170006826577,212,116.59026363551078
3644.8070743083954,2140000,13.727423429489136,100,16.895990133285522,0.2630016803741455,0.020967960357666016,16.61202049255371,193.70467705388612,66.43080905101483,1.2157865e-05,2.621112585067749,17.37157991298517,-0.018054008,34.53970632515927,213,115.59922168786768
3661.7654502391815,2150000,13.853882074356079,100,16.945378303527832,0.25797057151794434,0.031029224395751953,16.655378818511963,180.9503606870664,67.72505296960274,1.2276877e-05,2.552366256713867,13.98477728966694,-0.019033106,33.171554437967366,214,117.13883230276534
3678.876788377762,2160000,14.01145315170288,100,17.09833788871765,0.25800013542175293,0.028963088989257812,16.810368299484253,178.88050993640317,62.263667370207024,1.2377402e-05,2.546501636505127,-30.326085047092864,-0.016332094,39.55774781767604,215,108.20862284674764
3695.9216895103455,2170000,13.938910722732544,100,17.030901193618774,0.26599979400634766,0.029968738555908203,16.73493266105652,173.59149576045397,64.46067497188221,1.2509104e-05,2.5336055755615234,-8.574441885947216,-0.014151639,35.65593275596759,216,111.24032898597463
3713.0354652404785,2180000,14.00281572341919,100,17.099776029586792,0.2609999179840088,0.02099776268005371,16.815778017044067,201.7764457644243,65.79613746877173,1.2580107e-05,2.5341997146606445,-2.8481171647415247,-0.013014151,35.64353058612352,217,115.21955830987488
