train-EnvExecTime,train-AverageDiscountedReturn,train-MinReturn,Time-SampleProc,Time,Time-Sampling,train-PolicyExecTime,ItrTime,train-AverageReturn,LossBefore,LossAfter,Time-Optimization,n_timesteps,train-MaxReturn,Itr,train-StdReturn,train-NumTrajs
2.4536867141723633,-0.07199339188410163,-8.322824679795426,0.016999483108520508,378.8290684223175,16.376760959625244,13.680805921554565,16.634761333465576,0.0076306283982652,0.0074933595,-11.339767,0.24100089073181152,230000,18.971202948354694,22,4.752916559588202,100
2.4294536113739014,0.3065528332985197,-9.151163260363596,0.017000198364257812,395.7301609516144,16.64209294319153,13.963687419891357,16.88909387588501,0.5002877333261645,0.0037226318,-9.438714,0.22899866104125977,240000,7.978263817028959,23,4.708436143251014,100
2.3610587120056152,0.30921749750448585,-8.110289960527053,0.024001598358154297,412.5748815536499,16.574718713760376,13.958509683609009,16.832720279693604,0.4250309254185686,-0.001180188,-3.9896398,0.23399996757507324,250000,8.226759500330093,24,4.865996215958672,100
2.3063573837280273,0.1938720027029422,-9.608202184575996,0.016997098922729492,428.89132046699524,16.04744029045105,13.474746704101562,16.30444073677063,0.2564576305986528,0.0060617677,-1.4214338,0.23900222778320312,260000,7.6571622509636725,25,4.686124227258165,100
2.354999303817749,0.028763215691434432,-8.200433405187216,0.01696920394897461,445.4343101978302,16.283023595809937,13.693288087844849,16.530990600585938,-0.0016279463548911188,0.005811914,-0.40295902,0.22999835014343262,270000,7.676667163575021,26,4.279988643417095,100
2.2914185523986816,0.46324223750041826,-8.886828516970546,0.0189974308013916,462.01864862442017,16.312339782714844,13.722737789154053,16.572337865829468,0.6570075995073423,-0.00028251953,-0.1671093,0.24100065231323242,280000,8.403719873217595,27,5.051874840492136,100
2.237614631652832,-0.05143594760133255,-11.065356080704102,0.016977787017822266,477.8776466846466,15.5760178565979,13.118885517120361,15.846997499465942,-0.09075340217739658,-0.006366736,-0.050498314,0.2530021667480469,290000,7.967625998924463,28,4.833326705788412,100
2.257174491882324,0.5041388586156655,-9.346547332632813,0.016967296600341797,493.916631937027,15.76102328300476,13.277482986450195,16.016989946365356,0.7169619135814423,-0.014431238,-0.044485033,0.2389993667602539,300000,8.389929451683647,29,4.294678762199313,100
2.3203301429748535,0.4738773478865025,-8.440477599681346,0.02199697494506836,510.1406235694885,15.960994243621826,13.375881910324097,16.21099281311035,0.6629063931636924,-0.008522851,-0.02612539,0.22800159454345703,310000,7.844510000105432,30,4.4892721435416645,100
2.4021217823028564,0.15604108243358691,-7.32258471995865,0.016000032424926758,526.9091138839722,16.501490354537964,13.861835718154907,16.75649070739746,0.1767130797505041,-0.0058189207,-0.0227,0.2390003204345703,320000,7.298280317712156,31,4.479379761603477,100
2.3960888385772705,-0.18288884741296774,-10.67554052727123,0.01599884033203125,543.351286649704,16.18217420578003,13.552459001541138,16.429173946380615,-0.31049433699251844,-0.0051232604,-0.013363953,0.23000097274780273,330000,7.952091272562107,32,4.286975725622608,100
2.3394875526428223,0.39334453404347447,-8.052128282238547,0.019999980926513672,560.0971450805664,16.47785973548889,13.882020235061646,16.733858108520508,0.5466250353157862,-0.002961499,-0.008965735,0.23499631881713867,340000,7.945264852344745,33,4.529333978755841,100
2.4350154399871826,0.32787209449272525,-7.675220387651058,0.02399921417236328,576.4911367893219,16.12699246406555,13.453382968902588,16.381991863250732,0.438935724010854,0.013371594,0.008970862,0.23100018501281738,350000,8.11154105842646,34,4.808009251578152,100
2.445042848587036,0.08480862280563835,-8.585440889781735,0.01696634292602539,592.5821290016174,15.82699203491211,13.129422426223755,16.07899284362793,0.08236262707790021,-0.0019220215,-0.005594055,0.2330007553100586,360000,7.813894318969063,35,4.4641146318574725,100
2.40464186668396,-0.03990520949360369,-8.70942386154558,0.02000141143798828,609.1636772155762,16.319550037384033,13.66030740737915,16.5695481300354,-0.10177933040168546,0.007225659,0.006667505,0.2299966812133789,370000,7.407227790994418,36,4.583572490716766,100
2.420870780944824,0.31052739320652384,-7.1859043527245134,0.015963077545166016,625.2996695041656,15.880031108856201,13.207873821258545,16.123992204666138,0.407904948652402,-0.008920874,-0.011205298,0.2279980182647705,380000,7.984308706746736,37,4.559903763202396,100
2.380998373031616,-0.13164053833116052,-8.674762767065312,0.022029876708984375,642.0089569091797,16.44229030609131,13.763217687606812,16.697287559509277,-0.23139964115657144,-0.005537976,-0.013415271,0.23199868202209473,390000,7.79855566146151,38,4.6481005601872045,100
2.4331068992614746,-0.00040414273732761077,-10.804163018751685,0.016997098922729492,658.4620172977448,16.189061164855957,13.497431993484497,16.441059589385986,-0.038652363258851234,0.0045250976,-0.0014386841,0.23400115966796875,400000,8.06606907337408,39,4.287640738154448,100
2.2001612186431885,0.513117284128066,-7.504100769232175,0.015967845916748047,674.4130082130432,15.692025899887085,13.261077165603638,15.93899154663086,0.7216723366418114,0.024368433,0.024689734,0.22999978065490723,410000,7.728283535448811,40,4.677794221498301,100
2.1712653636932373,-0.07312241396225104,-7.770403274582681,0.022997379302978516,690.5240004062653,15.842994213104248,13.45065951347351,16.098992109298706,-0.1575560250584735,0.0025601806,0.0006691528,0.2330005168914795,420000,8.336869551586501,41,4.48988845885197,100
2.242339611053467,0.5577208609358041,-7.135722944363812,0.01800537109375,706.7561378479004,15.971141576766968,13.484375238418579,16.22013807296753,0.7924271574433382,-0.0018283935,-0.004135083,0.22899723052978516,430000,8.252707657736192,42,4.4114227385143865,100
2.3505022525787354,-0.09208053651736112,-8.307744253812242,0.01600170135498047,723.2690668106079,16.253928184509277,13.647856712341309,16.49992871284485,-0.19411684097901297,0.004309155,0.0036024293,0.22999882698059082,440000,8.588155293446897,43,4.396201648450889,100
2.4034435749053955,0.5588874386752084,-8.26239280129734,0.020996809005737305,739.9462652206421,16.404232025146484,13.73923397064209,16.665199041366577,0.7816217861024325,0.0030358154,-0.0028373292,0.23900270462036133,450000,8.358581993454687,44,4.463302619792227,100
2.426316261291504,0.002627179973991369,-7.546565859188715,0.019998788833618164,756.6142296791077,16.400962829589844,13.721108198165894,16.654964923858643,-0.022680973715340853,-0.016884351,-0.019410474,0.23400330543518066,460000,7.972048380923093,45,4.665267262984628,100
2.3419907093048096,0.4636845696495216,-8.19775235174181,0.017998456954956055,773.341269493103,16.467042207717896,13.868879556655884,16.715041399002075,0.6398108130518944,-0.016212732,-0.020354077,0.23000073432922363,470000,7.345249885703107,46,4.217327774528163,100
2.193577527999878,-0.061161776070135065,-8.491247430263728,0.017000198364257812,789.4849829673767,15.865716218948364,13.42650032043457,16.13171672821045,-0.1667417842226773,-0.009765551,-0.014231372,0.24900031089782715,480000,7.8717086963268805,47,4.686340242849166,100
2.409477710723877,0.724208626125525,-6.684594830301977,0.019999980926513672,806.1802043914795,16.431238889694214,13.77081036567688,16.683223009109497,1.0350613804073518,0.0025620118,0.0011758667,0.2299973964691162,490000,7.705716205825886,48,4.321704430354551,100
2.371070623397827,0.6691690649182017,-7.66886202343396,0.01600027084350586,822.611962556839,16.170757055282593,13.520223379135132,16.41975736618042,0.9626574457404306,0.015928002,0.011619946,0.23199844360351562,500000,8.06040966115965,49,4.6756135978318385,100
2.4395148754119873,0.5620985040349286,-8.249949176235672,0.019969701766967773,838.9619538784027,16.082024574279785,13.394121885299683,16.336991786956787,0.7869454961412624,0.004236023,0.00010418701,0.23399853706359863,510000,8.006117712277783,50,4.271263821869488,100
2.4427433013916016,-0.14551266528986204,-8.700047026242972,0.01596355438232422,855.1979463100433,15.972031593322754,13.270606279373169,16.223992586135864,-0.26099697331477384,-0.0067151613,-0.006798389,0.23599743843078613,520000,7.3641413516602725,51,4.442868794609777,100
2.417689085006714,-0.2005995921090827,-8.079011417478823,0.016970157623291016,872.0984444618225,16.63853120803833,13.968698978424072,16.88849902153015,-0.3497511395301835,0.0119973635,0.011019043,0.23199748992919922,530000,7.3866283537714885,52,4.661483616964146,100
2.3989665508270264,0.06846452763249411,-8.53818551263492,0.019000530242919922,888.0704364776611,15.70399260520935,13.048134565353394,15.95999264717102,0.045464029428015064,0.015937671,0.0073836916,0.23699951171875,540000,8.013333030828848,53,4.657293567207181,100
2.3406858444213867,0.382358061834686,-7.876795872998117,0.01800084114074707,904.572817325592,16.2413809299469,13.626412868499756,16.49038052558899,0.5286419007016826,-0.009006299,-0.022581812,0.23099875450134277,550000,7.5989841342188456,54,4.444769134268272,100
2.3744874000549316,0.6840752021025654,-7.395810952550832,0.01796889305114746,920.650984287262,15.815200805664062,13.19242787361145,16.066168069839478,0.994067514835273,-0.007610376,-0.009905957,0.23099756240844727,560000,8.061799967783111,55,4.7867647083537,100
2.348010301589966,0.34273737713242247,-7.987592222252284,0.026996374130249023,937.2350244522095,16.309075593948364,13.681509971618652,16.572038412094116,0.4665289071242756,-0.023226539,-0.03190215,0.2339954376220703,570000,8.046403282104672,56,4.3514518472491055,100
2.417372465133667,0.6565989716766577,-9.810614009833728,0.020965099334716797,954.1559658050537,16.656975269317627,13.97827410697937,16.908939123153687,0.9573078104338784,-0.013228149,-0.0251953,0.23099875450134277,580000,7.607182750565668,57,4.547631117190847,100
2.3755910396575928,0.4206944624240942,-7.687774065847486,0.02096390724182129,970.9115462303162,16.489617347717285,13.867908716201782,16.743581533432007,0.5762756621634296,-0.0036853272,-0.011016382,0.23199987411499023,590000,7.9823877556069665,58,4.704759096858314,100
2.4504764080047607,0.500707753716306,-9.243015969370754,0.01700282096862793,987.7501113414764,16.56856608390808,13.86185359954834,16.82256531715393,0.7032077632379946,-0.003656372,-0.017314013,0.23699641227722168,600000,8.324899732928454,59,4.505100504323715,100
2.4006001949310303,0.3301690981886967,-7.513905624291317,0.01599860191345215,1004.6258370876312,16.615726232528687,13.901579856872559,16.86372661590576,0.4701761853373295,0.022566114,-0.008142944,0.23200178146362305,610000,7.520257875181823,60,4.528363875905975,100
2.439014434814453,-0.4156090797099138,-7.4208907178704475,0.016000986099243164,1020.6458020210266,15.756968021392822,13.072634935379028,16.00796675682068,-0.6844717078026062,-0.011843579,-0.042230602,0.23299789428710938,620000,7.39023953047489,61,4.251666859655114,100
2.4813129901885986,-0.27291084958166784,-9.988473201994486,0.017999649047851562,1037.5447945594788,16.62899160385132,13.901611566543579,16.885992288589478,-0.41678803540844206,0.005483398,-0.03163666,0.23900103569030762,630000,6.894104536298813,62,4.59712895971947,100
2.4395387172698975,0.4249389593716863,-7.764822631755482,0.01598191261291504,1053.8965229988098,16.087749242782593,13.386086463928223,16.339728832244873,0.6024085320435646,0.005623975,-0.049840003,0.23499798774719238,640000,7.991183761575299,63,4.62200844866936,100
2.3029000759124756,0.15299778777537246,-8.804446191823349,0.023968935012817383,1070.2776794433594,16.07718515396118,13.511214971542358,16.33015465736389,0.20278684690109663,-0.0098297605,-0.11794675,0.22800064086914062,650000,7.500135726819554,64,5.011964662463381,100
2.3608691692352295,-0.02229897388450359,-8.02306624972748,0.016030073165893555,1086.7004342079163,16.162781238555908,13.550845384597778,16.41075587272644,-0.0613367193167642,0.009858631,-0.10425679,0.23096752166748047,660000,7.388354435827725,65,4.760978229926938,100
2.3567142486572266,0.4245594633867222,-7.909934644939166,0.015969038009643555,1103.4946978092194,16.536296129226685,13.934226989746094,16.782264709472656,0.6016491786435081,-0.0010124878,-0.11993603,0.22999954223632812,670000,7.402529878423705,66,4.679124450951203,100
2.197619915008545,0.08986211474158366,-8.794781924208591,0.020998716354370117,1119.7042014598846,15.948508024215698,13.504051685333252,16.197505235671997,0.08860019897309922,-0.008208227,-0.0964418,0.22699856758117676,680000,7.401274866093961,67,4.298050414686515,100
2.5006346702575684,0.25133254309967595,-7.639037150984287,0.01900005340576172,1136.0855996608734,16.116398572921753,13.389559507369995,16.369398593902588,0.320177267556337,-0.013245459,-0.08489702,0.23399996757507324,690000,7.809830895038308,68,4.309323742703779,100
2.5206713676452637,-0.4043668023932365,-7.612734996854307,0.015997886657714844,1152.3052706718445,15.963672876358032,13.211922407150269,16.207671403884888,-0.6415883999629506,-0.0030569092,-0.034490004,0.22800064086914062,700000,8.444945264646787,69,4.5598622679588905,100
2.2817728519439697,-0.14999976860670286,-7.631939183622551,0.01999974250793457,1168.3592994213104,15.791031122207642,13.264831781387329,16.042029857635498,-0.28871971264020474,-0.008635928,-0.020463154,0.2299976348876953,710000,7.664843559662705,70,4.339813779136047,100
2.305485725402832,-0.2119684605922843,-7.513193380840883,0.01999974250793457,1184.7242057323456,16.103907346725464,13.508702993392944,16.352905750274658,-0.36331198882120425,0.001020935,-0.008023272,0.22800064086914062,720000,7.79794054422368,71,4.468551925109217,100
2.3224334716796875,0.2912242495778934,-7.29767338285779,0.01697373390197754,1200.895718574524,15.911540508270264,13.324650049209595,16.159512758255005,0.3854023852555877,-0.002145465,-0.023058893,0.22999954223632812,730000,7.937408670557489,72,4.688697578995664,100
2.3956289291381836,0.5963871353773839,-7.78948503091803,0.0169677734375,1217.5233254432678,16.370639324188232,13.711108684539795,16.615607738494873,0.8460071511146926,-0.02914845,-0.037659388,0.22800064086914062,740000,7.812543365711728,73,4.744720007707163,100
2.2803361415863037,0.15587476064374653,-7.086168754854485,0.015967369079589844,1233.9672660827637,16.185972452163696,13.670941352844238,16.43194031715393,0.17405627496508974,-0.0135528445,-0.01487633,0.23000049591064453,750000,7.491714391442288,74,4.216847692653743,100
2.241475820541382,0.3744023676740523,-7.164764096276086,0.016968965530395508,1250.387463569641,16.155229568481445,13.667593002319336,16.406198263168335,0.5097360301321432,-0.0006262497,-0.0026779647,0.23299884796142578,760000,7.50130260574556,75,4.542618553578134,100
2.1206226348876953,0.0665842770270287,-7.497561378217037,0.020967960357666016,1266.40345621109,15.755024671554565,13.397451877593994,16.00399136543274,0.05163776022826065,0.017648034,0.016120471,0.2279987335205078,770000,8.590622135465578,76,4.639789854803786,100
2.1875946521759033,-0.4619566312691481,-8.016174557058463,0.01596999168395996,1282.4544484615326,15.795023918151855,13.370544195175171,16.03899335861206,-0.761495120750477,0.005418799,0.003539386,0.22799944877624512,780000,8.198126801357935,77,4.3531573144138935,100
2.3999392986297607,0.13295526420515028,-7.70819775721513,0.020000219345092773,1299.210580587387,16.493133306503296,13.838441610336304,16.744131565093994,0.13998786430104762,-0.01291994,-0.012661969,0.23099803924560547,790000,7.409064685057712,78,4.770491616742324,100
2.288010597229004,0.1060066857063839,-7.323893203797214,0.016999483108520508,1315.5795335769653,16.108954668045044,13.593477487564087,16.356953620910645,0.10462634320483499,-0.010304915,-0.013888545,0.23099946975708008,800000,6.910819926408331,79,4.364250578734553,100
2.3779611587524414,-0.18145154581666403,-7.591572331424413,0.020964384078979492,1332.4145810604095,16.57508111000061,13.940734624862671,16.824047803878784,-0.3223713500510463,-0.0027736695,-0.004215955,0.22600102424621582,810000,7.800239184192135,80,4.447302484430461,100
2.289339780807495,-0.07143794913910517,-7.867227419834553,0.016972064971923828,1348.3721311092377,15.69958209991455,13.177221059799194,15.94455075263977,-0.16139651947815475,0.007140567,0.006086972,0.2279965877532959,820000,7.5019568402011965,81,4.28247662073915,100
2.3649284839630127,0.023682924261772716,-7.081402950685174,0.023000001907348633,1364.6270632743835,15.984964609146118,13.325008869171143,16.241931438446045,-0.04531708441334772,0.008949176,0.0050812988,0.23396682739257812,830000,7.967291621342174,82,4.3293487792168195,100
2.4038939476013184,0.38428735836742944,-7.523030523883934,0.016967296600341797,1380.9234738349915,16.040440559387207,13.378503799438477,16.284409046173096,0.5038837834529397,0.0057987585,0.006453389,0.22700119018554688,840000,7.414100965033744,83,4.5770860465005745,100
2.404092788696289,0.10437722066230216,-7.499374868498263,0.017000675201416016,1397.0983662605286,15.910925149917603,13.25891661643982,16.162893772125244,0.08417088950446341,-0.005669101,-0.008742398,0.23496794700622559,850000,7.803931225762228,84,4.3455018856502665,100
2.448992967605591,0.4692522357452224,-7.71229744216864,0.02099752426147461,1413.2493579387665,15.891991376876831,13.20883584022522,16.138989686965942,0.6658405754557418,0.0018130615,5.7373046e-07,0.22496843338012695,860000,7.7395503845485125,85,4.602684165557268,100
2.356917381286621,0.5640637332144547,-6.8371307861261075,0.016958951950073242,1429.6474349498749,16.13711643218994,13.539068698883057,16.386078119277954,0.7782767309016044,-0.0021465546,-0.008852191,0.2310013771057129,870000,8.165249501111157,86,4.475283205797927,100
2.393791437149048,0.18661066712703217,-7.2792194003482855,0.017955303192138672,1445.9660818576813,16.055694818496704,13.40349817276001,16.306647300720215,0.21625568534664708,-0.018004004,-0.016677659,0.23199725151062012,880000,7.3611029203048775,87,4.78097760672496,100
2.400024175643921,0.4265647012142661,-7.076171825957403,0.020968914031982422,1462.6922101974487,16.460161924362183,13.812049627304077,16.714128017425537,0.5867993150242681,-0.0017473237,-0.0026661225,0.23199844360351562,890000,7.940629292362754,88,4.718365175613606,100
2.1557140350341797,0.05190396200568612,-7.768596243474613,0.015998363494873047,1478.8175175189972,15.866307735443115,13.47360610961914,16.113307237625122,0.034979676447380516,0.013868394,0.013294865,0.2310011386871338,900000,8.12054048196884,89,4.372189884506496,100
2.3646035194396973,0.3264106131272918,-7.348245533409831,0.0189974308013916,1495.0756211280823,15.989108562469482,13.386073589324951,16.24610662460327,0.437177923125566,0.006907364,0.004224432,0.2369997501373291,910000,7.539426375994259,90,4.603770119883778,100
2.3557887077331543,0.03655508673432088,-6.94230189724945,0.015998363494873047,1511.5793159008026,16.24369215965271,13.61548137664795,16.491694450378418,-0.009853053474892359,-0.007396173,-0.007825818,0.2310028076171875,920000,7.344972348442642,91,3.8800178265358523,100
2.4364001750946045,0.005474866774519851,-7.52433963092156,0.018965482711791992,1527.6973049640656,15.849992036819458,13.159567832946777,16.105990171432495,-0.04002997270405166,-0.008679158,-0.008673875,0.23599934577941895,930000,7.931579361985234,92,4.219093846893134,100
2.4572513103485107,0.29676015036419456,-7.327112473345894,0.018996000289916992,1543.9002974033356,15.942023754119873,13.196768522262573,16.190991640090942,0.39883663999006347,0.01632387,0.015894886,0.22899985313415527,940000,7.629769233472951,93,4.246285655504617,100
2.2846014499664307,0.41979688655184516,-6.798786281184446,0.017000913619995117,1560.4416799545288,16.28438401222229,13.746034860610962,16.529382944107056,0.5883809080533009,-0.013602811,-0.015274194,0.2279980182647705,950000,7.7841556542225145,94,4.10808192366214,100
2.3954665660858154,-0.11587934864522452,-7.416431577140129,0.017001867294311523,1576.637440919876,15.936758995056152,13.29899263381958,16.183760166168213,-0.24741072984640078,0.009056705,0.0061884155,0.22999930381774902,960000,7.778472619348325,95,4.4843342377760935,100
2.4898478984832764,-0.28413642250615956,-7.542243416338964,0.016001462936401367,1592.737432718277,15.839992761611938,13.09314250946045,16.087991952896118,-0.49225027898294177,0.015994582,0.010763281,0.22900009155273438,970000,7.9668849966506325,96,4.6788527511585905,100
2.4287965297698975,0.3255596663915475,-7.94299069162914,0.02199840545654297,1609.3882510662079,16.385818481445312,13.718742609024048,16.638818502426147,0.4338791668292823,-0.0015995484,-0.00013658447,0.231001615524292,980000,7.874821541120325,97,4.420886920441202,100
2.32340407371521,0.5092271677423937,-7.393854726173943,0.016033649444580078,1626.0769312381744,16.428683280944824,13.849631071090698,16.676681756973267,0.7120658147917871,-0.0075166197,-0.008408343,0.2319648265838623,990000,8.056725539142075,98,4.371818729506383,100
2.4238884449005127,0.680011153277443,-7.018309588341702,0.02399730682373047,1642.7997958660126,16.45786738395691,13.771902561187744,16.710865020751953,0.9735415437692112,-0.0012959839,-0.006458801,0.22800064086914062,1000000,8.308091656553925,99,4.409787224244077,100
2.387852907180786,0.1736339098253956,-7.164209397171309,0.02396392822265625,1659.277086019516,16.211324214935303,13.582493782043457,16.46528959274292,0.20255654514684976,-0.0036094727,-0.003944861,0.23000144958496094,1010000,8.05502296185308,100,4.244249448935598,100
2.297816753387451,0.8094750846321865,-6.712253033848281,0.02399921417236328,1675.2590806484222,15.718993663787842,13.168879508972168,15.969994068145752,1.1657483141301974,0.00088225404,-0.0008644409,0.22600078582763672,1020000,7.4753819867401265,101,4.408910908145699,100
2.4339499473571777,0.33382885505089255,-7.923393959066114,0.016000032424926758,1691.7620730400085,16.24099326133728,13.552980422973633,16.49099349975586,0.4619396132015327,-0.009152376,-0.00892404,0.23199987411499023,1030000,7.390058698627305,102,4.363751330072,100
2.4165561199188232,0.5426829270848275,-8.761339414443263,0.022031545639038086,1707.9480664730072,15.926995038986206,13.214916944503784,16.173994302749634,0.7597935760697401,0.004855475,0.0043082885,0.2239995002746582,1040000,7.305409856360239,103,4.382436518358852,100
2.161689043045044,-0.2701515097433469,-7.846664695496301,0.015963315963745117,1724.1651666164398,15.951137781143188,13.541643857955933,16.205100297927856,-0.4716534651853216,-0.014075415,-0.015193634,0.23699951171875,1050000,7.409941072054222,104,4.175171580912537,100
2.3599424362182617,0.3437098841808989,-6.825996336996128,0.02100229263305664,1740.5873005390167,16.15716576576233,13.554325342178345,16.410134077072144,0.46427304040508083,-0.0027712905,-0.0051654573,0.23099827766418457,1060000,8.122146780521057,105,4.601220523514309,100
2.374729871749878,0.36496798311204964,-6.827232813354052,0.016033411026000977,1757.199092388153,16.349793910980225,13.728118181228638,16.599793195724487,0.5111681989637014,-0.0011210022,-0.004601645,0.23299813270568848,1070000,7.792990786468039,106,4.358595023458502,100
2.4482479095458984,0.19356463268605523,-8.090691207497471,0.016959667205810547,1773.8822963237762,16.424244165420532,13.707587242126465,16.67120385169983,0.23309309079278026,-0.002872229,-0.0058252197,0.23000001907348633,1080000,7.705430672905907,107,4.434168672202469,100
2.4070985317230225,0.6070256064783546,-7.419796043401644,0.017000913619995117,1790.5554082393646,16.413113832473755,13.75347089767456,16.661112070083618,0.8597969154362444,-0.004226724,-0.0042843963,0.23099732398986816,1090000,8.368738827052479,108,4.079259611774782,100
2.400327205657959,0.4041873881416902,-7.3579252160177075,0.016031503677368164,1807.0618572235107,16.251450777053833,13.590622663497925,16.49444818496704,0.5637838544810868,0.0014823746,-0.00013046418,0.22696590423583984,1100000,7.208295060980707,109,4.658983699122549,100
2.393770694732666,0.6303885239877397,-6.4697564292069965,0.01899862289428711,1823.0898530483246,15.762995481491089,13.124249458312988,16.015994787216187,0.8873920765852833,0.0022716613,0.0019258072,0.23200106620788574,1110000,7.820707237004836,110,4.190346355163826,100
