Time,train-StdReturn,n_timesteps,LossBefore,train-AverageReturn,ItrTime,train-PolicyExecTime,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,Itr,train-MaxReturn,Time-Optimization,Time-Sampling,train-EnvExecTime,Time-SampleProc,LossAfter
406.02241015434265,4.927904849913743,220000,-1.2836111e-05,211.17676638965594,19.46657943725586,15.59238600730896,200.32327501799702,123.18673238712829,100,21,223.07602207905776,0.24700164794921875,19.19056749343872,3.2920687198638916,0.02801060676574707,-0.007668783
424.17542457580566,5.309527023974631,230000,-1.269827e-05,211.5798927535473,18.13901376724243,14.515817642211914,192.69705952581353,123.19473669489767,100,22,223.75633293784637,0.24500131607055664,17.867017030715942,3.1011312007904053,0.024996519088745117,-0.0047848276
442.4139657020569,6.068638967748427,240000,-1.2564517e-05,213.56933455917155,18.22554111480713,14.524462938308716,194.84534140991133,124.02766455923977,100,23,226.69507886357385,0.24199986457824707,17.96253991127014,3.1467537879943848,0.02000117301940918,-0.002863366
460.9485592842102,6.163171823435582,250000,-1.2447655e-05,214.0174299838584,18.521593809127808,14.82981276512146,184.16097774804047,123.92965735238442,100,24,225.7473122462722,0.25153064727783203,18.24606680870056,3.1284866333007812,0.023996353149414062,-0.0052122013
479.5665159225464,4.673138845717687,260000,-1.2335572e-05,214.0205795426262,18.604957103729248,14.896927118301392,200.45528361714292,124.07160575237276,100,25,224.8445950203976,0.25099897384643555,18.32995867729187,3.135638952255249,0.02200007438659668,-0.0051008444
497.85165786743164,4.929161585305993,270000,-1.2191032e-05,215.15023234259365,18.272140979766846,14.615385293960571,201.54621371335176,124.599995639188,100,26,227.23006500625786,0.281998872756958,17.966143131256104,3.077169418334961,0.02399897575378418,-0.007226157
516.4901647567749,4.443795265157855,280000,-1.204747e-05,216.596153097594,18.623507261276245,14.84125828742981,199.91895762845752,125.0623438121477,100,27,226.61564518347674,0.286998987197876,18.316511154174805,3.1457650661468506,0.0189971923828125,-0.0064592347
534.603307723999,4.467567596643563,290000,-1.189268e-05,216.91186564008206,18.098140954971313,14.481853246688843,202.88364399598328,125.30574824711779,100,28,227.15282787377697,0.24500083923339844,17.832143306732178,3.0641849040985107,0.019997119903564453,-0.0053934716
553.1209223270416,4.21330132080504,300000,-1.173576e-05,217.96978674024507,18.50461435317993,14.806364297866821,203.20773200788943,125.64144795356104,100,29,227.10164777847243,0.2533109188079834,18.22930407524109,3.1459648609161377,0.020999431610107422,-0.00624913
573.0589048862457,3.8841986368098795,310000,-1.1564924e-05,218.77508224960266,19.924983024597168,15.86462664604187,207.12532812890043,125.77159643596393,100,30,229.9411865197628,0.2670004367828369,19.63898468017578,3.4630963802337646,0.018997907638549805,-0.0029659045
591.5296268463135,3.6286203301911564,320000,-1.1412392e-05,220.48922848403748,18.456723928451538,14.772863149642944,212.18460367629797,126.3970539492278,100,31,229.59232429322213,0.25100111961364746,18.17672348022461,3.1318318843841553,0.028000354766845703,-0.0049156807
609.7407948970795,4.031142232942733,330000,-1.1248694e-05,220.64804626184912,18.197169303894043,14.555060148239136,210.33116573589513,126.72621074740933,100,32,233.2996530503732,0.25800037384033203,17.911270141601562,3.0897951126098633,0.027898788452148438,-0.0037126176
628.3562569618225,3.7151255704501143,340000,-1.1073409e-05,220.3233509823103,18.60246205329895,14.880422353744507,204.95692117724235,126.50879170626918,100,33,227.7833893183764,0.2499983310699463,18.324379444122314,3.153398036956787,0.026998281478881836,-0.0042771837
646.6713855266571,4.959384416852839,350000,-1.0930651e-05,220.91627034429155,18.3021297454834,14.637194633483887,201.72365687725613,126.60798212800857,100,34,232.0489420534237,0.27899909019470215,17.993130445480347,3.0731024742126465,0.02900099754333496,-0.002658971
664.8888080120087,4.074131817375284,360000,-1.0820177e-05,221.99525943308151,18.20342254638672,14.540685415267944,208.97343170982435,126.90884294166999,100,35,232.85776551450158,0.27651333808898926,17.90591049194336,3.066469430923462,0.020998716354370117,-0.003582474
683.2118356227875,4.6630254707641186,370000,-1.0708191e-05,221.10592868295242,18.308029413223267,14.669795751571655,201.26346751219447,126.75834825802512,100,36,231.36112992231514,0.24699997901916504,18.041032075881958,3.0771827697753906,0.018997907638549805,-0.0034731736
701.1826610565186,5.180579643618043,380000,-1.0586662e-05,220.58337007159102,17.95682382583618,14.428276062011719,203.0900804674081,126.82803812000158,100,37,233.49171982194997,0.2440013885498047,17.69282555580139,3.012930154800415,0.0189969539642334,-0.0023087836
719.0927424430847,5.010708471845631,390000,-1.0492475e-05,221.4395056836858,17.897082328796387,14.273757696151733,197.96670782960857,126.81361827056845,100,38,231.03181558251316,0.2460002899169922,17.630080461502075,3.0330944061279297,0.019000530242919922,-0.0049326587
736.9265666007996,3.9657039827089213,400000,-1.0385523e-05,221.7888718415048,17.819823741912842,14.29747486114502,208.25390354770917,127.33196659975685,100,39,230.842009091176,0.2540009021759033,17.5388240814209,2.9638566970825195,0.026000022888183594,-0.0032321017
754.7997786998749,4.74274021851905,410000,-1.0280762e-05,222.03230663967526,17.859212398529053,14.257086277008057,204.60101915507042,127.33886846459005,100,40,235.09619932960305,0.2559998035430908,17.58421230316162,3.0415492057800293,0.01900029182434082,-0.002626672
772.8681399822235,6.464567977994504,420000,-1.0156676e-05,222.53913451604865,18.053361654281616,14.445648193359375,188.01949788226676,127.4861906587282,100,41,236.63390112386216,0.251354455947876,17.77801012992859,3.081239938735962,0.023997068405151367,-0.0028459814
790.7225711345673,4.824790096380533,430000,-1.0025731e-05,222.56239766612234,17.841431856155396,14.3009352684021,198.80338170722254,127.57950371019668,100,42,231.83642197774094,0.25792503356933594,17.5594322681427,2.9998409748077393,0.021074295043945312,-0.0035573149
808.6666069030762,5.364397279584054,440000,-9.884548e-06,222.5488903859366,17.931037187576294,14.335594654083252,202.54150149079868,127.75394204221936,100,43,236.15769988369402,0.24051570892333984,17.663145542144775,3.0581178665161133,0.02737593650817871,-0.0019595623
826.6427595615387,5.346111884745606,450000,-9.772858e-06,221.6808305241157,17.96215271949768,14.372186660766602,199.08380255989493,127.41803773737412,100,44,231.0497659851482,0.2480010986328125,17.69515347480774,3.046020030975342,0.018998146057128906,-0.0040590456
845.0271153450012,5.155940252174528,460000,-9.683484e-06,221.26294744779278,18.370357036590576,14.681843042373657,203.38899979224226,127.23974938233083,100,45,231.51128697848793,0.2519998550415039,18.0903582572937,3.1307246685028076,0.026998043060302734,-0.003464307
864.1867325305939,4.2437168962396274,470000,-9.554445e-06,222.10905402344136,19.145617485046387,15.332863807678223,208.81787071722596,127.73990772830011,100,46,231.6134070710706,0.2565183639526367,18.861097812652588,3.254523992538452,0.02800130844116211,-0.0010144328
