LossBefore,Time-Sampling,train-AverageDiscountedReturn,train-MinReturn,train-MaxReturn,Time-Optimization,n_timesteps,train-NumTrajs,ItrTime,LossAfter,train-StdReturn,train-PolicyExecTime,train-AverageReturn,train-EnvExecTime,Time-SampleProc,Time,Itr
-1.0045278e-05,16.419930934906006,23.95646424504894,25.86143861701172,34.02677701598198,0.2610008716583252,590000,100,16.69692873954773,0.004901822,1.5795641545308792,13.548781394958496,30.663497435555914,2.599698066711426,0.015996932983398438,984.9885733127594,58
-9.949126e-06,16.13996410369873,24.10637810356475,26.923324153494672,34.3244752735716,0.2539987564086914,600000,100,16.418930053710938,-0.0016006507,1.6788878793405846,13.357110261917114,30.85010599084236,2.5203936100006104,0.02297067642211914,1001.4205029010773,59
-9.8624905e-06,16.276927709579468,24.102039253350096,26.833737368941758,35.57139333571438,0.25699853897094727,610000,100,16.55292534828186,-0.0027481725,1.8042706548234464,13.48397445678711,31.002831460002554,2.507986545562744,0.01799941062927246,1017.9854280948639,60
-9.772445e-06,16.37496280670166,23.998828497109656,25.584122061290117,34.15358616628232,0.25299954414367676,620000,100,16.643928289413452,-0.00080529106,1.786564711343154,13.702835321426392,31.036731630774717,2.4149038791656494,0.015965938568115234,1034.6433565616608,61
-9.65814e-06,16.35447120666504,24.521710752983214,27.75994007322242,36.4290143936859,0.25299739837646484,630000,100,16.631469011306763,0.0038537714,1.7707698162693721,13.570966243743896,31.537990886855063,2.51409912109375,0.02400040626525879,1051.2878255844116,62
-9.54487e-06,16.2639582157135,24.541000261208964,27.289122688519033,35.09291129767393,0.25499844551086426,640000,100,16.5369291305542,0.0065983296,1.7803538563903627,13.50438642501831,31.437589456578756,2.506572723388672,0.017972469329833984,1067.8377542495728,63
-9.441937e-06,16.507972240447998,24.98455804535147,26.54202528914433,35.565207529864956,0.2619969844818115,650000,100,16.789969444274902,-0.0025758904,1.4690149433490303,13.683924436569214,31.863490342400755,2.5779616832733154,0.018999576568603516,1084.6407239437103,64
-9.30121e-06,16.526931762695312,24.907368398803474,27.56870097299505,36.146691343628234,0.2539958953857422,660000,100,16.798928022384644,-0.0019295911,1.5924612063534755,13.733561038970947,31.90378258468741,2.5254299640655518,0.01699995994567871,1101.4516515731812,65
-9.202272e-06,16.078933238983154,25.196938195209572,24.65325978992492,36.90894623751264,0.25099635124206543,670000,100,16.352929830551147,-0.0016630407,1.8121197696500493,13.365219116210938,32.22711629714746,2.450222969055176,0.02100086212158203,1117.8175823688507,66
-9.062651e-06,16.71432113647461,25.123322291539754,28.668887971234625,35.391519679617716,0.2869706153869629,680000,100,17.027286529541016,0.009637923,1.5627902717294941,13.846149206161499,32.09814215796839,2.595925807952881,0.02599477767944336,1134.8578672409058,67
-8.930731e-06,17.34494185447693,25.466105201440065,27.524046445878525,36.307391441803546,0.2609999179840088,690000,100,17.629926443099976,-0.0035566427,1.8454896874416835,14.380985498428345,32.45226161198512,2.6813580989837646,0.023984670639038086,1152.5007920265198,68
-8.803364e-06,16.8449285030365,25.379841410670064,27.342602706946817,35.94719861087805,0.25299644470214844,700000,100,17.116923809051514,-0.0035926946,1.5413878848443627,13.928620338439941,32.42576198893138,2.637399196624756,0.01899886131286621,1169.6307156085968,69
-8.695182e-06,16.66809844970703,25.353256932233858,28.32260366716589,38.085350644721025,0.26599717140197754,710000,100,16.960094213485718,-0.0021242003,1.8412000157221158,13.817829608917236,32.47757392323858,2.5809645652770996,0.024998903274536133,1186.602812051773,70
-8.622072e-06,16.493703603744507,25.817260004799714,29.16874869007717,36.0959391304495,0.26200008392333984,720000,100,16.77867031097412,0.004074935,1.5083306308827726,13.571772575378418,32.94544719350833,2.6146836280822754,0.022966623306274414,1203.3944818973541,71
-8.540858e-06,16.44138741493225,25.462615143071872,25.365933395796038,36.48118329977225,0.2579994201660156,730000,100,16.72138547897339,0.0011751326,1.6521425298570998,13.706897974014282,32.684533431439306,2.4877169132232666,0.019998788833618164,1220.128868341446,72
-8.454509e-06,16.275375843048096,25.707993754442242,30.060730916696972,36.601143157646895,0.25699877738952637,740000,100,16.554372310638428,-0.0025873862,1.4558116187670063,13.523167848587036,32.999337744974866,2.496429204940796,0.021997690200805664,1236.6972391605377,73
-8.379898e-06,16.428287982940674,25.908364876398142,23.580907583856835,36.64845402267349,0.25099802017211914,750000,100,16.703286170959473,-0.003187473,1.8309284119491176,13.588441133499146,33.19903179016283,2.5935487747192383,0.024000167846679688,1253.4135246276855,74
-8.29677e-06,16.41196322441101,25.8159441397968,30.02795217920283,37.22447947922475,0.25099682807922363,760000,100,16.68192982673645,-0.002983526,1.4984617914717273,13.504952430725098,33.16975769819854,2.6501693725585938,0.018001079559326172,1270.1094534397125,75
-8.204018e-06,16.255932331085205,26.28576849072749,29.8560270257714,36.825694805123106,0.25299906730651855,770000,100,16.529930353164673,-0.0026079963,1.6081694282849373,13.508238792419434,33.72484829804209,2.4770944118499756,0.02099895477294922,1286.6523840427399,76
-8.0876e-06,16.4059317111969,26.32179563849286,31.200803398068107,37.30026157494981,0.2649970054626465,780000,100,16.694929599761963,-0.0024872953,1.3937376667364472,13.668095111846924,33.78336474542489,2.489342451095581,0.023003101348876953,1303.3603138923645,77
-7.996054e-06,16.14893364906311,26.276779983287188,30.02496335278473,37.04383765524159,0.2599964141845703,790000,100,16.426931142807007,-0.0015952059,1.3871183112949388,13.434033632278442,33.71783522201978,2.455307960510254,0.018001079559326172,1319.8002445697784,78
-7.901131e-06,16.209933519363403,26.217803245248056,29.779342703787133,37.52434814899661,0.2859673500061035,800000,100,16.51293110847473,-0.0006347964,1.5402985483110896,13.315866708755493,33.708839989345144,2.646216869354248,0.01703023910522461,1336.3261756896973,79
-7.7894465e-06,16.13833975791931,25.934379815956028,28.598756899320286,37.6199983199221,0.25899767875671387,810000,100,16.42130756378174,0.0010693893,1.6151136873027896,13.410937786102295,33.49893234440872,2.469961166381836,0.02397012710571289,1352.7774844169617,80
-7.672265e-06,16.331053256988525,26.328438822261024,30.293805346775553,38.15926770330971,0.2579960823059082,820000,100,16.613006830215454,0.0008946747,1.37633570880769,13.56727147102356,33.87642099472965,2.5154366493225098,0.022957801818847656,1369.4034912586212,81
-7.5790454e-06,16.36433506011963,26.47399282988646,30.658224473499892,37.37191862382915,0.254000186920166,830000,100,16.638301610946655,-0.0004784983,1.430674414065111,13.546975374221802,34.0187730315194,2.5148372650146484,0.017966747283935547,1386.0547933578491,82
-7.505238e-06,16.38993525505066,26.23818770309606,30.55700833581925,36.88394450644296,0.2569997310638428,840000,100,16.6639301776886,-0.0008251624,1.3695337613799794,13.59515380859375,33.77616316263208,2.545423746109009,0.01699519157409668,1402.7317235469818,83
-7.414169e-06,16.173935174942017,26.1617286685581,30.199834668837603,36.92762255413144,0.28299999237060547,850000,100,16.47493076324463,0.0022226183,1.3780841673754405,13.371846437454224,33.678134492131946,2.5528743267059326,0.016996145248413086,1419.2186546325684,84
-7.325598e-06,16.481931686401367,26.438139015710043,30.807648113899774,37.228291455244154,0.25699830055236816,860000,100,16.758930444717407,0.004777184,1.4474845672283387,13.597318887710571,34.076649416910456,2.6252095699310303,0.019000768661499023,1435.9905846118927,85
-7.2152197e-06,16.257959127426147,26.198952666477126,30.238372651910854,37.33379735837358,0.25299882888793945,870000,100,16.527931213378906,-0.0011427077,1.5263292173447935,13.423753499984741,33.773937217928335,2.587790012359619,0.01597285270690918,1452.5305140018463,86
-7.0921346e-06,16.39293384552002,26.49153691967019,31.05729501954427,37.34795839916955,0.2579996585845947,880000,100,16.66892981529236,0.0073890514,1.5561065835495842,13.638468265533447,34.12743209976354,2.510331153869629,0.016995906829833984,1469.2124440670013,87
-7.0102324e-06,16.20496916770935,26.47150335157333,30.819181957322424,38.33868122878278,0.26399922370910645,890000,100,16.493932723999023,-0.0014239487,1.436936715771908,13.436249732971191,34.104761701635454,2.514739990234375,0.0229647159576416,1485.720377445221,88
-6.935032e-06,16.29393482208252,26.503769924841954,30.61006660826135,37.97501785375897,0.25499725341796875,900000,100,16.57193160057068,-0.0022114783,1.5207510142577467,13.47251582145691,34.14298462170459,2.567138671875,0.02299952507019043,1502.306310415268,89
-6.821347e-06,16.19993543624878,26.433640239500896,30.799713086602985,37.508991345449,0.25999999046325684,910000,100,16.485934257507324,-0.00048566394,1.5353169435614304,13.485414743423462,34.07001240871176,2.449855089187622,0.023957490921020508,1518.80424451828,90
-6.755408e-06,16.379115104675293,26.84731393898207,30.403141377719543,37.925175456910715,0.2539982795715332,920000,100,16.657116174697876,0.002521933,1.6626672123220556,13.525262117385864,34.513420574710786,2.595763921737671,0.023035049438476562,1535.4743597507477,91
-6.6734156e-06,16.375253438949585,26.629670597919436,31.198717263761154,38.508313536719655,0.2559969425201416,930000,100,16.655251264572144,0.010118254,1.3910635580996984,13.554832935333252,34.259247082484464,2.550473213195801,0.024000883102416992,1552.1416108608246,92
-6.5891536e-06,16.35296082496643,26.566740791420628,31.667358214157503,37.79411166885141,0.25299549102783203,940000,100,16.622933387756348,-0.0008088808,1.3809100550164344,13.531113147735596,34.185043365829266,2.5054702758789062,0.015976905822753906,1568.7775435447693,93
-6.5091526e-06,16.13897395133972,26.376683285640162,31.04181606062969,37.87960991800724,0.25699543952941895,950000,100,16.41793441772461,0.0040436424,1.489255227314727,13.253016710281372,34.05688092436269,2.6347551345825195,0.02196502685546875,1585.208477973938,94
-6.4115875e-06,16.155935287475586,26.852016943245548,30.778371469377426,38.55944273643886,0.25499510765075684,960000,100,16.431933403015137,-0.0012657361,1.623085177700626,13.310750722885132,34.58417956783298,2.5872273445129395,0.020001888275146484,1601.653412103653,95
-6.322453e-06,16.18296456336975,26.743250951988607,31.23506789750767,37.93540684920666,0.2610006332397461,970000,100,16.461934089660645,-0.0015561846,1.4462697757430423,13.31017804145813,34.47410318628581,2.6236283779144287,0.01796889305114746,1618.1283493041992,96
-6.2532054e-06,16.205969095230103,26.91848681283087,31.045355890163453,38.73450410394147,0.2559971809387207,980000,100,16.478934288024902,0.0006680681,1.6462165277628564,13.345958709716797,34.698595708054356,2.6060166358947754,0.0169680118560791,1634.6202812194824,97
-6.1521764e-06,16.497459173202515,26.776298914049576,31.345246266681496,37.559634200567785,0.253995418548584,990000,100,16.775421619415283,-0.0027980297,1.5227439978361619,13.69827651977539,34.51564304290933,2.5199761390686035,0.02396702766418457,1651.408703327179,98
-6.0900766e-06,16.36095643043518,26.94689450950126,31.634837574982857,37.685118704214965,0.2540006637573242,1000000,100,16.638953685760498,0.0020413832,1.3366259637339468,13.554200172424316,34.72515922083861,2.5537047386169434,0.02099752426147461,1668.0596568584442,99
