Time-Sampling,Time-Optimization,n_timesteps,LossAfter,Time,train-MaxReturn,train-StdReturn,LossBefore,Itr,Time-SampleProc,ItrTime,train-AverageDiscountedReturn,train-MinReturn,train-NumTrajs,train-AverageReturn,train-EnvExecTime,train-PolicyExecTime
16.020710229873657,0.22999906539916992,230000,-0.2243874,382.192586183548,30.18291263611803,3.7730340520216648,0.003193109,22,0.008998870849609375,16.26070785522461,19.416101166106813,-7.3791679665289625,100,26.18824839157883,2.5526063442230225,13.211998462677002
16.662020921707153,0.23199963569641113,240000,-0.32468,399.1085729598999,29.608697988969315,1.9049737738868358,0.0025832702,23,0.008967399597167969,16.902987957000732,19.57892656648251,19.59018862575704,100,26.41963887212337,2.5174918174743652,13.895013332366943
16.536641597747803,0.23900079727172852,250000,-0.39152777,415.90421319007874,30.033321267798456,1.5989161525723665,-0.0044768965,24,0.006998538970947266,16.78264093399048,19.66448586464086,20.36452376199176,100,26.48379549803236,2.5172722339630127,13.771350145339966
15.976987361907959,0.23599934577941895,260000,-0.3750819,432.1372010707855,30.12495761928271,2.6271755730219426,0.022009961,25,0.007035017013549805,16.220987796783447,19.75040039026598,8.24722101779799,100,26.558611481741842,2.482205390930176,13.24965214729309
16.68803071975708,0.2389998435974121,270000,-0.39292008,449.0841963291168,29.765443023944453,1.4277308821081622,-0.0010324768,26,0.006965160369873047,16.934996366500854,19.991846079374046,22.500008818250503,100,26.813996265462343,2.580183982849121,13.859132528305054
16.061986684799194,0.2330000400543213,280000,-0.35811546,465.399183511734,29.970052605347156,1.7694126905853478,0.014348028,27,0.006000518798828125,16.301987171173096,19.815745586846898,17.696529923821775,100,26.610241489132655,2.7045705318450928,13.060414552688599
15.880987644195557,0.24199962615966797,290000,-0.38380727,481.54316997528076,29.995573373638294,1.4104083356371173,-0.004880345,28,0.0069997310638427734,16.13098692893982,20.220412806159505,23.7627991172007,100,26.86837362380803,2.642592191696167,13.007429361343384
16.575840711593628,0.2370004653930664,300000,-0.4133202,498.37601113319397,29.828999861245844,1.397836709744079,0.002419014,29,0.007999420166015625,16.82084059715271,20.51975072078775,24.80105875320119,100,27.178026621565085,2.5709056854248047,13.740453958511353
16.40548062324524,0.2369983196258545,310000,-0.55682886,515.0384900569916,30.014920822704415,1.3705860423266583,-0.00437214,30,0.0070002079010009766,16.649479150772095,20.08509617065731,23.98953565890116,100,26.872061567430546,2.487386703491211,13.686190366744995
16.628331661224365,0.23599791526794434,320000,-0.6040964,531.9228177070618,29.284262720310622,1.2082239425835362,0.009034371,31,0.006999015808105469,16.871328592300415,20.51609414870065,24.040336963959867,100,26.86154958247175,2.549328327178955,13.818674325942993
16.575172424316406,0.23797082901000977,330000,-0.58721435,548.7559597492218,29.85796354847854,1.2707896384831785,0.019866137,32,0.00699925422668457,16.821142435073853,20.768792241646985,24.245254796014663,100,27.116598886852547,2.560764789581299,13.739269971847534
15.938995122909546,0.23599934577941895,340000,-0.6622195,564.9509501457214,29.673207323455088,1.1962401968953265,0.008406582,33,0.006997108459472656,16.181991577148438,20.648224701551634,23.999561771258584,100,26.96373161745227,2.58144211769104,13.11656379699707
16.28052592277527,0.23800253868103027,350000,-0.73706007,581.4884784221649,29.656498593813684,1.2733632938524537,-0.0008201172,34,0.006998777389526367,16.525527238845825,20.786943885851862,24.421850526722352,100,26.979506874753138,2.6347174644470215,13.406749725341797
16.475475788116455,0.23299932479858398,360000,-0.7609859,598.2179515361786,29.145574848075867,1.0286922953629607,-0.013864919,35,0.007999420166015625,16.716474533081055,20.884643356528603,24.134901445774712,100,26.97911604369528,2.578181266784668,13.628194093704224
15.71399998664856,0.23599672317504883,370000,-0.78740805,614.1879460811615,29.620888457812118,1.0860500282883958,-0.015371103,36,0.006999492645263672,15.956996202468872,20.63490210026019,23.998851130526518,100,26.702162325539483,2.684650421142578,12.81127405166626
15.648987531661987,0.23699951171875,380000,-0.81095815,630.0939357280731,29.840433758052836,1.6388774473374843,0.010191822,37,0.0070018768310546875,15.892988920211792,20.958769846251972,15.584611564211695,100,26.955663041996008,2.5680105686187744,12.858010292053223
16.48715353012085,0.24799871444702148,390000,-0.7995201,646.8500528335571,29.61781857371162,0.9627722371121306,-0.006067019,38,0.006964206695556641,16.743117809295654,21.074147920786544,24.91241088974858,100,26.967382021164134,2.5095441341400146,13.693743467330933
16.653178930282593,0.2499983310699463,400000,-0.7217048,663.7751996517181,29.344954345536564,1.1650185022777724,0.006697883,39,0.0069692134857177734,16.91214632987976,21.17507978872527,23.802591704653683,100,27.148759084850315,2.6175668239593506,13.791613101959229
16.476730823516846,0.23896217346191406,410000,-0.706483,680.5128793716431,29.828334547122004,1.1070710235279588,0.014179672,40,0.007030487060546875,16.725679636001587,21.316818752235466,24.276425518173756,100,27.21819277692423,2.539085865020752,13.683475494384766
16.525390148162842,0.2500014305114746,420000,-0.7058616,697.3092384338379,31.043782392775963,1.3180277413522277,0.0074322023,41,0.006968259811401367,16.782359838485718,21.3244416565713,24.382594284567034,100,27.59153246952513,2.5652410984039307,13.702157974243164
16.60551404953003,0.2389683723449707,430000,-2.2849886,714.1747183799744,31.198079476160366,9.371667217159436,0.017071526,42,0.007009744644165039,16.853481769561768,0.49855860796739565,-15.028659854980472,100,-5.28889508395696,2.550813913345337,13.807584047317505
16.346545457839966,0.2399601936340332,440000,-16.15485,730.781261920929,26.90476952753825,10.11860459981319,0.005501514,43,0.007038116455078125,16.593543767929077,0.0695601499084871,-12.386021854065971,100,-2.834070618670595,2.4602558612823486,13.632657527923584
15.995987176895142,0.24100065231323242,450000,-13.976638,747.0382492542267,23.059156292843795,5.205699903841949,-0.0040212953,44,0.006998777389526367,16.2439866065979,1.502704313055525,-5.433913030674172,100,4.526970812033373,2.6145174503326416,13.126302003860474
16.216542959213257,0.23796725273132324,460000,-66.28147,763.5127913951874,3.850941609761188,3.0416158999396985,0.013797015,45,0.0070302486419677734,16.46254277229309,-3.8577904200214745,-12.31762518130239,100,-5.53523513900655,2.515981435775757,13.481253147125244
15.807478427886963,0.2369999885559082,470000,-5.292981,779.5762708187103,2.9837719021345976,1.4070758152665326,-0.007620239,46,0.007000446319580078,16.05147886276245,-0.7577319609713554,-2.8615572640368874,100,-0.07190846918629909,2.2647905349731445,13.307748556137085
16.26990270614624,0.23299837112426758,480000,-0.87471116,796.0991694927216,0.5958098676721326,4.338487840278976,-0.0033006652,47,0.006999015808105469,16.510899782180786,-7.858137502916483,-16.513561386470414,100,-11.12250634034991,2.4686434268951416,13.552758693695068
16.450133562088013,0.23396682739257812,490000,-5.815163,812.8022685050964,-9.548193291289394,1.7114156508006586,-0.014285872,48,0.00699925422668457,16.691099643707275,-9.784590555052539,-17.337500352191427,100,-13.240630795000186,2.5614163875579834,13.648560762405396
16.480093955993652,0.23299717903137207,500000,-3.5854695,829.5353584289551,-8.872347289654792,1.6590643363242963,-0.00046761322,49,0.007999420166015625,16.72109055519104,-9.678453963361772,-16.918803153305117,100,-13.06361576667892,2.567307710647583,13.626613140106201
15.91832685470581,0.23199748992919922,510000,-0.9156203,845.7046835422516,-9.22999431022566,1.7401998901563094,-0.0034889441,50,0.007001161575317383,16.157325506210327,-9.570858056355979,-17.414614848152397,100,-12.946874143421333,2.599675178527832,13.088395595550537
15.982356309890747,0.23600029945373535,520000,-0.18686593,861.9480109214783,-10.064358658913044,1.422676466173945,0.008875296,51,0.008998632431030273,16.228328704833984,-9.794921953039868,-16.264701539536034,100,-13.228303214068362,2.453604221343994,13.282070636749268
16.62235975265503,0.23199796676635742,530000,-0.06321657,878.8233344554901,-9.656569592682768,1.7605085152495208,-0.005354292,52,0.006966352462768555,16.862323999404907,-9.860021132812008,-17.253972711543405,100,-13.249444812409727,2.54746150970459,13.842705488204956
16.337477445602417,0.23299646377563477,540000,-0.01420934,895.4138073921204,-8.470372779746862,1.7632403884816628,-5.988312e-06,53,0.007028341293334961,16.578473567962646,-9.700181213413568,-17.218023380949678,100,-13.142839012288992,2.567192316055298,13.532896518707275
16.565990924835205,0.24199652671813965,550000,0.007584111,912.2427957057953,-9.049666038049828,1.494668854643629,0.0156101715,54,0.006010293960571289,16.815988302230835,-9.756500137144753,-17.343782385760857,100,-13.177141344820043,2.5030431747436523,13.814549446105957
16.67698860168457,0.23399782180786133,560000,-0.0046695345,929.1747839450836,-10.16903115015,1.5534826178898553,0.00046135558,55,0.008002042770385742,16.918988466262817,-9.894646695727445,-16.55389811151787,100,-13.354515035234021,2.595702648162842,13.84439468383789
16.666170120239258,0.2499985694885254,570000,-0.0010808471,946.110916852951,-9.906349288761847,1.66335889464266,0.0013741257,56,0.006964206695556641,16.92413306236267,-9.862976318362902,-17.942881731026166,100,-13.268803988361356,2.575410842895508,13.822160243988037
16.591307401657104,0.23496699333190918,580000,0.009090158,962.9562227725983,-9.205202230028627,1.6169341797757275,0.00924259,57,0.0070302486419677734,16.83330464363098,-10.002831424137206,-17.465298275469557,100,-13.487462411292006,2.581143379211426,13.741178512573242
16.099989891052246,0.23396730422973633,590000,0.0002727516,979.3092124462128,-9.067914890850185,1.5682053149202797,0.0006774536,58,0.00703120231628418,16.340988397598267,-9.620127022163338,-16.540969728731106,100,-13.025606899697962,2.5693860054016113,13.30063009262085
16.595176219940186,0.23199748992919922,600000,-0.0012047943,996.1553671360016,-9.715078044295119,1.7278177051400943,-0.0011601272,59,0.0069811344146728516,16.834154844284058,-9.772781983935937,-16.98469897460734,100,-13.214786295729528,2.6105003356933594,13.735215425491333
16.655900239944458,0.23599982261657715,610000,0.0054887007,1013.0672659873962,-10.079344156743415,1.6376273819417082,0.0057727043,60,0.006999492645263672,16.8988995552063,-10.126412345170516,-17.089054772627474,100,-13.607726570068737,2.560910940170288,13.793089389801025
16.65376091003418,0.23796725273132324,620000,0.0038078674,1029.97802567482,-9.653102534984301,1.558384530360624,0.005071082,61,0.007031679153442383,16.898759841918945,-10.150998561768056,-16.841869996755904,100,-13.664600045855247,2.571547746658325,13.821934461593628
16.12201690673828,0.23299598693847656,630000,0.011629489,1046.3530139923096,-8.562801214699673,1.5907336230195557,0.011409521,62,0.006003141403198242,16.36198854446411,-9.739104451011155,-17.202478850647196,100,-13.154398124933023,2.529736280441284,13.351126670837402
16.64163327217102,0.24296784400939941,640000,0.0059350305,1063.256646156311,-8.39339198496126,1.7156111349755374,0.006981074,63,0.007030487060546875,16.891631603240967,-9.749499017761103,-16.83284637106872,100,-13.186465603882787,2.545203685760498,13.842779397964478
16.242318391799927,0.23497366905212402,650000,0.0024511695,1079.754962682724,-9.294665661316044,1.5523072070708321,0.0032746498,64,0.006999015808105469,16.48531675338745,-9.795320187576204,-16.406489232580665,100,-13.176557594590404,2.5414044857025146,13.445690631866455
16.107612371444702,0.23396801948547363,660000,-0.0049266587,1096.1175746917725,-8.981839814308994,1.709354599286108,-0.00481038,65,0.007000923156738281,16.34961247444153,-9.921049878139966,-17.192689476861144,100,-13.3489390314373,2.569737434387207,13.291805267333984
16.328781127929688,0.23199868202209473,670000,-0.019632893,1112.6983292102814,-9.70864686280309,1.8537073024279405,-0.019250233,66,0.006975412368774414,16.567755222320557,-9.896812573971264,-16.94524325501601,100,-13.327874198682444,2.596769332885742,13.490834474563599
16.429039001464844,0.2459702491760254,680000,0.00793709,1129.3933396339417,-9.084570329342208,1.8543861543683102,0.00866031,67,0.007999897003173828,16.683009147644043,-9.748324916014639,-17.47273443346765,100,-13.207909940183784,2.4888076782226562,13.698478698730469
16.65640902519226,0.23596882820129395,690000,0.0053573335,1146.3067457675934,-9.253699083393869,1.7953399891186212,0.0058784415,68,0.007001399993896484,16.900408029556274,-9.594079325257072,-16.93956557401867,100,-13.01160193744498,2.5572285652160645,13.85633897781372
16.640129804611206,0.23395180702209473,700000,-0.011944532,1163.2008426189423,-8.89210221718031,1.8516823023672078,-0.010582874,69,0.005999088287353516,16.882096767425537,-9.635098777807155,-16.815265814770484,100,-13.065165874689065,2.6165847778320312,13.78201150894165
16.493019580841064,0.23599839210510254,710000,-0.00064453733,1179.9498319625854,-8.666524589932619,1.6040515256974455,0.002872409,70,0.006969928741455078,16.73698925971985,-9.60313253848401,-16.31002924951193,100,-13.08121703132489,2.576364755630493,13.668600797653198
16.83739399909973,0.23696374893188477,720000,0.01907749,1197.044222354889,-8.806648157601694,1.9100884802516154,0.022941666,71,0.005995988845825195,17.082390308380127,-10.05967453638225,-16.94412268526811,100,-13.554750090164129,2.5464272499084473,13.977313041687012
16.621936798095703,0.23499631881713867,730000,-0.0011587433,1213.921154499054,-9.501122901954979,1.6148785688802048,0.005868796,72,0.0069997310638427734,16.86493182182312,-9.868395813467808,-16.881960205550612,100,-13.326223196401795,2.5873372554779053,13.806115865707397
16.295281887054443,0.2289741039276123,740000,0.0060526826,1230.4664375782013,-9.775803945755435,1.426158030207196,0.008025267,73,0.00702667236328125,16.53228211402893,-9.669795629697228,-16.756783396630535,100,-13.135162714582398,2.5199692249298096,13.517444372177124
15.951993703842163,0.23199772834777832,750000,0.0014612412,1246.669427394867,-8.369718555547472,1.725823696318086,0.0035892685,74,0.0060024261474609375,16.190990686416626,-9.824775637599377,-16.553573669964216,100,-13.303223743702492,2.6216518878936768,13.104467153549194
16.463989973068237,0.23499608039855957,760000,0.001580085,1263.3894138336182,-9.781339625256138,1.608449131942996,0.004976048,75,0.006999969482421875,16.70698618888855,-9.625186168354583,-17.211950009807904,100,-13.003809520815308,2.642185688018799,13.568771362304688
16.435665369033813,0.23397278785705566,770000,-0.016284743,1280.080078125,-10.141060321403979,1.6551121181046373,-0.011472337,76,0.007001399993896484,16.677663803100586,-9.945064704253134,-16.491147389233976,100,-13.328310662075095,2.5938119888305664,13.601734399795532
15.940025091171265,0.23196840286254883,780000,-0.019914689,1296.2710688114166,-9.577697807393902,1.694529696293217,-0.01869889,77,0.006996631622314453,16.178990125656128,-9.676104141300446,-17.45427216552307,100,-13.047570455176206,2.509148120880127,13.184646606445312
16.60887384414673,0.23299860954284668,790000,-0.0058149383,1313.1339411735535,-9.119426244110947,1.49926071815191,-0.0052005677,78,0.007025241851806641,16.85087251663208,-9.831626423074884,-16.454568791945817,100,-13.27989026668503,2.5731735229492188,13.783860445022583
16.0150203704834,0.23196816444396973,800000,-0.005778705,1329.4009294509888,-8.427303288330203,1.640634192770239,-0.0057642623,79,0.006971597671508789,16.254988193511963,-9.62333193973041,-16.817274490091048,100,-13.041946250205333,2.415634870529175,13.363179445266724
16.01402521133423,0.23299789428710938,810000,-0.0011612732,1345.6699180603027,-8.670875239978342,1.8620539213030878,-0.0005542969,80,0.008965492248535156,16.256989240646362,-9.655373873864207,-17.385734644046803,100,-13.104439706250277,2.281395435333252,13.50457215309143
16.534221649169922,0.23596906661987305,820000,0.008049984,1362.4601373672485,-9.614310532041154,1.6827842417262036,0.008407985,81,0.007028102874755859,16.778218746185303,-9.746506033345113,-17.71960020386263,100,-13.190728613724849,2.5952327251434326,13.687748670578003
16.36894130706787,0.23400163650512695,830000,-0.0047987197,1379.08207821846,-8.722902723876167,1.7115980595499347,-0.00490906,82,0.006998538970947266,16.609941482543945,-9.999136116916878,-16.75476393768732,100,-13.434916357129193,2.567896604537964,13.498917818069458
16.30559229850769,0.23399972915649414,840000,0.016776647,1395.6426689624786,-9.011582031912699,1.8533213903518486,0.016949363,83,0.007000446319580078,16.54859209060669,-9.67100550378128,-17.33963834110955,100,-13.116170776378326,2.5664539337158203,13.491116523742676
16.32847261428833,0.2330000400543213,850000,-0.00012562561,1412.2251427173615,-8.966354669893182,1.5256354568228268,0.001954706,84,0.006999492645263672,16.57047438621521,-10.071850143734245,-16.811420797083713,100,-13.639047060558187,2.544787645339966,13.518336534500122
16.582640886306763,0.23196840286254883,860000,0.011328628,1429.0587813854218,-9.112160601170162,1.7316728601612257,0.01170668,85,0.00702977180480957,16.82163906097412,-9.73780054151428,-16.717408415272175,100,-13.25290611649925,2.5752580165863037,13.759982824325562
16.477110147476196,0.23496246337890625,870000,-0.008190282,1445.7908883094788,-8.982821362020275,1.731088488088443,-0.0044625704,86,0.0070343017578125,16.719106912612915,-9.7368653629707,-17.428517392393907,100,-13.18364681764684,2.561643123626709,13.675227165222168
16.170753002166748,0.23599767684936523,880000,0.012879503,1462.2166094779968,-9.614798396362385,1.7190851197179131,0.016457774,87,0.006970405578613281,16.413721084594727,-9.720863941305227,-17.15429353719221,100,-13.159144503176632,2.42278790473938,13.503861904144287
16.441208600997925,0.24000000953674316,890000,-0.0139185395,1478.91681599617,-9.234095710154039,1.7357776887405696,-0.012542937,88,0.005999326705932617,16.688207387924194,-9.821814541164208,-16.346314963253214,100,-13.245533964701478,2.568244457244873,13.638907670974731
15.838015794754028,0.23499846458435059,900000,-0.012968921,1495.0088047981262,-8.743131206299998,1.8545148903154047,-0.011039793,89,0.006974220275878906,16.079988479614258,-9.785465370351103,-16.774478256489456,100,-13.228677084328403,2.3986973762512207,13.184731245040894
16.1058828830719,0.23296713829040527,910000,0.024027685,1511.3676862716675,-9.198973514341903,1.5907145478899518,0.024549758,90,0.007030487060546875,16.346881866455078,-9.6449965653115,-16.01650054435228,100,-13.069586840606389,2.609168767929077,13.252380847930908
16.100990772247314,0.23296737670898438,920000,0.01589397,1527.721675157547,-9.0173734194011,1.7609525057569833,0.021659264,91,0.007030487060546875,16.340988636016846,-9.708074675455535,-17.245500130827267,100,-13.109604407359953,2.5370872020721436,13.331807851791382
16.005019903182983,0.23496770858764648,930000,0.009971258,1543.9846634864807,-9.651790272939506,1.6763931093565636,0.012431805,92,0.0069713592529296875,16.249987840652466,-9.93703604735201,-16.93424095563864,100,-13.394440915857462,2.5962636470794678,13.169974327087402
16.499987840652466,0.2349681854248047,940000,0.014841338,1560.7386498451233,-8.945451384018023,1.613268425052287,0.015690582,93,0.007029056549072266,16.741985082626343,-9.769685225333449,-17.241140050109856,100,-13.19021267010741,2.474755048751831,13.738504886627197
16.559875011444092,0.23599815368652344,950000,0.01165945,1577.5534868240356,-9.669277769819944,1.5994985153234391,0.012378212,94,0.00696253776550293,16.802835702896118,-9.811176041087968,-16.74548888084846,100,-13.212753472363323,2.545185089111328,13.751891613006592
16.469722986221313,0.23996639251708984,960000,-0.0039102584,1594.284173965454,-9.543354250192651,1.7617920272772838,-0.0025669837,95,0.007998228073120117,16.717687606811523,-9.592168023632496,-16.82183556976264,100,-12.970146792074859,2.528550863265991,13.70542287826538
15.996533632278442,0.2319636344909668,970000,0.0013389793,1610.5327067375183,-8.943961575963232,1.8565597461826875,0.0015585083,96,0.006038188934326172,16.236533641815186,-10.046983024860674,-17.457100228456078,100,-13.526940256321737,2.4599735736846924,13.303119659423828
16.43536949157715,0.233961820602417,980000,0.0025165307,1627.2210719585419,-9.905980305741286,1.4605412201798282,0.0025744354,97,0.0070343017578125,16.676365613937378,-9.806190139408026,-16.75345308026332,100,-13.206701454002827,2.48138689994812,13.706987142562866
16.008989572525024,0.2429978847503662,990000,0.0064956443,1643.4950625896454,-9.34355800597442,1.5698452745368678,0.007629054,98,0.007000446319580078,16.261990785598755,-9.804978246366108,-17.28801326336613,100,-13.232468964828318,2.6733274459838867,13.101660251617432
15.75199031829834,0.23099946975708008,1000000,-0.019947793,1659.4980511665344,-9.500044133636194,1.7553653310205959,-0.018906085,99,0.0070002079010009766,15.990989208221436,-9.999068359174661,-16.778927511054,100,-13.473175539142666,2.656074047088623,12.868960857391357
16.062991857528687,0.2369997501373291,1010000,-0.0024456596,1675.8190400600433,-8.76371630750145,1.7015955056249406,0.00025164796,100,0.007998228073120117,16.307989835739136,-9.838674584785304,-17.180763648430478,100,-13.283002229930524,2.5571868419647217,13.26144528388977
16.535409212112427,0.23195576667785645,1020000,-0.021281755,1692.6064455509186,-9.654219607801673,1.4796639590194787,-0.020413132,101,0.00704193115234375,16.774406909942627,-9.626156551247565,-16.41432396688355,100,-12.970861058679533,2.623110771179199,13.663063049316406
16.57802700996399,0.23399901390075684,1030000,-0.0060745757,1709.4394342899323,-8.32198302206783,1.6829489310493246,-0.005683967,102,0.00699925422668457,16.819988250732422,-9.87116330095953,-17.06817463763428,100,-13.28858194245366,2.588852882385254,13.732934713363647
16.39943242073059,0.2319653034210205,1040000,-0.00659393,1726.0898649692535,-9.733438039523172,1.6888684219750334,-0.0064333864,103,0.007033824920654297,16.638431549072266,-9.952166904074256,-17.272901894103388,100,-13.413795054271652,2.53166127204895,13.576443195343018
16.624566078186035,0.25097012519836426,1050000,0.008241046,1742.9844307899475,-9.274946425452667,1.7125438550848768,0.0093855895,104,0.007029533386230469,16.88256573677063,-9.729355528849181,-17.22863777163817,100,-13.122843784466687,2.502401351928711,13.872703313827515
16.05199098587036,0.2349987030029297,1060000,0.013029358,1759.2904193401337,-9.958614936860457,1.6224277064846082,0.01381539,105,0.006999015808105469,16.293988704681396,-9.985903879797085,-17.387160059877544,100,-13.443384175474199,2.6120688915252686,13.199738502502441
16.377989053726196,0.2369682788848877,1070000,-0.006298491,1775.9244074821472,-8.529070686052991,1.64959890537366,-0.0059314836,106,0.007030963897705078,16.62198829650879,-9.550513211152483,-15.878920920209014,100,-12.956008401723798,2.5486488342285156,13.578620672225952
16.338147401809692,0.23396563529968262,1080000,0.009527275,1792.516518354416,-9.436484689238947,1.606162564572144,0.009536523,107,0.007035732269287109,16.580111265182495,-9.80963060300957,-16.198514270229765,100,-13.22725143298164,2.576371908187866,13.511794090270996
16.23320174217224,0.23996663093566895,1090000,-0.008002446,1809.0087151527405,-8.547522183949818,1.6899907439011532,-0.007917411,108,0.0070302486419677734,16.480198621749878,-9.706324872377778,-17.0500442309018,100,-13.193966984430274,2.616976737976074,13.372582197189331
16.54564070701599,0.23799872398376465,1100000,-0.004775601,1825.8123543262482,-9.51751737334107,1.5856061076492622,-0.0041364916,109,0.007999658584594727,16.79163908958435,-9.81588724319841,-16.40966611464885,100,-13.208382691568763,2.5162267684936523,13.776065111160278
15.894991159439087,0.23899602890014648,1110000,-0.004899846,1841.9663410186768,-9.644618145700216,1.601953417130949,-0.00423016,110,0.007001161575317383,16.14098834991455,-9.746919361434163,-16.887273578085004,100,-13.110552864918327,2.6220836639404297,13.051912307739258
