train-PolicyExecTime,train-NumTrajs,train-MaxReturn,train-MinReturn,LossBefore,Time-Optimization,ItrTime,Itr,train-AverageReturn,train-EnvExecTime,LossAfter,train-AverageDiscountedReturn,n_timesteps,train-StdReturn,Time-Sampling,Time-SampleProc,Time
13.23508071899414,100,32.6411226657449,21.36831724313148,-1.3007866e-05,0.24599981307983398,16.30395817756653,21,28.41406628316491,2.575671672821045,-0.0038316126,22.620185020717386,220000,1.888400033485856,16.036988973617554,0.020969390869140625,363.905699968338
13.772164821624756,100,33.76682991232131,23.021279321814383,-1.2900754e-05,0.23900055885314941,16.75095820426941,22,28.57180374156251,2.46968150138855,-0.0022512784,22.806499753198935,230000,1.754067399894524,16.492990255355835,0.017967700958251953,380.6686580181122
13.652700185775757,100,32.27374238342945,23.42706001082292,-1.2801718e-05,0.2429959774017334,16.629957914352417,23,28.874089607128084,2.469238758087158,-0.0051225745,23.056128322785856,240000,1.7044228204895375,16.36899971961975,0.017962217330932617,397.3116157054901
13.372498035430908,100,33.47094544209517,23.918309107699198,-1.2712184e-05,0.24199819564819336,16.46095585823059,24,28.616847529031382,2.5786123275756836,-0.002802934,22.86018662264064,250000,1.7736085490950335,16.190959215164185,0.02799844741821289,413.7855734825134
13.542165994644165,100,33.318468103095185,23.812704396755663,-1.2590628e-05,0.2479996681213379,16.603594064712524,25,29.033272063198392,2.5538151264190674,-0.0020713552,23.199358524311222,260000,1.800787271251572,16.334596633911133,0.018999576568603516,430.40217113494873
13.56704330444336,100,32.605178166740956,24.405315033503904,-1.249898e-05,0.24199819564819336,16.621956825256348,26,29.10133073995735,2.527745008468628,-0.0036949036,23.270536687098353,270000,1.6553750072524314,16.353960514068604,0.02500009536743164,447.0371289253235
13.403243064880371,100,32.82126335941876,24.78991652563117,-1.239007e-05,0.24699926376342773,16.45195770263672,27,29.209243408849304,2.5049071311950684,-0.0025954759,23.36017191524295,280000,1.6202859289462241,16.18596124649048,0.017997026443481445,463.5020868778229
13.517200708389282,100,33.19816317292077,23.04721371447013,-1.22827905e-05,0.24099946022033691,16.548960208892822,28,28.88149992677833,2.4980478286743164,-0.0017896092,23.124981857373406,290000,1.7529818939274378,16.289960384368896,0.017000436782836914,480.06404757499695
13.491162776947021,100,32.77642711465701,25.347377683685146,-1.2190359e-05,0.24199986457824707,16.634418487548828,29,29.20830793646405,2.6143739223480225,-0.0048972378,23.396477162318256,300000,1.50181787933126,16.367417335510254,0.02500128746032715,496.71146392822266
13.515111923217773,100,33.77850041903953,21.598018853936953,-1.2087812e-05,0.24299955368041992,16.59996008872986,30,29.201508101901844,2.554885149002075,-0.0010817924,23.383529838876488,310000,1.7827344563127763,16.338958501815796,0.018002033233642578,513.3244230747223
13.461034774780273,100,33.24351063007624,24.06333768933132,-1.1998704e-05,0.25800108909606934,16.572960376739502,31,29.237580027218524,2.5809550285339355,-0.0021434503,23.353664709318736,320000,1.6215092039067736,16.294962406158447,0.017996788024902344,529.9103832244873
13.50673246383667,100,32.41394612945654,25.29297659758004,-1.1922479e-05,0.2539987564086914,16.66096782684326,32,29.82155612754852,2.6210763454437256,-0.0018426484,23.89944658669606,330000,1.4078156325232183,16.38096857070923,0.026000499725341797,546.5843496322632
13.39902138710022,100,33.47040338706725,25.324369409999157,-1.1825653e-05,0.2409982681274414,16.545258283615112,33,29.681293504070528,2.624575614929199,-0.0021559198,23.677117496899804,340000,1.7814126212981292,16.280258655548096,0.024001359939575195,563.1426086425781
13.448068857192993,100,34.24419387148487,21.792759789924425,-1.1737077e-05,0.2409992218017578,16.46496033668518,34,29.815324392554448,2.4802520275115967,-0.0026624016,23.890474684231968,350000,2.0615039669367876,16.196988582611084,0.025973081588745117,579.6565687656403
13.342451095581055,100,34.78984648105161,23.426549793212637,-1.1630468e-05,0.2409989833831787,16.37595796585083,35,30.19878280040008,2.5082693099975586,-0.002533888,24.078914515486176,360000,2.029578959632156,16.108990907669067,0.02496790885925293,596.0455267429352
13.43289303779602,100,35.87162608643771,11.631911637253548,-1.1521627e-05,0.24299883842468262,16.539960384368896,36,30.178261184841848,2.5708980560302734,-0.0039198757,24.009049620422658,370000,2.7297807651248305,16.277962684631348,0.017998218536376953,612.5974869728088
13.563524723052979,100,34.961007420214685,23.148710970636976,-1.1420035e-05,0.24000000953674316,16.615960359573364,37,30.283965323935778,2.5304229259490967,-0.0019877614,24.058874005304798,380000,2.0050558734787542,16.351994037628174,0.021966218948364258,629.2254474163055
13.676485300064087,100,33.87857905484939,17.970139728614928,-1.13295755e-05,0.24699997901916504,16.794960260391235,38,30.318101602846692,2.5377399921417236,-0.0035879493,24.1230387378541,390000,2.2025137057658783,16.52396249771118,0.023997783660888672,646.0334072113037
13.452504396438599,100,34.688546629988906,24.79362039930797,-1.1228151e-05,0.24199986457824707,16.505960702896118,39,30.482703922276006,2.53951096534729,-0.002226831,24.290838306884826,400000,1.733267914258363,16.244994163513184,0.017966270446777344,662.5513672828674
13.570268869400024,100,34.45708725431375,25.300741844512306,-1.1145661e-05,0.24399995803833008,16.61896014213562,40,30.966962136112773,2.5453243255615234,-0.0023668876,24.63210177672815,410000,1.8796720351500364,16.354994297027588,0.0189666748046875,679.1833274364471
13.625051975250244,100,34.7549406859295,24.886646024009963,-1.103549e-05,0.2599985599517822,16.692959308624268,41,30.60141669655825,2.5367331504821777,-0.003361757,24.261830753858455,420000,1.7673557745015775,16.411961793899536,0.02099895477294922,695.8892865180969
13.489292860031128,100,35.184585053243445,26.59818584601418,-1.094374e-05,0.24500012397766113,16.524959802627563,42,31.31864756108249,2.5188400745391846,-0.0050028767,24.979722809138494,430000,1.8155338600902384,16.257961988449097,0.021997690200805664,712.4272475242615
13.55448579788208,100,34.79220213824082,25.95753521832145,-1.083884e-05,0.24700069427490234,16.69495987892151,43,31.085658192824166,2.627235174179077,-0.0024699485,24.714286465787026,440000,1.8154268157105147,16.429991722106934,0.016968965530395508,729.1352074146271
13.656285047531128,100,34.71118715110185,25.43578582831242,-1.074779e-05,0.2429981231689453,16.767959594726562,44,31.029851548854175,2.5957987308502197,-0.004340073,24.569114092414782,450000,1.6514534744532137,16.499959707260132,0.02500176429748535,745.9161674976349
13.527756452560425,100,36.27003320580566,22.134217845294366,-1.0624191e-05,0.2389969825744629,16.62215542793274,45,31.79658726039669,2.5462160110473633,-0.0028994887,25.23353011837667,460000,2.2216930908034325,16.343196392059326,0.039962053298950195,762.5513231754303
13.522314071655273,100,36.07656486538046,28.510972416993503,-1.0489886e-05,0.2390000820159912,16.644469499588013,46,32.09581358593821,2.604701519012451,-0.0013310373,25.371117757980805,470000,1.5893546836240082,16.380471229553223,0.024998188018798828,779.2087936401367
13.479267835617065,100,36.077396204218566,28.423700342693465,-1.0359022e-05,0.2409980297088623,16.485960721969604,47,32.0461662585201,2.4834117889404297,0.00836428,25.34537540142501,480000,1.5211529351089104,16.21699595451355,0.025966405868530273,795.7067527770996
13.501682996749878,100,36.2910936203976,26.06727017491777,-1.0234744e-05,0.24299907684326172,16.599960803985596,48,32.221177076799464,2.5692145824432373,-0.002540094,25.40423877331791,490000,1.7891182424350192,16.33996319770813,0.0169985294342041,812.3197138309479
13.413523197174072,100,35.16840587716684,28.941681889784327,-1.0133351e-05,0.24199581146240234,16.404958724975586,49,32.57354584227455,2.4387171268463135,-0.0035145849,25.645803623231046,500000,1.5710096131014775,16.143961906433105,0.017002582550048828,828.7376742362976
13.340442895889282,100,35.89964063084691,25.43402753055974,-1.00162815e-05,0.2389998435974121,16.381961584091187,50,32.4965183165028,2.4987781047821045,-0.0033625246,25.59888465511745,510000,1.6460754350766138,16.115962982177734,0.024997711181640625,845.131635427475
13.740280866622925,100,35.71397421962631,29.214308563044916,-9.915604e-06,0.2369985580444336,16.78995990753174,51,32.520836505802436,2.502261161804199,0.0027240599,25.63704096559322,520000,1.3321000654613095,16.530961513519287,0.021999835968017578,861.9345951080322
13.414278268814087,100,36.37455251706279,28.90906186340863,-9.812621e-06,0.24300003051757812,16.3999605178833,52,32.96456347803799,2.489342212677002,0.0067384895,25.936843920031503,530000,1.6587866034061363,16.138993740081787,0.017966747283935547,878.3465549945831
13.61302638053894,100,35.41045548291808,28.497502038441567,-9.70341e-06,0.23999881744384766,16.68391442298889,53,32.66638675232662,2.5470175743103027,0.0007128623,25.652818213203474,540000,1.4354572835034272,16.425915479660034,0.018000125885009766,895.0434696674347
13.560462236404419,100,37.18764434483594,26.700535341230015,-9.592372e-06,0.23599576950073242,16.573151350021362,54,32.89011704155401,2.515314817428589,0.0028293966,25.884746085779046,550000,1.599678866205366,16.319201231002808,0.017954349517822266,911.6296210289001
13.464553833007812,100,36.408548198581705,29.396663308248915,-9.485855e-06,0.2409980297088623,16.516960859298706,55,33.06989479746023,2.5330746173858643,-0.0032512343,25.97721318811159,560000,1.5256722203307815,16.251995086669922,0.023967742919921875,928.1595811843872
13.69192099571228,100,36.47042296182107,29.647843751008743,-9.37801e-06,0.25299644470214844,16.641960859298706,56,33.154711942987134,2.4247944355010986,-0.0018943319,26.014788528997197,570000,1.3963919466503854,16.369961261749268,0.01900315284729004,944.8145415782928
13.306715488433838,100,36.76038777361906,28.66893134247384,-9.263417e-06,0.24199867248535156,16.458961725234985,57,33.09618844786266,2.6258249282836914,0.0031046325,25.92075788023271,580000,1.569026434207469,16.198962211608887,0.017000675201416016,961.2865028381348
13.539667129516602,100,36.31494206723543,29.32139219591802,-9.154945e-06,0.24300050735473633,16.56534767150879,58,33.158821422756525,2.50403094291687,0.005763888,26.034578089396245,590000,1.575886061380877,16.30434775352478,0.01699972152709961,977.8648502826691
13.362290620803833,100,36.29133851040575,29.80965968752883,-9.0614485e-06,0.23900055885314941,16.33396077156067,59,33.31847975508297,2.4409844875335693,-0.0017574759,26.133011082619433,600000,1.3673468123785093,16.068997859954834,0.024962425231933594,994.2108111381531
13.319623708724976,100,37.86995534717133,30.24978454751028,-8.954434e-06,0.25099778175354004,16.341959714889526,60,33.38554510056317,2.4415135383605957,-0.0028869053,26.142237307067894,610000,1.4977412557255128,16.057965517044067,0.032996416091918945,1010.5657711029053
13.460280418395996,100,36.62051001877348,30.65650543839618,-8.85504e-06,0.24000024795532227,16.500240325927734,61,33.469718132671595,2.5253467559814453,-0.0024039184,26.244553559249177,620000,1.3719451910000862,16.241291284561157,0.017949819564819336,1027.0780141353607
13.425589084625244,100,37.148050343238204,30.57726696491605,-8.745927e-06,0.27100110054016113,16.55196213722229,62,33.71780778253305,2.57730770111084,-0.002930949,26.423734513012963,630000,1.377252926565108,16.263962507247925,0.0169985294342041,1043.6429760456085
13.27308702468872,100,36.29932168018382,29.64814749637892,-8.610631e-06,0.30099987983703613,16.352956771850586,63,33.52581853979532,2.5109362602233887,-0.0043869363,26.246743079149688,640000,1.4765308821521523,16.031959772109985,0.017000198364257812,1060.0309357643127
13.65526556968689,100,37.17634323291187,29.872098544256204,-8.524447e-06,0.24499797821044922,16.63790988922119,64,33.46261912904638,2.4627270698547363,-0.0024620774,26.151599928431423,650000,1.4663702263950005,16.37294363975525,0.018970012664794922,1076.6908476352692
13.584516286849976,100,37.65917057172064,30.48336357404215,-8.405206e-06,0.24199962615966797,16.652960538864136,65,33.569324293694514,2.5272977352142334,0.010320319,26.22990029511849,660000,1.4426804339495833,16.38799285888672,0.022968053817749023,1093.3568081855774
13.593042850494385,100,37.044303857970235,30.34372590161732,-8.313692e-06,0.23696494102478027,16.657958507537842,66,33.94574312908122,2.547194480895996,-0.001912566,26.527554695480966,670000,1.5120063972529623,16.39499545097351,0.024966001510620117,1110.0277671813965
13.889887571334839,100,37.03115013288683,29.902810304309522,-8.2226825e-06,0.2759988307952881,17.14897847175598,67,33.65271909273235,2.69490122795105,-0.0027459117,26.20271147503896,680000,1.3427389624630681,16.845985889434814,0.02599644660949707,1127.1897468566895
14.962021827697754,100,36.97451338279894,30.27801352580439,-8.125747e-06,0.2539694309234619,18.463627099990845,68,33.73710232797265,2.9354124069213867,-0.0013215073,26.315912112032947,690000,1.4798037764618897,18.187633514404297,0.022024154663085938,1145.6683750152588
14.208676099777222,100,37.2731708440692,29.99793914395068,-8.024632e-06,0.2429981231689453,17.431761264801025,69,33.74085537413029,2.683157444000244,-0.0012144365,26.3569666528792,700000,1.5667724485870422,17.169763565063477,0.017999649047851562,1163.1131353378296
13.535771131515503,100,36.751099993657164,30.293711079892258,-7.927791e-06,0.24499988555908203,16.684890270233154,70,33.78279229404329,2.6218724250793457,-0.0014126971,26.33832211513925,710000,1.3701929307716307,16.42289090156555,0.016999483108520508,1179.811026096344
13.684841394424438,100,37.24156243900334,30.79204028632596,-7.833441e-06,0.2429964542388916,16.737961530685425,71,34.06239345555965,2.509338140487671,0.0005127952,26.626605385034917,720000,1.4767897562292391,16.476962327957153,0.018002748489379883,1196.561987876892
13.560251474380493,100,37.18380289702392,30.50116961412546,-7.759982e-06,0.2460012435913086,16.566964149475098,72,34.0048083916073,2.48089861869812,-0.00073494145,26.56706163313261,730000,1.4865384965967507,16.300994396209717,0.019968509674072266,1213.143951177597
13.532315015792847,100,37.25410464643921,30.514076455737367,-7.703006e-06,0.2500009536743164,16.582963943481445,73,33.88313107182702,2.528127431869507,-0.0025793575,26.428048920254017,740000,1.490029704975608,16.306962490081787,0.02500009536743164,1229.739913225174
13.380695819854736,100,37.874190900759096,30.163883349343703,-7.638801e-06,0.2559964656829834,16.55296039581299,74,33.97613278567889,2.644273519515991,-0.0024934877,26.4951477196088,750000,1.63493338322465,16.27099609375,0.025967836380004883,1246.3058724403381
13.565658569335938,100,37.267170131010104,31.111195146440085,-7.588142e-06,0.23799586296081543,16.629883527755737,75,34.009409517589845,2.533113956451416,-0.00022752811,26.55321392558121,760000,1.465747943118333,16.365883111953735,0.025003433227539062,1262.9487574100494
13.524477481842041,100,37.33573712632875,30.841380860807266,-7.522327e-06,0.23799872398376465,16.673961877822876,76,33.9003876365594,2.626755475997925,-0.0011046996,26.384204331480113,770000,1.5386084421776627,16.41896343231201,0.01699972152709961,1279.6357185840607
13.628288269042969,100,36.85063395596278,30.771606966031165,-7.417591e-06,0.2370002269744873,16.69574785232544,77,33.78388238177587,2.5476596355438232,-0.0016871813,26.321759489686674,780000,1.297897662891771,16.43575096130371,0.02199697494506836,1296.3454666137695
13.516554594039917,100,36.865961774849794,30.36513806890093,-7.3396536e-06,0.23699688911437988,16.566961765289307,78,34.02343712928107,2.524042844772339,-4.4174834e-05,26.508412975182818,790000,1.3581411629568723,16.302964448928833,0.026000022888183594,1312.9244275093079
13.40779161453247,100,38.208098057736876,29.96945895049181,-7.247419e-06,0.23599791526794434,16.394962310791016,79,33.99599067856571,2.480208158493042,-0.002272498,26.535346817211593,800000,1.5009136430532395,16.133966207504272,0.024998188018798828,1329.3323903083801
13.677633047103882,100,37.46682490821311,30.319833904109085,-7.1716236e-06,0.25299930572509766,16.690961360931396,80,33.98127036098714,2.4803481101989746,0.002340576,26.487044254578407,810000,1.5426733983631022,16.411993265151978,0.02395033836364746,1346.0353519916534
13.792744159698486,100,38.07094664940891,30.032111609054454,-7.0669794e-06,0.24199700355529785,16.829960584640503,81,34.06063972803081,2.5275487899780273,-0.0012435167,26.546610766528485,820000,1.471386465746465,16.563963651657104,0.023999929428100586,1362.8783130645752
13.678027391433716,100,37.54871449509655,31.25576487177643,-6.985136e-06,0.23600053787231445,16.737963914871216,82,34.132945497724634,2.5131072998046875,0.00077096873,26.62609432062886,830000,1.5099595381714894,16.483964443206787,0.016999244689941406,1379.6292765140533
13.441843271255493,100,37.14076297918113,30.290489410854576,-6.9075118e-06,0.2369999885559082,16.47196078300476,83,34.07484056649989,2.5155375003814697,-0.0027259034,26.594280026437076,840000,1.501988360173729,16.208988904953003,0.02597188949584961,1396.1142361164093
13.587274312973022,100,37.14409256117383,30.78770938519364,-6.848843e-06,0.24599909782409668,16.700963973999023,84,34.096594373118144,2.5886192321777344,-0.0006496281,26.5602691433776,850000,1.3591778987198244,16.433001279830933,0.020963668823242188,1412.8272006511688
13.421618223190308,100,37.7920267386901,30.780442625295176,-6.7607866e-06,0.24199724197387695,16.470696210861206,85,34.159858045617796,2.52927565574646,-0.0026521794,26.625410891862085,860000,1.480739225612944,16.205726623535156,0.02297234535217285,1429.310894727707
13.518765449523926,100,36.89485351151469,30.27279266372966,-6.679247e-06,0.26299476623535156,16.554962873458862,86,33.95059410338584,2.492797374725342,-0.0009625099,26.41911906597813,870000,1.459369249019353,16.267996072769165,0.02296733856201172,1445.8828570842743
13.523711204528809,100,37.98086327622873,31.041351231021345,-6.5932686e-06,0.23896050453186035,16.419963598251343,87,34.05062705559469,2.389164447784424,-0.0012333164,26.495170169281725,880000,1.5220970658437614,16.161965370178223,0.019037723541259766,1462.3178210258484
13.494017362594604,100,36.942182397629715,30.998428772871698,-6.521427e-06,0.23999953269958496,16.60196280479431,88,33.990865925639426,2.5836706161499023,0.008145039,26.424906584934174,890000,1.3363185617797728,16.342000246047974,0.0189974308013916,1478.9327833652496
13.512580871582031,100,38.042349704980715,31.542697530832985,-6.457684e-06,0.2649979591369629,16.59996461868286,89,34.50704569139179,2.54245662689209,0.0053379904,26.868088645550042,900000,1.531520187009874,16.305965185165405,0.027001380920410156,1495.5457482337952
13.519039154052734,100,37.265113817232006,31.247510150281148,-6.3753196e-06,0.2500007152557373,16.625964879989624,90,34.38067614957497,2.5723912715911865,0.008038934,26.73696059302405,910000,1.250548649159259,16.35796308517456,0.01699972152709961,1512.1837122440338
13.515270948410034,100,37.568346325793314,30.627235008708688,-6.3264583e-06,0.24299860000610352,16.593962907791138,91,33.99055227107342,2.5614867210388184,0.0015415422,26.382859893549238,920000,1.2637839597170262,16.329963445663452,0.02100086212158203,1528.7906746864319
13.572633266448975,100,37.60103436070589,30.216055236241086,-6.226955e-06,0.25099992752075195,16.669962406158447,92,34.177789058304654,2.5777018070220947,0.0020867751,26.554784123438242,930000,1.520639898914574,16.39299440383911,0.024998903274536133,1545.4736380577087
13.667192697525024,100,37.91111435950399,30.786213581666953,-6.175077e-06,0.2479991912841797,16.833964109420776,93,34.25766365503352,2.584536075592041,0.0059709754,26.634976849092688,940000,1.4289347577974725,16.5589656829834,0.026999235153198242,1562.3206017017365
13.593561172485352,100,38.27522059610765,30.270407546895438,-6.081137e-06,0.24599766731262207,16.589963912963867,94,34.00231535192448,2.455888509750366,0.0004151867,26.40651168621451,950000,1.6426810436930432,16.32196545600891,0.022000789642333984,1578.9235644340515
13.749289274215698,100,38.518443320662016,31.082678235276852,-6.0160587e-06,0.2610011100769043,16.779964208602905,95,34.294229319753846,2.4819159507751465,-0.0025041143,26.71687408893553,960000,1.4804181113517512,16.492963314056396,0.02500128746032715,1595.7165286540985
13.450057744979858,100,37.08674645873537,30.8126929195759,-5.996494e-06,0.25300049781799316,16.57475185394287,96,33.97736784480633,2.6055033206939697,0.004484652,26.378186835177463,970000,1.4018517074147347,16.303751230239868,0.016998291015625,1612.3032779693604
13.685832977294922,100,37.670023385948596,30.8212427352672,-5.90803e-06,0.2499980926513672,16.813963890075684,97,34.282917739989635,2.6045992374420166,-0.0028578034,26.735026161289838,980000,1.4721706183351686,16.536964416503906,0.026000261306762695,1629.1292402744293
13.489584684371948,100,37.36631744720581,31.142624648885594,-5.843321e-06,0.26800012588500977,16.61496376991272,98,34.29994847994412,2.559847354888916,0.00081327645,26.710157276571653,990000,1.4244240304671816,16.320995330810547,0.02396678924560547,1645.757203578949
13.68784475326538,100,37.436868061646635,30.90089158333888,-5.8164683e-06,0.24699807167053223,16.73896312713623,99,34.431865084412344,2.525573253631592,-0.0037045144,26.86208860133086,1000000,1.3538272603593084,16.473995685577393,0.016998767852783203,1662.5091667175293
13.518120527267456,100,37.31722004515327,31.575042058642182,-5.7496936e-06,0.2519998550415039,16.605963468551636,100,34.52868349342644,2.5539391040802,0.001576011,26.92158047000643,1010000,1.4238301412064502,16.328965663909912,0.024997949600219727,1679.1281299591064
13.570472478866577,100,36.93793631739007,30.239308784893513,-5.7006064e-06,0.25696659088134766,16.650963068008423,101,34.37173782290136,2.5474324226379395,-0.0018256785,26.79941524880225,1020000,1.4346832950515347,16.365964651107788,0.02803182601928711,1695.7910931110382
13.452261209487915,100,37.99035310334935,30.424286250409025,-5.600995e-06,0.2909979820251465,16.538630485534668,102,34.352304648781846,2.4989442825317383,0.01619041,26.76035902270616,1030000,1.606059569836821,16.22267246246338,0.024960041046142578,1712.3427238464355
13.509483814239502,100,38.3457446964887,30.501759090980798,-5.5176097e-06,0.26999855041503906,16.52296495437622,103,34.45483568037416,2.438628673553467,0.027758248,26.860727376684448,1040000,1.5356460832412122,16.230997800827026,0.019969701766967773,1728.879689693451
13.491444110870361,100,37.111390646119254,31.233120272454045,-5.460237e-06,0.2630002498626709,16.56696629524231,104,34.40556459758323,2.532468795776367,0.0020622236,26.853785539771078,1050000,1.291272311670972,16.278966188430786,0.02499985694885254,1745.4606549739838
13.610092401504517,100,38.24758814338071,29.47957248239471,-5.4061766e-06,0.2619972229003906,16.670400142669678,105,34.28222199263851,2.5269131660461426,-0.00089257973,26.671454974154017,1060000,1.5339340764649774,16.38440465927124,0.023998260498046875,1762.144055366516
13.66571569442749,100,37.522913915761315,30.773096968136063,-5.3414115e-06,0.2629990577697754,16.744965076446533,106,34.437443238729585,2.5509629249572754,0.00246016,26.790120535009592,1070000,1.425045352644069,16.460967302322388,0.020998716354370117,1778.902020931244
13.553704023361206,100,37.457137865825125,31.11019236218076,-5.2786754e-06,0.28099894523620605,16.60996723175049,107,34.392914262392814,2.5049240589141846,-0.0008240653,26.788223548245597,1080000,1.413462396316702,16.30496644973755,0.0240018367767334,1795.5249876976013
13.490427017211914,100,37.68279599249041,31.391929920901603,-5.215368e-06,0.26400017738342285,16.55096459388733,108,34.45761507716668,2.514518976211548,-0.00024769484,26.804456947457115,1090000,1.4357566618127733,16.260966777801514,0.025997638702392578,1812.0899510383606
13.466548442840576,100,38.57777755888243,31.552554762670542,-5.1602065e-06,0.27100062370300293,16.57196545600891,109,34.6218261543898,2.5731401443481445,-0.0018974444,26.94275870970535,1100000,1.4157980612204504,16.281968593597412,0.017995119094848633,1828.6739163398743
