train-PolicyExecTime,ItrTime,train-MaxReturn,train-StdReturn,LossBefore,train-AverageReturn,LossAfter,Itr,n_timesteps,Time-SampleProc,train-AverageDiscountedReturn,train-EnvExecTime,train-MinReturn,Time-Sampling,Time-Optimization,Time,train-NumTrajs
13.58183765411377,16.659992694854736,46.254502685373495,25.812684808209177,-1.1962937e-05,-13.492383073841456,-0.016437477,36,370000,0.03099799156188965,-8.744569570257898,2.538498878479004,-86.11126171456782,16.367995977401733,0.2609987258911133,622.9394400119781,100
14.00393557548523,17.11699414253235,66.16976351124063,25.81209032377648,-1.1869073e-05,-12.507477732043267,-0.014673041,37,380000,0.03199958801269531,-7.499572637646013,2.5631942749023438,-80.12293566442585,16.83799409866333,0.24700045585632324,640.0694336891174,100
13.775666236877441,16.849994897842407,47.80653953164558,29.31177557845154,-1.17488335e-05,-15.005617659870923,-0.01857341,38,390000,0.02096700668334961,-9.652476771509576,2.528745412826538,-124.10695849523056,16.579026699066162,0.24900150299072266,656.9324269294739,100
13.48895001411438,16.623992919921875,56.28114881070261,25.276296961101323,-1.163896e-05,-11.603656607262185,-0.01569157,39,400000,0.03197169303894043,-6.8755036198403765,2.6112399101257324,-73.65531083712158,16.3380229473114,0.2539982795715332,673.570419549942,100
13.789226055145264,16.82199263572693,36.220764187469555,24.175124806512226,-1.1444471e-05,-8.188043477078708,-0.01779469,40,410000,0.024998903274536133,-5.588261211565137,2.505821704864502,-106.90987109803153,16.550994396209717,0.24500012397766113,690.4054129123688,100
13.601701498031616,16.64299464225769,80.4438360157458,29.11575296982409,-1.1241679e-05,-7.229899534840391,-0.017688936,41,420000,0.026029586791992188,-4.567619176520716,2.514845132827759,-128.51703983224357,16.364021062850952,0.2519690990447998,707.0614066123962,100
13.776639699935913,16.87156915664673,68.19225223452439,26.08505562464771,-1.1067514e-05,-9.03001289197397,-0.01765761,42,430000,0.027970075607299805,-5.1064983573029314,2.576554298400879,-73.68876692211217,16.5986008644104,0.24499821662902832,723.9459755420685,100
13.579221248626709,16.64199471473694,81.45747226036912,26.472393301100833,-1.0930671e-05,-9.896412647519979,-0.016968863,43,440000,0.030999422073364258,-6.588113629593773,2.5205862522125244,-76.35039240211994,16.359995365142822,0.2499985694885254,740.6009690761566,100
14.031534194946289,17.143064498901367,45.18685821153837,24.266706062753787,-1.0852399e-05,-9.017263638106103,-0.01740716,44,450000,0.022001028060913086,-5.6703390393176525,2.5804336071014404,-79.52633937849714,16.87406635284424,0.24599695205688477,757.7580344676971,100
13.706634998321533,16.69799494743347,54.820942013213156,25.71339684499546,-1.0743866e-05,-2.909743746768094,-0.017317934,45,460000,0.027998685836791992,-1.6268453418687168,2.471630811691284,-81.573294002335,16.422995567321777,0.24700069427490234,774.4700293540955,100
13.852755308151245,16.918993949890137,51.9603157304453,24.758977114271232,-1.05672625e-05,-6.222378015521198,-0.01786135,46,470000,0.027994632720947266,-3.1285433850319175,2.541024923324585,-82.44534889593884,16.646998405456543,0.24400091171264648,791.403021812439,100
13.781894445419312,16.81312584877014,52.96014419926186,23.25473995171896,-1.043701e-05,-5.056982240471682,-0.016086545,47,480000,0.02096867561340332,-2.8097774987788298,2.507063388824463,-67.84604270299778,16.545124053955078,0.2460017204284668,808.230147600174,100
13.462072849273682,16.546995162963867,58.48527211297706,20.27779205659821,-1.0370097e-05,-1.2882014614852153,-0.017859796,48,490000,0.026950359344482422,-1.3613054540055427,2.5568528175354004,-43.04427043286738,16.26403045654297,0.2539997100830078,824.7901408672333,100
13.413088321685791,16.500996589660645,70.47301212158149,25.683304399927245,-1.0278921e-05,-2.760881058225097,-0.018401768,49,500000,0.029994487762451172,-1.320129427066357,2.5127718448638916,-74.24087922620458,16.22200036048889,0.24699759483337402,841.3041367530823,100
13.786340475082397,16.862993717193604,58.12290717567168,26.101618496668404,-1.01925225e-05,-1.0951883050854054,-0.016180968,50,510000,0.029966354370117188,-0.24922705620382257,2.5344059467315674,-72.98507573873212,16.589027404785156,0.24399995803833008,858.18013048172,100
13.751686573028564,16.789949893951416,82.27306101156606,24.81829166225738,-1.0074659e-05,-3.562816719342269,-0.016131653,51,520000,0.03100275993347168,-2.1141735973286258,2.5025291442871094,-78.13769783372149,16.50394916534424,0.2539973258972168,874.9830796718597,100
13.886656522750854,16.907994985580444,67.34988476310771,25.578265097988975,-9.933297e-06,-0.16737033778230348,-0.019419005,52,530000,0.02196788787841797,0.9963815035091801,2.5102124214172363,-61.96222896500003,16.64002799987793,0.24599909782409668,891.9050736427307,100
13.325806379318237,16.252995014190674,56.929912160353524,24.299356971195547,-9.712805e-06,-0.7405523787935624,-0.01886076,53,540000,0.02199840545654297,-0.4109128082663432,2.392263650894165,-62.31107052276363,15.985021829605103,0.24499988555908203,908.1710686683655,100
13.672203779220581,16.73299551010132,105.0319443389176,25.539219987802582,-9.496045e-06,3.2437174374493827,-0.016746117,54,550000,0.030000686645507812,1.7335292997723701,2.5128962993621826,-60.50681232148571,16.45499587059021,0.24599909782409668,924.9170644283295,100
13.786348342895508,16.760994911193848,90.32776166613735,25.1980572079697,-9.376123e-06,1.5883158120812095,-0.017036363,55,560000,0.023001432418823242,0.6627092829199549,2.4455392360687256,-58.29814520567464,16.47899580001831,0.25899767875671387,941.6920585632324,100
13.989177703857422,17.035975694656372,100.65437016355725,26.437701441205228,-9.250869e-06,4.661937446425706,-0.020284029,56,570000,0.030997276306152344,3.099676174373184,2.5141522884368896,-49.311868179858166,16.749976634979248,0.2540009021759033,958.7410345077515,100
13.825589418411255,16.87447428703308,65.7615588141086,21.563988233204913,-9.053067e-06,5.412855513289535,-0.015490262,57,580000,0.030000686645507812,4.066009259826969,2.5064592361450195,-39.14085780162753,16.598477363586426,0.2449963092803955,975.6295077800751,100
13.791013240814209,16.82899761199951,48.74677090625153,22.603641271777555,-8.8220095e-06,3.7200165169901878,-0.018939048,58,590000,0.03103184700012207,2.866864349511157,2.512885808944702,-84.71983954494112,16.554997444152832,0.24196672439575195,992.4715044498444,100
13.70822787284851,16.76060438156128,63.683896238992986,27.317286084000422,-8.621519e-06,2.0651700739025562,-0.015717957,59,600000,0.031000137329101562,1.7374829015659643,2.5464401245117188,-64.0262577496263,16.490604162216187,0.2390000820159912,1009.2451062202454,100
13.788154125213623,16.988996028900146,86.0383506035148,28.06035584842846,-8.452524e-06,6.296390917065018,-0.01601192,60,610000,0.02499842643737793,4.350374585485577,2.5784435272216797,-56.88287468725799,16.71599578857422,0.24599933624267578,1026.2471010684967,100
13.85532283782959,16.89899516105652,92.03588744367555,23.875625921444147,-8.319021e-06,0.5049906696788597,-0.0162936,61,620000,0.020998716354370117,0.764267804737905,2.523646116256714,-59.84644247106303,16.631030797958374,0.24500012397766113,1043.1590957641602,100
14.015697240829468,17.05690360069275,99.64421043925685,29.155101044456142,-8.18514e-06,10.985772161525574,-0.014280842,62,630000,0.02697300910949707,6.9095698317116065,2.5160131454467773,-74.54763326857092,16.78593111038208,0.24300003051757812,1060.2289991378784,100
13.802335977554321,16.8179931640625,81.07710128193874,24.119245845340654,-8.056445e-06,11.188534888004595,-0.017641462,63,640000,0.02999711036682129,7.840701393370621,2.479154586791992,-57.18173252071133,16.543994188308716,0.24300026893615723,1077.0609920024872,100
13.510263442993164,16.574994564056396,62.403752908235354,26.13303272075373,-7.878687e-06,7.123110039671198,-0.01630262,64,650000,0.03000164031982422,4.424334798832695,2.5339207649230957,-66.96104488146025,16.293994665145874,0.24999785423278809,1093.648987531662,100
13.509991645812988,16.43499779701233,62.052752540560434,26.9491592939807,-7.708252e-06,4.6061192817098195,-0.016296316,65,660000,0.031029939651489258,2.992803974571053,2.395854949951172,-89.32962234807484,16.161996841430664,0.24197101593017578,1110.096984386444,100
13.89315390586853,17.01384401321411,86.99709007891433,27.742474190677825,-7.608087e-06,11.410130927055253,-0.014787249,66,670000,0.027001142501831055,7.42945242820274,2.575619697570801,-42.7282248374727,16.74384641647339,0.24199748039245605,1127.123827457428,100
13.859491109848022,16.938994884490967,65.87584336005732,29.255513664809218,-7.482995e-06,4.119176875065489,-0.015141309,67,680000,0.023996829986572266,2.3342183799311975,2.560396432876587,-102.86189475561413,16.67299747467041,0.24200057983398438,1144.075822353363,100
13.49257206916809,16.55499529838562,112.8077598093658,34.261016227217716,-7.3414158e-06,9.93021479273703,-0.012706682,68,690000,0.021997451782226562,6.146068323090795,2.5228166580200195,-81.72661350765208,16.275996923446655,0.2570009231567383,1160.6438174247742,100
13.711454629898071,16.766995191574097,78.66249452109085,26.986553898055543,-7.1871605e-06,7.337213326960086,-0.015131412,69,700000,0.02998185157775879,5.193825899972314,2.5193371772766113,-66.02133656783205,16.48701500892639,0.2499983310699463,1177.4238123893738,100
13.711705684661865,16.761994123458862,86.01887655453918,27.166125550702223,-7.0313495e-06,8.233529920754062,-0.01763278,70,710000,0.02899909019470215,5.405596202254056,2.5072927474975586,-85.4352073224397,16.469995737075806,0.2629992961883545,1194.1998071670532,100
13.756654977798462,16.841994762420654,101.32798424524516,27.967240612766837,-6.927699e-06,6.294685028680371,-0.0155375935,71,720000,0.027997493743896484,3.6843950859185237,2.5081534385681152,-93.72132010880676,16.566997051239014,0.24499940872192383,1211.0548021793365,100
13.681318521499634,16.794994115829468,86.82385014670349,24.824274886493534,-6.810486e-06,11.683549535330503,-0.018440582,72,730000,0.02199840545654297,7.391139073822538,2.5829460620880127,-41.93366466206691,16.529995679855347,0.24300003051757812,1227.8627970218658,100
13.687641859054565,16.776995420455933,105.82221525444368,25.139731230751284,-6.598768e-06,10.864092366442247,-0.018666372,73,740000,0.029964923858642578,6.507288848478843,2.5625803470611572,-32.22890954568112,16.49703097343445,0.24900031089782715,1244.6537923812866,100
13.98531699180603,17.08299469947815,114.62935384750386,25.936036568646532,-6.3828566e-06,16.761536522859963,-0.017091472,74,750000,0.026968717575073242,10.34590954681692,2.5514180660247803,-43.96211390350643,16.809024810791016,0.24499940872192383,1261.7497868537903,100
13.648249387741089,16.646995306015015,98.50817936960904,25.719559563642,-6.0731713e-06,14.135630694324483,-0.01657007,75,760000,0.025000333786010742,8.688905865937448,2.481137752532959,-66.8853722779715,16.376028537750244,0.2449665069580078,1278.409782409668,100
13.65554690361023,16.657995462417603,103.47134346904257,28.65434965107955,-5.8345895e-06,14.83888630472596,-0.014069521,76,770000,0.02396988868713379,9.440921791831943,2.483597993850708,-56.574121595701506,16.386025190353394,0.2480003833770752,1295.080777168274,100
13.987710237503052,17.076051712036133,70.93123982703625,26.284413513318295,-5.6392687e-06,12.297094504930758,-0.013096699,77,780000,0.021975994110107422,7.853386764945076,2.5564069747924805,-85.85060952452773,16.81007742881775,0.24399828910827637,1312.1698286533356,100
13.796648263931274,16.936996459960938,67.86072197389049,22.47053097896139,-5.4600255e-06,18.1716986795053,-0.015922578,78,790000,0.030000925064086914,11.642084480155058,2.5969393253326416,-31.07884599009575,16.664998531341553,0.240997314453125,1329.119824886322,100
13.805541276931763,16.918998956680298,78.05856365297105,25.35691383062076,-5.3371095e-06,21.930964908267335,-0.016987858,79,800000,0.02096080780029297,13.220685717851332,2.5715572834014893,-30.84430359210741,16.65103840827942,0.24500060081481934,1346.0538239479065,100
13.990312814712524,17.066994667053223,117.37730852218074,31.825998413585513,-5.135582e-06,23.767721621262623,-0.01756068,80,810000,0.029996395111083984,14.884886022289118,2.544980525970459,-57.546893357056675,16.79399800300598,0.24199628829956055,1363.1338186264038,100
13.586006879806519,16.62099575996399,90.1733940276754,28.174961855664723,-4.9560376e-06,21.369453674427746,-0.018844672,81,820000,0.02596759796142578,13.909882667456277,2.4930009841918945,-44.050980296608024,16.349029302597046,0.24499988555908203,1379.7678136825562,100
13.672482252120972,16.796996355056763,116.7931821138873,29.277327022586622,-4.75167e-06,19.542476522507787,-0.016678348,82,830000,0.021976232528686523,12.191165064907239,2.552330493927002,-47.995145462204746,16.521997451782227,0.25099730491638184,1396.5778086185455,100
13.650514841079712,16.73715329170227,104.69909669955085,30.79085319451553,-4.568367e-06,21.406889211866723,-0.018952493,83,840000,0.022000551223754883,12.713608080935842,2.584620237350464,-48.924392802108414,16.469154596328735,0.24599814414978027,1413.3279628753662,100
13.529072999954224,16.641994953155518,88.04262777087943,28.72326036220995,-4.3541954e-06,19.496650664826504,-0.01868681,84,850000,0.030997276306152344,11.515283678800925,2.5739457607269287,-72.03167694490593,16.36799716949463,0.24200081825256348,1429.9839594364166,100
13.611025094985962,16.751993894577026,115.46942363191312,30.858087982901864,-4.085326e-06,22.033236481578218,-0.015335074,85,860000,0.021998167037963867,14.006424783760865,2.6000123023986816,-57.4798583163221,16.465996980667114,0.2629988193511963,1446.7489533424377,100
13.927164554595947,17.091995239257812,131.81164023459883,26.94846973494658,-3.863233e-06,21.456082347301653,-0.016127866,86,870000,0.029998064041137695,14.059877588615246,2.6448817253112793,-55.41329260806626,16.821996450424194,0.24000072479248047,1463.8569495677948,100
13.598183631896973,16.642996311187744,92.65288774861814,26.923822439983645,-3.6726915e-06,26.25029000329407,-0.012584061,87,880000,0.02500009536743164,16.464926099342797,2.5208492279052734,-40.56192594586799,16.368998765945435,0.24899744987487793,1480.5139439105988,100
13.709625244140625,16.76939558982849,82.0983385245163,27.67693677877163,-3.5739529e-06,26.510910463943418,-0.016746417,88,890000,0.02399897575378418,16.435250607117382,2.5247719287872314,-54.06689736306496,16.500399351119995,0.24399757385253906,1497.2963399887085,100
13.4962158203125,16.551993370056152,88.80601002088585,25.498183558619278,-3.472129e-06,26.25089361514165,-0.01028142,89,900000,0.023974895477294922,16.107720850146542,2.543001174926758,-61.50724205247427,16.27902054786682,0.24699902534484863,1513.8623349666595,100
13.855828523635864,16.900409936904907,146.2487648805298,33.95803497723082,-3.3438812e-06,22.9797369991402,-0.013779236,90,910000,0.0299990177154541,14.740127598504563,2.5253140926361084,-63.49562591953848,16.631410598754883,0.2390003204345703,1530.7777450084686,100
13.827594995498657,16.916995763778687,107.08131252694668,29.318194604116,-3.1693817e-06,24.680728451604494,-0.015550616,91,920000,0.02297067642211914,14.846260643838878,2.5430431365966797,-62.01861251862528,16.646027088165283,0.24699711799621582,1547.707739830017,100
13.64037799835205,16.723994731903076,154.27497947085578,32.21662885422669,-3.042228e-06,27.315766821373064,-0.01870117,92,930000,0.030004262924194336,16.86785472080103,2.5315771102905273,-56.70425913416162,16.4279944896698,0.2629985809326172,1564.4447350502014,100
13.513991355895996,16.585994005203247,148.32691809903056,32.390572460828416,-2.9719304e-06,27.890044906068315,-0.01793109,93,940000,0.024997472763061523,17.75489037509055,2.5209031105041504,-60.58963575537766,16.315996646881104,0.24499988555908203,1581.043730020523,100
13.360594034194946,16.399996042251587,111.50773892397665,32.926172745873316,-2.8241716e-06,29.22642418518776,-0.016902864,94,950000,0.0299985408782959,17.711935235117853,2.521040201187134,-50.890451841392604,16.123996257781982,0.2460012435913086,1597.4567260742188,100
13.872081518173218,16.947682857513428,124.40010450649925,27.213185277745296,-2.6272487e-06,32.54600436774222,-0.018961003,95,960000,0.029000520706176758,20.166483236369626,2.555027723312378,-24.611861224484674,16.673682689666748,0.24499964714050293,1614.4184091091156,100
13.979901790618896,17.108112812042236,105.33030193743276,27.984093540604047,-2.4701785e-06,32.00827952052297,-0.0176301,96,970000,0.02200174331665039,20.142269734422797,2.5981874465942383,-43.17744701008095,16.839113473892212,0.24699759483337402,1631.5395231246948,100
13.764948606491089,16.817386627197266,124.61856243296171,33.206238546366706,-2.3025e-06,27.562543731605565,-0.015702827,97,980000,0.0319666862487793,17.13617959752175,2.511408567428589,-66.37652544615287,16.542418956756592,0.24300098419189453,1648.3709111213684,100
13.259883403778076,16.38699460029602,91.20212800979485,29.18849122204446,-2.065674e-06,31.316898929541026,-0.013115401,98,990000,0.02299976348876953,19.149669567888196,2.579876661300659,-49.931208153035364,16.106995105743408,0.2560005187988281,1664.770905971527,100
13.683889389038086,16.814996480941772,128.8172973288183,31.487669519024596,-1.877178e-06,37.10772090019433,-0.016146056,99,1000000,0.028000831604003906,22.407659130915828,2.5863637924194336,-59.37178898051006,16.537996530532837,0.24799895286560059,1681.5989022254944,100
13.572361946105957,16.625993728637695,141.1479601584857,29.079140088116684,-1.7039346e-06,35.048489036170025,-0.010762155,100,1010000,0.029996156692504883,21.55115923633329,2.529926300048828,-50.758573453930175,16.34999680519104,0.24500060081481934,1698.2378962039948,100
13.40054702758789,16.48199439048767,117.6027178523752,30.73770070977913,-1.5043389e-06,35.40457728371974,-0.017134288,101,1020000,0.025998592376708984,22.039427426577063,2.5392143726348877,-63.53078836245252,16.205025672912598,0.24896764755249023,1714.732890844345,100
14.019481658935547,17.050979375839233,100.37833561082039,29.37400811409871,-1.3462376e-06,35.794648583918146,-0.017803207,102,1030000,0.03099799156188965,21.91412733280835,2.4924745559692383,-61.08031615206775,16.770978212356567,0.24900317192077637,1731.7968702316284,100
13.94013237953186,17.04167413711548,117.9607176796224,32.615781410110856,-1.2096274e-06,33.304207493344556,-0.017458487,103,1040000,0.020974397659301758,21.032481504369244,2.5614051818847656,-23.039860310497073,16.776700258255005,0.24200057983398438,1748.8515419960022,100
13.895058631896973,16.901994705200195,111.86962838119541,34.20225635130522,-1.062808e-06,33.61216092071446,-0.014789655,104,1050000,0.02700185775756836,20.65193215306869,2.4549295902252197,-69.90411177495777,16.630996227264404,0.24399662017822266,1765.7675368785858,100
13.70752239227295,16.68199610710144,101.59035785353083,29.126978777724055,-9.1926694e-07,36.011462682372645,-0.013193777,105,1060000,0.0260007381439209,22.11617286086938,2.4444479942321777,-34.80777614105462,16.412029027938843,0.24299907684326172,1782.4625322818756,100
13.877483606338501,16.9146831035614,157.2270136292694,34.21637547436221,-8.007717e-07,39.705855060755965,-0.016819468,106,1070000,0.024967432022094727,23.333462997399437,2.5132791996002197,-34.87865301401981,16.64171528816223,0.2480003833770752,1799.3912150859833,100
13.662017822265625,16.836997032165527,114.42601566986325,31.762948776632033,-6.436622e-07,33.650629237795094,-0.018946378,107,1080000,0.022999048233032227,20.64502104867136,2.6506617069244385,-47.503975312322325,16.56499671936035,0.2480010986328125,1816.2422122955322,100
13.733840227127075,16.82199454307556,122.41897564538048,38.18154989715422,-4.7679302e-07,39.414820679989134,-0.016411295,108,1090000,0.020966291427612305,24.106520477078288,2.544163465499878,-69.53055670026932,16.558027744293213,0.24300050735473633,1833.0782051086426,100
