Time-Sampling,Time-Optimization,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,LossBefore,train-MaxReturn,train-MinReturn,LossAfter,train-StdReturn,Time-SampleProc,ItrTime,n_timesteps,Time,Itr,train-EnvExecTime,train-AverageDiscountedReturn
17.731953620910645,0.2389984130859375,140.99547226854693,100,14.418812036514282,1.8310548e-08,257.2943130529903,83.10149723233106,-0.029952323,44.63623600100131,0.024975061416625977,17.995927095413208,710000,1282.123440027237,70,3.0468947887420654,83.74113328129826
17.598231077194214,0.2369976043701172,205.7329781606528,100,14.350382089614868,-1.525879e-08,252.7369038966692,102.61640541741862,-0.029068576,39.06748694713861,0.01800823211669922,17.855288982391357,720000,1299.990728855133,71,2.9305620193481445,118.60894308793254
17.678797006607056,0.2355210781097412,199.91239806525516,100,14.42514944076538,-3.0517577e-09,253.1884354528288,73.54734999136346,-0.013985318,41.19092427072425,0.02599787712097168,17.94031596183777,730000,1317.944045305252,72,2.981440305709839,114.9735559412163
17.716517448425293,0.24051904678344727,211.05755776940632,100,14.48119306564331,-1.2207031e-08,257.6601600844333,107.17305963824073,-0.08219542,37.19880427853191,0.01697087287902832,17.97500705718994,740000,1335.9325568675995,73,2.9807543754577637,119.68978926925085
17.741994857788086,0.24302291870117188,224.81361649412167,100,14.444096088409424,-7.629395e-09,258.15732849490905,148.7391217566221,-0.02722463,26.995338362136128,0.023999452590942383,18.01001739501953,750000,1353.9555745124817,74,3.031863212585449,125.03155728214477
17.814725637435913,0.23900461196899414,173.66228588321272,100,14.560304403305054,-3.0517577e-09,239.93671629513094,80.72973466388065,-0.045780495,32.11599777622532,0.018967866897583008,18.07269811630249,760000,1372.041272163391,75,2.9829511642456055,98.4407697315953
18.05807876586914,0.2709989547729492,201.91052154324296,100,14.743716955184937,-2.5939942e-08,253.1685693882774,121.38690908764488,-0.037799582,33.265162936797445,0.027502775192260742,18.35658049583435,770000,1390.4118490219116,76,3.059128999710083,114.07707129705751
17.854350566864014,0.24451708793640137,220.62030729729108,100,14.556529998779297,-0.004983179,254.40412789116337,147.43578434786815,-0.031541515,32.21644737377217,0.024966001510620117,18.123833656311035,780000,1408.5486829280853,77,3.029029130935669,124.4991186392153
17.77855658531189,0.24799823760986328,181.35387015117885,100,14.553793668746948,1.2207031e-08,234.47633236534242,132.07058838524938,-0.013759223,22.62537742745871,0.018000125885009766,18.044554948806763,790000,1426.6072373390198,78,2.9785232543945312,105.08892698940541
17.853621244430542,0.2475123405456543,188.66657326275964,100,14.586120843887329,5.1498414e-09,247.6021596764317,143.1867789003203,-0.10630093,18.514608035252984,0.0179598331451416,18.12010383605957,800000,1444.740849494934,79,2.992521286010742,108.84418133804415
17.875405073165894,0.25096774101257324,250.69151670710554,100,14.567256927490234,-3.8146974e-09,269.32720285244926,190.12544155654197,-0.1013445,14.848649444533132,0.021030426025390625,18.147403240203857,810000,1462.9022533893585,80,3.0550689697265625,137.59599373465036
17.81638264656067,0.2499995231628418,251.13548214501714,100,14.503471851348877,-6.1035155e-09,268.32583743052754,144.33487443304477,-0.014073484,13.766164536706906,0.0249788761138916,18.092361450195312,820000,1481.0066139698029,81,3.0284485816955566,136.40751776731278
17.66723370552063,0.2669973373413086,218.98220197698956,100,14.389228820800781,-0.005069452,262.66422313280344,4.797985118711416,-0.04266981,62.38615538020158,0.017983675003051758,17.95221471786499,830000,1498.9718267917633,82,2.9777097702026367,118.12886690290402
17.807568788528442,0.25899839401245117,240.1749580608994,100,14.539897441864014,1.525879e-08,260.6466264259169,190.8739771817322,-0.009374823,13.272569105672394,0.020975112915039062,18.087542295455933,840000,1517.0723688602448,83,2.9969542026519775,133.3707267631373
17.783087730407715,0.26000046730041504,242.72220998909458,100,14.49894118309021,-9.536743e-09,263.3968003755857,201.83047609974568,-0.030462176,13.556202534335267,0.022998571395874023,18.067065477371216,850000,1535.152433872223,84,3.0134496688842773,134.78325938104527
17.72411823272705,0.25951647758483887,255.1934206345629,100,14.417114734649658,-7.05719e-09,263.79155425752816,218.98351479807275,-0.03943067,7.5659299308980605,0.024021148681640625,18.00765585899353,860000,1553.1741461753845,85,3.035499095916748,139.1661220238597
17.76313614845276,0.25299859046936035,226.25528783927766,100,14.468816041946411,-0.000718396,260.85037220780526,131.41382403140668,-0.09457355,33.12774648738585,0.022008895874023438,18.04014277458191,870000,1571.2272899150848,86,3.0410053730010986,123.07028502467944
17.793850898742676,0.26199817657470703,143.02705698273851,100,14.500783681869507,3.0517577e-09,255.75533697965201,-100.14362161785562,-0.02611917,81.49980118376403,0.018969297409057617,18.07581853866577,880000,1589.3161082267761,87,3.04642653465271,76.11025835179001
17.655834197998047,0.2619974613189697,215.821034548789,100,14.39451789855957,-0.015315176,252.93601636956043,39.66377466833008,-0.04246498,41.31198617837354,0.024000883102416992,17.941832542419434,890000,1607.2709422111511,88,3.0059354305267334,115.69421295371107
17.728853702545166,0.25800108909606934,224.31454644395117,100,14.439727306365967,1.2207031e-08,246.42713309455243,193.86293482815074,-0.02198844,11.282974898905598,0.02351069450378418,18.01036548614502,900000,1625.2953069210052,89,3.040297508239746,126.44935920007784
17.683112144470215,0.269000768661499,220.524241808254,100,14.410632610321045,-9.155274e-09,246.178286897413,194.95786898746945,-0.14279608,9.266304390470903,0.021997690200805664,17.97411060333252,910000,1643.2824172973633,90,3.021148681640625,124.94198030284102
17.705654621124268,0.2579953670501709,244.3688380173228,100,14.424213171005249,2.193451e-08,256.7006445885312,224.18731257783267,-0.073778905,6.850295801319519,0.017999887466430664,17.982722520828247,920000,1661.2781400680542,91,3.0155491828918457,135.02652397967424
