train-MinReturn,Time-Sampling,train-PolicyExecTime,train-AverageDiscountedReturn,train-EnvExecTime,train-AverageReturn,train-NumTrajs,train-StdReturn,n_timesteps,ItrTime,LossAfter,LossBefore,Time-Optimization,Time-SampleProc,Time,Itr,train-MaxReturn
160.1063426372711,17.907960176467896,14.635360479354858,108.81377284547727,3.010876417160034,181.1770989875573,100,7.305856774456577,230000,18.237959146499634,-0.38494635,0.011550796,0.32199835777282715,0.0070264339447021484,420.065304517746,22,192.02054880858032
162.74542834059187,18.312954664230347,14.884042263031006,108.65603202899837,3.1419520378112793,180.63557454295196,100,7.262458642866903,240000,18.616955995559692,-0.38144043,-0.017414069,0.29200005531311035,0.01099848747253418,438.69625997543335,23,192.02002617385978
162.69338434566848,19.102956295013428,15.524548530578613,108.81332488922436,3.284681558609009,181.1453498564777,100,7.0304530411230175,250000,19.363956212997437,-0.37900132,0.012384903,0.25197601318359375,0.007032871246337891,458.07321667671204,24,191.51971597154682
157.54374294784418,17.49195957183838,14.311407327651978,108.22822726032592,2.9165594577789307,179.72954204795008,100,7.3011511942039515,260000,17.74095845222473,-0.3688296,-0.005774907,0.23999786376953125,0.008000850677490234,475.8271734714508,25,191.65241460853827
161.3568122650347,18.16706132888794,14.900370359420776,108.52578836605012,3.0057199001312256,180.5127712686886,100,7.870926823565283,270000,18.437028169631958,-0.35010585,-0.007522658,0.25899791717529297,0.009999990463256836,494.27820229530334,26,192.55761523746625
163.14573741155144,17.601962327957153,14.219956398010254,107.12976475866415,3.083005428314209,177.1436736092576,100,8.75383884536875,280000,17.863961696624756,-0.34266153,0.021042755,0.2539980411529541,0.0070002079010009766,512.1551632881165,27,192.37962567228243
163.31481218216703,17.466963291168213,14.176143407821655,107.98685601188377,3.0198593139648438,179.2004239786085,100,7.435883643159768,290000,17.735961437225342,-0.41423285,-0.010775367,0.2609984874725342,0.006999492645263672,529.9051241874695,28,190.9118312335086
162.7794444447524,19.46936583518982,15.814308881759644,108.17937224040679,3.371809244155884,179.69765692994358,100,7.412476612834236,300000,19.75436043739319,-0.37878424,0.011769675,0.26999902725219727,0.01399540901184082,549.6724841594696,29,192.79198948688799
158.84173960969244,19.236957550048828,15.698181390762329,107.54007723329296,3.237668991088867,178.10578390050134,100,8.59234017291461,310000,19.494956731796265,-0.38126662,-0.017544014,0.2499992847442627,0.007999897003173828,569.1804413795471,30,192.46257103927962
160.38265471721573,18.448296070098877,14.960052013397217,106.98397944388225,3.194293975830078,176.84283711287935,100,8.719062695113053,320000,18.7372887134552,-0.39608145,0.000154599,0.27896761894226074,0.009026527404785156,587.9307293891907,31,191.6954725048387
155.32579136766648,18.063936710357666,14.64171576499939,106.93762076270866,3.1436028480529785,176.79379084135218,100,9.021104811386214,330000,18.32690739631653,-0.3814944,0.021708734,0.25299978256225586,0.006999492645263672,606.2716372013092,32,192.30891562940025
157.45130731969778,18.80428123474121,15.402673721313477,107.96769813302242,3.12094783782959,179.23605388922627,100,8.788325686778274,340000,19.069291830062866,-0.4220271,0.018389031,0.2560105323791504,0.007999897003173828,625.3539283275604,33,191.54107948635766
159.8304493045057,19.179951667785645,15.633548736572266,107.3684128858774,3.2392823696136475,177.6966872193895,100,8.58211487397038,350000,19.435951471328735,-0.44742236,-0.014673328,0.24700069427490234,0.007998943328857422,644.8028674125671,34,191.53428517065538
160.15288448217535,18.233660221099854,14.851196527481079,107.19424460885672,3.116420030593872,177.41426872733794,100,8.203939083229459,360000,18.490637063980103,-0.47189364,-0.013087098,0.24999713897705078,0.006979703903198242,663.3075046539307,35,192.46523505729985
160.48882368408653,17.71474552154541,14.420928239822388,107.71573993685953,3.0128085613250732,178.67139643260728,100,8.059698966816674,370000,17.96871566772461,-0.43459463,0.0068180845,0.24499964714050293,0.008970499038696289,681.2912225723267,36,192.42461644986713
159.71509701137393,18.619168758392334,15.261062145233154,106.59631899082217,3.0772018432617188,176.03868774890893,100,9.136023332074364,380000,18.870165824890137,-0.46926865,0.01268627,0.24296784400939941,0.007029294967651367,700.1743860244751,37,191.95855767815826
158.0133367264393,17.45296549797058,14.244943141937256,107.08952385956522,2.9084043502807617,177.07909409859292,100,8.843254069663356,390000,17.704963445663452,-0.50859433,-0.014972634,0.2439711093902588,0.00702667236328125,717.8923497200012,38,191.7839037019102
159.87494867036085,18.177961111068726,14.766844987869263,106.99632751419703,3.1423087120056152,176.96687386374992,100,8.548004700995145,400000,18.433958292007446,-0.52241856,0.015026346,0.2469785213470459,0.006996631622314453,736.339307308197,39,191.59408029958905
156.98509583782993,18.262962818145752,14.88310956954956,106.8963337529575,3.1159474849700928,176.66706938356504,100,9.166008442639018,410000,18.539957761764526,-0.55168134,-0.0039184387,0.26799607276916504,0.007999658584594727,754.8922662734985,40,191.6675148182358
154.0881754247083,17.67397975921631,14.500203132629395,106.97800579428402,2.927130937576294,176.9101253895073,100,9.17293514615903,420000,17.925954818725586,-0.57145536,0.026816912,0.24396920204162598,0.0070073604583740234,772.8332276344299,41,190.8635775637118
162.33879206598576,17.978038549423218,14.776979446411133,107.26989716834234,2.946213960647583,177.56833001987056,100,8.329513891971638,430000,18.232037782669067,-0.6260281,-0.004759387,0.24399876594543457,0.007997751235961914,791.0772631168365,42,192.32005936843174
159.64771428176184,18.215003967285156,14.849339485168457,106.36766030387595,3.093228816986084,175.56195673734416,100,8.224344251636806,440000,18.467973232269287,-0.65484565,-0.0051511307,0.2449665069580078,0.007002592086791992,809.5582363605499,43,193.09716318230718
158.07347576684782,17.47196650505066,14.295262813568115,106.60394130727082,2.902562379837036,175.93079489958663,100,8.599079732045738,450000,17.724963188171387,-0.7746885,-0.020261219,0.24499893188476562,0.007997751235961914,827.2961988449097,44,192.35755002147502
155.88593198793686,17.438989877700806,14.275211095809937,106.4240018937152,2.896042823791504,175.65954318549896,100,8.0824266589096,460000,17.690962553024292,-0.79044706,0.010497107,0.2439742088317871,0.007998466491699219,845.0001611709595,45,190.70713392688438
158.52090255224485,18.384382724761963,14.94185996055603,106.2099528358107,3.183469772338867,175.30681623041303,100,8.573056459288386,470000,18.645377159118652,-0.8446956,0.024004877,0.251997709274292,0.008996725082397461,863.6585388183594,46,190.87977152206804
158.3878805391312,18.495901823043823,15.082445621490479,105.99052061712527,3.144925594329834,174.7119689375808,100,8.757135913127987,480000,18.74889826774597,-0.9147596,0.002354538,0.24399805068969727,0.007999897003173828,882.4204404354095,47,191.27828094294725
160.01533012393864,17.76096487045288,14.460385084152222,106.11227493062259,3.0347378253936768,175.06973943431478,100,8.520856504267648,490000,18.014961004257202,-0.9976756,0.010254938,0.24496841430664062,0.008028507232666016,900.4484021663666,48,191.64795777289802
158.54112010565817,17.748960971832275,14.401715755462646,105.22055745145255,3.021536111831665,172.78748340340604,100,7.713215170238017,500000,18.005961894989014,-1.1016598,-0.0013478424,0.24896621704101562,0.007032871246337891,918.4673647880554,49,191.3334571333376
156.79066860487657,18.145122051239014,14.869612693786621,105.87921975262081,3.0173072814941406,174.52712018617288,100,9.178663949136089,510000,18.399120807647705,-1.1049801,-0.012392758,0.24499917030334473,0.00800013542175293,936.8794875144958,50,192.37455139688404
157.47294268982344,18.13399648666382,14.690125703811646,105.40466044582618,3.1668038368225098,173.631677951911,100,8.425421826768147,520000,18.41296124458313,-1.2482017,0.010174713,0.26996707916259766,0.007997512817382812,955.3054487705231,51,192.0130415848018
158.59559004833014,18.554993152618408,15.073755025863647,105.7322561885878,3.194432258605957,174.2480703222059,100,8.03344335423301,530000,18.835960626602173,-1.2551832,-0.00090315554,0.27196717262268066,0.007999897003173828,974.1544101238251,52,191.41825747820633
155.75472924242874,18.928515672683716,15.48196530342102,105.2528641938915,3.160099506378174,173.14605555409943,100,9.239889522425221,540000,19.181509017944336,-1.32971,0.0015629913,0.24399852752685547,0.007032155990600586,993.3509252071381,53,192.0992117660778
159.73147600317603,18.150490522384644,14.863675594329834,106.21107249404575,3.03619647026062,175.45399988448804,100,8.253219812456276,550000,18.405489683151245,-1.4388683,-0.017790614,0.24696803092956543,0.007030487060546875,1011.7694134712219,54,191.32300381730926
154.3117823568584,18.124877214431763,14.798383474349976,105.91222591195955,3.051234722137451,174.84577830178958,100,8.85089991009675,560000,18.37887406349182,-1.4885042,-0.009687844,0.24396896362304688,0.009028434753417969,1030.1612877845764,55,191.43479792457435
155.61654569653192,18.177255392074585,14.925440311431885,105.4315573804245,3.004715919494629,173.86417478970543,100,8.854083095250841,570000,18.427223682403564,-1.6312782,-0.0018604065,0.24199676513671875,0.00700068473815918,1048.6015105247498,56,191.85480095286775
155.44797564577146,18.00963020324707,14.705839157104492,106.67013212193862,3.0314507484436035,176.70113429912553,100,9.077815568704903,580000,18.26362895965576,-1.7136228,-0.014528476,0.24596667289733887,0.007030963897705078,1066.8781385421753,57,192.9583105323318
153.0155299269011,18.210748434066772,14.886578559875488,105.76621104737292,3.065951347351074,174.6136079549013,100,8.583644247366164,590000,18.46474814414978,-1.7730016,-0.00488771,0.24496817588806152,0.008030176162719727,1085.3558866977692,58,191.20107499338357
