Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
37	2801.971794128418	1000	39000	-247.97275587420046	-538.2037960287167	39	39000
38	2874.8144545555115	1000	40000	-247.97275587420046	-455.4930866277318	40	40000
39	2947.4884762763977	1000	41000	-247.97275587420046	-380.82657549675355	41	41000
40	3020.3838062286377	1000	42000	-247.97275587420046	-287.87504448117477	42	42000
41	3093.2611541748047	1000	43000	-247.97275587420046	-442.14926044084064	43	43000
42	3165.7602212429047	1000	44000	-247.97275587420046	-524.7051474890603	44	44000
43	3238.277669429779	1000	45000	-247.97275587420046	-562.0190786331945	45	45000
44	3310.974806547165	1000	46000	-247.97275587420046	-572.0568553433824	46	46000
45	3383.914314508438	1000	47000	-247.97275587420046	-612.6743290873252	47	47000
46	3456.976334810257	1000	48000	-247.97275587420046	-774.1898506801334	48	48000
47	3529.7227189540863	1000	49000	-247.97275587420046	-763.2078814319183	49	49000
48	3602.570954799652	1000	50000	-247.97275587420046	-799.6982166872988	50	50000
49	3675.701013803482	1000	51000	-247.97275587420046	-749.3733375993488	51	51000
50	3748.671387910843	1000	52000	-247.97275587420046	-784.1644327050393	52	52000
51	3821.5502409934998	1000	53000	-247.97275587420046	-778.3654183943695	53	53000
52	3894.2477900981903	1000	54000	-247.97275587420046	-748.1334473145446	54	54000
53	3967.221287727356	1000	55000	-247.97275587420046	-789.1254291805428	55	55000
54	4039.9932601451874	1000	56000	-247.97275587420046	-746.3928623690819	56	56000
55	4112.853414297104	1000	57000	-247.97275587420046	-771.4483089870017	57	57000
56	4185.71525144577	1000	58000	-247.97275587420046	-712.5845452877378	58	58000
57	4258.424954652786	1000	59000	-247.97275587420046	-716.5566052427955	59	59000
58	4331.284582853317	1000	60000	-247.97275587420046	-708.5925883771799	60	60000
59	4404.426072597504	1000	61000	-247.97275587420046	-670.2923542653313	61	61000
60	4477.33079624176	1000	62000	-247.97275587420046	-739.3797854743194	62	62000
61	4550.20686340332	1000	63000	-247.97275587420046	-699.3628584512776	63	63000
62	4623.232532978058	1000	64000	-247.97275587420046	-713.215806987831	64	64000
63	4696.357388019562	1000	65000	-247.97275587420046	-584.5151184665756	65	65000
64	4769.249830722809	1000	66000	-247.97275587420046	-596.7195246828525	66	66000
65	4842.350662946701	1000	67000	-247.97275587420046	-570.4100824605674	67	67000
66	4915.295020103455	1000	68000	-247.97275587420046	-644.6698401608282	68	68000
67	4988.138868331909	1000	69000	-247.97275587420046	-666.9759262548632	69	69000
68	5060.667984485626	1000	70000	-247.97275587420046	-755.5539488368605	70	70000
69	5133.476660251617	1000	71000	-247.97275587420046	-679.210704250839	71	71000
70	5206.4709684848785	1000	72000	-247.97275587420046	-672.8602259807807	72	72000
71	5279.415345668793	1000	73000	-247.97275587420046	-670.6364483872811	73	73000
72	5352.450966596603	1000	74000	-247.97275587420046	-629.0471696846429	74	74000
73	5425.8271815776825	1000	75000	-247.97275587420046	-609.7005464924094	75	75000
74	5498.499170780182	1000	76000	-247.97275587420046	-628.8686021748803	76	76000
75	5571.099724054337	1000	77000	-247.97275587420046	-719.5040152541679	77	77000
76	5644.080506324768	1000	78000	-247.97275587420046	-694.4902531418279	78	78000
77	5716.8312728405	1000	79000	-247.97275587420046	-602.2035931424745	79	79000
78	5789.4749584198	1000	80000	-247.97275587420046	-871.1874786885688	80	80000
79	5862.298916101456	1000	81000	-247.97275587420046	-585.9171825426997	81	81000
80	5935.354335784912	1000	82000	-247.97275587420046	-414.30684948920896	82	82000
81	6008.16478562355	1000	83000	-247.97275587420046	-641.481067845772	83	83000
82	6081.198255777359	1000	84000	-247.97275587420046	-824.6111589414779	84	84000
83	6153.920252323151	1000	85000	-247.97275587420046	-867.3834845737296	85	85000
84	6226.402004480362	1000	86000	-247.97275587420046	-871.3310216889491	86	86000
85	6298.665276050568	1000	87000	-247.97275587420046	-840.5313267393077	87	87000
86	6371.311883687973	1000	88000	-247.97275587420046	-687.7249424126622	88	88000
87	6445.94739151001	1000	89000	-247.97275587420046	-749.313946615552	89	89000
88	6519.182327032089	1000	90000	-247.97275587420046	-667.7753769295392	90	90000
89	6591.761994600296	1000	91000	-247.97275587420046	-608.9559446599134	91	91000
90	6664.816322803497	1000	92000	-247.97275587420046	-384.69651597990764	92	92000
91	6737.800434112549	1000	93000	-247.97275587420046	-638.259482559755	93	93000
92	6827.788429021835	1000	94000	-247.97275587420046	-733.3323463058	94	94000
93	6917.0979561805725	1000	95000	-247.97275587420046	-602.1240467062339	95	95000
94	7000.151566028595	1000	96000	-247.97275587420046	-608.2361997205824	96	96000
95	7081.47238779068	1000	97000	-247.97275587420046	-677.7119087806464	97	97000
96	7157.084921836853	1000	98000	-247.97275587420046	-677.3484602621079	98	98000
97	7234.681539297104	1000	99000	-247.97275587420046	-678.2195163681126	99	99000
98	7317.783381700516	1000	100000	-247.97275587420046	-673.3967808138927	100	100000
