train-MinReturn,train-EnvExecTime,LossAfter,ItrTime,Time,LossBefore,Time-SampleProc,Itr,train-AverageDiscountedReturn,Time-Sampling,train-MaxReturn,train-AverageReturn,Time-Optimization,train-PolicyExecTime,n_timesteps,train-NumTrajs,train-StdReturn
103.27049437322994,3.087892532348633,-0.0065985583,18.055327653884888,198.55876922607422,-1.3894159e-05,0.026000022888183594,10,110.01165658170159,17.780810594558716,227.4762445696702,182.1259670805953,0.24851703643798828,14.42678427696228,110000,100,19.210492190598295
165.10244533719586,3.0281548500061035,-0.0042987918,18.113115549087524,216.68488335609436,-1.384856e-05,0.024998903274536133,11,116.49362539658365,17.82459568977356,221.74125891845148,195.91887745219432,0.26251959800720215,14.53602409362793,120000,100,12.702649048983094
162.353830665597,3.0984625816345215,-0.004128768,18.120065212249756,234.81794786453247,-1.3818447e-05,0.02297496795654297,12,116.53393364851284,17.842089653015137,223.19128948464913,195.4186390253697,0.25500059127807617,14.476185321807861,130000,100,14.956959539570855
177.43520624052204,3.084028959274292,-0.0044290405,18.063581466674805,252.89452862739563,-1.37443885e-05,0.017969131469726562,13,120.44993300975375,17.800617933273315,229.8509558276022,204.73101541524963,0.24399495124816895,14.449725151062012,140000,100,10.344039203604366
186.75586735375344,3.0687315464019775,-0.004172728,18.055797338485718,270.963326215744,-1.370812e-05,0.02195596694946289,14,122.21263571720998,17.781800270080566,227.41139982732923,208.06961478485653,0.24999690055847168,14.443449020385742,150000,100,9.392581642994603
180.72500600259275,3.0638113021850586,-0.0040425677,18.16596746444702,289.1432960033417,-1.3657821e-05,0.02499675750732422,15,122.97781006920204,17.887409925460815,226.34277791774815,209.89839773416577,0.25255751609802246,14.555718421936035,160000,100,9.686543961100556
180.45633000258,3.1156067848205566,-0.0054370794,18.10947561264038,307.265771150589,-1.3581425e-05,0.02602839469909668,16,124.25615764598653,17.827446699142456,227.97709514968196,212.68119705389236,0.2560005187988281,14.442025661468506,170000,100,10.456126882497685
196.91731930478625,3.119309425354004,-0.0024395476,18.594285011291504,325.87405467033386,-1.349463e-05,0.021969318389892578,17,125.25704777790175,18.319316387176514,227.34929026496135,214.98242960377578,0.25299930572509766,14.873911619186401,180000,100,6.810605560551073
198.6591701351391,3.103052854537964,2.2481427e-05,18.236215591430664,344.1232707500458,-1.3384721e-05,0.020996809005737305,18,125.67433175931522,17.974218606948853,230.85467470998285,215.95887399554604,0.24100017547607422,14.590340614318848,190000,100,6.849321457463473
191.62054851011146,3.0527243614196777,0.0034040175,18.141499757766724,362.2777705192566,-1.3251607e-05,0.027966976165771484,19,126.56455274720896,17.827994346618652,239.68795829440637,218.0668082368007,0.2855384349822998,14.507527351379395,200000,100,8.64366694450636
162.19358723709047,3.1398167610168457,0.0022987807,18.26864218711853,380.5606417655945,-1.3108797e-05,0.02696824073791504,20,127.23997747224601,17.936904430389404,242.98999951035032,219.76855441467197,0.302997350692749,14.518049716949463,210000,100,11.688570306717669
161.61330284212474,2.9611027240753174,0.007758266,17.733669996261597,398.3073124885559,-1.2954869e-05,0.018004655838012695,21,127.09492382048379,17.469085931777954,245.34218031179626,219.88790243911066,0.246002197265625,14.245942831039429,220000,100,14.622749623479832
145.00019101335866,2.959930181503296,0.0029223263,17.63507056236267,415.9553813934326,-1.2806582e-05,0.02309584617614746,22,125.141437053355,17.368072509765625,232.58326257562862,215.42852595961276,0.24300122261047363,14.125262022018433,230000,100,18.240228884648815
156.12134023668878,2.9461073875427246,-0.004638469,17.613263845443726,433.582644701004,-1.2683461e-05,0.02099895477294922,23,123.04796833423279,17.336265087127686,238.97051835872446,210.87754628451592,0.25499963760375977,14.111210107803345,240000,100,22.904699421277456
164.99731859487855,3.003643274307251,-0.00066704286,17.49362277984619,451.08926725387573,-1.2602019e-05,0.017969369888305664,24,129.30925250496458,17.228623867034912,236.35780290871196,224.4228239236635,0.24499893188476562,13.970321893692017,250000,100,11.071492709235404
195.21296002959474,2.9765636920928955,-0.003134324,17.693645238876343,468.79591274261475,-1.2527804e-05,0.01895737648010254,25,129.57620026675298,17.421688556671143,238.54540881956146,224.84158898535298,0.25299930572509766,14.169660091400146,260000,100,7.185644881341716
170.48711545354178,2.9993581771850586,-0.003767029,17.627625465393066,486.4365382194519,-1.2429169e-05,0.01699995994567871,26,128.99009545362836,17.35962700843811,235.84192992090823,223.6618719819975,0.24999690055847168,14.098505735397339,270000,100,9.017623485710999
147.39189776727378,2.977494955062866,-0.0026279541,17.635404586791992,504.08594369888306,-1.2314025e-05,0.02096724510192871,27,129.34353320574382,17.36843705177307,236.40634549003775,224.68516332653616,0.2460002899169922,14.07107162475586,280000,100,9.69320157657589
145.4824675584589,2.979884147644043,-0.0032839016,17.60674214363098,521.7056860923767,-1.2187524e-05,0.019968032836914062,28,128.90338474109953,17.326753616333008,236.1284880301657,223.43934580102294,0.26002049446105957,14.079456567764282,290000,100,10.2511771484056
168.10006021783943,2.9749915599823,-0.0027915586,17.588258266448975,539.306943655014,-1.2042541e-05,0.02399587631225586,29,129.57188535991938,17.32274556159973,240.17486406416475,224.98291685812833,0.2415168285369873,14.09653377532959,300000,100,9.131184669663938
212.12778080515486,2.9632856845855713,0.0055764443,17.58768606185913,556.9076297283173,-1.1918316e-05,0.027968883514404297,30,130.16787821415932,17.309717178344727,233.81163545672703,226.2267972670924,0.24900007247924805,14.086775779724121,310000,100,5.020699246270012
205.8384860171494,2.991203784942627,-0.000289342,17.527520895004272,574.448150396347,-1.1797897e-05,0.024999618530273438,31,130.11706360600016,17.256521940231323,237.31129044287815,226.10441467853678,0.24499893188476562,14.017799377441406,320000,100,5.392015670934639
174.0706544854546,2.9505748748779297,-0.0032357872,17.642970323562622,592.1041738986969,-1.1677811e-05,0.018970012664794922,32,129.87731874937964,17.376001119613647,236.42787749047218,225.82697125901004,0.2479991912841797,14.156182527542114,330000,100,8.107169013996707
207.19549307962086,2.9430644512176514,-0.0035828622,17.569177627563477,609.6863524913788,-1.15821695e-05,0.017983198165893555,33,129.66730096195408,17.301177978515625,237.76743622295604,225.25673371923156,0.24900150299072266,14.083445310592651,340000,100,6.316391642867243
166.8647177100476,2.9631149768829346,-2.2389795e-05,17.691989421844482,627.3943417072296,-1.146331e-05,0.020998716354370117,34,130.14829024182242,17.42747926712036,238.56062093747147,226.15221904929345,0.24251222610473633,14.181543588638306,350000,100,8.489301418660428
178.2796817779978,2.909991979598999,0.003586807,17.60814332962036,645.0164847373962,-1.1397364e-05,0.024968624114990234,35,130.165185141116,17.337663888931274,236.87517081571664,226.23185502632202,0.24551081657409668,14.1898353099823,360000,100,7.296934242990976
201.83465219765824,3.0291314125061035,-0.0013705506,17.70660424232483,662.7355942726135,-1.1336558e-05,0.023999452590942383,36,130.32451267461553,17.42460322380066,236.8777368588617,226.5587204814539,0.2559998035430908,14.14960241317749,370000,100,6.4194982741106905
199.73462176252377,2.9707183837890625,-0.0015701929,17.645137071609497,680.3937313556671,-1.1281694e-05,0.017998456954956055,37,130.3683508534481,17.37613821029663,236.4185303051358,226.55644617444574,0.25100040435791016,14.133489847183228,380000,100,6.7230387464870685
177.0415254280546,3.0185418128967285,-0.0023525106,17.677396535873413,698.084127664566,-1.121613e-05,0.01799774169921875,38,130.27287207722492,17.414397478103638,236.77185444139883,226.52756997191003,0.24400043487548828,14.09839415550232,390000,100,7.558294716952562
209.8950049993139,2.955165386199951,-0.0013194627,17.6607768535614,715.7579047679901,-1.1131775e-05,0.01799798011779785,39,130.74809237153988,17.389779329299927,236.0115211996417,227.5796461370337,0.25299954414367676,14.157085180282593,400000,100,5.364135903623889
198.23295682788844,2.9478044509887695,-0.0026397894,17.511003017425537,733.2819092273712,-1.1067273e-05,0.022965192794799805,40,130.52614745464655,17.23503828048706,236.81005451156295,227.03823527675647,0.25299954414367676,14.027760028839111,410000,100,6.512285507661924
205.21417302845106,2.980492115020752,0.0018305363,17.657049417495728,750.9519593715668,-1.0956438e-05,0.019967317581176758,41,130.5589060773036,17.39208173751831,237.03152436969862,227.03133616607275,0.24500036239624023,14.16010856628418,420000,100,5.824047636996934
215.71145769359634,2.9530587196350098,-0.00021009,17.713650465011597,768.6786105632782,-1.0845574e-05,0.024949312210083008,42,130.91369590929685,17.416701078414917,237.42765521539638,227.86939045138882,0.2700009346008301,14.190589666366577,430000,100,4.895580413402861
211.11870595804055,3.010894536972046,-0.002672988,17.627827882766724,786.3204393386841,-1.0699218e-05,0.01696157455444336,43,130.96105250291765,17.36734390258789,237.44031308979166,227.90654926741408,0.24251580238342285,14.09538745880127,440000,100,5.3116957031817895
203.95175753508778,2.9367423057556152,0.003475742,17.70929455757141,804.0427339076996,-1.0555488e-05,0.022997140884399414,44,130.75083039074698,17.445296049118042,235.81101938790738,227.55460166312474,0.24000024795532227,14.226721048355103,450000,100,5.057536839075762
210.2582602141209,2.966068744659424,-0.0011152694,17.595771312713623,821.6515045166016,-1.0419692e-05,0.017958641052246094,45,131.07398359749442,17.312296867370605,240.37600426142586,228.2704299136342,0.2655158042907715,14.085997104644775,460000,100,5.169795029134695
206.70134004827827,2.9304192066192627,-0.0025175868,17.756226539611816,839.4217314720154,-1.0308034e-05,0.018999099731445312,46,130.90307252315782,17.49115800857544,237.96127474925873,227.87447861216862,0.2450695037841797,14.2943856716156,470000,100,5.7501635355717555
200.19522728123889,2.8823952674865723,-0.0017402448,17.53140354156494,856.9670667648315,-1.0232237e-05,0.024997472763061523,47,131.27621576518624,17.25838565826416,236.53425591417732,228.5147327415985,0.24802041053771973,14.10761547088623,480000,100,6.1580559913961315
213.7899197066676,2.989654541015625,-0.0019724579,17.75956153869629,874.7406289577484,-1.0114834e-05,0.026968717575073242,48,131.30463433569508,17.479594707489014,236.99979485191022,228.7820750132287,0.25299811363220215,14.213156461715698,490000,100,4.215378418111888
214.56493598501532,2.9925525188446045,-0.0017791484,17.91054940223694,892.664178609848,-1.0000456e-05,0.01999831199645996,49,131.62894143924598,17.631524562835693,236.76149859156172,229.3589853008599,0.2580263614654541,14.324570894241333,500000,100,5.049215151981462
208.0093675281227,2.9916090965270996,-0.002611814,17.877455949783325,910.5556347370148,-9.875364e-06,0.016997337341308594,50,130.86949340887307,17.601940631866455,237.84780663606827,227.6919573922887,0.2565476894378662,14.340793132781982,510000,100,5.8088250034015365
213.64511952544967,3.057922840118408,-0.0032947438,18.08896040916443,928.6575961112976,-9.734458e-06,0.02499985694885254,51,131.68236786286744,17.811450719833374,237.55445019138384,229.5085753787367,0.25250983238220215,14.513070583343506,520000,100,4.33486796293357
215.55485543283874,3.0578625202178955,-0.0038148412,17.887560606002808,946.5591580867767,-9.625743e-06,0.017998456954956055,52,131.45451416691023,17.623602628707886,238.16577518830493,228.9067759168168,0.24500036239624023,14.313667297363281,530000,100,4.640212666853352
215.26867879692745,2.9228127002716064,-0.0022164981,17.81622552871704,964.3883838653564,-9.497451e-06,0.01896381378173828,53,132.02068396808767,17.54226303100586,241.24200005399456,230.11204338665732,0.25499868392944336,14.358032941818237,540000,100,4.406142597970763
213.02381218455037,3.02685809135437,-8.215271e-05,17.697712898254395,982.0990962982178,-9.363037e-06,0.02299809455871582,54,131.81462746367978,17.42871379852295,238.1062988608353,229.6147630915475,0.24400019645690918,14.150683641433716,550000,100,4.967833687921793
216.10789471370248,2.9754421710968018,-0.0026647383,17.56457281112671,999.6766722202301,-9.225991e-06,0.017998695373535156,55,131.98951277327006,17.285576343536377,239.1899992065447,230.09230686873133,0.25800180435180664,14.07390832901001,560000,100,4.7953998852627455
201.09346120726585,3.105637550354004,-0.0021779044,18.365118980407715,1018.0547919273376,-9.096392e-06,0.022573232650756836,56,131.67166511054845,18.075544357299805,236.92766032521652,229.41815679504197,0.2670013904571533,14.67003846168518,570000,100,6.215256804998323
210.59788585026507,3.2902677059173584,-0.0025337103,18.77576208114624,1036.8445534706116,-8.994078e-06,0.020511865615844727,57,132.2545319134763,18.469250440597534,240.03616744034437,230.63520451519383,0.28599977493286133,14.893394947052002,580000,100,5.41332529775217
211.7148059239928,3.3519253730773926,-0.0010035073,19.604747772216797,1056.4633011817932,-8.905686e-06,0.022000551223754883,58,132.30997114216834,19.307748794555664,238.68548344306075,230.85412371442516,0.27499842643737793,15.631076574325562,590000,100,4.014671980674291
212.6367921220417,3.016507387161255,-0.0002536897,18.163609981536865,1074.6409094333649,-8.834184e-06,0.024966001510620117,59,132.14261384311922,17.873640298843384,238.53805188643554,230.44927911103605,0.26400184631347656,14.584126710891724,600000,100,4.8473859963903525
215.19933297418623,3.069788694381714,-0.0017715823,17.98641586303711,1092.6413238048553,-8.7510425e-06,0.025851011276245117,60,131.970283207217,17.696499586105347,236.95455397321214,230.08858916347552,0.2640652656555176,14.331040859222412,610000,100,4.684237920908461
217.467774491267,3.0641305446624756,-0.0019090356,17.99559259414673,1110.6498506069183,-8.620761e-06,0.020961761474609375,61,132.32132795301206,17.695108890533447,238.49046603010564,230.77685491556034,0.2785212993621826,14.387653112411499,620000,100,4.420809893691525
213.45417506234847,3.0161538124084473,-0.003114051,17.942535877227783,1128.6053864955902,-8.506217e-06,0.02354741096496582,62,132.32351167140916,17.647025108337402,239.42190645930194,230.81551457434142,0.2709991931915283,14.360538005828857,630000,100,4.8108103672318006
221.77102138645338,3.016040563583374,-0.0021086773,17.90774917602539,1146.5261356830597,-8.398311e-06,0.02196812629699707,63,132.38929240420225,17.59323811531067,239.15183743280227,231.0138606936632,0.2925429344177246,14.320213556289673,640000,100,3.8922636901295125
214.98684390778465,3.0544052124023438,-0.0024421115,18.602617740631104,1165.142753124237,-8.288025e-06,0.025966167449951172,64,133.1628231403443,18.29664921760559,240.5307777795048,232.5604548453156,0.2780001163482666,14.954891920089722,650000,100,4.321385940210165
217.8378704427803,3.0364136695861816,-0.00054229115,17.962059020996094,1183.11781167984,-8.199519e-06,0.018001556396484375,65,132.525150898147,17.66805863380432,239.8884870331357,231.22685132426707,0.2739982604980469,14.372302055358887,660000,100,4.465088559970676
211.0209392556391,3.0332891941070557,-0.0014465733,17.911396503448486,1201.045207977295,-8.109939e-06,0.027003049850463867,66,132.91879391860112,17.613396406173706,241.16074034354426,232.0960810625372,0.2689781188964844,14.3348708152771,670000,100,4.846741158486116
170.03920650993683,3.0820364952087402,-0.0027856398,18.52544093132019,1219.5836508274078,-8.000539e-06,0.02478337287902832,67,132.22585752082264,18.213475704193115,240.6348384339176,230.56615220868923,0.287001371383667,14.860327243804932,680000,100,10.345369963451455
212.41871793483102,3.046984910964966,-0.0022314712,17.995770931243896,1237.5924198627472,-7.8550975e-06,0.017967939376831055,68,132.74529708649837,17.712801456451416,239.6178812631149,231.71853922225364,0.2650015354156494,14.415233612060547,690000,100,5.740622118438095
174.8306076774605,3.0822086334228516,-0.0025437395,18.304402589797974,1255.9108216762543,-7.704167e-06,0.01899862289428711,69,133.08157921111888,18.018404960632324,241.4119381372719,232.3464383435181,0.2669990062713623,14.645261287689209,700000,100,7.404346827082451
214.51424362754216,2.971318483352661,0.0011952706,17.805800914764404,1273.7296228408813,-7.5790176e-06,0.018999099731445312,70,133.39395304900873,17.52929401397705,243.3673498927721,233.06153762243545,0.2555086612701416,14.28001880645752,710000,100,4.430314509361231
217.5743563449508,3.0118165016174316,0.003038954,17.747134923934937,1291.4897582530975,-7.4317786e-06,0.022999286651611328,71,133.10365340088492,17.464622497558594,240.87574921388722,232.3513864909007,0.25951313972473145,14.15267038345337,720000,100,4.273935213407148
195.92783034955482,2.9568498134613037,0.00026160147,17.575048208236694,1309.0778064727783,-7.3441133e-06,0.01796579360961914,72,132.86391147684492,17.298081398010254,240.89790003964728,231.91478138167315,0.2590010166168213,14.100703239440918,730000,100,6.577336396724569
171.41767690155285,3.0039656162261963,-0.001424283,17.798441648483276,1326.8892476558685,-7.26755e-06,0.025998353958129883,73,133.05910177283303,17.50044345855713,240.9893319701926,232.24750458805565,0.2719998359680176,14.225192070007324,740000,100,8.073559562075781
215.85004288837632,3.0778729915618896,-0.0034597917,18.300950050354004,1345.2042000293732,-7.1977743e-06,0.0189511775970459,74,133.13548793451773,18.017999172210693,240.94280671436607,232.44500405730238,0.26399970054626465,14.664595365524292,750000,100,4.807464846830596
213.97486072622027,3.117398738861084,-0.0019189804,18.398720741271973,1363.6169211864471,-7.0879078e-06,0.024900436401367188,75,133.2701740981278,18.102818727493286,242.46646021198987,232.74793366835604,0.27100157737731934,14.707398414611816,760000,100,4.551778866007547
213.52900273324246,3.102135419845581,0.004711141,18.477652311325073,1382.1085722446442,-6.9634016e-06,0.017969131469726562,76,133.04751333578744,18.200682163238525,243.51011766193574,232.4521352732311,0.257000207901001,14.82252049446106,770000,100,6.030721352523277
208.61101885420547,3.1147897243499756,-0.001975941,18.604955196380615,1400.7265276908875,-6.8306663e-06,0.025000572204589844,77,133.66067333798625,18.256954193115234,241.90929645385168,233.71903610283962,0.323000431060791,14.877488136291504,780000,100,4.979225636164413
173.7009922765513,3.2371644973754883,-0.0010760495,19.000937461853027,1419.7414650917053,-6.727054e-06,0.023002147674560547,78,133.7236168690539,18.709936380386353,242.79925036871953,233.81602061939466,0.26799893379211426,15.177655458450317,790000,100,7.643895391180272
214.91664874013284,3.0804851055145264,0.0014909697,18.237014055252075,1437.9914798736572,-6.6785783e-06,0.023000717163085938,79,133.23730135692412,17.950014352798462,243.23779974455695,232.77558235002155,0.2609987258911133,14.605567693710327,800000,100,6.066688398990612
221.82022356583178,3.1546452045440674,0.0052980096,18.796164989471436,1456.8006446361542,-6.6284956e-06,0.02200007438659668,80,133.9283585696901,18.50016736984253,243.34057164814215,234.4249007174414,0.27299976348876953,15.050708293914795,810000,100,4.83677123294061
218.24809297843765,3.183711051940918,0.001862628,18.7567241191864,1475.5713691711426,-6.59108e-06,0.021997451782226562,81,133.93576445348754,18.469653367996216,244.1644001469647,234.41865701778315,0.2640702724456787,15.015889167785645,820000,100,5.253949113781067
213.5019764880075,3.0067458152770996,-1.3815536e-05,17.85534644126892,1493.4396438598633,-6.5530603e-06,0.018001556396484375,82,133.76333363982886,17.57034683227539,245.7538300358827,233.98362182753112,0.26599717140197754,14.239782571792603,830000,100,6.550468905374336
209.60472923676573,3.0446057319641113,-0.0020127979,18.336470127105713,1511.7891147136688,-6.493987e-06,0.025965213775634766,83,133.95800739905772,18.038984537124634,244.80076373795652,234.30008547299514,0.2705202102661133,14.733220100402832,840000,100,6.922122947322449
215.35074744943145,3.125713586807251,-0.00039721618,18.50661063194275,1530.3087275028229,-6.3807447e-06,0.018967866897583008,84,133.77299825093186,18.23064398765564,245.72435762173427,234.0748205498847,0.25699877738952637,14.82504153251648,850000,100,6.439927775900751
214.97166601391342,2.987452745437622,-0.0014349128,18.123743057250977,1548.4464733600616,-6.281427e-06,0.020075082778930664,85,134.51293417658414,17.838225603103638,244.6993586966393,235.5196500747634,0.2654423713684082,14.605143785476685,860000,100,5.791454866337516
212.85704140267038,3.0188043117523193,-0.0024546457,18.0375554561615,1566.4970276355743,-6.180428e-06,0.01999974250793457,86,134.88774144798424,17.757554292678833,244.20579393855536,236.33024085474085,0.2590010166168213,14.476415157318115,870000,100,5.898589231819633
222.0267319338867,3.0416347980499268,-0.002145475,18.002220392227173,1584.5132467746735,-6.035782e-06,0.02399897575378418,87,135.2545105620637,17.69670534133911,245.99172783329183,237.21257681900897,0.2805159091949463,14.392023086547852,880000,100,5.160251050520425
219.67856885854496,3.373546600341797,-0.0029820646,19.666121244430542,1604.1933665275574,-5.9272575e-06,0.023999929428100586,88,135.1615638873276,19.367599964141846,247.7236811330431,236.99889963756428,0.27352142333984375,15.682410478591919,890000,100,5.942077977211111
221.78572050249653,3.19606876373291,-0.002846644,18.837639570236206,1623.0440034866333,-5.795876e-06,0.0189974308013916,89,135.56281688235637,18.557133197784424,246.79841080080473,237.64148091031726,0.2605094909667969,15.094711303710938,900000,100,5.543569143157568
215.9330517108188,3.0570857524871826,0.0004991932,18.588741779327393,1641.6467471122742,-5.6552194e-06,0.018997907638549805,90,135.66020744348035,18.303708791732788,248.61627175786393,237.96736355343947,0.2640359401702881,14.975020408630371,910000,100,6.491452651817225
204.98377923047278,3.052370548248291,-0.0034914794,18.67010807991028,1660.329857826233,-5.508804e-06,0.020966768264770508,91,135.6975962833963,18.381112337112427,248.29835548107457,238.22148343770772,0.2670009136199951,15.057071447372437,920000,100,7.062724559396556
217.36926550375517,3.0287609100341797,-0.003068618,18.32163095474243,1678.6654891967773,-5.3756094e-06,0.025998830795288086,92,135.8100488678588,18.034632444381714,249.2507187108405,238.45590205175785,0.2609996795654297,14.739548921585083,930000,100,6.177107235605554
218.2306427861708,3.066098928451538,0.0020659862,18.371182441711426,1697.0496714115143,-5.2332125e-06,0.022996902465820312,93,136.5523904489278,18.07767415046692,251.80247672344655,240.03053249407813,0.2705113887786865,14.67927098274231,940000,100,6.0332402884486624
216.71564304784457,3.052828550338745,-0.0023876312,18.191383600234985,1715.2540555000305,-5.0953613e-06,0.0244293212890625,94,136.7807328024511,17.89842677116394,250.07015936697692,240.47578197209398,0.2665286064147949,14.579666376113892,950000,100,6.554712041258767
213.99721849378523,2.941926956176758,-0.00041486314,17.695138692855835,1732.963193655014,-4.974312e-06,0.023970365524291992,95,136.8310096933104,17.412169694900513,250.82962675401274,240.61454116237192,0.257997989654541,14.212833404541016,960000,100,7.49607723641563
217.75295029499512,2.956685781478882,0.0010457002,17.522977828979492,1750.4991717338562,-4.9019945e-06,0.01799750328063965,96,137.18953651569743,17.22800850868225,253.6178499453301,241.81293778254417,0.2760024070739746,14.015914678573608,970000,100,6.25470037002221
201.146788641616,2.9257113933563232,0.0049493616,17.83787965774536,1768.350049495697,-4.801239e-06,0.023978710174560547,97,136.7291066635554,17.547901391983032,254.5897980040936,240.80915397187007,0.26599955558776855,14.354838132858276,980000,100,9.91760806406738
204.21557591101472,2.964958906173706,-0.0044111204,17.997401475906372,1786.3604514598846,-4.7067283e-06,0.02199840545654297,98,136.91538680084915,17.712401628494263,252.55494052695565,241.3692845887457,0.26200008392333984,14.488046169281006,990000,100,9.218276603762485
213.1016525181856,2.971518039703369,-0.0044304207,17.835909128189087,1804.2093601226807,-4.61715e-06,0.02199864387512207,99,137.29395124318813,17.551912307739258,255.73053826439974,242.2078691089539,0.2610001564025879,14.295352458953857,1000000,100,8.173353450121704
214.77455941982058,2.971635580062866,0.00048157014,17.6778085231781,1821.9001684188843,-4.5175866e-06,0.018968582153320312,100,137.27079322174157,17.391838312149048,253.76876648901876,242.1290942362402,0.26600122451782227,14.139503240585327,1010000,100,8.9520185975977
212.4526905420472,2.9600276947021484,-0.0030700401,17.774982929229736,1839.6881504058838,-4.3742257e-06,0.020002365112304688,101,138.52769591464846,17.494983911514282,255.9304251948068,244.43512875451347,0.2599966526031494,14.269434690475464,1020000,100,7.631655094503261
219.05265245421973,3.0021047592163086,0.0018795587,18.16171145439148,1857.8638615608215,-4.2503534e-06,0.017972230911254883,102,138.8495013810921,17.88022518157959,255.01541940319376,245.48098028367386,0.26351404190063477,14.612293004989624,1030000,100,5.869483557965647
213.96288827742515,2.941821813583374,-0.0013868732,17.991308450698853,1875.8681700229645,-4.157183e-06,0.018998384475708008,103,138.42967002378265,17.70331072807312,256.2793944987478,244.84266391424046,0.26799869537353516,14.457375526428223,1040000,100,5.853004736896781
213.07192431941,2.969507932662964,-0.0026993754,17.930758953094482,1893.812929391861,-4.0851155e-06,0.018965482711791992,104,138.7129038106522,17.642791986465454,257.49273113069387,245.3033874230485,0.26900148391723633,14.364389181137085,1050000,100,6.123443468949475
229.96476412238923,3.0366153717041016,-0.0005312196,18.056335926055908,1911.8822627067566,-3.980565e-06,0.021973848342895508,105,139.17896918468696,17.76736044883728,257.57508466483455,246.31283383689268,0.2649967670440674,14.458959341049194,1060000,100,5.320285369923222
225.69559658987154,2.981255292892456,-0.0025283329,17.88240146636963,1929.7896633148193,-3.909383e-06,0.025974035263061523,106,139.96914754538872,17.592427730560303,260.9021310787368,248.50580800669218,0.26399970054626465,14.343599557876587,1070000,100,5.955197512832519
232.4990328620567,2.9372353553771973,0.0100660445,17.904383420944214,1947.708046913147,-3.8074481e-06,0.023030519485473633,107,140.2134484732562,17.614415407180786,257.46595020771497,248.8269521859736,0.2669374942779541,14.426441669464111,1080000,100,5.0177527025100765
231.90670910691713,2.9223968982696533,0.00062775164,17.861085891723633,1965.5831339359283,-3.6952124e-06,0.02295994758605957,108,140.20502244670567,17.564605236053467,257.71455607498837,248.68370505124327,0.27352070808410645,14.380139827728271,1090000,100,4.994405183800347
210.76640300157317,2.9226021766662598,0.005005715,17.81434202194214,1983.4104788303375,-3.5971689e-06,0.017998933792114258,109,140.567769900861,17.537376403808594,260.97563131846135,249.9172050960886,0.25699925422668457,14.355994939804077,1100000,100,8.817340659259528
237.33188998533856,2.9145777225494385,0.014712014,17.731181383132935,2001.1546623706818,-3.4840905e-06,0.02499699592590332,110,142.00670764395906,17.43818426132202,263.94376023061983,253.65716948324817,0.26800012588500977,14.26408052444458,1110000,100,4.910660856056116
