train-MaxReturn,train-PolicyExecTime,LossAfter,Time-Sampling,train-AverageReturn,Time,ItrTime,train-AverageDiscountedReturn,train-MinReturn,Itr,train-EnvExecTime,LossBefore,Time-Optimization,train-StdReturn,Time-SampleProc,train-NumTrajs,n_timesteps
153.8837493882494,12.735866785049438,-0.27886388,15.463993549346924,-15.192790821840763,487.2046582698822,15.733990907669067,-6.007163643063162,-207.60228984007978,28,2.4821598529815674,-0.012741748,0.24697375297546387,60.255239925913926,0.023023605346679688,100,290000
144.03396419641751,12.58587908744812,-0.43665957,15.33199143409729,-6.1688992393286375,502.81865072250366,15.60099196434021,-1.1489486638597148,-141.7172005428684,29,2.5032694339752197,0.0044160155,0.2449965476989746,53.60997780573663,0.023003578186035156,100,300000
110.96921842564313,13.593333721160889,-0.34520712,16.428703784942627,-9.17534915990764,519.5323300361633,16.700679063796997,-4.074635080412417,-104.61034840503702,30,2.5950393676757812,-0.029167408,0.24899744987487793,50.72761220738998,0.022977828979492188,100,310000
99.70467317716776,12.87946367263794,-0.47533193,15.640209197998047,-28.664404173966815,535.9985339641571,16.454204559326172,-15.49377382607326,-132.14030047614153,31,2.4943366050720215,-0.000284404,0.769996166229248,52.58130736786151,0.0429995059967041,100,320000
135.99560559588858,13.06338119506836,-0.70503324,15.806603908538818,-29.23218701189605,552.0961396694183,16.083606004714966,-16.65581812852132,-172.5139220552575,32,2.4946718215942383,0.01465116,0.2480003833770752,55.36508300398868,0.028000354766845703,100,330000
137.3864262674396,13.191346168518066,-0.9098131,15.996787548065186,-31.195997566577926,568.6079263687134,16.499789237976074,-17.934646369559587,-181.3154817100341,33,2.54689884185791,-0.0055851806,0.4519987106323242,50.93830401270022,0.0490419864654541,100,340000
98.98725505345877,13.273169755935669,-1.7253488,16.101547479629517,-36.42064528895119,584.9984710216522,16.37754487991333,-19.762697578707858,-188.70200371443443,34,2.576430559158325,0.013272168,0.25099754333496094,46.95635204001681,0.02499985694885254,100,350000
72.33923086446119,13.460386276245117,-1.949838,16.215800523757935,-28.22664437771999,601.5132782459259,16.50180721282959,-14.499927705283152,-122.13644937122406,35,2.5071001052856445,-0.010759143,0.2609994411468506,44.711323275569086,0.025007247924804688,100,360000
104.2479096447992,13.744202375411987,-5.0781507,16.59737753868103,-17.335878339866053,618.3976566791534,16.87137794494629,-5.096694910958229,-119.50551830148272,36,2.6038308143615723,0.019120947,0.25099825859069824,41.971092661228475,0.023002147674560547,100,370000
76.80745418256168,12.660581350326538,-2.6698186,15.599994659423828,-18.970162880367674,634.3396475315094,15.928991794586182,-6.095276570363403,-94.32670579321288,37,2.690551996231079,0.0079448,0.3009977340698242,31.504157329748914,0.026999473571777344,100,380000
