ItrTime,Itr,LossBefore,train-StdReturn,Time-Sampling,train-EnvExecTime,train-PolicyExecTime,train-AverageDiscountedReturn,train-MinReturn,train-AverageReturn,train-NumTrajs,LossAfter,Time,Time-SampleProc,Time-Optimization,train-MaxReturn,n_timesteps
16.656978368759155,21,-1.2465823e-05,1.9407999295000722,16.395978450775146,2.468184232711792,13.655574560165405,23.858365622861058,24.63302532994035,30.44618691109808,100,-0.0047255754,363.52655720710754,0.016998291015625,0.2429981231689453,34.6244529625155,220000
16.652976512908936,22,-1.2341006e-05,1.5800469091279201,16.38900661468506,2.5168519020080566,13.616570472717285,24.020721894697346,27.25765397333671,30.65617808753388,100,-0.0052049793,380.19253277778625,0.021967649459838867,0.24000072479248047,34.98606296963521,230000
16.80897831916809,23,-1.22223255e-05,1.6764896764567407,16.537978410720825,2.512525796890259,13.765238046646118,24.395369852008443,26.535859455782088,31.16508152667477,100,-0.004704761,397.0145106315613,0.025998353958129883,0.2440018653869629,35.526690559033526,240000
16.719977617263794,24,-1.2089858e-05,1.8098092811660984,16.455978393554688,2.540166139602661,13.6657395362854,24.65078142013375,27.233421467204813,31.401278530855212,100,-0.0060476037,413.74748516082764,0.017998218536376953,0.24500012397766113,35.80294318830114,250000
16.658973217010498,25,-1.1992456e-05,1.6131500142134003,16.39400863647461,2.5353853702545166,13.596604585647583,25.011336767696147,28.17838354124697,31.770996995134055,100,-0.0059610545,430.4204616546631,0.016968965530395508,0.2449965476989746,35.82278933522799,260000
16.674977779388428,26,-1.1878625e-05,1.655866495501118,16.411009311676025,2.5545990467071533,13.598968982696533,24.674780911362504,27.07288992630923,31.403920272077208,100,-0.0058792667,447.1084396839142,0.018967866897583008,0.24500060081481934,35.85731077783925,270000
16.563977479934692,27,-1.17658765e-05,1.6247142007080566,16.29700517654419,2.5582101345062256,13.449403524398804,24.972900416972283,27.436738226418356,31.854814423902347,100,-0.0031846394,463.6854155063629,0.024972200393676758,0.24200010299682617,36.191321421016134,280000
16.56997561454773,28,-1.1655024e-05,1.6308243027970022,16.309009075164795,2.4936084747314453,13.585991621017456,24.949521893391537,28.399537641955753,31.85163092050086,100,-0.0038054907,480.26839113235474,0.021967172622680664,0.23799920082092285,35.664927386041285,290000
16.450977325439453,29,-1.1550568e-05,1.4247725098434372,16.186010599136353,2.4914515018463135,13.42032265663147,24.96590222015525,28.567948262932113,31.842221521782758,100,-0.0028232464,496.73136830329895,0.016967296600341797,0.2479994297027588,35.35284878367253,300000
16.673978805541992,30,-1.1458566e-05,1.410464415202215,16.40897822380066,2.486311674118042,13.660675287246704,24.998604209310965,28.406992902891744,31.843227709385065,100,-0.006038894,513.4173464775085,0.017998933792114258,0.2460007667541504,35.93205967487368,310000
16.763976573944092,31,-1.1323756e-05,1.4796962753996021,16.500008821487427,2.4961254596710205,13.733816623687744,25.51541721242774,28.736716962946268,32.47857140369234,100,-0.0015956667,530.1943221092224,0.024968624114990234,0.2389991283416748,35.47518308380491,320000
16.74197793006897,32,-1.1208303e-05,1.5858501803295262,16.471009492874146,2.503183603286743,13.712131023406982,25.233051748854123,28.357561151278254,32.20866381171763,100,-0.0038768994,546.9482989311218,0.02696681022644043,0.24300050735473633,35.94594769470639,330000
16.586976051330566,33,-1.1132253e-05,1.3830425679368783,16.32697629928589,2.5328011512756348,13.550684690475464,25.37010451178727,29.427050888402032,32.42351811414205,100,0.000172967,563.548276424408,0.018001556396484375,0.2409985065460205,36.21255270759858,340000
16.7009756565094,34,-1.1014321e-05,1.5417007105480045,16.433009386062622,2.5214717388153076,13.651139259338379,25.277579845042606,28.696385754971818,32.239575857679554,100,-0.0013404861,580.2632513046265,0.024968624114990234,0.2429976463317871,35.3997777666422,350000
16.689977169036865,35,-1.0894744e-05,1.6214171514367073,16.414008617401123,2.5588555335998535,13.620841264724731,25.33985989905408,29.08355290366233,32.42521953932326,100,-0.0024637831,596.9662289619446,0.024968624114990234,0.25099992752075195,37.002413804676905,360000
16.66197633743286,36,-1.0806169e-05,1.7069812427262554,16.381978750228882,2.5973129272460938,13.527618408203125,25.506659065070476,28.135664015316674,32.59709413474438,100,-0.0020960069,613.641205072403,0.025999069213867188,0.2539985179901123,36.86180435416725,370000
16.728979110717773,37,-1.0708772e-05,1.4943534624284494,16.465980291366577,2.506256103515625,13.70155382156372,25.406748636625267,28.62551299951626,32.49018200970975,100,-0.0009869016,630.3831839561462,0.016997098922729492,0.24500298500061035,36.30101100618204,380000
16.46597456932068,38,-1.0616826e-05,1.4500386959218048,16.201999187469482,2.5514869689941406,13.351277589797974,25.75995747642504,28.953383122354058,32.91148502183752,100,-0.0033534206,646.8621580600739,0.016963720321655273,0.24499845504760742,35.71535148435781,390000
16.737977504730225,39,-1.0525116e-05,1.4381793645520067,16.45901894569397,2.548457145690918,13.664275884628296,25.60897968387584,29.08274880524531,32.79604918462546,100,-0.0043476555,663.6141359806061,0.0179595947265625,0.25999879837036133,36.34967651854814,400000
16.42797565460205,40,-1.0424304e-05,1.6578173456318053,16.172977447509766,2.568666696548462,13.338381052017212,25.6060701798108,29.446164664089803,32.75860287138521,100,-0.0022037635,680.0561120510101,0.01899862289428711,0.23599958419799805,36.501361721965296,410000
16.70797896385193,41,-1.0325694e-05,1.523130484655427,16.4270179271698,2.5417253971099854,13.632343053817749,25.397593743627464,28.477362645303366,32.61713008025417,100,-0.0007319463,696.7770910263062,0.02603006362915039,0.2539703845977783,36.45753842975399,420000
16.47997808456421,42,-1.0240722e-05,1.6781653727045545,16.220977544784546,2.537605047225952,13.421067714691162,25.651736409680776,29.071797241487598,32.90279208234375,100,-0.0054879077,713.2700664997101,0.023000001907348633,0.23600053787231445,37.07792516499886,430000
16.493978023529053,43,-1.012973e-05,1.416016815503998,16.21797800064087,2.545895576477051,13.422533988952637,25.740886667422934,29.40201003683412,33.005071241127496,100,-0.002968952,729.7770438194275,0.02400040626525879,0.25100016593933105,36.608661457425626,440000
16.748976945877075,44,-1.0045563e-05,1.4979629042823028,16.48197627067566,2.5126476287841797,13.723050832748413,26.005630935226367,29.19020472935509,33.276101466764864,100,-9.351006e-05,746.5390207767487,0.024999380111694336,0.24200129508972168,36.88620833837652,450000
16.489468574523926,45,-9.946827e-06,1.554560790473601,16.22646975517273,2.523937702178955,13.460497379302979,25.66492225142474,29.299669666677122,32.93697714459747,100,-0.0023309006,763.0414879322052,0.017998695373535156,0.24299955368041992,36.23058322419551,460000
16.683976888656616,46,-9.854197e-06,1.6071569922507611,16.409977674484253,2.4424915313720703,13.693697929382324,26.040028150256163,29.92951974904658,33.312421041188735,100,-0.00049190986,779.7384648323059,0.01999831199645996,0.25299835205078125,37.80214295163586,470000
16.74297857284546,47,-9.7794045e-06,1.4513326531394497,16.47797727584839,2.4976096153259277,13.715056896209717,25.88144178948063,28.83863059144152,33.16239190354064,100,-0.0036871587,796.4934425354004,0.017999887466430664,0.24499964714050293,36.203898565203936,480000
16.673974752426147,48,-9.696652e-06,1.3474601735202458,16.41697597503662,2.5372912883758545,13.627957820892334,25.96527696319171,29.7050857888982,33.27174102390985,100,-0.0032696158,813.1804175376892,0.020001888275146484,0.23699688911437988,36.22221260652215,490000
16.566975116729736,49,-9.606019e-06,1.4308659883106585,16.298001527786255,2.47344708442688,13.496684789657593,25.834340917428204,30.4542249331293,33.18486060880091,100,-0.0034081468,829.7613942623138,0.018975496292114258,0.24899840354919434,37.420634317193134,500000
16.59097647666931,50,-9.528522e-06,1.4714648537755708,16.33597755432129,2.496140718460083,13.573403120040894,25.936839828344247,29.952009294427963,33.274580284691616,100,-0.0017322402,846.3673713207245,0.01700282096862793,0.23699593544006348,36.60172721340481,510000
16.45897603034973,51,-9.45273e-06,1.6107766772801708,16.187023639678955,2.5449013710021973,13.394958019256592,26.058932980374983,29.0743756099815,33.41663454369827,100,-0.0003522788,862.838347196579,0.024956226348876953,0.24699616432189941,36.929425845052755,520000
16.6089768409729,52,-9.357335e-06,1.3727410367957422,16.34402108192444,2.4753901958465576,13.60288691520691,26.274294056033746,29.849834693227123,33.603817249690216,100,-0.0005930611,879.4603245258331,0.025988101959228516,0.2389676570892334,37.091407850560856,530000
16.7749764919281,53,-9.285742e-06,1.5229737661221558,16.519979000091553,2.489651679992676,13.782196760177612,26.004746165593918,29.43388114295632,33.31171167501626,100,-0.0014523937,896.2483012676239,0.018028736114501953,0.2369687557220459,36.729881137947125,540000
16.608976364135742,54,-9.197596e-06,1.4660597809748916,16.345978021621704,2.508220911026001,13.586158514022827,26.175510090638685,30.014297226451816,33.514638256850574,100,-0.0030240354,912.8702781200409,0.019998550415039062,0.24199914932250977,36.45450290467636,550000
16.32797622680664,55,-9.133764e-06,1.5831758065381207,16.067980527877808,2.4997637271881104,13.330013036727905,26.236893665949143,30.200920408992822,33.564581939508436,100,-0.0041447743,929.2112545967102,0.01899576187133789,0.24000024795532227,37.449287705770516,560000
16.54997491836548,56,-9.085632e-06,1.4701536018119377,16.289979219436646,2.476802110671997,13.562620878219604,26.064816618328845,30.271065348264305,33.391323054301324,100,-0.0009858856,945.773232460022,0.024998188018798828,0.23399758338928223,37.55307061910229,570000
16.589979887008667,57,-8.998867e-06,1.3907386338606313,16.322980642318726,2.46517276763916,13.580778121948242,25.998366342309367,30.371616105988956,33.308312286800394,100,-0.0037726953,962.3762123584747,0.022000789642333984,0.24399805068969727,36.46401633078737,580000
16.56898069381714,58,-8.927221e-06,1.3256049546907225,16.301982879638672,2.5208089351654053,13.512958288192749,26.295329799022994,30.063305887354257,33.659181818426866,100,-0.0005807349,978.9581913948059,0.023997783660888672,0.24300003051757812,36.24858550327023,590000
16.425981044769287,59,-8.87975e-06,1.4042645742230535,16.16301202774048,2.527487277984619,13.387444257736206,25.989453556997418,30.484973119589878,33.31372347409125,100,0.00062594435,995.3971695899963,0.021999120712280273,0.24096989631652832,37.36784642061489,600000
16.7279794216156,60,-8.816702e-06,1.559161704344857,16.46401596069336,2.51212477684021,13.649934768676758,26.110391500540405,30.03119020111103,33.43022309862403,100,-0.00043375193,1012.1381492614746,0.024962425231933594,0.23900103569030762,37.5574950870453,610000
16.66597867012024,61,-8.77022e-06,1.2848297681327547,16.402003049850464,2.502802848815918,13.66156530380249,26.319434777233877,30.726308059193407,33.70370338187124,100,0.0071018306,1028.817125082016,0.016998291015625,0.24399781227111816,36.965239981101966,620000
16.692977905273438,62,-8.688814e-06,1.455076085993207,16.42997932434082,2.5042948722839355,13.692978620529175,26.2998970801469,30.961436674446375,33.7068797180143,100,-0.00036894993,1045.5231039524078,0.018001079559326172,0.24399805068969727,37.00602470146578,630000
16.60897731781006,63,-8.6075115e-06,1.5243137035510081,16.344013452529907,2.4780173301696777,13.596660137176514,26.42988448425111,30.22284625922796,33.887310245741375,100,-4.9149294e-05,1062.1450827121735,0.02300119400024414,0.23999905586242676,38.0575525466844,640000
16.710529088974,64,-8.547184e-06,1.488456265445799,16.426546096801758,2.611544132232666,13.558424711227417,26.28334591910216,30.12356822552311,33.725580177206446,100,0.0013164176,1078.8686110973358,0.01798224449157715,0.26600074768066406,37.16704605252375,650000
16.63097834587097,65,-8.453426e-06,1.4961520198214149,16.366979122161865,2.492581605911255,13.635566234588623,26.677613580830613,30.749264710701276,34.17794226604019,100,-0.0010713462,1095.513590812683,0.01799917221069336,0.24600005149841309,36.877947646316024,660000
16.687979698181152,66,-8.381855e-06,1.348742087740229,16.426014184951782,2.492774486541748,13.681237936019897,26.439240510574674,30.738798284363266,33.91375069673631,100,-0.0013950537,1112.2145698070526,0.018962621688842773,0.24200224876403809,36.518536476080165,670000
16.486977577209473,67,-8.293385e-06,1.4826897941399593,16.21200942993164,2.44390606880188,13.52305555343628,26.408853818374055,31.173350591164688,33.908179140317564,100,-0.0016029815,1128.713546514511,0.02499985694885254,0.2479863166809082,37.27685544418469,680000
16.472976684570312,68,-8.231995e-06,1.3542275166246671,16.208004236221313,2.4989547729492188,13.474385261535645,26.70784655384865,31.226561351102223,34.21191220759229,100,0.0020208908,1145.1995248794556,0.0199739933013916,0.24300003051757812,37.74349774992771,690000
16.60597848892212,69,-8.161905e-06,1.7119849799377433,16.334981203079224,2.538785696029663,13.525125503540039,26.466999607707734,30.49831672735979,33.94339993279067,100,0.0039296383,1161.8175027370453,0.025031328201293945,0.2449963092803955,37.550292938548566,700000
16.39197826385498,70,-8.0753725e-06,1.45359357038117,16.12199592590332,2.476893186569214,13.396746158599854,26.518744183991725,30.563203424495107,34.019231610037885,100,-0.0019782372,1178.2224819660187,0.020985126495361328,0.24799728393554688,37.871953586204675,710000
16.7659809589386,71,-8.004077e-06,1.4713074880448687,16.50198197364807,2.579097032546997,13.646199226379395,26.549493574835925,30.953363342202227,34.10873470538913,100,0.0041727866,1195.0004625320435,0.01799941062927246,0.24599957466125488,37.420223028861336,720000
16.642980575561523,72,-7.949257e-06,1.5284571637613802,16.37898063659668,2.5448920726776123,13.589505195617676,26.577956837466026,30.271344173387913,34.07389221637604,100,0.0032123353,1211.6564402580261,0.018999576568603516,0.24399995803833008,38.03683863542565,730000
16.65097737312317,73,-7.874988e-06,1.4499153809620795,16.398014068603516,2.543199300765991,13.608299255371094,26.454005541282218,30.802838156348066,33.99442665488911,100,-0.00096483616,1228.320416688919,0.017964839935302734,0.23499846458435059,38.29224055101913,740000
16.633978843688965,74,-7.818619e-06,1.522648417620565,16.356009483337402,2.455421209335327,13.647596836090088,26.706966325493156,31.157556748367206,34.26861283567064,100,0.0012596694,1244.9673974514008,0.024960041046142578,0.2500002384185791,37.670616406688154,750000
16.685977697372437,75,-7.760655e-06,1.563581714613775,16.40898108482361,2.4818499088287354,13.656231880187988,26.512895999813612,30.736149725550884,34.091319788169784,100,-0.0017308744,1261.698373556137,0.025998353958129883,0.25099825859069824,38.13083948018739,760000
16.610979795455933,76,-7.691022e-06,1.4136297422272839,16.34498167037964,2.5402557849884033,13.550148010253906,26.207563179091537,30.384855133232268,33.81026530724445,100,-0.0031244664,1278.3223531246185,0.023998260498046875,0.24199986457824707,37.30115157874346,770000
16.494976043701172,77,-7.5996277e-06,1.5880109220083918,16.229979515075684,2.545694351196289,13.418013095855713,26.59728766933959,30.37449826674703,34.191693487743464,100,-0.0011054578,1294.8303294181824,0.022029638290405273,0.24199819564819336,37.83446222331411,780000
16.67397904396057,78,-7.5321705e-06,1.309021625602311,16.411978006362915,2.4966213703155518,13.64056396484375,26.25788291047477,30.05446444515895,33.83967436924559,100,0.011908482,1311.516309261322,0.019999980926513672,0.2409985065460205,36.64714683013988,790000
16.515977382659912,79,-7.4689947e-06,1.5381678033955755,16.244999885559082,2.50109601020813,13.503212451934814,26.474397660969476,30.835611695362886,34.09238270092415,100,-0.0009578482,1328.0452873706818,0.01700901985168457,0.25299620628356934,37.516640667840974,800000
16.384979248046875,80,-7.428594e-06,1.3679387639146663,16.12302327156067,2.403590440750122,13.450591802597046,26.72609062446328,31.09207194749667,34.3582934808039,100,-0.00038740938,1344.4432666301727,0.01995682716369629,0.2409975528717041,37.34783868100461,810000
16.643980503082275,81,-7.369407e-06,1.5683199560277157,16.386014461517334,2.4705982208251953,13.671472787857056,26.76897948551065,30.532685705164628,34.392272207206744,100,-0.0026145317,1361.1002459526062,0.01799631118774414,0.23996973037719727,37.65268517674732,820000
16.70397663116455,82,-7.292572e-06,1.4415370322856174,16.422980785369873,2.509796380996704,13.611448287963867,26.757795512027432,31.357844393370556,34.37241062826106,100,0.003554001,1377.8162224292755,0.02599811553955078,0.253997802734375,37.509655852054514,830000
16.424978494644165,83,-7.2226244e-06,1.2662180723121905,16.17098069190979,2.4592478275299072,13.472920894622803,26.535206977806848,31.63249121768028,34.15130041443504,100,-0.0019006532,1394.2542011737823,0.019999980926513672,0.2330000400543213,37.66663554585477,840000
16.484979391098022,84,-7.151929e-06,1.4846135236913232,16.221980333328247,2.5088250637054443,13.453733682632446,26.55823645132188,31.06598912247903,34.16978328817911,100,-0.0003778115,1410.7521800994873,0.024999618530273438,0.23799943923950195,37.64291591608145,850000
16.752979278564453,85,-7.0679052e-06,1.3121934684492786,16.48898196220398,2.5527586936950684,13.676271438598633,26.7522004584722,31.182281519175504,34.376445733390696,100,-0.00015220176,1427.51815867424,0.026994705200195312,0.23600220680236816,36.77596921324273,860000
16.696083068847656,86,-7.0021697e-06,1.4029885237583728,16.43208408355713,2.561998128890991,13.61036229133606,26.452275787205494,30.746342813664636,34.10837962746051,100,0.0011682229,1444.2272412776947,0.020000696182250977,0.2429978847503662,37.8748243820887,870000
16.63897943496704,87,-6.972513e-06,1.389250992042533,16.373010396957397,2.4635069370269775,13.646362781524658,26.591975557752317,30.79175743388182,34.16778577633289,100,-0.0005905225,1460.8782198429108,0.020968198776245117,0.24399876594543457,36.94272998041319,880000
16.649979829788208,88,-6.8947743e-06,1.4804418723185293,16.3889799118042,2.4850704669952393,13.660466194152832,26.629963161575766,31.20342061373678,34.215262506145315,100,-0.0011339976,1477.5421996116638,0.01900172233581543,0.23999929428100586,38.16637876840114,890000
16.551979541778564,89,-6.8430386e-06,1.300694172288628,16.290979862213135,2.4919183254241943,13.534365892410278,26.854472266993476,30.907937697065513,34.43935816683353,100,-0.001945507,1494.1071767807007,0.024997949600219727,0.2350003719329834,37.96197371278948,900000
16.738978385925293,90,-6.7634664e-06,1.406776736420836,16.450005054473877,2.5310096740722656,13.677442789077759,26.62144688700023,31.032323517487956,34.23309534516406,100,-0.0028532394,1510.8591549396515,0.02497386932373047,0.26399946212768555,37.363804523559196,910000
16.478978157043457,91,-6.7106557e-06,1.5116093823612173,16.220011472702026,2.497098207473755,13.488443613052368,26.61909340580636,31.15172309676975,34.232784742451216,100,-0.00064571033,1527.3521342277527,0.0189669132232666,0.23800158500671387,37.732453426115626,920000
16.76297903060913,92,-6.652451e-06,1.4964359206765303,16.499980211257935,2.5442118644714355,13.705902338027954,26.659494062724207,30.239981820793513,34.27293229096372,100,0.007079102,1544.1281123161316,0.024000167846679688,0.2389986515045166,38.182568517946855,930000
16.792977571487427,93,-6.5843733e-06,1.6536175799130777,16.513980627059937,2.4962806701660156,13.687800407409668,26.601489334391275,30.539316618901122,34.19684011794,100,0.0010056045,1560.9340896606445,0.02596426010131836,0.2499992847442627,38.648129869331726,940000
16.6879780292511,94,-6.5247323e-06,1.5291592188869667,16.42700457572937,2.502591371536255,13.649847745895386,26.946560789877676,31.198841905279625,34.58931556530392,100,-0.00091555977,1577.6350681781769,0.01897430419921875,0.24199914932250977,38.03721901648716,950000
16.519979000091553,95,-6.457908e-06,1.3261077711711104,16.25498080253601,2.514371156692505,13.476607084274292,26.5232041178601,31.6824550588345,34.15956452464519,100,0.002693706,1594.168047428131,0.023001670837402344,0.23999714851379395,37.55050141380494,960000
16.616978406906128,96,-6.4405035e-06,1.4283402871615014,16.34800624847412,2.4780354499816895,13.626387119293213,26.900110535874475,31.220927513162273,34.52698705139375,100,0.0003798421,1610.798024892807,0.030972003936767578,0.23800015449523926,38.15432587298807,970000
16.76597809791565,97,-6.405172e-06,1.495805572024442,16.50197982788086,2.506110906600952,13.73804259300232,26.703475861888037,31.243669621019958,34.38588267162173,100,7.008836e-05,1627.5760033130646,0.023000717163085938,0.23999810218811035,38.302479389976604,980000
16.62997841835022,98,-6.3528323e-06,1.5184541126780808,16.374017477035522,2.4783341884613037,13.635202169418335,26.628513821166443,29.92224822248981,34.28791424675168,100,-0.00032331963,1644.2189824581146,0.01796126365661621,0.23799967765808105,38.688305791676065,990000
16.519978284835815,99,-6.3060897e-06,1.4817170488587936,16.257009744644165,2.5847132205963135,13.411094665527344,26.85952692203059,30.74255690277474,34.54243369016893,100,-0.0010301238,1660.7599606513977,0.020969629287719727,0.24199891090393066,37.68225606211752,1000000
16.740979433059692,100,-6.240742e-06,1.449662222061647,16.477017641067505,2.485994338989258,13.747589111328125,26.68635073528364,31.067633785564805,34.36494248321853,100,0.0023747468,1677.5139389038086,0.020960569381713867,0.24200081825256348,37.675839468218854,1010000
16.77297806739807,101,-6.2050663e-06,1.6693530152633338,16.514978647232056,2.5231080055236816,13.733354568481445,26.852196699527912,30.425339707489538,34.553401180026,100,0.0047787847,1694.2999184131622,0.019001245498657227,0.2369997501373291,37.91678038607641,1020000
16.6449773311615,102,-6.1594214e-06,1.4849688819588398,16.377978086471558,2.5123393535614014,13.614315509796143,26.664945829779086,31.23210269941163,34.30470106332026,100,0.0076762205,1710.9578952789307,0.01903080940246582,0.24796843528747559,37.752027763045554,1030000
16.803978204727173,103,-6.1260284e-06,1.5377846153047983,16.539979219436646,2.5165042877197266,13.724361419677734,26.777116888720446,30.919604123663756,34.397152096273246,100,0.011092875,1727.7748730182648,0.0260007381439209,0.23799824714660645,38.53643188292198,1040000
16.717978477478027,104,-6.0672164e-06,1.4906713671530007,16.45501685142517,2.4700522422790527,13.720548152923584,26.911342384932237,30.550271352438187,34.595555892158075,100,0.0088642165,1744.5058522224426,0.01697087287902832,0.24399805068969727,37.90665174654206,1050000
16.844977855682373,105,-5.9950853e-06,1.6519740717477807,16.573980569839478,2.5462183952331543,13.77350926399231,26.449781344563416,30.33379129851764,34.0946579323736,100,0.0069001405,1761.3638291358948,0.022997140884399414,0.2480001449584961,38.02584974095025,1060000
16.722979307174683,106,-5.9418094e-06,1.5263682257518125,16.46597933769226,2.5100345611572266,13.703240633010864,26.908156166292734,31.064577921317944,34.58109652908913,100,-0.0016143235,1778.0988085269928,0.019001007080078125,0.2369990348815918,37.76741976076155,1070000
16.66597843170166,107,-5.8837945e-06,1.5110024450008812,16.39798069000244,2.519104480743408,13.623476266860962,26.611858638233983,30.821866199107443,34.26671672232018,100,-0.004093645,1794.777785539627,0.026000022888183594,0.24199771881103516,38.008823635048955,1080000
16.583978414535522,108,-5.856033e-06,1.6794465962905123,16.324013233184814,2.544959306716919,13.512088298797607,26.721423492141252,31.220280138414946,34.38701729398352,100,0.0012744165,1811.3747642040253,0.02296614646911621,0.23599720001220703,37.8965492283081,1090000
16.343980073928833,109,-5.7993266e-06,1.4204417702125358,16.087005615234375,2.4571495056152344,13.365470886230469,26.848893963057517,31.328817394103428,34.5367825706698,100,0.0019832451,1827.7307441234589,0.018973112106323242,0.2370011806488037,37.7661692464205,1100000
