LossBefore,Time,ItrTime,n_timesteps,train-EnvExecTime,train-PolicyExecTime,train-MaxReturn,LossAfter,Itr,train-StdReturn,Time-Sampling,Time-Optimization,train-MinReturn,train-AverageDiscountedReturn,train-NumTrajs,train-AverageReturn,Time-SampleProc
6.1035155e-09,1908.5233120918274,18.432279348373413,1060000,3.0679898262023926,14.789138555526733,254.14272506411663,-0.0324806,105,11.553116214188956,18.157281398773193,0.257000207901001,183.7479204206781,133.276191302393,100,238.09918895866343,0.01799774169921875
0.0002716797,1927.4438762664795,18.907564401626587,1070000,3.2156825065612793,15.12844705581665,249.16826869047497,-0.01151496,106,11.269272444901016,18.622044801712036,0.2665228843688965,181.32332097794082,130.19704316900385,100,233.8079684691382,0.018996715545654297
6.1035155e-09,1945.746017217636,18.289138317108154,1080000,3.0653560161590576,14.655911684036255,251.65009464147954,-0.006964746,107,5.286710528091467,18.001137495040894,0.26190638542175293,217.01409863549185,133.4925004570072,100,241.62015053898477,0.026094436645507812
-2.2888185e-09,1963.5643482208252,17.80433225631714,1090000,2.996788263320923,14.241933584213257,250.65321943902444,-0.021717058,108,9.675452717543854,17.523335218429565,0.255002498626709,199.89023913615503,132.09733841180875,100,236.51582579592275,0.025994539260864258
1.2207031e-08,1981.3188898563385,17.740543603897095,1100000,3.004014730453491,14.194922924041748,253.66334290274762,-0.021521496,109,5.991182161816057,17.450502157211304,0.2649557590484619,224.26516689704366,134.32241055856272,100,241.37804817077372,0.0250856876373291
-0.0035054688,1999.162249803543,17.830357789993286,1110000,2.9777727127075195,14.274863481521606,254.7137820068911,-0.04157805,110,6.179560955273657,17.54476547241211,0.25951480865478516,220.76345478735985,135.8960397690512,100,245.01904344730073,0.0260775089263916
9.155274e-09,2016.828669309616,17.65342092514038,1120000,2.988158941268921,14.120421409606934,249.12049590969252,-0.028336924,111,7.833797226833653,17.375426292419434,0.25899744033813477,210.96012256061792,129.19921544530968,100,231.1602870165984,0.0189971923828125
-6.1035155e-09,2034.614500284195,17.772827625274658,1130000,2.9627561569213867,14.251736402511597,256.8450069612252,-0.085443564,112,8.195711589105416,17.482829570770264,0.2700014114379883,194.58452091850347,136.9010678264551,100,247.70785520425335,0.01999664306640625
-6.1035155e-09,2052.398143529892,17.771138191223145,1140000,3.000040292739868,14.201623678207397,265.4024364949939,-0.047259174,113,10.531708731769658,17.474138736724854,0.2780005931854248,193.6344495268369,128.01397054680882,100,226.20342153827605,0.016999006271362305
-6.1035155e-09,2070.1115486621857,17.699405908584595,1150000,2.950746774673462,14.213027000427246,273.28413013518616,-0.041138012,114,19.046398658596946,17.42639398574829,0.2530512809753418,126.2669219355191,138.26894413577358,100,251.59501322916987,0.0189974308013916
