Time-Sampling,train-MaxReturn,Time-SampleProc,Itr,Time,train-StdReturn,train-AverageReturn,ItrTime,LossBefore,train-NumTrajs,LossAfter,n_timesteps,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,train-PolicyExecTime
16.845349073410034,9.124678376353938,0.0070378780364990234,131,2237.6238951683044,7.763480676589495,-3.1076018531793683,17.07734489440918,-0.0075036134,100,-0.008684644,1320000,0.22395801544189453,-14.314280923295708,2.548266887664795,-5.013357359357898,14.054683446884155
16.760932683944702,7.909920701837278,0.006992340087890625,132,2254.6297829151154,7.2331649000045894,-3.248025199681626,16.99288821220398,-0.0061217532,100,-0.006311816,1330000,0.22296404838562012,-15.26457603697253,2.537544012069702,-5.041385755528236,13.953802108764648
16.813841819763184,8.948970126535421,0.006998300552368164,133,2271.6855907440186,7.45490291293037,-2.59589486581379,17.042808532714844,0.014684156,100,0.013603686,1340000,0.221968412399292,-14.508392308753827,2.497718572616577,-4.802237792593928,14.04821491241455
16.79994297027588,9.078407347607179,0.007008790969848633,134,2288.7235090732574,7.5297343388738165,-3.7452867502840372,17.025919198989868,0.0055256104,100,0.0057140747,1350000,0.21896743774414062,-14.665154565222206,2.4765617847442627,-5.29844733008656,14.049182415008545
16.829081535339355,8.369505948715302,0.006999492645263672,135,2305.7995879650116,7.545189676284473,-3.249838895941744,17.064080715179443,0.0011817261,100,0.00078638305,1360000,0.22499918937683105,-14.808300239475217,2.5192058086395264,-4.960189814986361,14.049649477005005
16.755949020385742,8.530122208828358,0.006970405578613281,136,2322.8085064888,7.042773111341415,-2.4815855983441217,16.996918201446533,-0.002279309,100,-0.0029312926,1370000,0.23299789428710938,-14.46846459808358,2.5304148197174072,-4.63454316908599,13.901044845581055
16.904919147491455,9.828890634987793,0.01599407196044922,137,2340.0414230823517,7.61502661438028,-2.41355179420172,17.219917058944702,-0.0042631594,100,-0.004328833,1380000,0.29599690437316895,-13.510227805239486,2.6404519081115723,-4.770140044937013,14.021682977676392
16.646920680999756,9.061265256386783,0.0069997310638427734,138,2356.9353425502777,7.319177348582827,-3.3454463557495107,16.88191819190979,-0.020710181,100,-0.021411575,1390000,0.2279977798461914,-13.876193188335604,2.5442440509796143,-4.954526373357233,13.846952676773071
16.868724584579468,9.136011301148848,0.006992816925048828,139,2374.0510263442993,7.199748000636819,-2.835232633615602,17.103683948516846,0.0012314576,100,0.0002662842,1400000,0.2279665470123291,-13.98238282957343,2.625800609588623,-4.6763754318142245,13.986239433288574
16.737724781036377,9.994794011007532,0.00700068473815918,140,2391.0347509384155,7.506849914757825,-3.7296763050975157,16.97172474861145,-0.006290523,100,-0.0077415574,1410000,0.22699928283691406,-14.445207537527303,2.547135353088379,-5.359168098464831,13.937408208847046
16.93033480644226,9.214715935386419,0.007010221481323242,141,2408.2130851745605,7.060036764781416,-2.8465403812899566,17.166334867477417,0.001540448,100,0.00083674316,1420000,0.2279679775238037,-13.6612820723363,2.655672788619995,-4.865412171826998,14.029280662536621
16.895972967147827,9.864734220527158,0.006034135818481445,142,2425.3630034923553,7.192592360639974,-1.8608223590788067,17.137919425964355,-0.010679627,100,-0.011101465,1430000,0.23496341705322266,-14.30175729679995,2.5048460960388184,-4.480042276933869,14.128122806549072
16.959598064422607,9.19474687584331,0.007002830505371094,143,2442.5876004695892,7.151149712195266,-1.7204907309805446,17.212597370147705,0.0077784415,100,0.006478017,1440000,0.2449965476989746,-14.406583037938846,2.610301971435547,-4.4499551741657974,14.099289178848267
16.85534405708313,9.505266691338287,0.007975101470947266,144,2459.695916414261,7.839295476526309,-2.7677176836238933,17.09631633758545,0.005505298,100,0.005324756,1450000,0.23299717903137207,-14.364392126032909,2.5315651893615723,-4.905852150725513,14.05904483795166
