train-PolicyExecTime,Itr,LossAfter,Time-Optimization,train-StdReturn,train-MinReturn,Time-SampleProc,Time,train-MaxReturn,n_timesteps,train-AverageDiscountedReturn,Time-Sampling,LossBefore,ItrTime,train-AverageReturn,train-EnvExecTime,train-NumTrajs
13.246509552001953,19,-0.001889267,0.25299978256225586,1.5835770408252312,22.601954912699934,0.018997907638549805,336.1421799659729,31.751305812115458,200000,21.656366903327335,16.127923250198364,-3.0517577e-09,16.39992094039917,27.87462108949702,2.6313953399658203,100
13.265546321868896,20,-0.0011962254,0.23399853706359863,1.260175044272122,25.119080106423183,0.019966840744018555,352.3751015663147,30.740748777677688,210000,22.001154877217918,15.966957330703735,-4.9591065e-09,16.220922708511353,28.196115543824753,2.441257953643799,100
13.589463710784912,21,-0.0018702189,0.269000768661499,1.5943667720519548,24.19910145069293,0.017998456954956055,369.0220236778259,32.2001204705981,220000,22.253161824502346,16.346922159194946,-9.536744e-10,16.6339213848114,28.337349607443485,2.5076637268066406,100
13.795932054519653,22,-0.0030628173,0.24599933624267578,1.6555556339254056,19.438854066376976,0.02500009536743164,385.82589507102966,31.645721255802396,230000,22.235632141134207,16.51887321472168,-0.00030629578,16.791873931884766,28.31997035133418,2.467682123184204,100
13.908386707305908,23,-0.0006469231,0.23999977111816406,1.4142072027533663,24.69341252759773,0.01899576187133789,402.80181336402893,31.323874240949372,240000,22.215766137049357,16.70292377471924,-4.577637e-09,16.962918996810913,28.37735988580039,2.530632734298706,100
13.283563613891602,24,-0.00046041107,0.23599958419799805,1.3385852758577992,24.530339295169956,0.017998218536376953,419.07673501968384,31.105102035885217,250000,22.17405062853821,16.007924556732178,-9.155274e-09,16.261922359466553,28.32941052248376,2.4801559448242188,100
13.559275388717651,25,-0.0008714371,0.25100016593933105,1.246725735858267,25.54467472203076,0.02498316764831543,435.7216548919678,31.2922207119863,260000,22.511202153752933,16.35393738746643,-3.8146974e-09,16.631920337677002,28.618675146118925,2.5412917137145996,100
13.513519525527954,26,-0.00023983078,0.24399876594543457,1.1855814113135834,25.621779449286322,0.01799941062927246,452.2665753364563,30.890414727048334,270000,22.482008255927337,16.269922018051147,3.8146974e-09,16.531920194625854,28.465922186466255,2.5048205852508545,100
13.857832670211792,27,-0.0011483475,0.23999857902526855,1.3372609650672607,24.581690170315042,0.02200007438659668,469.26349425315857,32.187872097395086,280000,22.46051966970533,16.720953226089478,1.5258789e-09,16.9839186668396,28.510420278868153,2.5570781230926514,100
13.2615487575531,28,-0.0024995063,0.24795937538146973,1.3134741416985252,25.712525889852714,0.021038532257080078,485.4474160671234,33.13680428224429,290000,22.711364024053672,15.90092396736145,6.4849854e-09,16.170921802520752,28.864574964313366,2.398141622543335,100
13.776508092880249,29,-0.0013175034,0.24299907684326172,1.4061894416564558,23.98429798598491,0.01899862289428711,502.3373353481293,31.75801605082481,300000,22.767455209909812,16.614921808242798,-6.1035155e-09,16.876919507980347,28.976466668317894,2.5810835361480713,100
13.83353066444397,30,0.0036184783,0.24399757385253906,1.2578183518666142,26.536373131345325,0.024968624114990234,519.2422540187836,32.542985797587136,310000,22.721931316206447,16.622952461242676,1.1444092e-09,16.891918659210205,28.907799811342116,2.53905987739563,100
13.810244083404541,31,-0.0016400089,0.2460002899169922,1.1018332554131263,26.24704558702884,0.016997814178466797,536.1149606704712,32.39154253994301,320000,22.8212722599213,16.59670877456665,4.577637e-09,16.85970687866211,28.844772886641298,2.5443718433380127,100
13.121166944503784,32,-0.0022212584,0.26599740982055664,1.1962954048278056,25.945028483727064,0.02096724510192871,552.2928819656372,31.685938919398946,330000,22.822559795875637,15.877956867218018,3.4332275e-09,16.164921522140503,28.801710139797443,2.500157356262207,100
13.619587898254395,33,-0.0011005943,0.25499725341796875,1.2186096436943634,26.037569714774705,0.015997648239135742,568.955803155899,31.71536709223501,340000,22.804086004405637,16.376925706863403,4.577637e-09,16.649921417236328,28.769724198707216,2.5167183876037598,100
13.945536613464355,34,-0.00088671874,0.26999855041503906,1.1695751952297768,26.33303288012266,0.02499985694885254,586.0157225131989,32.79781172184164,350000,22.85329999219368,16.75092124938965,-6.1035155e-09,17.04692006111145,28.877269969307303,2.540466070175171,100
13.896632194519043,35,-0.0011900848,0.26399850845336914,1.1674915487549495,26.555441482939862,0.017030954360961914,603.0336422920227,32.17940829800548,360000,23.010115903635274,16.721921682357788,-1.5258789e-09,17.00391983985901,28.96208945064023,2.558161497116089,100
13.908839464187622,36,-0.0022111053,0.2429971694946289,1.151177457390709,26.167323809076102,0.027001619338989258,620.0315625667572,31.62020838876779,370000,22.87309155808881,16.710920810699463,-0.0006851624,16.981918334960938,28.907940719987128,2.548311471939087,100
13.875035047531128,37,0.0023277572,0.2499980926513672,1.2219041285253385,26.46089952831829,0.015996694564819336,636.9823551177979,32.09906164384024,380000,23.180971485721766,16.67179822921753,5.340576e-09,16.937793016433716,29.210307648038143,2.534414768218994,100
13.889970064163208,38,-0.0022378296,0.24796843528747559,1.3231160829827666,26.089203108885837,0.018027782440185547,653.9632759094238,32.32448799218994,390000,22.948294151403385,16.70092511177063,-0.0007768219,16.967920780181885,28.89449015861576,2.512240171432495,100
13.697001695632935,39,-0.0011986084,0.25299715995788574,1.1840863798553614,25.724121371169783,0.03596830368041992,670.6861963272095,31.755777003630445,400000,23.27506496276674,16.420952796936035,-6.1035155e-09,16.70991826057434,29.292597206823448,2.4653701782226562,100
13.254011869430542,40,-0.0014803222,0.24899625778198242,1.4001809844220174,25.21241903269668,0.02400040626525879,687.0991199016571,33.51795952788914,410000,23.164722988816802,16.12592625617981,1.2207031e-08,16.399922847747803,29.379403887044795,2.627641201019287,100
13.60924482345581,41,-0.0016697556,0.260998010635376,1.2490338419226608,26.618172504431442,0.0189971923828125,703.7250411510468,32.72876389043602,420000,23.443582055189044,16.330953359603882,-3.0517577e-09,16.61292004585266,29.540156977846618,2.4668705463409424,100
13.522480487823486,42,0.0041357973,0.26099681854248047,1.3444306820893253,26.760355239738093,0.01699995994567871,720.3399634361267,32.65821107971924,430000,23.252641073708084,16.323926210403442,0.00060384825,16.6019229888916,29.278639495269793,2.525628089904785,100
13.63512372970581,43,-0.0017648705,0.2559976577758789,1.5011308432172203,26.06850831816483,0.021999835968017578,737.0058851242065,33.24255076392142,440000,23.34465750650242,16.37392258644104,1.1348725e-08,16.652920722961426,29.46754632300866,2.4991517066955566,100
13.910118818283081,44,-0.0025289978,0.2559981346130371,1.5289376796582004,26.347566151966983,0.023962020874023438,754.0087807178497,33.3303881094933,450000,23.363360821769298,16.70793628692627,9.155274e-09,16.98789644241333,29.48081963558699,2.5356836318969727,100
13.425582647323608,45,-0.001480603,0.34299421310424805,1.5739395074571192,26.49940361300848,0.05099606513977051,770.5957038402557,33.42115238876747,460000,23.426742106572515,16.176924228668213,-6.1035155e-09,16.57392144203186,29.55459985000614,2.500269889831543,100
13.479023456573486,46,0.0015097961,0.24699711799621582,1.5792834159105908,25.320184636877247,0.023969173431396484,787.1266269683838,33.24922168434457,470000,23.38732274985684,16.2459557056427,6.1035155e-09,16.5179226398468,29.592680188483303,2.5119712352752686,100
13.321164608001709,47,-0.0030772523,0.2609975337982178,1.4181422638692978,26.71402380633875,0.015998363494873047,803.4605484008789,33.377657063269005,480000,23.464485148491217,16.04292631149292,6.1035155e-09,16.32192325592041,29.589453517013894,2.473653554916382,100
13.449730634689331,48,-0.000107418826,0.25299715995788574,1.4367343088135547,27.104608305653677,0.017999887466430664,820.0274713039398,32.99832335169864,490000,23.54347892049861,16.280924320220947,-4.553223e-06,16.55292248725891,29.680589339777757,2.5712461471557617,100
13.882465124130249,49,0.0007828331,0.2549617290496826,1.2752924542969117,26.455531758314827,0.016003847122192383,837.0463914871216,32.81525925364819,500000,23.525760819989067,16.732954740524292,-7.6293943e-10,17.003920316696167,29.748281332960772,2.552422523498535,100
13.963701009750366,50,-0.0014520988,0.2539670467376709,1.4534920146926973,27.03676460730507,0.02003169059753418,854.0982573032379,33.534049126883005,510000,23.709955126124772,16.764866590499878,1.5258789e-09,17.038865327835083,29.959725627200047,2.5512683391571045,100
13.30170226097107,51,-0.0006835205,0.25499868392944336,1.4268225487893862,26.754919065934597,0.023005962371826172,870.3711836338043,33.58631253554775,520000,23.58975334984198,15.980953454971313,0.010243481,16.259926080703735,29.837162086632457,2.426715612411499,100
13.89715051651001,52,0.0013025757,0.2539963722229004,1.696795743399338,26.592960240918863,0.025968551635742188,887.399106502533,34.3699574720125,530000,23.736857754030307,16.733957529067993,-6.1035155e-09,17.014922380447388,30.17919715306009,2.569603443145752,100
13.84221863746643,53,-0.00086517486,0.2519993782043457,1.5265424965563938,26.42704110237762,0.01695537567138672,904.3463358879089,33.67172459022541,540000,23.542337092521404,16.665273666381836,-3.0517577e-09,16.93422842025757,29.826896621256598,2.552396297454834,100
13.620904922485352,54,-0.0022035583,0.25299787521362305,1.3789450165975738,27.053071843539865,0.015997886657714844,921.0982604026794,33.10214060870094,550000,23.640206167700118,16.46892809867859,-3.8146972e-10,16.737923860549927,30.096090078960877,2.5919668674468994,100
13.929368257522583,55,0.0006365875,0.25099658966064453,1.409661735235378,26.197563050763378,0.01696920394897461,938.069272518158,33.401478355464384,560000,23.749984443804657,16.69004511833191,6.866455e-09,16.95801091194153,30.152861940746547,2.5155954360961914,100
13.470826387405396,56,0.006337645,0.25299882888793945,1.5910050627208259,25.062367093552727,0.022965669631958008,954.7151980400085,33.393668463969924,570000,23.449917533429232,16.35595941543579,-1.5258789e-09,16.632923126220703,30.049414526971926,2.6396067142486572,100
13.545754671096802,57,0.0010343689,0.257997989654541,1.37135078542846,26.725128671367965,0.022997617721557617,971.3681223392487,33.5397334336711,580000,23.587556043280074,16.358928680419922,-9.155274e-09,16.640924215316772,30.316887362031625,2.565310478210449,100
13.861074686050415,58,0.0040665125,0.260998010635376,1.2448125993434578,27.866110932988505,0.023967504501342773,988.3720467090607,33.59862950715045,590000,23.595040550425633,16.705958604812622,3.8146974e-09,16.99092411994934,30.403916000152122,2.5792624950408936,100
13.37092638015747,59,0.0082223965,0.25896787643432617,1.4799872473378475,23.537553051041815,0.024029254913330078,1004.9629724025726,33.272928025445474,600000,23.57929180376229,16.293928146362305,0.018119391,16.57792568206787,30.54371468369897,2.6798250675201416,100
13.445029258728027,60,-0.0030668792,0.2519955635070801,1.509439956377065,25.1842584603836,0.022966384887695312,1021.5718975067139,33.768147723281636,610000,23.523449437855717,16.319963932037354,4.577637e-09,16.59592604637146,30.63657985919536,2.5687248706817627,100
13.544195652008057,61,0.0018774689,0.24899983406066895,1.2153942863981855,28.027211962810007,0.023965835571289062,1038.2158234119415,33.18500997705824,620000,23.803389984804376,16.35796093940735,1.525879e-08,16.630926609039307,30.851746238379125,2.5483789443969727,100
13.901970386505127,62,0.010409743,0.2519960403442383,1.4443423825535635,26.630430011639493,0.02200150489807129,1055.1676154136658,33.822058631990664,630000,24.16074036687357,16.66479516029358,-3.8146974e-09,16.939793348312378,30.98524941162344,2.5144600868225098,100
13.510428667068481,63,0.016248962,0.25099921226501465,1.519772039865611,24.294029219240446,0.016998291015625,1071.814539194107,34.09853076363934,640000,23.968172840100745,16.366926908493042,0.0071255937,16.63492441177368,30.623560942783527,2.6156091690063477,100
13.754873752593994,64,0.0010660447,0.25899553298950195,1.6851581296342661,24.93374748154157,0.016968250274658203,1088.6864643096924,33.493692935550044,650000,23.892881959548117,16.582961320877075,6.1035155e-09,16.858925104141235,30.394479864856258,2.577167272567749,100
13.314840316772461,65,-0.0013677613,0.25499820709228516,1.5656760706541202,26.3479515749429,0.021968841552734375,1105.1143901348114,34.1604172156955,660000,24.04965511979039,16.137959003448486,-3.0517577e-09,16.414926052093506,30.49255823533347,2.591618061065674,100
13.5891273021698,66,-0.0013015327,0.2559998035430908,1.3570849882488827,26.775952745096138,0.022959470748901367,1121.7783153057098,33.26291778187433,670000,24.009853752112928,16.369964122772217,3.0517577e-09,16.650924921035767,30.60091618809336,2.5158987045288086,100
13.285815238952637,67,-0.0010440323,0.24896788597106934,1.3827373481713787,26.5813652827019,0.026029586791992188,1138.0842418670654,33.05194960456365,680000,23.935756508080363,16.01692819595337,-3.0517577e-09,16.29292631149292,30.53654919604011,2.4779884815216064,100
13.608632802963257,68,0.00655597,0.251983642578125,1.6031759008547461,23.664571831719005,0.021982192993164062,1154.7961666584015,33.80829935771786,690000,23.979880636092897,16.424959421157837,7.629395e-09,16.699925899505615,30.636109930856378,2.5668323040008545,100
13.228297472000122,69,-0.00092993624,0.2559647560119629,1.384024803466502,26.970092134962403,0.024999141693115234,1171.0030965805054,33.4860191810222,700000,24.014598311669364,15.912966012954712,-1.5258789e-09,16.19392991065979,30.553210282985784,2.4405157566070557,100
13.909125089645386,70,-0.0009137268,0.2519974708557129,1.611099894091312,26.834555558462462,0.024998903274536133,1187.982274055481,34.810848677489645,710000,24.360330644562993,16.688181161880493,-9.155274e-09,16.965177536010742,30.906280957585235,2.5069503784179688,100
13.618260860443115,71,-0.0013350117,0.25299882888793945,1.3956556885701032,26.99473864755026,0.026972532272338867,1204.682202577591,33.766170684044425,720000,24.09137705212113,16.406956911087036,1.5258789e-09,16.686928272247314,30.734438934216946,2.486328125,100
13.691992282867432,72,-0.0016540588,0.24899935722351074,1.4427479623097659,26.659100823977113,0.023998498916625977,1221.4371302127838,33.92317980758272,730000,24.108312479844923,16.4689302444458,1.2207031e-08,16.741928100585938,30.78914583335266,2.522582530975342,100
13.530253887176514,73,-0.0019651414,0.2709977626800537,1.3770721731219522,25.931731099594217,0.01699995994567871,1238.0280592441559,33.54056485764885,740000,24.037120163184547,16.28992986679077,4.7683715e-09,16.577927589416504,30.69552580610423,2.5201072692871094,100
13.364233016967773,74,-0.0017500214,0.28799867630004883,1.9481909412974714,17.31407309607337,0.015997886657714844,1254.373988866806,34.437709250756576,750000,24.216774080498247,16.028931140899658,-1.5258789e-09,16.333930015563965,30.77832018570038,2.4178338050842285,100
13.549492597579956,75,-0.0012261536,0.26199889183044434,1.4377200337659362,27.060709265874095,0.018963336944580078,1270.970917224884,34.525421099888135,760000,24.31568878692451,16.300965547561646,0.00030846556,16.58292865753174,30.898647890804938,2.501265525817871,100
13.515305995941162,76,0.008709036,0.2550010681152344,1.3942335113305404,27.69988384735756,0.024999380111694336,1287.5408482551575,34.22699647132579,770000,24.483884363123284,16.27692985534668,-7.6293943e-10,16.55693030357361,31.19512349524904,2.491716146469116,100
13.91074252128601,77,-0.0008108749,0.26599860191345215,1.503896890497052,27.245170529111547,0.016968965530395508,1304.5277745723724,34.71392901288521,780000,24.372425712345446,16.686929941177368,-1.5258789e-09,16.972928285598755,31.10015245390962,2.517423152923584,100
13.867088556289673,78,0.00062772486,0.25600123405456543,1.4149288503169954,27.744606675903473,0.0169675350189209,1321.4527020454407,34.146189680011375,790000,24.371502962144568,16.63895845413208,2.670288e-09,16.91292905807495,30.98035535885675,2.5256175994873047,100
13.886844873428345,79,-0.002232959,0.25499486923217773,1.810422790777239,26.074647964979324,0.022970914840698242,1338.4396696090698,34.242715200761374,800000,24.265732927161938,16.696003675460815,-6.1035155e-09,16.97396945953369,30.75689134448114,2.559673309326172,100
13.318590641021729,80,-0.0021438217,0.25300002098083496,1.7959456865089787,20.68652905422653,0.024997949600219727,1354.7895994186401,33.885152667239616,810000,24.299464962241764,16.055930852890015,-3.0517577e-09,16.33592915534973,30.95949667968931,2.474944829940796,100
13.903168439865112,81,0.0026393891,0.2520003318786621,1.3565668788679268,27.759792384771018,0.017000436782836914,1371.786527633667,33.7131681363275,820000,24.25328572921665,16.714927434921265,-3.6239625e-09,16.983928203582764,30.945539990863693,2.5646142959594727,100
13.853442668914795,82,0.0020315528,0.2559967041015625,1.4714956328831044,27.37229851238992,0.02196812629699707,1388.7714524269104,33.67584111894226,830000,24.353576315453964,16.693961143493652,0.013286347,16.971925973892212,30.995117213959762,2.5509846210479736,100
13.87825345993042,83,0.006284652,0.2619972229003906,1.4757481806282735,26.91318369911424,0.024000883102416992,1405.7473802566528,33.974310778155015,840000,24.194480998960813,16.676928281784058,9.918213e-09,16.962926387786865,30.876774895254997,2.547450304031372,100
13.884644508361816,84,-0.0022554505,0.2629978656768799,1.3382094245957976,27.791123992231814,0.020979642868041992,1422.755309343338,33.86146676436227,850000,24.399804387195385,16.709951162338257,4.577637e-09,16.99392867088318,31.32009629739575,2.5823960304260254,100
13.369112968444824,85,-0.0008544159,0.25699901580810547,1.4143442192994593,27.709320472826548,0.021997690200805664,1439.0282394886017,33.7610994102299,860000,24.486139536068716,15.979933023452759,-9.155274e-09,16.25993037223816,31.32793013374243,2.3447792530059814,100
13.267761468887329,86,-0.0010172729,0.2549874782562256,1.427197619649433,27.12167105695254,0.019008636474609375,1455.2691686153412,34.12239352456427,870000,24.272424561243053,15.953932762145996,-3.0517577e-09,16.22792887687683,31.041030731283318,2.4386584758758545,100
13.592798233032227,87,-0.0021880493,0.24900007247924805,1.2998841052971875,27.87522308224285,0.02297496795654297,1471.9221022129059,34.707526542062276,880000,24.58532440941815,16.367957592010498,6.1035155e-09,16.640933513641357,31.41603537562826,2.533552408218384,100
13.646517515182495,88,-0.000809713,0.25899839401245117,1.3057484353593873,26.868384843257513,0.019998788833618164,1488.6050298213959,34.106896851888216,890000,24.43984807326014,16.39093279838562,1.525879e-08,16.6709303855896,31.367933886439832,2.4946084022521973,100
13.897126913070679,89,-0.00024840087,0.26299381256103516,1.3695769887805527,28.170012661621573,0.02304363250732422,1505.592957496643,34.67856643469137,900000,24.80556031617582,16.687931776046753,6.1035155e-09,16.97492790222168,31.691615519322628,2.549476385116577,100
13.261992454528809,90,-0.0009671875,0.24400067329406738,1.3015234446645663,28.660046080190025,0.015998125076293945,1521.8938903808594,34.82834083886863,910000,24.4029604914413,16.025932788848877,1.5258789e-09,16.287932634353638,31.33949674292858,2.501527786254883,100
14.123508930206299,91,-0.0032831898,0.2700002193450928,1.3203430177389788,28.124494037792807,0.021997928619384766,1539.3538174629211,34.19942673652832,920000,24.724591056473827,17.15492868423462,-3.4332275e-09,17.446926832199097,31.76600466199505,2.7333221435546875,100
14.597531080245972,92,-0.0011063354,0.28299832344055176,1.3927264950835867,26.65631518259471,0.025000333786010742,1557.3403379917145,34.34705316916112,930000,24.600909541180293,17.664522886276245,-3.0517577e-09,17.972521543502808,31.518538711770187,2.8158764839172363,100
14.3364417552948,93,0.002136957,0.26200032234191895,1.3121690533043857,28.8358154294978,0.022967100143432617,1575.1502628326416,34.34628526402413,940000,24.787689263359404,17.50295901298523,6.1035155e-09,17.788925647735596,31.794344519582793,2.817439556121826,100
13.992777585983276,94,-0.0019120827,0.24799633026123047,1.1514937270131065,29.17656688276506,0.02299952507019043,1592.2671902179718,34.16462201218295,950000,24.872327824904783,16.831929683685303,-4.577637e-09,17.103928804397583,31.898827990930883,2.5611557960510254,100
13.984362840652466,95,-0.00047678375,0.2759978771209717,1.5360599825536763,27.229108374205456,0.019001007080078125,1609.461118221283,35.11801251515698,960000,24.677349384324625,16.885929822921753,3.0517577e-09,17.180928707122803,31.638475289040542,2.6280040740966797,100
13.788636922836304,96,0.0012361481,0.26099634170532227,1.455946587790239,28.168901924794017,0.01600027084350586,1626.4470455646515,35.20826144431908,970000,24.751770204860204,16.690931797027588,-4.577637e-09,16.968926906585693,31.655389013193776,2.646718740463257,100
13.911022663116455,97,-0.001936084,0.25499939918518066,1.4207194694040446,27.912396645917124,0.01796865463256836,1643.5059762001038,34.6837577351309,980000,24.888160932586302,16.77296209335327,-6.1035155e-09,17.04593014717102,31.680242237017016,2.5863733291625977,100
13.897276878356934,98,-0.0010068482,0.24799656867980957,1.4084521834734793,28.02152013200303,0.021958351135253906,1660.4669027328491,34.40552443060776,990000,24.861416425067915,16.676970958709717,-0.00095807493,16.947928190231323,31.896967099025666,2.5295960903167725,100
13.848833322525024,99,-0.0012350079,0.2639942169189453,1.2841379014300205,27.70489841205149,0.02002882957458496,1677.3971519470215,35.006375533590266,1000000,24.858332627671444,16.63225293159485,3.8146972e-10,16.917248725891113,31.876673896017227,2.520197629928589,100
13.266379833221436,100,0.002297931,0.24699854850769043,1.4080297578282983,27.607531491705327,0.0260012149810791,1693.7700848579407,35.090890535508144,1010000,24.837956962716767,16.086931228637695,1.2207031e-08,16.359930992126465,31.740161344049366,2.562420129776001,100
13.905917644500732,101,-0.0013541931,0.26399660110473633,1.4737752732546423,27.673005326170333,0.02400350570678711,1710.9710130691528,34.771583206384456,1020000,24.751609223652736,16.8999285697937,-6.1035155e-09,17.187928676605225,31.69281645021148,2.734027862548828,100
13.90105414390564,102,0.010441046,0.2649955749511719,1.4011718403824271,26.928589741762487,0.023971080780029297,1728.1239397525787,34.46544366350415,1030000,24.845172478146083,16.849961519241333,-6.1035155e-09,17.138928174972534,31.857747895045136,2.6875486373901367,100
13.805652618408203,103,0.015626477,0.2729957103729248,1.2026595246835239,28.327841588845498,0.031002283096313477,1745.2678689956665,34.07217734795528,1040000,24.901347560305666,16.826930046081543,-3.0517577e-09,17.13092803955078,31.830705801001436,2.6987578868865967,100
14.179357528686523,104,-0.0003306381,0.2689971923828125,1.4080771942128656,27.850565405346483,0.02100086212158203,1762.7667965888977,34.76899051629566,1050000,24.853827915580883,17.19593095779419,1.0681152e-08,17.485929012298584,31.833356987801626,2.7388148307800293,100
13.913520097732544,105,0.0024733825,0.26396632194519043,1.5278562267492402,27.31775249929916,0.02103114128112793,1779.9947266578674,35.100831632125384,1060000,24.85441668868755,16.928932905197144,-6.1035155e-09,17.214930534362793,31.786090196532037,2.733964681625366,100
14.098522663116455,106,0.0065363357,0.2579996585845947,1.3099856580345366,27.947861708875706,0.019998550415039062,1797.2346587181091,34.444398748157965,1070000,24.995384359742204,16.946964979171753,-1.373291e-08,17.226932287216187,31.906300628275417,2.5951976776123047,100
13.609778881072998,107,0.009711364,0.2610001564025879,1.4005425930200537,28.32832732076725,0.022964954376220703,1813.97359085083,34.85079205192186,1080000,24.947377318252208,16.44093656539917,0.012219214,16.72593355178833,31.83382599418415,2.577151298522949,100
13.660741806030273,108,-0.0009389763,0.26300048828125,1.162297819072945,29.437449214074963,0.01999831199645996,1830.8285241127014,34.50714689817913,1090000,24.868608237097504,16.558934688568115,1.5258789e-09,16.841933488845825,32.00913577832028,2.6417884826660156,100
13.789380311965942,109,0.006378248,0.2609679698944092,1.410643517538958,27.86374715003929,0.024030208587646484,1847.7274560928345,34.78495670926812,1100000,24.917033524367742,16.60093379020691,7.247925e-09,16.885931968688965,32.00299183743843,2.5313713550567627,100
13.746466636657715,110,0.0018085205,0.25999927520751953,1.462025989095023,28.301650888904916,0.023999452590942383,1864.6333889961243,35.26746481983264,1110000,24.858979654282567,16.608935117721558,-9.155274e-09,16.89293384552002,31.788974001632752,2.584505558013916,100
