LossBefore,Time,train-StdReturn,Time-Sampling,Itr,Time-Optimization,train-MinReturn,train-EnvExecTime,train-AverageDiscountedReturn,n_timesteps,Time-SampleProc,ItrTime,train-PolicyExecTime,train-MaxReturn,train-NumTrajs,LossAfter,train-AverageReturn
-0.00071674807,938.358989238739,43.93680710781187,16.978556632995605,54,0.2349987030029297,-180.81836783041746,2.697455406188965,-22.197975031825955,550000,0.028997182846069336,17.24355435371399,14.016586780548096,74.00598638259542,100,-0.19474404,-29.18456779885511
0.02799231,955.5955009460449,47.64059161615077,16.952514171600342,55,0.24699950218200684,-182.3343115224831,2.5838611125946045,-26.419677502159786,560000,0.022998571395874023,17.224512815475464,14.093372106552124,84.39296996600991,100,-0.14613178,-36.84171787732622
0.0077075684,972.5504953861237,56.486061581575846,16.663997173309326,56,0.24899983406066895,-216.16308371715934,2.609983205795288,-25.91957237541276,570000,0.027997970581054688,16.94199514389038,13.804044246673584,121.82115640738382,100,-0.27258417,-36.96502612541336
-0.00011485596,989.4334909915924,46.74626312308462,16.609996557235718,57,0.23800086975097656,-161.21951125889458,2.6147844791412354,-25.899558743189004,580000,0.021997928619384766,16.86999535560608,13.703232765197754,105.45330054000054,100,-0.1911113,-37.80022155256641
0.014646009,1006.6302783489227,37.6325375443523,16.916792154312134,58,0.24399709701538086,-153.1210056021599,2.550177574157715,-30.34844773012922,590000,0.02299976348876953,17.183789014816284,14.086595296859741,59.106490683759766,100,-0.32422066,-46.21245698975073
-0.008773309,1024.6972737312317,47.954887967139854,17.748032093048096,59,0.2719686031341553,-183.57533465222423,2.7445027828216553,-31.849459727408295,600000,0.03299379348754883,18.053995370864868,14.71845555305481,80.82177416189283,100,-0.614426,-47.63833556231251
-0.006768164,1042.5992691516876,44.84912682986362,17.60499405860901,60,0.26199889183044434,-189.29447753117879,2.7130439281463623,-36.913268187389676,610000,0.021000146865844727,17.887993097305298,14.549097776412964,54.441106198984166,100,-0.79957753,-58.559964687456215
0.006777594,1060.1162633895874,36.829555164700835,17.241026639938354,61,0.23600101470947266,-173.43152454577276,2.578570604324341,-51.976160000335334,620000,0.026967763900756836,17.503995418548584,14.360655784606934,5.605599241500056,100,-0.2790294,-82.5219645146892
0.03703486,1077.0602595806122,31.192097802981632,16.666999578475952,62,0.23999786376953125,-166.71833345022895,2.586988687515259,-63.2065807922644,630000,0.023999691009521484,16.930997133255005,13.798237800598145,-21.96680291931772,100,-0.06679963,-101.51489510125494
-0.0005886383,1093.915253162384,34.18815671683339,16.5739963054657,63,0.23999643325805664,-202.78294240600215,2.4842376708984375,-64.67975811597567,640000,0.028002023696899414,16.841994762420654,13.835013389587402,-20.47504497344046,100,-0.09125219,-103.0475316366532
0.006960367,1110.7852482795715,37.31625468868167,16.59199595451355,64,0.24296355247497559,-196.78174168282916,2.5512492656707764,-60.15693944160665,650000,0.022035598754882812,16.857996463775635,13.772350788116455,-18.36274219976775,100,-0.13293523,-97.4236843695279
0.0015296631,1127.724243402481,32.7338345111946,16.65903639793396,65,0.24299883842468262,-161.77039858780816,2.558685779571533,-55.34163309686508,660000,0.023960590362548828,16.92599582672119,13.828186273574829,-3.8201176942546247,100,-0.106161915,-89.67605799242351
-0.005499414,1144.724238872528,37.86083552849411,16.715996265411377,66,0.2409987449645996,-186.08830585721927,2.5132663249969482,-58.099960868045166,670000,0.02900075912475586,16.986995697021484,13.919147491455078,-8.701795590818211,100,-0.15980114,-92.18033073606212
0.0404334,1161.7042319774628,40.7748384549683,16.69203782081604,67,0.25299644470214844,-183.39968479278983,2.5712332725524902,-57.92582372877438,680000,0.02196025848388672,16.966994524002075,13.878652572631836,-2.257844526984454,100,-0.43183878,-92.51669882128934
0.025065564,1178.6902287006378,43.95360876132807,16.69902539253235,68,0.24700045585632324,-173.7654901723747,2.530367851257324,-57.55243227322667,690000,0.025969743728637695,16.972996950149536,13.907137155532837,5.180073534676471,100,-5.171535,-91.44059641100306
0.011678113,1195.765222787857,50.12062081931755,16.79499650001526,69,0.24098539352416992,-213.3297413231702,2.5322747230529785,-42.106848783089944,700000,0.02200007438659668,17.06199622154236,14.021436214447021,52.57086556281599,100,-6.4267735,-65.01156335929937
0.031696413,1212.8732178211212,34.76007417605936,16.820026874542236,70,0.24899864196777344,-159.70650465788458,2.5589611530303955,-30.06126979642319,710000,0.02596879005432129,17.09499430656433,13.98414945602417,69.057196535335,100,-5.02565,-43.13455903057996
-0.007428314,1230.1852123737335,40.75279286936703,17.03299379348755,71,0.23599839210510254,-165.57319950808446,2.5316309928894043,-21.67316925959519,720000,0.030001401901245117,17.298993587493896,14.18925952911377,87.04658290296456,100,-1.2701142,-31.821108133594148
0.014950298,1247.0032062530518,40.29038460067839,16.536996603012085,72,0.24399852752685547,-115.25223550910668,2.546438217163086,-27.08675100810201,730000,0.022968292236328125,16.804993867874146,13.736510992050171,72.95466931464861,100,-0.9732501,-37.886524163108035
0.00042890626,1264.158201932907,39.67570755868242,16.876996755599976,73,0.23999810218811035,-122.41831448705436,2.55972957611084,-16.841827377574347,740000,0.02499985694885254,17.14199471473694,14.041193008422852,106.19923565257483,100,-0.8737452,-22.433124144444378
0.019435083,1281.0501973628998,41.222219950661625,16.61499571800232,74,0.23499774932861328,-165.80575611665682,2.5515313148498535,-19.331440938444068,750000,0.0240020751953125,16.873995542526245,13.789801120758057,69.95061735553936,100,-0.75170225,-25.811522418091837
0.01750503,1298.411191701889,32.457070115550344,17.08199644088745,75,0.23599839210510254,-136.35361619949896,2.567371129989624,-18.860264163882587,760000,0.029000520706176758,17.347995042800903,14.246540069580078,75.4628474504774,100,-0.51599735,-25.659988305490025
0.0082397945,1315.5241866111755,42.84832751506769,16.82602596282959,76,0.24499821662902832,-171.37328200155653,2.5477023124694824,-17.626205562817745,770000,0.026970386505126953,17.09999442100525,14.002350330352783,93.43591248594588,100,-0.6881853,-24.69644351018275
