train-MinReturn,LossAfter,n_timesteps,Itr,Time-Optimization,Time,Time-SampleProc,LossBefore,train-EnvExecTime,train-NumTrajs,train-StdReturn,ItrTime,train-MaxReturn,Time-Sampling,train-AverageDiscountedReturn,train-PolicyExecTime,train-AverageReturn
25.21585383537842,-0.015229608,110000,10,0.2369980812072754,184.56939220428467,0.024001359939575195,-0.0016592712,2.5197653770446777,100,0.9333107821606368,16.341296434402466,29.65479722256589,16.080296993255615,22.376026728990766,13.312694787979126,27.67817543297844
25.568023382214538,-0.045502882,120000,11,0.23400068283081055,201.12421298027039,0.016968965530395508,0.005670831,2.509601593017578,100,0.9042240747663283,16.541818141937256,30.60413158027226,16.29084849357605,22.614479286915138,13.531327247619629,27.891057594103476
25.394880684469598,-0.07431815,130000,12,0.2350010871887207,217.51920676231384,0.017956972122192383,-0.0034190186,2.4429478645324707,100,1.2735982723195918,16.381993770599365,31.644824639386254,16.129035711288452,22.85018148812364,13.428172826766968,28.756998969485092
25.352199363754483,-0.06423111,140000,13,0.2329714298248291,234.05770325660706,0.02396869659423828,-0.0041431272,2.6176671981811523,100,1.8734520689932654,16.525497674942017,33.990364626100494,16.267530918121338,22.918066945368736,13.400655031204224,29.094226431157026
22.372209645772177,-0.10290812,150000,14,0.2500002384185791,251.1681056022644,0.01900005340576172,0.008472888,2.5768682956695557,100,1.9640301882646256,17.097400903701782,32.55521089622952,16.827401876449585,22.44611423043515,13.980204582214355,27.953151018199232
25.430579002332344,-0.076351404,160000,15,0.23799920082092285,268.20285630226135,0.018002748489379883,0.00070614624,2.435147523880005,100,1.9269682336187657,17.02275252342224,33.9321196002707,16.765750408172607,23.78248989369998,14.045860767364502,29.509532970957718
23.997870233201283,-0.11653202,170000,16,0.22999787330627441,284.6454026699066,0.017001628875732422,-0.0048892335,2.4919350147247314,100,1.8544532970311076,16.42954707145691,32.54557728953692,16.182547569274902,23.042962675701865,13.399095058441162,29.538874493104544
27.04995788896878,-0.15610164,180000,17,0.2289872169494629,301.71376395225525,0.01798868179321289,0.004014865,2.606940507888794,100,0.809983756016899,17.055360078811646,30.873027627714137,16.80838418006897,22.03654613384663,13.951199531555176,28.48539804736361
25.956695912661576,-0.2783402,190000,18,0.22999978065490723,318.1077575683594,0.020997047424316406,0.0037991637,2.5204474925994873,100,0.681515517762089,16.380992889404297,28.51365655336865,16.129996061325073,21.623339264996876,13.341378927230835,27.255837439570346
25.640467619896413,-0.1284417,200000,19,0.23200058937072754,334.46075201034546,0.015995264053344727,0.0077840025,2.4689905643463135,100,0.6741914514051452,16.33999228477478,28.36594873268499,16.091996431350708,22.073961573875923,13.348124504089355,26.995860837534153
25.581928840476476,-0.11156858,210000,20,0.23499774932861328,351.4626224040985,0.020974397659301758,0.0025172974,2.584766149520874,100,0.6726995587047745,16.988869190216064,28.51071852283031,16.73289704322815,22.555457141011342,13.909418821334839,27.208294557747767
25.79695240642649,-0.12762688,220000,21,0.2350013256072998,368.6476032733917,0.022967100143432617,-0.010427839,2.6167356967926025,100,0.8399820636046607,17.171980381011963,29.664346120893995,16.913010597229004,22.976508222187768,14.029167652130127,27.578790986949762
25.638049759695054,-0.083247684,230000,22,0.22799968719482422,385.6905961036682,0.01900005340576172,-0.0022065567,2.6003968715667725,100,1.021857819028777,17.030992031097412,30.162774358714138,16.782989978790283,23.00779656460015,13.939086437225342,27.858216896071823
24.90122422432122,-0.027115565,240000,23,0.2330005168914795,402.5741333961487,0.015966415405273438,-0.016148895,2.5689408779144287,100,1.3973496849740128,16.870537042617798,31.24320728109349,16.621570110321045,22.61466220542942,13.81590485572815,28.01169711659808
22.856619107631126,-0.034087908,250000,24,0.23000073432922363,419.61914563179016,0.017997264862060547,0.0013567093,2.5595855712890625,100,1.7106959694384531,17.033012866973877,32.2656845257405,16.784013748168945,22.16637208567227,13.985073566436768,27.686685411381546
23.61428710377872,-0.11502482,260000,25,0.23799729347229004,435.8701374530792,0.016001462936401367,-0.0012803192,2.5406289100646973,100,1.5066250207061893,16.237993001937866,32.77669088089968,15.983994245529175,22.541793011099664,13.183192014694214,27.89124625535097
25.03063650370356,-0.29935932,270000,26,0.22999835014343262,453.10051584243774,0.015972614288330078,-0.009637062,2.642216444015503,100,1.003387449325681,17.217378616333008,29.726145026859296,16.971407651901245,22.72567502430973,14.075713396072388,27.60311194497496
24.087730378399264,-1.2037404,280000,27,0.22500205039978027,469.9453809261322,0.024997949600219727,-0.013617355,2.5466647148132324,100,1.0280516007170715,16.832864999771118,30.396972384956403,16.582864999771118,22.201636662717565,13.723738431930542,27.316232879681547
-6.041697570634618,-0.91138166,290000,28,0.2310013771057129,486.92191076278687,0.01596689224243164,0.008748731,2.576960802078247,100,8.295264856208677,16.963531494140625,30.65602563016728,16.715564489364624,16.958254892320536,13.87426209449768,24.524086306037056
-7.608091467022346,-1.498626,300000,29,0.23199963569641113,503.79340410232544,0.018998384475708008,0.005866623,2.5143887996673584,100,7.699165566995802,16.8584942817688,30.68404593835713,16.606496334075928,16.108915189484428,13.831291437149048,24.169203355762146
-6.21968020131922,-2.904485,310000,30,0.23099994659423828,520.8344962596893,0.01900005340576172,-0.011238309,2.514265537261963,100,7.463360077212044,17.02908968925476,30.71846594146854,16.77908968925476,15.424871106331553,14.005561590194702,24.3345968323125
-9.253361329133464,-4.2942796,320000,31,0.23999953269958496,537.8569693565369,0.019999027252197266,0.009374533,2.4777064323425293,100,8.824859334942389,17.01047420501709,30.677065934271194,16.749475479125977,13.216610039547579,13.976538896560669,23.04697156744273
-7.666044835242134,-5.542297,330000,32,0.2299973964691162,554.6704349517822,0.017992734909057617,-0.007761365,2.479146957397461,100,10.77934858632288,16.801466703414917,30.185029968157465,16.552476167678833,9.217415614498018,13.812652349472046,18.66300727269443
-7.799598780785448,-9.23944,340000,33,0.2389974594116211,570.9854283332825,0.02399897575378418,-0.002667029,2.4819092750549316,100,8.156912170215014,16.30199146270752,27.322806864860812,16.038995027542114,1.6270504957597383,13.29348635673523,3.7610802540698756
-9.95754740716788,-31.92352,350000,34,0.23099994659423828,587.3455781936646,0.01799798011779785,0.013388404,2.3963494300842285,100,4.385005731080642,16.34814977645874,8.188176605778368,16.098150491714478,-0.4123561627279909,13.449536323547363,-0.6171355756965136
-10.59272896777752,-11.459394,360000,35,0.22999906539916992,604.3420572280884,0.017000198364257812,-0.0053596436,2.4286067485809326,100,5.179252032683221,16.984480142593384,7.732510111560681,16.737480878829956,-0.9566401033910086,14.055182218551636,-1.4008822242577472
-11.409335112215498,-4.195748,370000,36,0.22899603843688965,620.630051612854,0.0240018367767334,-0.0031558105,2.4765172004699707,100,4.803247822638662,16.275993585586548,8.074552441838454,16.022995710372925,0.06053532136682447,13.304474592208862,0.08416049528083316
-9.447224948542418,-0.56104773,380000,37,0.23099684715270996,637.3975102901459,0.017001628875732422,-0.0011734741,2.417736291885376,100,4.757309788663531,16.75545859336853,8.152305732701802,16.506459951400757,0.08137832538301833,13.842414140701294,0.09895485200511903
-9.73359398585604,-0.15189122,390000,38,0.22999882698059082,653.6565029621124,0.02099752426147461,-0.016498646,2.462573766708374,100,4.846906365984785,16.245991468429565,7.571732685875689,15.99399471282959,-0.16476871956409692,13.243407964706421,-0.254202852673134
-9.409734838856725,-0.028093189,400000,39,0.2389991283416748,670.5631859302521,0.015962600708007812,0.020209644,2.447622776031494,100,4.765581491295409,16.89468288421631,7.566411443848206,16.638718128204346,-0.2178170094010422,13.929465055465698,-0.36923533573444317
-8.281598872311873,-0.027438134,410000,40,0.22699880599975586,686.8532056808472,0.021999120712280273,-0.0014789063,2.3164944648742676,100,4.757507925936898,16.278019189834595,7.557197596816849,16.02902126312256,0.4053665914210953,13.472018957138062,0.5789633075947868
-8.41704084544248,0.0041542235,420000,41,0.22899842262268066,703.7221400737762,0.01800394058227539,0.0061386717,2.433583974838257,100,4.454215990467,16.855932235717773,8.210617221637483,16.60693335533142,0.3760847591753339,13.919223308563232,0.5027004225364368
-9.949311351834913,-0.006852417,430000,42,0.24200034141540527,720.616824388504,0.02299785614013672,0.010277234,2.4207775592803955,100,4.720857028655609,16.88268542289734,7.732395256918911,16.61668562889099,0.07631465912632404,13.941359996795654,0.10835730120677628
-8.481628191592113,-0.012641626,440000,43,0.2330031394958496,737.4571132659912,0.015996456146240234,-0.006931665,2.4100732803344727,100,4.642942001281731,16.828290939331055,8.316287906287073,16.578291177749634,0.19662279326848497,13.922163724899292,0.2573845424445681
-9.537735438205075,-0.003011084,450000,44,0.22800135612487793,754.3186602592468,0.02099919319152832,0.002885608,2.410167932510376,100,4.437497513963537,16.849549293518066,7.874541187919487,16.59854793548584,-0.38446682220531075,13.951820373535156,-0.6211949261935483
-8.855976969650976,-0.006396106,460000,45,0.2330029010772705,771.1812515258789,0.015997648239135742,0.002094702,2.4280412197113037,100,4.741522542533189,16.8505916595459,8.396831857844145,16.60059142112732,-0.13486379160311185,13.922068119049072,-0.2549886214386913
-8.078960790390436,-0.009551709,470000,46,0.2350003719329834,787.5209448337555,0.022999048233032227,-0.0014640625,2.3685474395751953,100,4.573575224362184,16.327693223953247,7.333263826102797,16.06969380378723,-0.19753068797850176,13.470624208450317,-0.3476198392719672
-8.941799805568005,-2.277832e-05,480000,47,0.23700165748596191,803.5829386711121,0.0169980525970459,0.01536698,2.304129123687744,100,4.549181010617408,16.049994468688965,8.272157989302324,15.794994354248047,0.4512546509174934,13.241698980331421,0.6478231148751625
-8.148215591757928,-0.019444263,490000,48,0.22899770736694336,819.8613159656525,0.02099752426147461,-0.014019483,2.391787052154541,100,4.336108216144117,16.265377521514893,7.768314685556163,16.015382289886475,-0.29783113394770455,13.381133794784546,-0.4800762558267191
-8.453080846447504,-0.010147412,500000,49,0.22800135612487793,836.1183111667633,0.01796722412109375,-0.0030131347,2.2543535232543945,100,4.994061460949407,16.244994401931763,7.893600757899063,15.998024463653564,-0.0247618867067483,13.468772649765015,-0.07393955104049342
-9.648654325252316,-0.0152824465,510000,50,0.2350013256072998,852.503413438797,0.017959117889404297,-0.010103003,2.340733051300049,100,4.757153035075421,16.373104333877563,7.989901171734859,16.11914300918579,0.6160033256841402,13.539084911346436,0.8974121346599653
-10.68999887453968,-0.0018600342,520000,51,0.2279987335205078,868.7788760662079,0.019968748092651367,-0.0017070435,2.2475759983062744,100,4.5766046002936855,16.262462854385376,7.413390612910744,16.013463973999023,-0.5250531201536505,13.52023983001709,-0.8266930832046723
-8.125870443437325,0.019076183,530000,52,0.22700119018554688,885.0803558826447,0.016999244689941406,0.021223938,2.372195243835449,100,4.708377617967053,16.289479732513428,8.183673893498181,16.04547929763794,0.18882742650499254,13.436887741088867,0.2487878200497427
-9.883811705061856,-0.0033097412,540000,53,0.23200106620788574,901.4117465019226,0.0169985294342041,-0.002434326,2.43750262260437,100,4.917294598835988,16.319391012191772,8.43313171974048,16.070391416549683,0.14303260848866742,13.387751340866089,0.17376555718614917
-11.309603352209487,-0.0075554443,550000,54,0.22899985313415527,917.7993144989014,0.024960041046142578,-0.0060321046,2.350288152694702,100,4.763256404938925,16.374567985534668,7.809481171021255,16.12060809135437,-0.5085780493323031,13.530607223510742,-0.7918354652739795
-10.860938109422882,-0.00911499,560000,55,0.23000049591064453,934.166172504425,0.023000240325927734,-0.004908789,2.295422315597534,100,4.715592120648349,16.35485816001892,7.765395280064295,16.10185742378235,-0.05104495898092143,13.549035787582397,-0.09440716108480098
-8.114789109868283,-0.0010994629,570000,56,0.23600077629089355,950.5861430168152,0.017995595932006836,-0.0013888916,2.431580066680908,100,4.668552593603663,16.407970428466797,7.655134105426331,16.152973175048828,-0.07825595313644257,13.465436458587646,-0.17714222621420944
-8.934709987204153,-0.010660669,580000,57,0.22999787330627441,966.9640817642212,0.021972179412841797,-0.0071077147,2.434936285018921,100,4.593322482079701,16.365938663482666,7.5756433050708605,16.112968921661377,0.2460804531008198,13.419569730758667,0.34203194473916476
-7.649111866603736,-0.0044884277,590000,58,0.22500109672546387,983.2600753307343,0.015996932983398438,-0.003739917,2.404505968093872,100,4.46572726413695,16.283995389938354,7.218200400102247,16.04199719429016,0.666240589475357,13.40177583694458,0.9852408132873636
-6.966469644771428,-0.0111904545,600000,59,0.23400092124938965,999.6620700359344,0.016998767852783203,-0.011449707,2.488804817199707,100,4.413932912505411,16.389994859695435,7.485025720392062,16.13899517059326,-0.3056801383181434,13.427306652069092,-0.5161443341221347
-10.09503892163887,-0.01069397,610000,60,0.22899985313415527,1016.0160655975342,0.02197098731994629,-0.0095148925,2.460294485092163,100,4.783028510763461,16.34199595451355,8.19317453709776,16.09102511405945,0.35058945022927107,13.33425760269165,0.4952571834808958
-8.353616532450548,-0.0074245604,620000,61,0.23096823692321777,1032.2835488319397,0.017030715942382812,-0.0072449953,2.3395376205444336,100,4.5718445118878375,16.254483699798584,8.273646995660368,16.006484746932983,-0.24204646238490285,13.420310020446777,-0.4167635629595617
-8.752166098656541,-0.0074250246,630000,62,0.2349996566772461,1048.5385429859161,0.016997337341308594,-0.0032835938,2.4199068546295166,100,4.732716803434167,16.24299454689026,7.956644058490549,15.990997552871704,0.18122077368880996,13.306065797805786,0.22722717373999035
-7.689151074109796,-0.0028682617,640000,63,0.23000025749206543,1064.8525397777557,0.01796889305114746,0.0019730714,2.369560718536377,100,4.49704387751738,16.3019962310791,7.633746630105904,16.05402708053589,0.1365119832485363,13.43686318397522,0.15072509359824005
-10.448948324959144,-0.012062011,650000,64,0.22900009155273438,1081.094533920288,0.02299952507019043,-0.008049853,2.3075671195983887,100,4.712471922724825,16.22999596595764,7.516976449594222,15.97599720954895,-0.37494114289523567,13.4056715965271,-0.5833601411053987
-8.81343411195944,-0.010418653,660000,65,0.22899794578552246,1097.2897605895996,0.017000675201416016,-0.0027972045,2.337404489517212,100,4.959736372763911,16.183225870132446,8.394803611136096,15.937227249145508,-0.15601804066208078,13.355608224868774,-0.21936067143875718
-7.5155559317715825,-0.009715417,670000,66,0.24400067329406738,1113.6025989055634,0.021953821182250977,-0.006092944,2.41005539894104,100,4.464970172195149,16.300838708877563,8.23252957827929,16.03387141227722,-0.0384743267249596,13.368247270584106,-0.11532301636777642
-10.38924134523384,-0.0011439697,680000,67,0.22999978065490723,1129.941333770752,0.016971111297607422,0.005288208,2.398494005203247,100,4.63267799349446,16.32673406600952,7.912816273098273,16.07776403427124,0.04761673015285112,13.426926136016846,0.03769313637985321
-6.946853039185146,0.0060886964,690000,68,0.22899723052978516,1146.210860967636,0.02200007438659668,0.009973389,2.408360242843628,100,4.733586629399853,16.2575261592865,7.825364825109293,16.006528854370117,0.668194810085973,13.341820478439331,0.9760761181546747
-9.366222137280197,-0.024664478,700000,69,0.23800086975097656,1162.5808539390564,0.016974210739135742,-0.0126264645,2.271916151046753,100,4.617373486116817,16.35799264907837,7.74926018670604,16.10002875328064,0.13519103645592875,13.569443702697754,0.18550929989173043
-10.857065912515715,-0.021923779,710000,70,0.22999954223632812,1178.8778479099274,0.01699686050415039,-0.017797485,2.4410884380340576,100,4.998656396797113,16.284992218017578,8.270132099240927,16.0379958152771,-0.4726180671387585,13.354993104934692,-0.7377440378667849
-9.831012372072394,-0.0065328856,720000,71,0.24199938774108887,1195.2452840805054,0.023000240325927734,-0.0023409913,2.4679689407348633,100,4.636694367491015,16.355435132980347,7.584449346017919,16.09043550491333,0.05472799111265844,13.344776391983032,0.05493632361762746
-8.337045127165776,-0.0034515625,730000,72,0.23299884796142578,1211.6694996356964,0.023999691009521484,0.00158125,2.4786829948425293,100,4.510211518557922,16.412216424942017,7.975344605427915,16.15521788597107,-0.06247559460218774,13.432486295700073,-0.11859714822274403
-10.26941131273334,-0.01239873,740000,73,0.23599815368652344,1228.043309211731,0.024000883102416992,-0.0037365968,2.44338059425354,100,4.917213530314368,16.360808849334717,7.401405242376655,16.099810123443604,-0.24449321120200693,13.423170804977417,-0.38836814309112144
-8.947109432356623,0.0031927002,750000,74,0.22800111770629883,1244.4163885116577,0.015985965728759766,0.014609521,2.3818280696868896,100,4.883530139030289,16.361079216003418,8.562025343891602,16.11609196662903,0.13416575945670575,13.460947036743164,0.17401775671153666
-7.6855626191837265,-0.036581494,760000,75,0.22899794578552246,1260.8012957572937,0.017000675201416016,-0.012916137,2.3298561573028564,100,4.502585193323635,16.372908115386963,8.32165872199238,16.125908851623535,0.20658766662857783,13.533031225204468,0.2757721199405663
-9.96756526654172,-0.009353686,770000,76,0.2259981632232666,1277.171241760254,0.017967700958251953,-0.0076510496,2.41717791557312,100,4.852446017801129,16.357945203781128,8.036222227514932,16.112977743148804,0.34658670204720415,13.459803104400635,0.4962642846121427
-9.255938401445993,0.0065174927,780000,77,0.23200011253356934,1293.3812363147736,0.01696944236755371,0.015173694,2.4266703128814697,100,4.8213253924941055,16.197993516921997,8.032469460961844,15.948025941848755,-0.0018830823036845468,13.281613826751709,-0.054413229073159854
-9.807656593209973,0.0029210693,790000,78,0.23699951171875,1309.5752303600311,0.01896953582763672,0.023100976,2.4402990341186523,100,4.832722298191053,16.17599368095398,7.798545248790805,15.920024633407593,0.7708754691374058,13.23598575592041,1.1189894958721995
-8.93772232808061,-0.060808714,800000,79,0.23099994659423828,1325.8552241325378,0.015998363494873047,-0.008238391,2.4252586364746094,100,4.516684796206383,16.266995906829834,7.927177741376914,16.019997596740723,0.029086254422031242,13.354672193527222,0.010266934152760364
-11.000189305037715,-0.08945186,810000,80,0.22899937629699707,1342.1502568721771,0.016961097717285156,-0.010902075,2.278609037399292,100,4.662858754792699,16.283035278320312,7.54253037382379,16.03707480430603,0.20011909999206168,13.516109228134155,0.28748024147231466
-10.78837671969154,-0.036215797,820000,81,0.23799967765808105,1358.31725025177,0.019965648651123047,-0.0064568724,2.3162155151367188,100,4.72059439168366,16.15499520301819,7.3589020747849405,15.895029544830322,-0.8142525726275609,13.316345930099487,-1.227211554679427
-8.02843922925581,-0.0073049804,830000,82,0.2279980182647705,1374.724779367447,0.016969680786132812,-0.0033450073,2.310532331466675,100,4.402966945895884,16.395529985427856,7.647566475298971,16.150562286376953,-0.24453144510779687,13.54113221168518,-0.4059419799303929
-10.25683824782464,-0.0040195314,840000,83,0.23099851608276367,1391.0715517997742,0.01599740982055664,0.0015966309,2.442146062850952,100,4.740322379784545,16.334773063659668,7.89078564684405,16.087777137756348,-0.01142122970570246,13.400205135345459,-0.047675695700457474
-8.76863169624626,-0.0035524415,850000,84,0.2279973030090332,1407.2705454826355,0.01999974250793457,-0.005440332,2.41495418548584,100,4.317742397803672,16.1859929561615,7.592615873634807,15.937995910644531,0.2705067537154769,13.270572662353516,0.37205072986015153
-7.8338607414736146,0.0063010496,860000,85,0.23299908638000488,1423.5455389022827,0.01799941062927246,0.0129536865,2.4901540279388428,100,4.264236457551533,16.26299285888672,7.19261910630339,16.01199436187744,-0.38791580165684386,13.282169580459595,-0.6304914415599159
-7.2797712603143125,-0.0035046875,870000,86,0.23099899291992188,1439.7515320777893,0.01694941520690918,-0.0034617677,2.4491069316864014,100,4.441873482813362,16.193994283676147,7.300779288180394,15.946045875549316,-0.19690161437587161,13.24084758758545,-0.3416554465325757
-10.6712805892016,-0.013649048,880000,87,0.22900176048278809,1456.0362038612366,0.016997098922729492,-0.0068377075,2.4045088291168213,100,4.738682258693808,16.271672010421753,7.99936271915656,16.025673151016235,-0.28489809524982546,13.368731498718262,-0.4433411395009752
-7.335914775342352,-0.027633544,890000,88,0.23999834060668945,1472.2931969165802,0.018971681594848633,-0.022608668,2.4338810443878174,100,4.288929757894355,16.24499225616455,7.1758831195819655,15.986022233963013,0.1733144670976897,13.289762496948242,0.21061047965070337
-9.36748582117286,-0.021606714,900000,89,0.23600220680236816,1488.6541001796722,0.02399754524230957,-0.022477563,2.474025011062622,100,4.341341448517137,16.348902940750122,8.193961274962165,16.086904287338257,-0.2118477034857407,13.349872350692749,-0.37563071761416067
-11.02982805870408,-0.020361353,910000,90,0.22600007057189941,1505.017076253891,0.02396869659423828,-0.007775818,2.3757758140563965,100,5.065829640556544,16.35097646713257,7.848898730358829,16.10100769996643,-0.1391528530132687,13.467322826385498,-0.22450126773308818
-11.412641743027116,-0.0061615966,920000,91,0.22699856758117676,1521.1750378608704,0.020949125289916992,-0.008124573,2.2341558933258057,100,4.812960127326102,16.145963191986084,7.9266533682734766,15.897013664245605,-0.05746694529602519,13.401273727416992,-0.0834013488952748
-8.163100800350726,0.0020057128,930000,92,0.22999787330627441,1537.3693976402283,0.019001007080078125,0.004079834,2.3842737674713135,100,4.51896452068991,16.182361602783203,7.92485388826714,15.932362079620361,0.2005450672978578,13.293898582458496,0.2608304385016973
-8.81900639858412,-0.016709387,940000,93,0.23599886894226074,1553.7599296569824,0.021965980529785156,-0.01015116,2.3504908084869385,100,4.5153704801475625,16.374531030654907,8.215691361596063,16.11556649208069,-0.6823028180651043,13.486231327056885,-1.0656454568100153
-10.477937354434452,-0.01309071,950000,94,0.22799921035766602,1569.97984623909,0.024967670440673828,-0.0100117065,2.2250618934631348,100,4.689783159996571,16.20791792869568,7.670896027540274,15.954951047897339,-0.069578857926896,13.483129262924194,-0.12141495665610974
-9.060277034259082,-0.025547301,960000,95,0.23099851608276367,1586.2517619132996,0.016998767852783203,-0.022130908,2.422905206680298,100,4.77211639231972,16.258915424346924,7.432626644817621,16.010918140411377,0.03858827553464614,13.366085529327393,0.026936617063922058
-10.367035911219178,-0.023582606,970000,96,0.23199987411499023,1602.5006585121155,0.019999027252197266,-0.018703125,2.418297529220581,100,4.455188633654924,16.23689579963684,7.9571038088123025,15.984896898269653,0.09332145732692107,13.30365252494812,0.11392879110021323
-10.46017014689195,-0.012988452,980000,97,0.22500038146972656,1618.6916539669037,0.02099752426147461,-0.0070437132,2.2685389518737793,100,4.646337393270329,16.178995609283447,7.654272264471841,15.931997776031494,0.2522766711351463,13.416898012161255,0.3415825047920247
-9.527208873583444,-0.016053906,990000,98,0.23099660873413086,1635.0795052051544,0.016968488693237305,-0.012323255,2.40413761138916,100,4.401480001143099,16.375853061676025,8.06585308143404,16.127887964248657,0.42709311277529044,13.472979545593262,0.5956538986834204
-8.689296021322612,-0.015267066,1000000,99,0.22899651527404785,1651.2954227924347,0.01897597312927246,-0.01148916,2.2817678451538086,100,4.7693235112383645,16.203917980194092,8.01387888564894,15.95494556427002,0.30007123057266205,13.420767545700073,0.42823462428228143
-7.699919461091051,-0.019008813,1010000,100,0.23399853706359863,1667.5043416023254,0.01600050926208496,-0.018018091,2.2822632789611816,100,4.21705963162588,16.196918725967407,7.19185531730299,15.946919679641724,-0.07215664299566354,13.42483377456665,-0.13793798056865808
-6.818180523943485,-0.01039397,1020000,101,0.2369987964630127,1683.8190875053406,0.023995399475097656,-0.0096052,2.414644479751587,100,4.435705365385964,16.3017475605011,7.563738776592205,16.04075336456299,-0.21414751685545266,13.38491415977478,-0.3834592431135718
-8.732612100598399,0.015936695,1030000,102,0.23596644401550293,1700.0640046596527,0.0190277099609375,0.019549048,2.4566705226898193,100,4.393625871369846,16.232914447784424,7.897130847624701,15.977920293807983,-0.3064782120911647,13.276625871658325,-0.4848981585936903
-11.844016361034589,3.3361815e-05,1040000,103,0.23299694061279297,1716.4483382701874,0.019968032836914062,-8.894043e-05,2.4665942192077637,100,4.986752483360848,16.37233257293701,7.875685267656962,16.11836576461792,-0.6197835476842107,13.376326560974121,-0.929485236677835
-7.665904500056716,0.0119305905,1050000,104,0.2279977798461914,1732.8862540721893,0.016965627670288086,0.01370022,2.4344263076782227,100,4.407639886206373,16.42591667175293,7.762829223855373,16.17995309829712,0.45678366528006054,13.494526863098145,0.6148462314487066
-7.95661500833238,-0.024345275,1060000,105,0.227996826171875,1748.9581730365753,0.017974376678466797,-0.01777202,2.369570732116699,100,4.566487144246611,16.059918880462646,7.87158847019422,15.812945365905762,0.3646125703021794,13.190652847290039,0.50866162805803
-9.068146647702378,0.0031652588,1070000,106,0.2279984951019287,1765.2330894470215,0.01599860191345215,0.0050622313,2.3772435188293457,100,4.78555277013076,16.262917280197144,7.717825036672687,16.018920183181763,0.15660559077058248,13.397011518478394,0.21513329884561813
-9.670871315585696,-0.0041936277,1080000,107,0.2509634494781494,1781.5612139701843,0.016035795211791992,8.721924e-05,2.372589588165283,100,4.880243237598,16.31612515449524,7.566979795159753,16.049125909805298,-0.2498094998900697,13.430830717086792,-0.4095824662295319
-10.036909707762046,-0.0039621093,1090000,108,0.22899770736694336,1797.8578748703003,0.018999338150024414,-0.0030145263,2.2794511318206787,100,4.570618772575178,16.28366208076477,7.689285791710237,16.035665035247803,0.6249621488421386,13.511587381362915,0.8997949698332903
-9.269666101304812,-0.0080626225,1100000,109,0.24399948120117188,1814.103623867035,0.023000001907348633,0.0049038087,2.3582816123962402,100,4.799616777324014,16.232749700546265,7.708290328120407,15.964751243591309,0.07622682737068559,13.349853754043579,0.08880494016308031
-11.002450233527949,-0.0050900513,1110000,110,0.22700023651123047,1830.281541109085,0.01596975326538086,0.0100009395,2.3696579933166504,100,4.7802586600874735,16.16591739654541,8.579023434345533,15.922947406768799,0.47840174711602723,13.295994758605957,0.6864829834863936
