Time,train-AverageDiscountedReturn,train-EnvExecTime,LossAfter,train-NumTrajs,train-StdReturn,n_timesteps,train-AverageReturn,Itr,train-PolicyExecTime,Time-Sampling,train-MaxReturn,ItrTime,Time-Optimization,train-MinReturn,LossBefore,Time-SampleProc
379.82970929145813,-28.563546526469406,2.5239174365997314,-0.42518675,100,53.393606382439046,220000,-43.26716854838589,21,13.429326057434082,16.20882821083069,133.78324487942604,16.439826726913452,0.22299981117248535,-215.93833361711887,-0.009306055,0.006998777389526367
396.6180155277252,-31.774712696296774,2.5176281929016113,-0.27651912,100,56.21687348932992,230000,-48.98073821950594,22,13.757723093032837,16.548470735549927,153.23612916818067,16.774305820465088,0.21781182289123535,-214.90834657746976,0.022195887,0.008023262023925781
412.73651671409607,-30.235304181732708,2.5219552516937256,-0.1282983,100,50.75708460750117,240000,-47.95037750461965,23,13.093053102493286,15.874536991119385,96.02039001164856,16.105441331863403,0.22196531295776367,-187.12347473361893,-0.003491043,0.007999658584594727
428.82406783103943,-22.210838302712524,2.457646608352661,-0.13374546,100,53.72745382118932,250000,-35.459047491544936,24,13.126059532165527,15.841585397720337,186.6847239182521,16.073551416397095,0.2239670753479004,-191.2871495477948,-0.013696436,0.007998943328857422
445.7311747074127,-21.97668387480945,2.6301937103271484,-0.055293053,100,59.0372250334802,260000,-38.858235525986466,25,13.758615970611572,16.6695396900177,111.91664138971181,16.8941068649292,0.21756815910339355,-170.45001080924547,0.010776386,0.006999015808105469
462.1562762260437,-18.160923822497917,2.599672794342041,-0.0592468,100,59.89035934612732,270000,-29.046656641756034,26,13.327199220657349,16.17515516281128,111.36309566306566,16.412155628204346,0.2259998321533203,-258.02535690958825,-0.004260718,0.008999347686767578
479.17427945137024,-19.70292771656748,2.5005781650543213,-0.08032173,100,43.48273071957179,280000,-29.95147064695069,27,13.978201389312744,16.775909423828125,54.689707965753406,17.005004405975342,0.22108912467956543,-159.68751744106262,0.00567749,0.008005857467651367
495.5460047721863,-29.88948692999675,2.4672648906707764,-0.073003806,100,47.340072405231844,290000,-47.53395294480526,28,13.413596391677856,16.130690336227417,75.2888167451351,16.358726024627686,0.2185213565826416,-199.59873978022443,0.010444421,0.008515119552612305
511.669882774353,-21.641189035764526,2.4752371311187744,-0.07347979,100,51.85708720864501,300000,-35.35164849841919,29,13.161023139953613,15.879644870758057,92.60249513223006,16.109878063201904,0.2212374210357666,-203.69905979710362,0.0024840934,0.008995771408081055
528.7284126281738,-24.33077501805789,2.641465902328491,-0.10876511,100,56.12079693682924,310000,-40.91588818107189,30,13.920719146728516,16.81753134727478,77.76570162617682,17.044530630111694,0.21799874305725098,-190.12115018966563,-0.0025914062,0.009000539779663086
545.1324231624603,-19.945054021931767,2.5788557529449463,-0.15502188,100,58.67059779098372,320000,-31.628052171870614,31,13.315932512283325,16.158016681671143,117.39266689365122,16.390012741088867,0.22399687767028809,-246.12260523686294,0.014472495,0.007999181747436523
561.581328868866,-22.48506335876634,2.546818733215332,-0.35495967,100,57.45821222918626,330000,-37.17239040962557,32,13.380979299545288,16.178895473480225,120.25338605729134,16.43590474128723,0.2490096092224121,-203.86721021168955,-0.0142034665,0.006996870040893555
578.4436523914337,-26.814344359869708,2.613924026489258,-0.3766893,100,52.277409572753356,340000,-46.38623949569822,33,13.73804759979248,16.61980962753296,74.8829326642009,16.84732437133789,0.21851634979248047,-184.1798881457566,-0.0013989868,0.007998943328857422
595.3999037742615,-23.235194312928243,2.6462881565093994,-0.7485041,100,58.67152458927128,350000,-39.58283609561922,34,13.788137912750244,16.702269554138184,108.84518626669635,16.94325065612793,0.23199868202209473,-170.26889142368574,0.017162682,0.007982254028320312
612.648419380188,-27.09753741437203,2.664494037628174,-0.8155111,100,50.77378856870084,360000,-45.65853041112499,35,14.067581176757812,16.996515035629272,54.2077191797881,17.234514951705933,0.22899866104125977,-210.08959763432748,-0.0037532975,0.00900125503540039
629.514613866806,-22.789213807629515,2.707810401916504,-0.60941374,100,51.42290788863844,370000,-36.627075821010045,36,13.645673751831055,16.62619638442993,86.75432630509654,16.853195190429688,0.21799874305725098,-199.69923107117256,-0.0060740965,0.006999969482421875
647.8076002597809,-13.726673053665081,2.8805418014526367,-0.6464545,100,50.34906491292004,380000,-22.642698845575932,37,14.880635738372803,18.03158164024353,91.77153434865768,18.27998661994934,0.2394731044769287,-154.35987612218037,-0.033697996,0.00793147087097168
664.6560366153717,-12.90491737496003,2.5983870029449463,-1.0124359,100,48.272382415867405,390000,-21.602607536663427,38,13.712083339691162,16.608470678329468,121.61759190750769,16.835434675216675,0.21696162223815918,-183.60831419804074,-0.015976679,0.007003307342529297
681.1783244609833,-17.90513227653022,2.69016695022583,-1.0832311,100,53.52388199421357,400000,-29.467179073915666,39,13.324049711227417,16.27732014656067,137.41107211204476,16.509286642074585,0.22396278381347656,-166.83445158139824,0.02472727,0.008003711700439453
698.1883671283722,-16.07729024403244,2.5702524185180664,-2.5783737,100,45.49616183257855,410000,-24.89204344090394,40,13.900301456451416,16.767078399658203,92.06606798092716,16.996043920516968,0.22199511528015137,-134.02650490024018,0.014186249,0.006970405578613281
715.21129155159,-28.714231384389794,2.686816453933716,-5.566853,100,42.76998362012179,420000,-44.63424999897272,41,13.823781728744507,16.776925563812256,44.00310101891237,17.009923219680786,0.2239978313446045,-164.52035000349056,-0.01138407,0.008999824523925781
732.0201652050018,-29.017913214952813,2.611999750137329,-6.669048,100,27.27494289610333,430000,-42.04076587991209,42,13.668013334274292,16.559802055358887,9.25210251129748,16.795875787734985,0.2260723114013672,-119.79580710276414,-0.018933691,0.00899958610534668
749.0460624694824,-25.819913794770898,2.6573269367218018,-7.660318,100,28.40454327545361,440000,-36.942243965858886,43,13.854256868362427,16.774973154067993,68.0101200332257,17.0119731426239,0.22799944877624512,-125.03805863570112,-0.02921247,0.00799870491027832
766.3363671302795,-27.502089397149977,2.696683168411255,-4.096603,100,19.172156507002924,450000,-41.400747146250794,44,14.062760591506958,17.01814603805542,23.75900877487949,17.276229858398438,0.24808502197265625,-83.51075062009228,0.014070917,0.009024620056152344
783.806339263916,-33.17727817804792,2.792933464050293,-3.2935286,100,21.734840024775387,460000,-48.85522547682246,45,14.147944211959839,17.207976818084717,5.7944566370337744,17.45697259902954,0.24199724197387695,-98.62164642642456,-0.005382129,0.006998538970947266
800.2649531364441,-33.540559297407384,2.444288492202759,-2.6421645,100,19.470387729387458,470000,-50.514225813335436,46,13.51192569732666,16.209656238555908,-4.845761576457902,16.445613861083984,0.22796916961669922,-95.86038478452502,0.01569918,0.007988452911376953
817.3858468532562,-22.70539139905179,2.6067276000976562,-3.0835495,100,14.165231581972721,480000,-38.06890501465793,47,13.986018180847168,16.853933095932007,9.156798959899449,17.107896089553833,0.24596548080444336,-74.19562770857547,-0.004770996,0.00700068473815918
834.9295234680176,-24.38514083649951,2.7593624591827393,-0.29276162,100,19.55238036027668,490000,-40.9133796225998,48,14.231724977493286,17.25067710876465,25.03738831386238,17.531677722930908,0.2729957103729248,-74.47981647359398,0.00025859376,0.0070040225982666016
851.900454044342,-29.112553678261417,2.601299524307251,-1.5833869,100,20.55550713980196,500000,-47.5983127223014,49,13.785240173339844,16.700962781906128,31.490978773548722,16.955930948257446,0.24796772003173828,-69.78930588796223,0.011964377,0.007000446319580078
868.2323865890503,-35.3068408760381,2.459798574447632,-4.167305,100,4.607633146032623,510000,-56.842826369847444,50,13.345350980758667,16.055936336517334,-43.29375223529678,16.319933891296387,0.2549571990966797,-64.54330133792601,0.018227505,0.008040189743041992
885.4213132858276,-35.86661311032368,2.726330280303955,-34.76996,100,3.649717601272346,520000,-57.5876669659823,51,13.957232236862183,16.937339067459106,-47.827078225259754,17.175926685333252,0.2305896282196045,-63.2329238233751,-0.0082765445,0.007997989654541016
902.6077241897583,-36.681469277883,2.7438390254974365,-256.29388,100,3.4799973013671903,530000,-58.520802351876334,52,13.92873477935791,16.92541193962097,-50.667675083981514,17.173410892486572,0.23996758460998535,-70.04306134702036,0.040669978,0.007030487060546875
919.4853665828705,-18.739345086478068,2.3706135749816895,-154.09932,100,59.68102360078831,540000,-21.084007224878473,53,13.991055727005005,16.62263560295105,45.373334387769205,16.86464238166809,0.23404335975646973,-195.10982538742988,0.014260449,0.006994009017944336
936.4039611816406,1.3326683557355283,2.333883047103882,-5.9394445,100,26.980410552834297,550000,12.597986597743903,54,14.049396276473999,16.65259623527527,44.115478644026815,16.906595706939697,0.2449963092803955,-67.42622742187343,0.0032171754,0.0070302486419677734
953.32981300354,-0.04307376271791448,2.3915674686431885,-2.2887793,100,26.334353870002317,560000,10.261811538193156,55,13.984297037124634,16.625852346420288,40.896150335738184,16.91285228729248,0.27700066566467285,-78.96059816781207,0.0049718386,0.008998870849609375
969.4917454719543,-0.44272928522766486,2.5459787845611572,-0.6470048,100,25.82954359835572,570000,10.097115564262218,56,13.055024147033691,15.853937149047852,45.84787495677588,16.14993405342102,0.285996675491333,-62.383724100544825,0.017810157,0.008998394012451172
985.712988615036,-1.207170560812336,2.455845594406128,-0.0151410885,100,28.978496257666862,580000,8.816542023373463,57,13.23932147026062,15.962730407714844,45.91564218784171,16.20724320411682,0.2365126609802246,-63.531307362344165,-0.011570727,0.00800013542175293
1001.9090027809143,1.577872694837434,2.472792148590088,-0.03483486,100,25.36492049263794,590000,12.270507888663214,58,13.196546792984009,15.939017295837402,45.824239484200106,16.18301486968994,0.23599910736083984,-54.582727996123026,-0.018621802,0.007998466491699219
1017.9867272377014,1.4145873668699318,2.2702949047088623,-0.02222317,100,26.17736252704904,600000,12.68769618810323,59,13.302231788635254,15.814709901809692,44.67545023073081,16.064724922180176,0.2429676055908203,-59.49263070848724,-0.0059337677,0.006999492645263672
1034.1406619548798,-3.9178789327493098,2.412654399871826,-0.013672839,100,29.42020811238773,610000,5.448177117633347,60,13.168314456939697,15.883970975875854,45.90716032404352,16.14193606376648,0.24996662139892578,-62.69829272919297,0.0032740477,0.006998300552368164
1051.2420704364777,1.6237860528066477,2.453932285308838,-0.045625474,100,25.16207713292306,620000,12.803653091691913,61,14.10534143447876,16.844427585601807,48.370512357483335,17.08840847015381,0.23596763610839844,-67.9771738954446,-0.037062768,0.008013248443603516
1067.338006734848,1.1427365454045326,2.1926372051239014,0.025002979,100,25.485957022398868,630000,12.072379746494855,62,13.401429176330566,15.835964441299438,44.808110774065796,16.08393692970276,0.2399740219116211,-66.12819002078102,0.026674414,0.006998777389526367
1083.4489424228668,0.40891591905597097,2.229807138442993,-0.017581178,100,27.107435061627527,640000,10.908491030228543,63,13.363930940628052,15.845969200134277,45.91777329514395,16.0989351272583,0.24396848678588867,-63.73918641269705,-0.0129087465,0.007998466491699219
1100.4194605350494,2.6375114514549898,2.375128746032715,-0.027687231,100,26.03604494009787,650000,14.17388847899705,64,14.043855428695679,16.700206995010376,45.21736439808536,16.95851969718933,0.24931073188781738,-59.96747884550692,-0.021109033,0.007031679153442383
1116.5323960781097,0.5140254465321501,2.4717531204223633,-0.0007456665,100,26.168700595115677,660000,10.999971037364766,65,13.120219469070435,15.855937004089355,36.64271899556948,16.100937128067017,0.2370007038116455,-73.66892428232396,0.0007038696,0.006998538970947266
1132.6773314476013,2.965636384350487,2.4607410430908203,-0.004943359,100,21.215076943474443,670000,14.474968411999187,66,13.163231134414673,15.871936321258545,41.807803808764994,16.131936073303223,0.25099968910217285,-51.25338656352073,-0.001403064,0.007999897003173828
1149.625491142273,2.23958972970015,2.3773303031921387,0.0019746094,100,26.451027269724758,680000,12.984923484624016,67,14.045661449432373,16.69418430328369,41.754370044927896,16.936160564422607,0.23396921157836914,-66.50801573978248,0.0030851807,0.007006645202636719
1166.193414926529,2.863432054735492,2.3643250465393066,-0.026242713,100,22.930120533118334,690000,14.270386857625061,68,13.693004131317139,16.298960208892822,49.035660685059156,16.555925846099854,0.24796652793884277,-50.55885185927415,-0.025666138,0.007998943328857422
1182.3513503074646,4.87277282398908,2.177117109298706,-0.051021606,100,22.16495136955644,700000,17.231645966118148,69,13.480141162872314,15.890937805175781,44.222796825686046,16.144936561584473,0.24499869346618652,-50.87227408621573,-0.046825383,0.007998943328857422
1198.653287410736,2.917668147320582,2.3869190216064453,0.004186792,100,22.069045954650026,710000,14.236699014447888,70,13.3957998752594,16.04893946647644,41.025600646890034,16.289936780929565,0.23296093940734863,-53.633453966598424,0.0031676758,0.006998777389526367
1214.8846561908722,2.851371447462858,2.2035868167877197,-0.008718615,100,25.808855364296477,720000,14.263557753780631,71,13.479510068893433,15.979369640350342,44.647349234392294,16.219369888305664,0.23096179962158203,-83.04201658111766,-0.0071296226,0.008036375045776367
1231.0275959968567,-1.840940423126217,2.461848020553589,0.016528906,100,27.183124775058474,730000,7.882930419195187,72,13.165171384811401,15.881980180740356,44.98461163593161,16.129939079284668,0.2389683723449707,-67.44374057186252,0.017764453,0.0070037841796875
1247.6310861110687,2.3158068550303446,2.5570318698883057,0.010834497,100,25.879019129512084,740000,13.223895823085035,73,13.50861120223999,16.33249044418335,45.43378064075213,16.591489791870117,0.25100040435791016,-68.46120335114911,0.012921912,0.007998943328857422
1263.9120240211487,0.21138277406772296,2.4907851219177246,0.009183289,100,27.08582289269687,750000,10.36161383875813,74,13.243167877197266,16.003938674926758,44.19202563389802,16.267937421798706,0.25699901580810547,-71.7548052633816,0.010143555,0.0069997310638427734
1280.0769629478455,2.4925949340306706,2.5397560596466064,-0.004832837,100,24.004681089294845,760000,13.962185322274447,75,13.102201700210571,15.90693974494934,43.11221081680426,16.151938915252686,0.2349996566772461,-58.09389351644605,-0.00016230468,0.007999658584594727
1296.2132568359375,2.0519121972617103,2.3028922080993652,0.0066852113,100,26.123916953747873,770000,13.565587816602553,76,13.315989255905151,15.867298364639282,42.06140530574611,16.12429451942444,0.24896645545959473,-79.54167095548577,0.009208545,0.008029699325561523
1312.4511964321136,3.237619438216156,2.2028980255126953,0.0048106443,100,25.488643837321746,780000,14.155977072723172,77,13.535913944244385,15.976941347122192,44.47577280624373,16.225938081741333,0.2409970760345459,-62.560869155545696,0.007362012,0.007999658584594727
1329.1105344295502,1.0986229325865435,2.356182813644409,0.0072885375,100,25.777473542406607,790000,12.297444387788833,78,13.781021118164062,16.38934016227722,43.11382471513745,16.646339178085327,0.24896693229675293,-50.070937968859134,0.008647058,0.008032083511352539
1346.1029307842255,-0.41323591697262535,2.380579948425293,-0.021313941,100,26.840703974603947,800000,9.885758930632841,79,14.07579231262207,16.72742247581482,46.55984412502224,16.97339653968811,0.2369678020477295,-57.44225436806854,-0.018803272,0.008031368255615234
1362.676862001419,3.1124607146363648,2.4422242641448975,-0.019889845,100,24.77853404872992,810000,14.560677166004885,80,13.60328722000122,16.30504608154297,40.26983576239261,16.5609290599823,0.24788403511047363,-56.28596614105321,-0.018738672,0.007998943328857422
1379.9019560813904,0.16908676132966946,2.439574718475342,0.02107799,100,28.97209715740338,820000,11.399990449736745,81,14.228524923324585,16.95030403137207,51.75036543677629,17.212095022201538,0.2529630661010742,-60.43399151186793,0.024636524,0.0070438385009765625
1397.387889623642,0.2037195893339546,2.534424066543579,-0.0023820556,100,26.550383461289933,830000,10.770804644957993,82,14.34625768661499,17.19993782043457,42.621208787494325,17.472933292388916,0.26599550247192383,-57.41161953230814,0.00046066893,0.006999969482421875
1414.4982676506042,1.3611892091885351,2.4105522632598877,-0.012884653,100,25.971487083428418,840000,12.692163856960876,83,14.166619062423706,16.843382596969604,39.98369059231365,17.097376585006714,0.2459723949432373,-73.32470649933298,-0.010197809,0.00802159309387207
1430.6022074222565,4.176169336900907,2.433962345123291,-0.011807397,100,24.027827894272438,850000,15.829645201861318,84,13.127980947494507,15.809971809387207,41.41640031739796,16.090938329696655,0.2709686756134033,-65.24737700182851,-0.00791424,0.007999658584594727
1447.114145040512,4.167393768343516,2.503119945526123,0.0077770506,100,24.12404442204187,860000,16.390104910628352,85,13.477764129638672,16.23993968963623,42.88245585137453,16.499940156936646,0.25296664237976074,-55.486712867753056,0.012216943,0.007033824920654297
1463.721087217331,0.08789305671445202,2.5861146450042725,-0.0078100096,100,27.247211205026023,870000,10.264786417820117,86,13.43748140335083,16.273975133895874,45.6893107720145,16.592942476272583,0.31096720695495605,-55.21732225637331,-0.008530371,0.00699925422668457
1479.9230253696442,1.4403412997816425,2.1679494380950928,-0.01878518,100,26.65987606046609,880000,12.627512965766455,87,13.51276183128357,15.931982278823853,47.426992285931455,16.188937187194824,0.24896669387817383,-68.50286047754666,-0.01641785,0.007029294967651367
1497.169592142105,1.6629015258790865,2.406275510787964,-0.0009790772,100,25.751360921745977,890000,12.698879905916169,88,14.273216009140015,16.932567596435547,43.00817615634091,17.233566522598267,0.2919747829437256,-63.2505766391068,0.0018818115,0.00902414321899414
1514.0798227787018,2.228711197746027,2.5859203338623047,0.022087049,100,24.109651859075566,900000,13.40316483978124,89,13.77238917350769,16.615229845046997,43.85757413661655,16.87822937965393,0.25500035285949707,-58.59923427966494,0.026329566,0.007999181747436523
1530.4515993595123,3.2566718837177935,2.5094966888427734,-0.037489183,100,23.564801483052026,910000,14.86384546938423,90,13.34535837173462,16.113809823989868,46.999727915634224,16.358776569366455,0.23696684837341309,-63.787133884912784,-0.036160402,0.007999897003173828
1546.9834122657776,2.1002253996255154,2.5224506855010986,-0.053522266,100,28.338398905557906,920000,13.375674885464083,91,13.471238374710083,16.249815702438354,43.52479464719466,16.518813371658325,0.2609989643096924,-71.68646641865027,-0.04817086,0.007024288177490234
1563.498670578003,0.8751103821611491,2.4769935607910156,0.017968323,100,27.16700535570998,930000,11.070154791110987,92,13.521805763244629,16.25029706954956,46.155025438257084,16.503259420394897,0.24496722221374512,-64.77301270609367,0.018608252,0.006993770599365234
1579.6673069000244,3.8858815588481876,2.235076904296875,-0.0025826294,100,21.578312265083987,940000,15.905548098438985,93,13.411609888076782,15.91467022895813,44.54974404019387,16.15563678741455,0.23296618461608887,-69.34824434220083,0.00018120727,0.008000373840332031
1595.862247467041,1.185911530842215,2.1883835792541504,0.0017265747,100,26.44720732293241,950000,12.113335813349119,94,13.487271785736084,15.928942441940308,40.50130179248277,16.182941675186157,0.2449963092803955,-61.647224582458506,0.007156177,0.00800180435180664
1612.0541875362396,2.6256681187250654,2.2547359466552734,0.012821494,100,25.671064555185296,960000,14.051556398992979,95,13.413465738296509,15.92594289779663,47.391785487615856,16.178940534591675,0.24599599838256836,-62.393158690584976,0.014900769,0.007001638412475586
1629.810733795166,1.255217402402245,2.5742924213409424,-0.007082202,100,25.220099430441945,970000,12.438976336867201,96,14.635359764099121,17.482550144195557,47.477003273211714,17.744547843933105,0.25299906730651855,-72.23508228060021,-0.0034618897,0.007997751235961914
1646.4556741714478,0.8476782598245471,2.5310442447662354,0.0049587404,100,25.075620557818215,980000,11.550020589050172,97,13.581955194473267,16.36894202232361,50.93952437666702,16.63193988800049,0.25499963760375977,-57.77532488096977,0.0073017944,0.007998228073120117
1663.6985714435577,1.162635289307031,2.505038261413574,-0.0064899414,100,28.40482291763642,990000,12.34516024681843,98,14.213342666625977,16.988242149353027,42.36184476817044,17.229898929595947,0.23309969902038574,-76.21577328923145,0.0012126709,0.007999658584594727
1681.0334813594818,0.8574711119760389,2.6085307598114014,0.008158863,100,26.542542492521644,1000000,12.296606643325024,99,14.17378544807434,17.0689435005188,40.72277334035344,17.321908950805664,0.24496746063232422,-71.30384956701587,0.0068616457,0.007997989654541016
1697.825587272644,1.7863359878686884,2.5457115173339844,-0.025150757,100,25.89846442633744,1010000,13.002109254327376,100,13.704516172409058,16.523107767105103,43.35356842049885,16.78010606765747,0.24899840354919434,-54.0967450929556,-0.023043262,0.007999897003173828
1714.1985266208649,3.0280483790398125,2.5040483474731445,0.0031349547,100,23.25213640599249,1020000,14.52532356416826,101,13.312965393066406,16.082942485809326,42.42834392394269,16.35994005203247,0.265000581741333,-43.79979943902145,0.008651855,0.011996984481811523
1731.0364968776703,4.445332761932623,2.5646400451660156,0.0067056944,100,21.808711603679026,1030000,15.903093396445255,102,13.748210191726685,16.585004091262817,47.58855688916845,16.825971841812134,0.23296570777893066,-56.53629600378253,0.009819666,0.007000446319580078
1748.1695783138275,-2.3143814503478874,2.487423896789551,-0.050708707,100,27.699353512235522,1040000,7.511140913059487,103,14.02997374534607,16.843104362487793,39.3519677643324,17.12008047103882,0.2649998664855957,-51.394449311900686,-0.046166662,0.011976242065429688
1764.4285168647766,0.5776051998166979,2.4600460529327393,-0.0076771975,100,27.146547364127592,1050000,11.297168413538678,104,13.278802871704102,15.99997353553772,45.80846386086207,16.245938539505005,0.23695969581604004,-67.02875811330847,-0.0054393066,0.00800466537475586
1780.7224564552307,-1.7970844689273853,2.526313304901123,0.00641958,100,29.06009962806148,1060000,8.07621073561403,105,13.2476065158844,16.039973497390747,48.01305517342647,16.280938863754272,0.23296499252319336,-80.88830547888773,0.009427929,0.006999969482421875
1797.2251489162445,2.5888047941642323,2.453518867492676,0.023593713,100,23.78610051810171,1070000,13.771353478012648,106,13.520097017288208,16.234692573547363,42.64422687908019,16.489691495895386,0.2479701042175293,-61.51884829695124,0.028618116,0.007028818130493164
1813.6830878257751,-1.7367636352736775,2.3222100734710693,-0.037161108,100,28.634084651434044,1080000,8.72196399583933,107,13.627014636993408,16.187971591949463,45.973241646882066,16.444939136505127,0.24896764755249023,-69.54976765109961,-0.037856877,0.007999897003173828
1829.7410299777985,3.0412589082367965,2.1381514072418213,0.02236372,100,22.91257709421768,1090000,14.463215634748316,108,13.427368402481079,15.806973695755005,49.96283290052391,16.044941663742065,0.23096823692321777,-54.77014971674522,0.029405542,0.0069997310638427734
1846.7922468185425,-0.3835022738498879,2.418351650238037,0.0068902345,100,28.587022211593137,1100000,10.775190914918669,109,14.084760427474976,16.76824975013733,50.34916324210217,17.037217378616333,0.26099634170532227,-82.18609882169324,0.007839246,0.00797128677368164
1864.88880777359,-2.0251916047753364,2.6879353523254395,0.01730122,100,29.758863691527786,1110000,7.980810422060182,110,14.788426876068115,17.745564937591553,43.3007860611523,18.083561658859253,0.3289947509765625,-63.72945678623693,0.019336376,0.009001970291137695
1882.4853055477142,0.29257083888029084,2.585191249847412,0.0045549194,100,26.536698879436194,1120000,10.802459675965412,111,14.475411176681519,17.331531286239624,46.80045670942935,17.583498239517212,0.24396038055419922,-71.21684906458667,0.006013037,0.008006572723388672
