LossBefore,ItrTime,train-AverageReturn,Time-Sampling,LossAfter,n_timesteps,train-PolicyExecTime,Time-Optimization,Time,Itr,train-StdReturn,train-MinReturn,train-AverageDiscountedReturn,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-NumTrajs
0.0040248046,16.666269779205322,14.625984945122454,16.401270389556885,-0.17483509,230000,13.663490533828735,0.24500083923339844,382.49576139450073,22,8.0334021341877,0.523667610977759,10.946363617433708,2.4916915893554688,32.511043010204475,0.019998550415039062,100
-0.02102992,16.587358951568604,15.86621566303762,16.316360235214233,-0.3613031,240000,13.679451942443848,0.24799704551696777,399.0961194038391,23,9.686350151808158,-2.177724474573994,11.097125792609615,2.3950889110565186,32.06155686030985,0.023001670837402344,100
-0.008682739,16.264986276626587,20.167997533434256,15.993988513946533,-0.42695194,250000,13.336551666259766,0.24899840354919434,415.37410616874695,24,9.077679247555267,-4.371199780982057,12.577435807636174,2.4104321002960205,30.975321776285206,0.021999359130859375,100
-0.004298742,16.552997589111328,18.86309313993641,16.287997245788574,-0.42714566,260000,13.583522081375122,0.24400043487548828,431.9391038417816,25,6.794167702938155,-4.414391787246675,11.802677669858749,2.4415948390960693,28.28392172939409,0.019998788833618164,100
0.0016466591,16.192986965179443,17.148862637098947,15.922987461090088,-0.30641294,270000,13.175952196121216,0.24399924278259277,448.144091129303,26,8.064832837434052,-3.3517076058211615,11.210334367080982,2.4780564308166504,29.84084981356177,0.025000333786010742,100
-0.0045235595,16.225987672805786,12.385129826921336,15.963989973068237,-0.29494634,280000,13.218306541442871,0.24200105667114258,464.38307762145996,27,10.450744117317376,-9.230514783448076,7.973937303507539,2.439955711364746,29.13449994927328,0.0189969539642334,100
0.012634216,16.435840368270874,6.574927945880882,16.167845726013184,-0.6582748,290000,13.431614398956299,0.2460002899169922,480.830917596817,28,7.992613706516391,-9.703753703954197,4.232094605632303,2.4981346130371094,22.997083376574246,0.021994352340698242,100
0.0031528564,16.457820415496826,4.40297208798837,16.185822010040283,-1.1641121,300000,13.533374071121216,0.24799823760986328,497.3007392883301,29,7.457657461804985,-8.138914345667844,2.8228397612295946,2.3833165168762207,24.715425341218005,0.024000167846679688,100
0.0034117599,16.409987211227417,1.976550521933504,16.1440212726593,-0.63338906,310000,13.614807844161987,0.24899935722351074,513.7237255573273,30,5.24575349043642,-12.894664379696854,1.1762583797377875,2.2885403633117676,17.68013919559571,0.016966581344604492,100
-0.00021604614,16.452146291732788,0.6212392934557253,16.190178394317627,-2.558374,320000,13.521470069885254,0.24499821662902832,530.187872171402,31,4.267838732200402,-6.948136900822814,0.45664054471037796,2.4089736938476562,8.875431980624692,0.016969680786132812,100
0.008675992,16.186984539031982,-0.2169534563629423,15.92398738861084,-2.2791903,330000,13.217239379882812,0.24496722221374512,546.3868577480316,32,4.352580064013406,-11.289811434903946,0.01621020645385213,2.449901580810547,9.856517582193195,0.01699972152709961,100
-0.014419759,16.73587965965271,1.601009410844139,16.47391629219055,-0.5459196,340000,13.865179300308228,0.24199867248535156,563.1347398757935,33,3.8536667516375114,-7.1262986371960695,1.4799920984116175,2.37957763671875,9.626973428680042,0.01996469497680664,100
-0.0113759525,16.780128717422485,1.1684519533987185,16.519160747528076,-0.48912784,350000,13.919217348098755,0.244002103805542,579.9278688430786,34,3.852960380300655,-5.980751210223235,1.331615982862313,2.3382248878479004,9.445243425720367,0.01596379280090332,100
-0.016663477,16.20498752593994,0.5657165888611033,15.940989017486572,-0.45641288,360000,13.202017545700073,0.24700069427490234,596.1458563804626,35,4.337559989274942,-9.224813459039298,1.3249032618726713,2.4919745922088623,9.30375153129911,0.015996932983398438,100
0.013483459,16.19198513031006,-2.190802576762602,15.908987522125244,-12.504229,370000,13.17313289642334,0.2579963207244873,612.3508410453796,36,4.505868497523153,-11.266060284336856,-0.04711282026362818,2.4869112968444824,8.085179124137058,0.02500128746032715,100
0.0020644164,16.576051712036133,-5.830132030779328,16.284053087234497,-51.99626,380000,13.590035915374756,0.2709975242614746,628.9388933181763,37,4.125755065395616,-13.75537493690147,-2.2959563820713367,2.4376261234283447,7.650953087602892,0.018976688385009766,100
