Time-Optimization,train-MaxReturn,Time-Sampling,n_timesteps,LossAfter,Time,train-NumTrajs,train-PolicyExecTime,train-AverageReturn,train-EnvExecTime,train-AverageDiscountedReturn,LossBefore,Itr,Time-SampleProc,ItrTime,train-MinReturn,train-StdReturn
0.2649669647216797,31.445163884785014,17.028918981552124,130000,-0.0043628872,223.61392521858215,100,14.137730836868286,28.21208293290722,2.6300652027130127,21.85137892877333,-1.3542094e-05,12,0.02503061294555664,17.31891655921936,25.28897819692439,1.3682979427980153
0.2609982490539551,31.549048839968833,17.50491690635681,140000,-0.0023184486,241.41084122657776,100,14.490984439849854,28.1379246708117,2.7348978519439697,22.068401269114293,-1.3445261e-05,13,0.018000364303588867,17.783915519714355,23.654568321137624,1.3965076492630113
0.25699710845947266,31.643590095424436,16.612924098968506,150000,-0.004382824,258.32376194000244,100,13.755402565002441,28.042630455196807,2.586543560028076,21.950581583217026,-1.33719595e-05,14,0.024000167846679688,16.894922494888306,17.75288204779368,1.8733083545451008
0.26300048828125,31.936325162098147,16.918264627456665,160000,-0.0027276485,275.54499983787537,100,14.005086421966553,28.039356306065358,2.673114061355591,21.99817944343743,-1.3286525e-05,15,0.026972532272338867,17.208237648010254,21.266879788306042,1.6181356717741426
0.2590007781982422,32.23938065268466,17.175921201705933,170000,-0.0035278478,293.0179195404053,100,14.089057207107544,28.66690872210251,2.779629945755005,22.70052870197498,-1.3210637e-05,16,0.02199840545654297,17.458921194076538,16.92635012008862,1.8175277069264075
0.2559993267059326,32.72378169409211,17.012980699539185,180000,-0.004934946,310.32586097717285,100,14.071677207946777,28.682035403778073,2.6619911193847656,22.734126888274435,-1.3146828e-05,17,0.01899433135986328,17.28894329071045,24.543201844048074,1.3817984769957063
0.26399993896484375,32.01024366953915,17.1829514503479,190000,-0.0022847003,327.80678272247314,100,14.201687335968018,28.788207378204824,2.695343494415283,22.88627571955523,-1.3061125e-05,18,0.020968914031982422,17.467920303344727,25.574772918286566,1.1877291703507429
0.2629671096801758,31.233825299940705,17.234954833984375,200000,-0.0037341458,345.34470081329346,100,14.277690649032593,28.819465973707743,2.6883156299591064,22.885027869338828,-1.2962678e-05,19,0.020998001098632812,17.518919944763184,26.786801525483675,1.0213986863367652
0.25099658966064453,32.24045288246757,16.721220016479492,210000,-0.004249701,362.3549177646637,100,13.833456039428711,29.04538188503763,2.629753351211548,23.141909957073516,-1.2838454e-05,20,0.02399921417236328,16.997215032577515,25.91230214908129,1.3597895714640276
0.25899839401245117,32.39138771306225,16.56792664527893,220000,-0.0049831104,379.2258417606354,100,13.689801216125488,29.363533084914994,2.610318183898926,23.433882941112817,-1.27226585e-05,21,0.024997711181640625,16.853924036026,26.655786270430657,1.3026143706414368
0.25999951362609863,32.714129978012025,16.680953979492188,230000,-0.004123209,396.1977639198303,100,13.797081708908081,29.32284241373842,2.6134393215179443,23.436496692964802,-1.26085e-05,22,0.016969680786132812,16.959924697875977,26.228682587078243,1.255371156082584
0.25499486923217773,33.24067124863689,16.806506395339966,240000,-0.004416663,413.291268825531,100,13.955479383468628,29.692068470001104,2.583500623703003,23.737004918864272,-1.2516369e-05,23,0.017003774642944336,17.080504655838013,26.554054299960715,1.2263999320984251
0.26800036430358887,32.84814039194695,16.9006290435791,250000,0.0050456254,430.4968650341034,100,13.963990926742554,29.77999088582616,2.7032761573791504,23.788884947486096,-1.2425813e-05,24,0.017966270446777344,17.18759560585022,26.764875204582363,1.2182028432005647
0.2669970989227295,33.90410629178401,16.758923768997192,260000,0.010456029,447.55978536605835,100,13.889522790908813,30.135984623036002,2.609124183654785,24.02560235637169,-1.2324132e-05,25,0.023000001907348633,17.049920558929443,26.385751379319853,1.3641714043793816
0.27500057220458984,34.482844988908056,16.795949935913086,270000,0.007971361,464.6697075366974,100,13.851914644241333,30.478938467198528,2.670597791671753,24.264046521547957,-1.220008e-05,26,0.0239713191986084,17.095921277999878,25.521307253454648,1.7913368022385996
0.2539975643157959,35.174551419936975,17.06458878517151,280000,-0.0061739488,482.02629017829895,100,14.146119117736816,30.45334317390054,2.6164586544036865,24.16980344004112,-1.2077144e-05,27,0.02499675750732422,17.34358310699463,25.57855562801547,1.947643234031693
0.26199769973754883,34.96421442673184,16.50895643234253,290000,-0.0059242514,498.83321380615234,100,13.63984227180481,30.942218612103815,2.625953197479248,24.45165636425085,-1.1936737e-05,28,0.02099895477294922,16.792922973632812,24.79271043152939,1.6838745811120812
0.257997989654541,34.792583227137634,16.666926860809326,300000,-0.0031671873,515.7991359233856,100,13.87939167022705,31.49391820431108,2.5182600021362305,24.862687119297664,-1.1799928e-05,29,0.026997804641723633,16.95292353630066,27.038819581127594,1.596886841570978
0.2590005397796631,35.01185750852207,16.837954998016357,310000,-0.0038299111,532.9290573596954,100,13.967908143997192,31.59181365502288,2.593820333480835,24.904986473170965,-1.1677401e-05,30,0.018965959548950195,17.116922855377197,27.759430923375056,1.666852418143388
0.2579994201660156,35.10412019542439,16.760967016220093,320000,0.004550945,549.9819791316986,100,13.961722135543823,31.94586706454222,2.5415194034576416,25.21550930226657,-1.153503e-05,31,0.02095627784729004,17.0399227142334,28.14327269750987,1.460772439545426
0.26799654960632324,35.35528455087289,16.571927547454834,330000,-0.0024825407,566.8559024333954,100,13.794351816177368,31.6281540755862,2.54072642326355,24.997338693209294,-1.1389967e-05,32,0.01900005340576172,16.859923362731934,28.317175602846383,1.5732498040054184
0.2559990882873535,35.50401375808386,17.003926038742065,340000,-0.0027952192,584.1558244228363,100,14.076467752456665,31.726565844756728,2.662328004837036,25.06489247325943,-1.1278252e-05,33,0.024996280670166016,17.286919593811035,27.524538801721825,1.3234067333176502
0.26600050926208496,35.9041427671942,16.583288192749023,350000,-0.0060819285,601.0401124954224,100,13.723343133926392,31.730894313397435,2.601036548614502,25.029795284513824,-1.1184462e-05,34,0.02099776268005371,16.871286153793335,28.90745847208677,1.4807724705731942
0.2649965286254883,36.0412722700562,17.167428255081177,360000,-0.0053657796,618.5135362148285,100,14.195021390914917,32.001531417010646,2.7160096168518066,25.22429286305412,-1.10787605e-05,35,0.026000261306762695,17.45942497253418,27.118905068486598,1.576420437490721
0.25499939918518066,35.491752023254605,16.691484689712524,370000,-0.002180401,635.4910209178925,100,13.817041635513306,32.32236038749978,2.6226913928985596,25.482335799319998,-1.0973186e-05,36,0.01699995994567871,16.964484214782715,27.03380008886966,1.384414098845466
0.25699615478515625,35.210576989683595,16.97792148590088,380000,-0.0066485726,652.7639420032501,100,14.098235368728638,32.35142077426702,2.6052372455596924,25.466377436637252,-1.0862071e-05,37,0.0240020751953125,17.258919715881348,29.520965523024245,1.3952445400534939
0.2539963722229004,35.83817534553388,16.857924699783325,390000,-0.0022312687,669.9148643016815,100,13.88247561454773,32.23432164580221,2.640047073364258,25.314662954830887,-1.0750803e-05,38,0.024999618530273438,17.137921810150146,27.694909502406244,1.4145649678077978
0.25300002098083496,35.464850404153935,16.74995517730713,400000,-0.0011141123,686.9547884464264,100,13.929202556610107,32.228548110011516,2.577458381652832,25.292751903582033,-1.0627065e-05,39,0.016997814178466797,17.0219247341156,27.791226465403593,1.5596256649397786
0.24900007247924805,36.31477034876845,16.829925775527954,410000,-0.0040078084,704.0777113437653,100,13.935386657714844,32.473379136615534,2.6240170001983643,25.503022029140038,-1.0505559e-05,40,0.025997161865234375,17.104923009872437,29.10973779076072,1.3442405255697516
0.2559952735900879,36.299556578037695,16.7059268951416,420000,-0.002702039,721.0746338367462,100,13.821090698242188,32.52156558179618,2.6119582653045654,25.505480911384694,-1.0380456e-05,41,0.017000675201416016,16.978922843933105,27.942396114710206,1.7347574507117567
0.25299572944641113,36.44837853134293,16.817925691604614,430000,-0.0018926205,738.1765577793121,100,13.952094793319702,32.79534716317246,2.6169209480285645,25.766034614090977,-1.0281918e-05,42,0.018001079559326172,17.08892250061035,29.387181488753516,1.617469032927276
0.2559971809387207,36.22145886810025,16.707914113998413,440000,-0.0027625859,755.1754267215729,100,13.858498096466064,32.88891107084851,2.5723564624786377,25.823298649054127,-1.0158047e-05,43,0.0219576358795166,16.986868858337402,29.535159504130842,1.55476611152914
0.25,36.32417185811377,16.49293327331543,450000,-0.0025068908,771.9573514461517,100,13.590857028961182,32.751041407453904,2.6295249462127686,25.74313574134451,-1.0052554e-05,44,0.025991439819335938,16.768924713134766,28.936528090181692,1.4282749781705768
0.2499990463256836,36.07500346468603,16.817925691604614,460000,-0.0020699303,789.0662744045258,100,13.889976024627686,32.85505479115535,2.6672255992889404,25.792093671332623,-9.909611e-06,45,0.026998043060302734,17.095921993255615,29.603696961235745,1.4761789184653988
0.26300048828125,36.83518642810913,17.051993131637573,470000,0.00019248878,806.4232647418976,100,14.099124193191528,32.80778577220487,2.7199270725250244,25.762537203893896,-9.755409e-06,46,0.019997596740722656,17.33699107170105,28.54577386542349,1.6232968498905271
0.2669973373413086,35.717968904705515,16.550926208496094,480000,-0.0031489972,823.2741885185242,100,13.7566978931427,32.797259368955494,2.530508041381836,25.776744655041522,-9.645923e-06,47,0.020000696182250977,16.837924242019653,28.985492327569133,1.466545151335821
0.2579984664916992,36.06250812691778,17.0439236164093,490000,-0.0034102448,840.6151118278503,100,14.171372890472412,32.98611994143873,2.6050288677215576,25.87928027452231,-9.510062e-06,48,0.025000572204589844,17.32692265510559,30.16034222008726,1.338620312648132
0.2599968910217285,36.903138338849985,16.630929946899414,500000,-0.0018503593,857.538037776947,100,13.787028074264526,33.26566776511516,2.540320634841919,26.111473465903142,-9.400214e-06,49,0.017999887466430664,16.909927129745483,30.27820145827061,1.5308276773797815
0.2609984874725342,36.24160456751266,16.69084405899048,510000,-0.0020286182,874.5288777351379,100,13.82191514968872,33.178054392447415,2.618823766708374,25.981171373117267,-9.305446e-06,50,0.02399730682373047,16.97783923149109,29.624626072105908,1.517781651803799
0.2579996585845947,36.354891284759425,16.69232416152954,520000,-0.0011521986,891.5162024497986,100,13.824983596801758,33.39636023479984,2.5984482765197754,26.189598906824514,-9.197431e-06,51,0.024001359939575195,16.97432518005371,30.176907543392918,1.4253858310900434
0.2519965171813965,36.16084119081656,16.462369441986084,530000,-0.0030065372,908.274570941925,100,13.603028059005737,33.00268694726287,2.602428436279297,25.8011725421802,-9.081982e-06,52,0.02500319480895996,16.740369081497192,29.743411243681464,1.4404311009475466
0.2559659481048584,36.469778673992884,16.5849289894104,540000,-0.002996242,925.1544985771179,100,13.724518537521362,33.267289195891706,2.59481143951416,26.041255307703754,-8.960141e-06,53,0.02503228187561035,16.8669273853302,29.98278642198988,1.4002643717107908
0.24799561500549316,36.72658454970305,16.532929182052612,550000,-0.0028399986,941.9704258441925,100,13.73441457748413,33.343450119065544,2.549643039703369,26.054419965880548,-8.852207e-06,54,0.018975496292114258,16.800926685333252,29.742060360457906,1.5970357285212111
0.25499820709228516,37.56019171519099,16.571930646896362,560000,0.00011838833,958.8303542137146,100,13.725812673568726,33.486670116956645,2.5819473266601562,26.234119301468144,-8.763756e-06,55,0.01699995994567871,16.8449285030365,30.24693840950932,1.582597749552472
0.25499606132507324,36.38404167095003,16.77496838569641,570000,-0.002831077,975.8922762870789,100,13.87442660331726,33.12458341368452,2.6719894409179688,25.87477680778018,-8.647196e-06,56,0.017958641052246094,17.04892349243164,29.230410318524445,1.495749736596948
0.25699663162231445,36.98712329810207,16.34396266937256,580000,-0.0032021021,992.5272057056427,100,13.435200929641724,33.55583762749009,2.634340286254883,26.25486578593625,-8.551309e-06,57,0.018969297409057617,16.62092924118042,30.488584163899468,1.343446251095096
0.2519998550415039,37.24756087108778,16.593470573425293,590000,-0.0016183779,1009.4106740951538,100,13.800007820129395,33.3977367399217,2.542750358581543,26.114673351222677,-8.459404e-06,58,0.02499842643737793,16.870468854904175,28.99435522577719,1.5937360182035116
0.2760004997253418,36.20742504911514,16.781941652297974,600000,0.0012195471,1026.510601758957,100,13.866180181503296,33.38586402258196,2.660290002822876,26.09889454083062,-8.368501e-06,59,0.02798604965209961,17.086926698684692,30.08843974821196,1.491070172375073
0.25499749183654785,36.9565174278721,16.679972648620605,610000,0.00032647533,1043.479569196701,100,13.802927017211914,33.49197925714241,2.589810609817505,26.2239515453834,-8.24827e-06,60,0.016998291015625,16.95296812057495,30.739264577004253,1.47669324745808
0.25696492195129395,36.704374235531866,16.508967399597168,620000,0.00077731337,1060.283497095108,100,13.686535358428955,33.74432597393837,2.555340051651001,26.448088231949964,-8.1651515e-06,61,0.01799631118774414,16.788926124572754,30.1981988527628,1.3455228713147378
0.25499749183654785,36.62717848329325,16.67795491218567,630000,-0.0005413119,1077.2524235248566,100,13.79637336730957,33.29001984494154,2.6286561489105225,26.02346753090301,-8.075564e-06,62,0.02297496795654297,16.95592737197876,29.83561933602322,1.3773476540371288
0.27599668502807617,36.0897115471482,16.7386577129364,640000,0.0015258183,1094.3070528507233,100,13.927851438522339,33.44808902038051,2.589216470718384,26.189645499277,-7.9863485e-06,63,0.02499985694885254,17.041629791259766,30.058589479014238,1.3458924319735082
0.268970251083374,36.38339645126129,17.653578281402588,650000,-0.0020142363,1112.270631313324,100,14.57180905342102,33.58442191297136,2.760629892349243,26.301477308161594,-7.916075e-06,64,0.02598738670349121,17.94957661628723,30.258256056831353,1.3147258380652451
0.2579982280731201,37.06282523144831,17.429928064346313,660000,-0.0023132425,1129.9995546340942,100,14.412489652633667,33.56828044282963,2.723106622695923,26.225441494650102,-7.844055e-06,65,0.02599787712097168,17.71492290496826,29.958397121705495,1.477110099180623
0.2599983215332031,36.84981025237426,17.141125917434692,670000,-0.002417925,1147.4316477775574,100,14.201685905456543,33.774825748874534,2.6744296550750732,26.420619835982116,-7.7752575e-06,66,0.016998767852783203,17.419092893600464,30.828448575271555,1.4203623900107987
0.28099942207336426,37.47568928565593,16.679669618606567,680000,-0.0024214857,1164.4243187904358,100,13.836089849472046,33.67177208758004,2.5856595039367676,26.317090285515054,-7.683297e-06,67,0.0169980525970459,16.979669332504272,29.318047278127462,1.3538197252886979
0.25696706771850586,37.64188198214341,16.603387594223022,690000,0.0029026032,1181.3237028121948,100,13.758218765258789,33.69193386798613,2.5815987586975098,26.317421733818374,-7.6200054e-06,68,0.02503061294555664,16.886385679244995,29.95282568120254,1.534859324525631
0.25499796867370605,36.78894307671984,16.73992943763733,700000,-0.0009971415,1198.3506307601929,100,13.836893796920776,33.71852972590332,2.6385059356689453,26.31750612966202,-7.5355297e-06,69,0.019001245498657227,17.013928651809692,30.65863157812429,1.4771565260432558
0.25899744033813477,37.896434504370696,16.657726764678955,710000,0.0023678506,1215.2993550300598,100,13.776963710784912,34.02959336780773,2.623615264892578,26.589567245573317,-7.452999e-06,70,0.018000125885009766,16.935723543167114,30.870959725434215,1.4299371367379223
0.2579536437988281,37.17153425520391,16.859930276870728,720000,-0.0032812776,1232.4572842121124,100,13.980886459350586,33.86592157330996,2.5740606784820557,26.451650866539268,-7.386675e-06,71,0.020031452178955078,17.139930248260498,30.4182128948104,1.6152743270100096
0.2649972438812256,37.33579693236191,16.62393069267273,730000,0.0014523265,1249.3792123794556,100,13.785335302352905,34.23139931695845,2.5821332931518555,26.837171475460018,-7.303588e-06,72,0.01799941062927246,16.908928632736206,30.61688662577354,1.383218715976388
0.2599978446960449,37.18511189776545,16.497932195663452,740000,0.0019393145,1266.1761417388916,100,13.633075475692749,33.996480029442175,2.6090240478515625,26.56172851573738,-7.248341e-06,73,0.02500009536743164,16.783929586410522,30.490679932945252,1.36340577919454
0.2559971809387207,36.92288770044047,16.625929832458496,750000,-0.0016701183,1283.0950694084167,100,13.754364490509033,34.32193082048391,2.6052982807159424,26.845643004661625,-7.204261e-06,74,0.022030353546142578,16.905927419662476,30.582433018446068,1.4538842174138773
0.27100133895874023,37.3284408791453,16.910930633544922,760000,-0.0036950975,1300.3259994983673,100,14.062566041946411,33.9702218424773,2.60016131401062,26.482782499228097,-7.1513487e-06,75,0.02899789810180664,17.21293020248413,30.897908372184585,1.4671911205683923
0.26199841499328613,37.496990102643906,16.642345905303955,770000,-0.0018658508,1317.2633039951324,100,13.805411577224731,34.16306121464028,2.578739643096924,26.675913233741145,-7.0955316e-06,76,0.018961668014526367,16.92430543899536,29.990156084590392,1.5044989380028362
0.2519948482513428,37.70657901752939,16.703009366989136,780000,-0.0016088845,1334.2563099861145,100,13.817116022109985,34.185825043214884,2.614293336868286,26.669176909147723,-7.051701e-06,77,0.023000717163085938,16.98000407218933,31.082627157987485,1.367464579264941
0.2560005187988281,37.430749282762605,16.669304132461548,790000,0.0030659381,1351.2156121730804,100,13.82527780532837,34.206606170895064,2.5874457359313965,26.701166084002292,-7.005709e-06,78,0.019997358322143555,16.946302890777588,29.995308921645595,1.453018622860845
0.25499820709228516,36.98959805756581,16.43496084213257,800000,-0.00046844946,1367.9475407600403,100,13.657891035079956,34.20034013431732,2.5050508975982666,26.66424279072893,-6.9873104e-06,79,0.023000001907348633,16.714930295944214,31.427653623147712,1.3450031121623234
0.25299978256225586,37.420649612211875,16.679932594299316,810000,0.006153938,1384.9234704971313,100,13.843417644500732,34.30147549723509,2.560959577560425,26.746840478866037,-6.9611115e-06,80,0.024997949600219727,16.957930326461792,30.429995767698095,1.4622070284277846
0.2559993267059326,36.82765504991908,16.688931703567505,820000,-0.0012677436,1401.9013984203339,100,13.863545656204224,33.94602394813006,2.574146032333374,26.45723792693459,-6.9126468e-06,81,0.01799917221069336,16.964928150177002,30.773599590031758,1.4847698275118764
0.25999927520751953,37.652247527868575,16.88995623588562,830000,-0.0016225525,1419.0863268375397,100,13.951318740844727,34.180914266629216,2.6486451625823975,26.68203887514465,-6.8649088e-06,82,0.01896810531616211,17.171927452087402,30.374904410742634,1.5235522795458374
0.2539973258972168,37.81707380100624,16.36896300315857,840000,-0.00067639,1435.7492554187775,100,13.61434006690979,34.31503096483005,2.5097358226776123,26.767847979605623,-6.790505e-06,83,0.02497696876525879,16.64992880821228,30.67022436398398,1.410384592508946
0.25299978256225586,37.90623961832025,16.755964517593384,850000,0.0031639668,1452.8001871109009,100,13.941911220550537,34.15647657799842,2.5447099208831787,26.61405160481199,-6.746628e-06,84,0.026996850967407227,17.037930965423584,30.606417529491612,1.5190615117639208
0.24699950218200684,37.28207470705498,16.887935876846313,860000,-0.0013179419,1469.9721193313599,100,13.967617273330688,34.52239480078045,2.648489236831665,26.947790255953596,-6.703284e-06,85,0.016972780227661133,17.15293312072754,31.41321876686378,1.4436410922283895
0.25299882888793945,36.90163556058694,16.69596552848816,870000,-0.0014028999,1486.957052230835,100,13.832377433776855,34.168015036114795,2.6169075965881348,26.596499439091232,-6.632981e-06,86,0.02296900749206543,16.971933364868164,30.8019925019707,1.3991313000133083
0.2560005187988281,38.29916031646769,16.596115589141846,880000,0.0043905536,1503.8541650772095,100,13.704251766204834,34.30915122869748,2.6276047229766846,26.738810125379278,-6.5405993e-06,87,0.02399921417236328,16.879114151000977,31.23309805316127,1.4783676873773168
0.2539975643157959,36.99921518831764,16.789288759231567,890000,0.00073906186,1520.9394145011902,100,13.903695583343506,34.5359607753509,2.626499891281128,26.987254302609735,-6.453819e-06,88,0.026999473571777344,17.072250604629517,30.942165857669316,1.3704285300674721
0.25699901580810547,36.946549517796534,16.436933279037476,900000,-0.00083445746,1537.673347711563,100,13.572548866271973,34.19980521473145,2.6194040775299072,26.65791797192656,-6.3777206e-06,89,0.025000810623168945,16.720932722091675,31.272606446554843,1.371969856482969
0.2579655647277832,36.96054796466419,16.651935815811157,910000,0.00018705247,1554.621279001236,100,13.801037788391113,34.30541890681815,2.5778143405914307,26.765515186154236,-6.298885e-06,90,0.02402949333190918,16.934931993484497,30.95522558811507,1.3601689927157259
0.2579977512359619,38.12194684137285,16.87093448638916,920000,-0.0015489837,1571.7832119464874,100,13.997856378555298,34.29596296291864,2.6179897785186768,26.79186297297674,-6.2504414e-06,91,0.019999980926513672,17.149932384490967,29.944671389510336,1.5651252619158433
0.2579994201660156,37.431386882188,16.63298797607422,930000,0.00042178307,1588.7081441879272,100,13.778980016708374,34.19948828800042,2.5929548740386963,26.70422877722949,-6.18057e-06,92,0.01894402503967285,16.91093397140503,31.105588266892806,1.4473577605561077
0.2559957504272461,37.963563832519384,16.891934156417847,940000,0.002482178,1605.8930740356445,100,13.933655500411987,34.37659191399085,2.656163215637207,26.844640735065937,-6.098549e-06,93,0.02300095558166504,17.171931266784668,31.076850844073338,1.341804516884081
0.2519969940185547,37.85990138993912,16.78544330596924,950000,-0.0001696399,1622.9665167331696,100,13.86883020401001,34.60955440840471,2.655512571334839,27.092814814955048,-6.022561e-06,94,0.020002365112304688,17.061441659927368,30.366416179727807,1.3747053628365533
0.2630007266998291,38.565751478000344,16.467936038970947,960000,-0.0026586163,1639.72945022583,100,13.64517617225647,34.41489465986343,2.5560524463653564,26.900578039414203,-5.9542904e-06,95,0.017997026443481445,16.748933792114258,30.927951386165674,1.4751102836078165
0.25896573066711426,38.062803621578674,16.85096311569214,970000,4.857207e-05,1656.8723804950714,100,13.977099180221558,34.6632114556699,2.613786458969116,27.109055972690452,-5.9184813e-06,96,0.020001888275146484,17.1299307346344,30.54529058421,1.647029008322485
0.24896907806396484,37.791197958757294,16.70531702041626,980000,0.0053369803,1673.8576955795288,100,13.830051183700562,34.37544238083094,2.6046102046966553,26.830829696746918,-5.9308e-06,97,0.018027067184448242,16.972313165664673,30.9287305184438,1.4831114322332595
0.25696563720703125,38.50231652716569,16.84993314743042,990000,-0.0014696311,1690.9966251850128,100,13.920449018478394,34.34532967698512,2.6874215602874756,26.831387294199512,-5.873792e-06,98,0.018030881881713867,17.125929832458496,30.726227467178553,1.5227837421981718
0.2609977722167969,37.768921391346645,16.732808351516724,1000000,0.0064974814,1708.0233981609344,100,13.926764488220215,34.21171963542915,2.568477153778076,26.673600595792553,-5.7975567e-06,99,0.017969131469726562,17.013773918151855,30.326283711413172,1.5768907321813883
0.2559671401977539,38.03718870798927,16.774422645568848,1010000,0.006391783,1725.0847873687744,100,13.92098879814148,34.4244770708719,2.612245559692383,26.83495613929881,-5.7641023e-06,100,0.017998695373535156,17.048388481140137,31.37612766531609,1.448410568538338
0.2579953670501709,37.7668973836152,16.257935285568237,1020000,0.0025147016,1741.6327214241028,100,13.37941598892212,34.170835903005624,2.6425981521606445,26.57269838111176,-5.6892322e-06,101,0.018001556396484375,16.53593349456787,30.32861762367997,1.6566458732544476
0.2669949531555176,38.331617152259284,16.86396884918213,1030000,0.0063320333,1758.79665517807,100,14.02549147605896,34.37115443072248,2.586699962615967,26.79687451999284,-5.633678e-06,102,0.01896953582763672,17.149933338165283,31.094986404842206,1.4064158073320019
0.25899720191955566,37.54810928771719,16.752511978149414,1040000,0.0059808553,1775.8391354084015,100,13.868421792984009,34.372224000394006,2.576399803161621,26.791152205052825,-5.595823e-06,103,0.017971038818359375,17.02948021888733,31.193610675996705,1.4146914937347765
0.2579994201660156,38.06728862882151,16.758935928344727,1050000,0.00026197507,1792.8940687179565,100,13.93970799446106,34.44989467738389,2.5449376106262207,26.883158933386166,-5.5556025e-06,104,0.023000240325927734,17.04193377494812,31.02389457377506,1.4494972250286668
0.2590010166168213,37.80500194574145,16.63493776321411,1060000,0.00090808235,1809.8230035305023,100,13.728838443756104,34.4406620473005,2.6284639835357666,26.865473974448474,-5.506147e-06,105,0.0209958553314209,16.915934801101685,30.12274610719257,1.3690544361434076
0.2759993076324463,37.26142690341725,16.616935968399048,1070000,0.0017956292,1826.7519369125366,100,13.763108253479004,34.309630737819944,2.5843427181243896,26.77404941307071,-5.4667057e-06,106,0.022999048233032227,16.915934324264526,31.171360814521282,1.4262065827643338
0.25499558448791504,37.80881371182628,16.855966806411743,1080000,-0.0017763509,1843.895869731903,100,13.947969675064087,34.66620981251498,2.646843194961548,27.117320117758545,-5.414102e-06,107,0.017968416213989258,17.13093328475952,31.36760067536904,1.4649227535534022
0.2629992961883545,37.199321694229745,16.69397211074829,1090000,0.0015890476,1860.8858041763306,100,13.82505178451538,34.25048993511844,2.6102559566497803,26.72158115441853,-5.3343892e-06,108,0.018961668014526367,16.976933479309082,31.309988902057007,1.4137728673359458
0.26000022888183594,37.863776938303886,16.76069688796997,1100000,-0.000120633755,1877.940497636795,100,13.889770984649658,34.38553231891229,2.616807222366333,26.840578013857463,-5.265391e-06,109,0.020997285842895508,17.042693376541138,30.55555487960152,1.6502927722067469
