Time-SampleProc,Time-Sampling,train-StdReturn,n_timesteps,train-EnvExecTime,train-AverageReturn,train-MinReturn,Time-Optimization,train-NumTrajs,train-MaxReturn,LossBefore,train-PolicyExecTime,Itr,Time,ItrTime,train-AverageDiscountedReturn,LossAfter
0.018000125885009766,17.20544457435608,70.40979519209955,360000,2.9246034622192383,-67.81271725608394,-224.0430222945499,0.24699997901916504,100,46.7122117104106,-0.0045443717,14.025513648986816,35,643.9936008453369,17.471444845199585,-30.380871310788617,-0.4360942
0.020966291427612305,17.347012758255005,48.27230386469349,370000,2.8331377506256104,-77.05140108440847,-270.98110981748806,0.24899935722351074,100,-1.5852573754357357,-0.015624768,14.230215072631836,36,661.6235780715942,17.616978406906128,-39.27079133544532,-0.53494304
0.02597355842590332,17.888489961624146,8.43161330119817,380000,2.9501569271087646,-124.45896059046026,-170.6874536581058,0.2449963092803955,100,-100.42852576549075,0.0057097534,14.659005641937256,37,679.795037984848,18.159459829330444,-59.44231506178867,-11.581928
0.024997234344482422,17.54183053970337,36.93661703942626,390000,2.8982057571411133,-88.5156413870828,-130.92744240485828,0.23999929428100586,100,-13.9994145916029,0.0033851806,14.338345766067505,38,697.6158428192139,17.807805061340332,-39.848341853453945,-6.803221
0.01899886131286621,17.386186838150024,2.1833609228429105,400000,2.8977012634277344,-129.55296128967092,-133.24568060953163,0.24399971961975098,100,-120.11514614428862,-0.013006614,14.218578338623047,39,715.2780284881592,17.64918541908264,-60.182647616358125,-0.6513547
0.019969701766967773,17.424010515213013,9.116912527351753,410000,2.8855135440826416,-124.3490232851039,-133.55787797072108,0.242997407913208,100,-91.34666134385792,-0.009985028,14.294119834899902,40,732.9780058860779,17.68697762489319,-58.25398169189143,-0.48227265
0.019998788833618164,17.2199809551239,2.3482192838825506,420000,2.814521312713623,-122.62447097047509,-130.77358966124518,0.23799991607666016,100,-119.10957831689558,0.0076548033,14.144933938980103,41,750.4689860343933,17.47797966003418,-58.730084147817095,-0.2904253
0.017953872680664062,17.832210540771484,2.822361302658098,430000,2.8847928047180176,-123.16455941484212,-132.92338097184395,0.24500107765197754,100,-118.57566133419652,0.013164705,14.687280893325806,42,768.5781514644623,18.09716534614563,-59.06806636435584,-1.8370851
0.018030643463134766,17.038980722427368,4.905438702220712,440000,2.7788658142089844,-122.33336297104039,-131.10460282063008,0.2419877052307129,100,-107.01409206410858,0.010182373,13.998005390167236,43,785.8911309242249,17.29997992515564,-58.83402714511599,-5.1736937
0.02499699592590332,17.832655429840088,35.02992609660252,450000,2.888638734817505,-100.57906746853398,-175.79205106731135,0.24000096321105957,100,-33.48635513767134,-0.020195544,14.67482042312622,44,804.0017848014832,18.09765338897705,-46.583334764733245,-4.5282197
0.02100062370300293,17.491981029510498,20.117800304486025,460000,2.805389642715454,-129.0484787216958,-178.6042974670918,0.24899744987487793,100,-111.66138083013234,-0.007284485,14.412630796432495,45,821.7777636051178,17.76297879219055,-65.4470730161656,-4.3400345
0.024996280670166016,17.774767637252808,87.48338037690216,470000,2.955728530883789,-43.007054576846606,-245.37011155579276,0.24599957466125488,100,58.47000739271502,0.01665202,14.539188385009766,46,839.8375265598297,18.04676342010498,-20.046614795152788,-1.4850191
0.02500128746032715,17.065978050231934,52.51437093459135,480000,2.869638681411743,16.650516269595173,-134.41632138723466,0.2369976043701172,100,83.36901766219935,-0.011794442,13.9436194896698,47,857.1805055141449,17.329978466033936,12.039155362925236,-1.9553465
0.01999950408935547,17.58255672454834,25.01591116220873,490000,2.9252569675445557,-14.034641949508876,-42.643353571439945,0.2409989833831787,100,150.3122719484138,0.0033595092,14.370360851287842,48,875.0370614528656,17.844555377960205,12.239134171595595,0.060310036
0.018995285034179688,17.34098219871521,4.827781086447448,500000,2.9314539432525635,-22.505940778286014,-29.64269502176396,0.24200129508972168,100,21.724223848241984,0.011518445,14.087802648544312,49,892.653039932251,17.60197877883911,8.605607647099225,0.10748597
0.020997285842895508,17.26498246192932,30.359610993644836,510000,2.9065871238708496,-13.822356293834646,-29.28036068599718,0.23999881744384766,100,117.46091769275007,0.012828033,14.086520195007324,50,910.1930184364319,17.526979446411133,12.80634299252118,0.0061986204
0.019974946975708008,17.961579084396362,25.585719158132093,520000,2.9815473556518555,-16.104867970745264,-29.851306583495486,0.23799896240234375,100,140.47638225720166,0.011932105,14.690652847290039,51,928.4255702495575,18.219552993774414,11.7090562169922,-0.0044798707
0.018980979919433594,18.007627248764038,37.75345084835209,530000,3.0079431533813477,-9.217594338122446,-26.59555095790767,0.24299836158752441,100,123.31539261713041,-0.0034648406,14.735585451126099,52,946.7081778049469,18.269606590270996,14.958255564654173,-0.016215935
0.025998353958129883,17.968082427978516,32.99865432012732,540000,2.9686551094055176,-12.385421865317067,-29.743145776227145,0.23799848556518555,100,125.22057110536676,-0.0120193055,14.732198238372803,53,964.9542593955994,18.23207926750183,13.664629099688579,-0.031511493
0.017998456954956055,17.477096557617188,29.83699217890722,550000,2.9085209369659424,-11.144761832947024,-29.991433290876596,0.24900126457214355,100,111.95265090747785,0.0014570801,14.314280033111572,54,982.7113552093506,17.744096279144287,13.915772248015571,-0.018267138
