train-PolicyExecTime,LossAfter,train-AverageReturn,train-StdReturn,n_timesteps,Time-Sampling,train-MinReturn,LossBefore,Itr,train-MaxReturn,Time-SampleProc,Time,ItrTime,train-EnvExecTime,Time-Optimization,train-AverageDiscountedReturn,train-NumTrajs
13.729370832443237,-0.003085164,28.025069679520907,2.2918636921175,150000,16.48952007293701,15.546004514238865,1.5258789e-09,14,32.2202125148845,0.022991657257080078,249.3335461616516,16.756511449813843,2.489361047744751,0.24300050735473633,21.31251562494244,100
13.408795356750488,-0.0023132476,28.279995188069325,1.6234762046382067,160000,16.298977375030518,22.51199020923827,3.0517577e-09,15,32.088302092370284,0.022996902465820312,265.9065189361572,16.560976028442383,2.6422181129455566,0.23800063133239746,21.767153117377912,100
13.68548059463501,-0.0035713515,28.09054007869378,1.6659634380836037,170000,16.52798318862915,23.520025147168536,-4.577637e-09,16,31.449662918663915,0.022002458572387695,282.7095031738281,16.789983987808228,2.54154634475708,0.23999834060668945,21.805348357605016,100
14.026462316513062,-0.0020868666,28.75453578785156,1.4793190282504671,180000,16.80294108390808,25.087676898979712,-3.0517577e-09,17,31.916635863023668,0.01900029182434082,299.78544330596924,17.0629403591156,2.5336127281188965,0.23999905586242676,22.313673926333053,100
13.486666679382324,-0.0017178787,28.314907289613735,1.8950146264802623,190000,16.284977912902832,15.730967270555967,4.577637e-09,18,31.538747099484766,0.020997285842895508,316.34841895103455,16.550976514816284,2.5433900356292725,0.2440013885498047,22.00314072870243,100
14.077467441558838,-0.000916716,28.626477097376487,1.4403522603724546,200000,16.861977338790894,24.93317869608965,1.5258789e-09,19,32.24192798463824,0.023997068405151367,333.49039220809937,17.12797451019287,2.51729154586792,0.24100017547607422,22.453037181336683,100
13.912312984466553,-0.0022337066,28.55037876818834,1.5199902174747029,210000,16.747976779937744,23.123814058903776,-1.2207031e-08,20,32.50822890833788,0.01800060272216797,350.5073673725128,17.00397515296936,2.559734344482422,0.23799777030944824,22.369840782386433,100
14.0052969455719,-0.0015234756,28.36807627390325,1.3751376534786461,220000,16.83615803718567,24.548510030210394,6.1035155e-09,21,31.644549119181253,0.019997596740722656,367.6135232448578,17.093156337738037,2.5578835010528564,0.2370007038116455,22.145475012078887,100
13.83660101890564,-0.0029068608,28.428801198055464,3.4284715341925485,230000,16.66372585296631,-0.41394143000918504,4.196167e-09,22,31.916897511418526,0.022031307220458984,384.54924511909485,16.922722339630127,2.5476253032684326,0.23696517944335938,22.299398299017238,100
13.773361921310425,-0.0020933868,28.831727344869748,1.6298200792871762,240000,16.661365032196045,21.94580571102007,-0.001295517,23,33.115463989619144,0.015966415405273438,401.4795744419098,16.91732931137085,2.613774538040161,0.23999786376953125,22.723916334090188,100
13.995170593261719,-0.0029276032,28.710853466840234,3.128518844286624,250000,16.783928394317627,1.1107942932104802,1.5258789e-09,24,31.947665358773463,0.023000240325927734,418.5375027656555,17.044928073883057,2.5321428775787354,0.2369985580444336,22.626999471064728,100
13.73998737335205,-0.003716011,29.037283701065743,1.4601060899240477,260000,16.535217761993408,24.011174364676673,-4.577637e-09,25,32.598589100603775,0.015968799591064453,435.36169052124023,16.81118607521057,2.5446763038635254,0.25899744033813477,22.91553896714696,100
13.873625993728638,0.0023966737,29.2705887816396,1.2770608574405826,270000,16.593976497650146,26.901385949896703,-1.5258789e-09,26,32.183764814021,0.019001007080078125,452.22166442871094,16.846973657608032,2.448270797729492,0.23399615287780762,23.20799352541171,100
13.777769565582275,-0.0032831086,29.22776200746489,1.2985666545029049,280000,16.651500701904297,26.968849352375713,-1.5258789e-09,27,32.91940944919562,0.02096700668334961,469.14116501808167,16.906498432159424,2.5644659996032715,0.23199868202209473,23.198911381023034,100
13.602567911148071,0.004697153,29.47824650937464,1.351393390245158,290000,16.394251108169556,26.32056165537006,0.003337381,28,32.81841453574415,0.023996829986572266,485.80841422080994,16.654248237609863,2.536200761795044,0.23600029945373535,23.48954147687111,100
13.747637271881104,-0.0027871735,29.571564863653954,1.2892131868668337,300000,16.55263900756836,26.795095020002975,1.2207031e-08,29,33.313845651216184,0.017995357513427734,502.6260504722595,16.805634021759033,2.5532288551330566,0.23400020599365234,23.636879566154107,100
13.719201564788818,0.0013268371,29.801539745565105,1.3124995817811564,310000,16.440009355545044,26.443417319010127,6.1035155e-09,30,32.996274362320804,0.02400064468383789,519.348025560379,16.708975076675415,2.4505364894866943,0.23996615409851074,23.78312591089411,100
13.657702922821045,-0.001157843,29.992330323844097,1.3675780496985281,320000,16.44260263442993,27.009368942597956,-1.8310548e-08,31,33.90845144284264,0.01802802085876465,536.0606269836426,16.69860005378723,2.5370326042175293,0.23796939849853516,23.944078020565495,100
14.052842140197754,-0.00060200307,29.805931321541784,1.2920105320362643,330000,16.872974634170532,27.096704662429687,-6.1035155e-09,32,32.90930742383174,0.01699662208557129,553.1985998153687,17.124971866607666,2.566741943359375,0.2350006103515625,23.730321991525344,100
13.537964344024658,-0.0021552765,30.44203731050472,1.5099251347377058,340000,16.283238410949707,26.626955794132403,1.2207031e-08,33,33.54097510584481,0.016997575759887695,569.7458345890045,16.535234689712524,2.496746063232422,0.2349987030029297,24.191668295696,100
13.794584512710571,-0.0031649566,30.4332405661055,1.5106848967647788,350000,16.61233615875244,25.59311188197446,6.1035155e-09,34,33.2843637062989,0.015999794006347656,586.6271691322327,16.86933469772339,2.5598304271698,0.23999905586242676,24.23531139044243,100
13.882257223129272,-0.0013178085,30.603178780043507,1.5200585626580627,360000,16.679343223571777,26.373451706598946,-1.2207031e-08,35,34.122824412173905,0.015966176986694336,603.572479724884,16.93230891227722,2.555999517440796,0.23699951171875,24.329273670053805,100
13.69017744064331,-0.0037664245,30.831556260204856,1.2967460086333114,370000,16.49249529838562,27.687592522175727,6.1035155e-09,36,33.87023349079923,0.016030550003051758,620.3319718837738,16.7464919090271,2.542161703109741,0.23796606063842773,24.53088904617853,100
14.027976274490356,-0.003704036,30.735044844161692,1.3960836914454617,380000,16.880619287490845,26.692198441609094,1.5258789e-09,37,34.249400356769335,0.022996902465820312,637.4965913295746,17.151618242263794,2.591043472290039,0.2480020523071289,24.328048641178288,100
13.789499521255493,-0.006384314,31.488501091507768,1.3700417688888415,390000,16.63493514060974,28.273993080922637,6.1035155e-09,38,34.20095522661961,0.020972251892089844,654.413497209549,16.90390682220459,2.5397191047668457,0.2479994297027588,24.930068423091935,100
13.657504558563232,-0.0028659592,31.43428989940661,1.5083941761949864,400000,16.405876874923706,28.159911287947807,-7.629395e-09,39,35.551921717190496,0.016968727111816406,671.0863447189331,16.65984559059143,2.498441219329834,0.23599934577941895,24.800589592619517,100
13.420331954956055,-0.0065450575,31.569668281990076,1.4085833518783502,410000,16.1869797706604,28.04172346206288,6.1035155e-09,40,34.514884674962346,0.015998125076293945,687.5383212566376,16.438977479934692,2.512934923171997,0.2349991798400879,24.90975490396672,100
13.88813042640686,-0.0016385956,31.656079931460173,1.5381223723954047,420000,16.617019653320312,28.462046188730582,-4.577637e-09,41,34.88571118145051,0.024956464767456055,704.4342985153198,16.882976770401,2.4759316444396973,0.24100065231323242,24.944417699853304,100
13.23918080329895,-0.00370849,32.14013851568816,1.4516381840616257,430000,16.092010021209717,28.840903330121172,-9.155274e-09,42,35.36823599801634,0.01996588706970215,720.800274848938,16.35297703742981,2.596851110458374,0.24000000953674316,25.345568046140357,100
13.611324787139893,-0.0050865477,31.974862173741954,1.417590555074301,440000,16.216977834701538,28.534363929568634,2.4414062e-08,43,35.17651351397908,0.024002552032470703,737.2872521877289,16.473977088928223,2.335984230041504,0.23299670219421387,25.104487138921698,100
13.621594429016113,0.0015768768,32.63920771416566,1.2828177314947837,450000,16.491008281707764,29.51551356955726,-1.2207031e-08,44,36.182787396801835,0.0169980525970459,754.0382604598999,16.73800826072693,2.6187853813171387,0.23000192642211914,25.72367339234868,100
13.73949146270752,-0.0030855194,32.59348496729718,1.5879088753683397,460000,16.5269513130188,27.83689920066846,-1.0681152e-08,45,36.28835281716184,0.01797342300415039,770.8372082710266,16.785950660705566,2.5410616397857666,0.24000144004821777,25.60934135938394,100
13.723942756652832,-0.0010818008,32.4536890413242,1.662373666598445,470000,16.54702138900757,27.136228007191097,-4.577637e-09,46,36.0467984184649,0.020966291427612305,787.6491930484772,16.798986434936523,2.555640459060669,0.23099875450134277,25.408060706973988,100
13.924464702606201,-0.0026602508,32.72452071784022,1.4023015024721404,480000,16.722010612487793,29.01867612646319,-3.0517577e-09,47,35.65507891629124,0.017972469329833984,804.6401677131653,16.977975130081177,2.5527913570404053,0.23699235916137695,25.666911750543317,100
13.542179107666016,-0.0023842594,32.58064897723516,1.4883740553771623,490000,16.362462282180786,29.4811742626034,-9.918213e-09,48,35.84346238120059,0.0190274715423584,821.2666268348694,16.61345887184143,2.5731754302978516,0.23196911811828613,25.447757000516777,100
13.587552785873413,-0.0010265034,32.7054735069729,1.5752418009268223,500000,16.42098045349121,29.40972597194331,4.9591065e-09,49,36.45479273264984,0.016997337341308594,837.951602935791,16.672977209091187,2.552427053451538,0.23399829864501953,25.483707467593277,100
13.727019309997559,0.0011062592,33.32701381950974,1.4998909627830033,510000,16.56823468208313,29.665869120211614,3.0517577e-09,50,36.426630699803454,0.016994714736938477,854.7838344573975,16.819231033325195,2.598785877227783,0.23400163650512695,26.12480918051756,100
13.432063579559326,0.0013926985,33.01284110821761,1.3120425181409228,520000,16.265015840530396,30.541532587508758,-7.6293943e-10,51,36.39058957453203,0.025958776473999023,871.3238101005554,16.526975870132446,2.595125913619995,0.2350008487701416,25.825612921760705,100
13.694139242172241,-0.0017901734,32.91680336909577,1.5225508949618893,530000,16.503666639328003,28.896248974158354,-3.0517577e-09,52,36.73945995814267,0.01799607276916504,888.1004736423492,16.763662338256836,2.5226948261260986,0.2409992218017578,25.762843157609687,100
13.927105903625488,-0.002357824,33.121010980764844,1.2454273430249014,540000,16.73975372314453,29.86255553537253,-1.5258789e-09,53,35.68436189314543,0.016997098922729492,905.1052243709564,16.99175000190735,2.581648588180542,0.23399901390075684,25.91518590249732,100
13.492830276489258,0.0030852081,33.29897244284354,1.4145999766100907,550000,16.327009916305542,29.66566214296623,3.0517577e-09,54,36.64775871091783,0.022966623306274414,921.7052013874054,16.586975574493408,2.5742366313934326,0.2350003719329834,26.005272097996077,100
13.668267726898193,0.0045303493,33.33610731275948,1.5109781998668612,560000,16.48741126060486,29.721797967003113,3.8146974e-09,55,37.22366512727145,0.022963762283325195,938.46657538414,16.748373985290527,2.5678157806396484,0.23799896240234375,25.988433198608032,100
13.794700622558594,-0.0032267533,33.15785851661429,1.5537681214750796,570000,16.572559595108032,29.77075526201594,1.0681152e-08,56,36.90552273614959,0.0169677734375,955.3051028251648,16.825527667999268,2.5121865272521973,0.23600029945373535,25.79254376222798,100
13.88517165184021,-0.00061176607,33.66788609338753,1.4676258148216113,580000,16.733400106430054,30.071817647222105,-3.8146974e-09,57,37.86888539824087,0.017000675201416016,972.3075020313263,16.990400314331055,2.5923478603363037,0.238999605178833,26.294236636769405,100
13.93940281867981,-0.0023941558,33.31901715423923,1.4803600829667718,590000,16.76965570449829,29.775728563377907,6.1035155e-09,58,36.900747776680255,0.019968509674072266,989.3431236743927,17.022621870040894,2.5891501903533936,0.23299765586853027,25.922223487756696,100
13.720191955566406,0.00066687947,33.37415384365213,1.4104026120756394,600000,16.58493161201477,30.467199267580888,1.1444092e-09,59,37.01939780025777,0.02499532699584961,1006.2110500335693,16.85492706298828,2.60844087600708,0.24400019645690918,25.976833381322066,100
13.764695167541504,0.004971801,33.06441253371801,1.161002543263467,610000,16.664420127868652,29.34089644008919,9.155274e-09,60,35.649455100940806,0.02200031280517578,1023.1484689712524,16.924418687820435,2.600611925125122,0.23799824714660645,25.68118757552505,100
13.778860807418823,0.0028003906,33.365726631855885,1.5515212861867396,620000,16.563979387283325,30.534758127338193,0.004139157,61,36.9683761445134,0.023996591567993164,1039.9814443588257,16.818976402282715,2.526045560836792,0.23100042343139648,25.92509232666038,100
13.602733135223389,-0.004371674,33.455958253871195,1.544897585800901,630000,16.35079264640808,29.84329803645654,-6.1035155e-09,62,37.54851744959463,0.019966840744018555,1056.6052043437958,16.611759901046753,2.5035362243652344,0.24000072479248047,25.97189612439286,100
13.966145515441895,-0.0010599549,33.4870241773099,1.3980291492745867,640000,16.7900230884552,29.91672047922484,-1.2207031e-08,63,37.02697265709466,0.019993066787719727,1073.663180589676,17.044976949691772,2.551698684692383,0.23496079444885254,25.999822012807876,100
13.670664310455322,-0.00159077,33.51633133512924,1.5450317423588282,650000,16.410308122634888,30.394819483475107,-0.0006267273,64,37.78360560839141,0.01696634292602539,1090.3374555110931,16.661275148391724,2.476780414581299,0.23400068283081055,26.01801080518135,100
13.89879584312439,0.00039706114,33.650620951362946,1.4410423199888445,660000,16.717977046966553,29.204541937885175,0.0015995484,65,37.06734890399324,0.017998695373535156,1107.3204329013824,16.969977378845215,2.557177782058716,0.23400163650512695,26.159076859646692,100
13.35863733291626,-0.003608351,33.4842760561472,1.471311709385548,670000,16.23797845840454,30.8173621947297,9.155274e-09,66,37.01849655585572,0.01599884033203125,1123.8214087486267,16.486976385116577,2.609011173248291,0.23199987411499023,26.028786769997836,100
13.328311681747437,-0.0020186538,33.710767985136734,1.3977617978237582,680000,16.235978603363037,30.43115256005782,-0.00011953125,67,36.760173744308766,0.017998456954956055,1140.3253865242004,16.490978717803955,2.652700901031494,0.23700165748596191,26.244331433239132,100
13.90731167793274,-0.001349189,33.701189418238975,1.4946035497478836,690000,16.709908962249756,30.709045563434547,-6.1035155e-09,68,37.76908368049255,0.024000167846679688,1157.3102931976318,16.97190761566162,2.5522079467773438,0.23799848556518555,26.19721787906692,100
13.923562049865723,0.004576401,33.53381578077768,1.4422066566885348,700000,16.751121997833252,30.342444706681707,0.00054033205,69,37.26914430950571,0.020996570587158203,1174.331414937973,17.00812292098999,2.563734292984009,0.2350015640258789,25.96909667541041,100
13.423728942871094,-0.00028820802,33.61944335516372,1.4323457510905804,710000,16.282952070236206,30.722104423512985,6.1035155e-09,70,37.15879737887764,0.02499866485595703,1190.8863654136658,16.54195213317871,2.6099815368652344,0.23400139808654785,26.069006728451182,100
13.426496505737305,0.02052514,33.95765470909879,1.4508892925231822,720000,16.29050302505493,30.401292691837146,-3.0517577e-09,71,37.747404583073816,0.016000986099243164,1207.4408667087555,16.541502714157104,2.570493459701538,0.23399925231933594,26.347433023017597,100
13.354535818099976,0.023150733,33.98726052959338,1.4841462636652218,730000,16.198935985565186,30.89747225685398,4.577637e-09,72,37.75663084502071,0.016000747680664062,1223.9048013687134,16.450934410095215,2.578726291656494,0.23599767684936523,26.423253034577687,100
13.56332278251648,0.0018176925,33.79425946474416,1.3779053228048361,740000,16.312981128692627,30.334641965918262,4.577637e-09,73,36.71037786833374,0.022997379302978516,1240.490779876709,16.57197880744934,2.479637384414673,0.2350006103515625,26.360304775963627,100
13.850079536437988,-0.002707636,33.52109771822052,1.2843852324827956,750000,16.6684992313385,30.99336295085838,2.670288e-09,74,37.007681773111884,0.02399754524230957,1257.4372761249542,16.93349599838257,2.560126304626465,0.23999977111816406,26.153508935089512,100
13.368793964385986,-0.003282364,33.85112573795157,1.3370542151559186,760000,16.09330129623413,30.01136750635058,-4.577637e-09,75,36.679851544855666,0.01799750328063965,1273.7965741157532,16.34729790687561,2.4758780002593994,0.234999418258667,26.42736312066405,100
13.80144715309143,0.00034802323,33.65943914287793,1.3072402552791098,770000,16.56101155281067,30.723835471474175,1.2207031e-08,76,36.95744485503207,0.020966529846191406,1290.6345529556274,16.825978994369507,2.5141494274139404,0.24199867248535156,26.257176980461985,100
13.800078392028809,-0.00044684907,33.621155511046915,1.4761236392239259,780000,16.638791799545288,29.909362995747042,6.1035155e-09,77,37.63043101285946,0.022966623306274414,1307.5523450374603,16.904791831970215,2.5890047550201416,0.24000239372253418,26.195518409020583,100
13.929240226745605,-0.0017849554,33.74081013669543,1.385158644958935,790000,16.765396118164062,30.561465875421135,8.010864e-09,78,36.81120871671727,0.020960330963134766,1324.5967018604279,17.031357049942017,2.588771104812622,0.24500060081481934,26.301931388116817,100
13.549829959869385,-0.0037841103,33.93651402843338,1.243807841573669,800000,16.306009531021118,31.54759556586198,2.1362304e-08,79,37.28430594252473,0.017965078353881836,1341.1696796417236,16.559978485107422,2.507953643798828,0.2350001335144043,26.464452377619708,100
13.729575395584106,-0.001142624,33.9814151956789,1.401273911641498,810000,16.55775284767151,30.994346314679817,6.1035155e-09,80,36.84610702426829,0.020001888275146484,1357.993435382843,16.810753345489502,2.5688254833221436,0.23299860954284668,26.4531945566771,100
13.902002811431885,-0.0007790741,33.85138694697387,1.4823014233452283,820000,16.741593837738037,30.689625408238115,0.0027832643,81,36.303449092379374,0.01696944236755371,1374.997995376587,16.9915611743927,2.585249423980713,0.23299789428710938,26.347523969428043,100
13.728798866271973,-0.002201477,33.95790171008537,1.4855277571043919,830000,16.618687868118286,30.6858308482552,-6.1035155e-09,82,37.290070518887056,0.023000717163085938,1391.9036831855774,16.892687559127808,2.584963321685791,0.24899959564208984,26.45132937383711,100
13.868473529815674,-0.0007475555,34.1616377272346,1.4767070353140919,840000,16.664030075073242,31.11447964620749,3.0517577e-09,83,37.53598752500437,0.02196669578552246,1408.843680381775,16.92799687385559,2.5226171016693115,0.24099969863891602,26.591074582840616,100
13.435474872589111,-0.0017979149,33.96340744530047,1.5493369121945377,850000,16.196158409118652,30.57187414407837,9.155274e-09,84,37.485300662729266,0.016967058181762695,1425.3048050403595,16.448124885559082,2.5108587741851807,0.234999418258667,26.36120577060982,100
13.680855751037598,0.00038861236,34.3944972056106,1.4158275069653092,860000,16.248995304107666,31.199391520266772,-9.918213e-09,85,37.96557317523333,0.020037412643432617,1441.8217985630035,16.50399422645569,2.3231024742126465,0.23496150970458984,26.782611627680097,100
13.974839925765991,0.0001369934,34.325975298414235,1.2593221801582768,870000,16.75901508331299,31.094838738769496,9.155274e-09,86,37.57427604615741,0.016962766647338867,1458.8537757396698,17.018977403640747,2.536935329437256,0.24299955368041992,26.702159821443434,100
14.052870035171509,0.0008946442,34.24925329042586,1.442222595703112,880000,16.885968685150146,30.767671234997902,6.1035155e-09,87,37.649615889037534,0.022970914840698242,1476.0067093372345,17.139933109283447,2.5768067836761475,0.2299957275390625,26.624051077214208,100
13.661758661270142,-0.0008547302,34.34053161441571,1.4725637511390959,890000,16.529979705810547,30.657231741701636,-9.155274e-09,88,37.29920850156075,0.02099919319152832,1492.8046879768372,16.78497862815857,2.599093198776245,0.23399972915649414,26.68995969726982,100
14.084837913513184,-0.0024587493,34.377170093693906,1.3082493008224174,900000,16.855557680130005,31.765650584920696,-6.1035155e-09,89,37.346987699847006,0.016998291015625,1509.9242415428162,17.106553554534912,2.521796703338623,0.23399758338928223,26.75932370570055,100
13.83258843421936,-0.001682196,33.934069118292285,1.6515447952408402,910000,16.636818170547485,31.228308944995742,3.0517577e-09,90,37.72691385506148,0.01797342300415039,1526.8290326595306,16.891791582107544,2.5692012310028076,0.2369999885559082,26.258975133097323,100
13.527470588684082,0.001107373,34.25772955977525,1.1851784730484174,920000,16.21555471420288,31.30782391897134,-3.0517577e-09,91,37.225153269910955,0.023968219757080078,1543.3155541419983,16.473521947860718,2.430105447769165,0.23299908638000488,26.628801083381504,100
13.949883460998535,-0.0011327697,34.204508072012096,1.5983016927434672,930000,16.75826668739319,31.271963159472342,6.1035155e-09,92,37.295118123986306,0.019999265670776367,1560.3458218574524,17.01726746559143,2.5508716106414795,0.23200011253356934,26.505912381486176,100
13.307677030563354,0.0056625153,34.32375161712704,1.4963253371303826,940000,16.184979915618896,30.971437989683263,-7.629395e-09,93,37.99958155650324,0.01600050926208496,1576.80379986763,16.444978713989258,2.5642762184143066,0.2429978847503662,26.59763260077931,100
13.967568159103394,0.0050601135,34.379459441120176,1.4306673488007327,950000,16.801016092300415,31.19044418374498,0.011748902,94,37.256117856865885,0.016963720321655273,1593.8707773685455,17.053977727890015,2.580174207687378,0.23599791526794434,26.63664355959764,100
14.049450159072876,-0.0031076965,34.48577432511821,1.4530831766422598,960000,16.861220598220825,31.422989307099385,-6.1035155e-09,95,38.539049582463406,0.02099776268005371,1610.9989967346191,17.115219354629517,2.5549252033233643,0.23200011253356934,26.81151507977431,100
13.563176155090332,-0.0016921356,34.29378562226124,1.4917125178892108,970000,16.333980560302734,30.94042313210245,0.0040930696,96,37.67552778205057,0.023000478744506836,1627.5999746322632,16.58797812461853,2.513603687286377,0.23099708557128906,26.629418847972815,100
13.375660181045532,0.0009791931,34.42073236749073,1.5528622171386233,980000,16.222980499267578,30.58512753914396,-6.1035155e-09,97,38.58029171413645,0.021000385284423828,1644.0889534950256,16.475977659225464,2.6051695346832275,0.23199677467346191,26.694675032258807,100
13.987592935562134,0.0005107254,34.364068976813314,1.3934513163697573,990000,16.77018094062805,31.56141856669365,-6.866455e-09,98,37.34712918674621,0.017997264862060547,1661.1241335868835,17.022178649902344,2.541691303253174,0.23299932479858398,26.709891508848827,100
13.801538467407227,-0.002724074,34.38740259802122,1.436385877475814,1000000,16.635075092315674,31.138525722883962,9.918213e-09,99,37.183925657604895,0.02196526527404785,1678.0261769294739,16.890043258666992,2.5664258003234863,0.2330029010772705,26.69640078506101,100
13.485426664352417,0.009346863,34.452889630487405,1.3825422168339674,1010000,16.2633113861084,31.258918716666063,-3.0517577e-09,100,38.00808924696109,0.0169980525970459,1694.5554859638214,16.51630926132202,2.536929130554199,0.23599982261657715,26.77660109984022,100
13.29507064819336,0.007331442,34.31313504118074,1.6403561444485049,1020000,16.04498052597046,30.369045596517996,1.449585e-08,101,38.79493925502108,0.01699972152709961,1710.8654646873474,16.296980619430542,2.5159318447113037,0.2350003719329834,26.654225410044955,100
13.391555309295654,0.0069302153,34.35753511569795,1.4298735968855203,1030000,16.259011030197144,30.723553257218644,3.0517577e-09,102,37.6903317215293,0.019967317581176758,1727.3904421329498,16.511977910995483,2.643872022628784,0.23199963569641113,26.727938044747212,100
13.595954179763794,0.0016364472,34.11876024354983,1.2746221919323666,1040000,16.42382049560547,30.906314667489855,-1.525879e-08,103,36.31290648053455,0.017965078353881836,1744.077226638794,16.674784660339355,2.5334811210632324,0.23199963569641113,26.53307832035135,100
14.107017755508423,0.016204821,34.073609371745306,1.361046207775637,1050000,16.90101432800293,31.218684785871414,4.577637e-09,104,37.77614482712818,0.015965700149536133,1761.2392055988312,17.14997887611389,2.524979829788208,0.23199820518493652,26.46240814028127,100
13.878726243972778,0.007132238,34.087942085508395,1.368445655757182,1060000,16.688565254211426,30.15832388968457,-5.0544737e-09,105,37.22375674410569,0.026030540466308594,1778.2017695903778,16.94956398010254,2.556354522705078,0.2349681854248047,26.583621168356316,100
13.938408136367798,0.04995346,34.29263855707259,1.509685416159703,1070000,16.757978916168213,30.671879652326094,1.373291e-08,106,36.96897494312441,0.024036645889282227,1795.2327466011047,17.017976999282837,2.576998472213745,0.2359614372253418,26.681943783025137,100
13.721463918685913,0.113471024,34.52245135938505,1.5238787155855573,1080000,16.507721662521362,30.84446576463178,-1.5258789e-09,107,38.02449538399309,0.020958423614501953,1812.0054287910461,16.75968050956726,2.5315065383911133,0.23100042343139648,26.78085956676992,100
13.620390176773071,0.0013495483,33.92342258819994,1.4661522582643147,1090000,16.376724243164062,30.95625895999987,-3.0517577e-09,108,37.28960301235567,0.016999483108520508,1828.6471524238586,16.629724740982056,2.512636423110962,0.2350001335144043,26.54815624186851,100
13.346038579940796,0.023326037,33.8964027672353,1.2367195345186495,1100000,16.1835196018219,30.418394372872758,-3.0517577e-09,109,37.47098795008069,0.023997783660888672,1845.0996696949005,16.43951654434204,2.598332643508911,0.23099970817565918,26.47687790255096,100
13.292997598648071,0.022181846,34.21604997169374,1.2794432962101647,1110000,16.075979709625244,31.62709748773479,-4.577637e-09,110,37.17393552348557,0.01899552345275879,1861.4426484107971,16.329978466033936,2.566993474960327,0.23400187492370605,26.584133252227485,100
