train-NumTrajs,LossAfter,train-AverageReturn,Time-SampleProc,Time,Time-Sampling,Itr,ItrTime,train-StdReturn,train-PolicyExecTime,n_timesteps,LossBefore,train-AverageDiscountedReturn,train-MaxReturn,train-MinReturn,Time-Optimization,train-EnvExecTime
100,0.00013941345,289.4198770526247,0.01797652244567871,3187.7829535007477,17.285414934158325,179,17.5653874874115,4.319137529812463,14.062607765197754,1800000,1.2207031e-08,153.34705735367228,295.36446393137743,273.1424114403451,0.2609975337982178,2.9400925636291504
100,0.002169104,289.04363689784026,0.017999649047851562,3205.36932182312,17.29330849647522,180,17.573306560516357,4.677691838866758,13.990721702575684,1810000,0.01167728,153.36706352730846,295.1969910668552,267.4621812099106,0.26199841499328613,2.959596633911133
100,-0.0019510163,289.81107622853824,0.01796865463256836,3222.8057322502136,17.147324800491333,181,17.423412799835205,4.303786024549012,13.956995725631714,1820000,-4.577637e-09,153.60332429908064,296.19070646326657,272.5110480136344,0.2581193447113037,2.929905891418457
100,-0.004547861,289.00733091954834,0.01999688148498535,3240.2957096099854,17.199419021606445,182,17.47605276107788,5.429857883315776,14.016173362731934,1830000,-2.4414062e-08,153.2828525175736,297.22937687994806,264.9975463748771,0.2566368579864502,2.9224658012390137
100,0.0022245971,289.4910326809626,0.021998882293701172,3257.8098294734955,17.218193769454956,183,17.50019121170044,5.837987426931836,13.999879360198975,1840000,9.155274e-09,153.5197472634253,297.17367565006464,259.3417309006822,0.2599985599517822,2.952258586883545
100,0.0040399805,288.2475389437249,0.024999618530273438,3275.5773351192474,17.465537309646606,184,17.754507064819336,11.023983289523876,14.20851469039917,1850000,1.6784668e-08,153.0628224521554,296.3347287171437,208.325439973485,0.26200008392333984,2.991060256958008
100,-0.0024537414,289.2226707467607,0.020035266876220703,3294.830619096756,18.95225501060486,185,19.240285873413086,6.043546553548925,15.387931823730469,1860000,-6.1035155e-09,153.21163950282687,296.13908794897355,251.89615461149094,0.2669947147369385,3.2763938903808594
100,-0.002327391,288.8122058884003,0.018029451370239258,3313.592700242996,18.45307970046997,186,18.748080492019653,6.053437942307941,15.009262561798096,1870000,-1.2207031e-08,153.01359175382385,296.43346353057484,258.92954451817207,0.2759726047515869,3.140005588531494
100,-0.0015215973,289.5927788442597,0.018001079559326172,3331.7751224040985,17.893386125564575,187,18.169424772262573,6.245045598001654,14.552112340927124,1880000,-3.051758e-08,153.53820251332561,297.7867524729318,252.31597397279268,0.2570374011993408,3.0704731941223145
100,-0.0027166137,289.5965363380459,0.01996898651123047,3350.3514676094055,18.25586247444153,188,18.563344955444336,7.520433563854784,14.860270023345947,1890000,3.0517577e-09,153.56299743228078,297.0058775515325,225.85621863299522,0.28551316261291504,3.1100411415100098
100,-0.00302229,289.30189839281513,0.02599930763244629,3368.277140378952,17.625643968582153,189,17.91267156600952,4.817055888641574,14.333348035812378,1900000,1.2207031e-08,153.25585371959534,296.7279406265792,273.55221724158093,0.2590296268463135,3.016927480697632
100,-0.0029077576,289.7211342040453,0.021998882293701172,3387.686213493347,19.088444709777832,190,19.395561456680298,9.299360915369894,15.43497610092163,1910000,-1.0681152e-08,153.51681857663584,296.1511731959334,210.1742791199537,0.284146785736084,3.3432836532592773
100,-0.0018828736,288.030600653259,0.02599787712097168,3405.6823801994324,17.69724178314209,191,17.983243465423584,9.86706419290745,14.241666793823242,1920000,-0.001048529,152.69317183988485,296.3501973802938,213.7631014826616,0.2590022087097168,3.1271510124206543
100,-0.0037482972,289.33125560361464,0.026000022888183594,3423.4099719524384,17.43562626838684,192,17.714545726776123,5.303146429719712,14.233784675598145,1930000,1.525879e-08,153.30096537482808,295.9577109103856,253.73192684595395,0.25099849700927734,2.927560806274414
100,-0.0017205384,290.1292567339623,0.021001815795898438,3441.212491750717,17.48652148246765,193,17.770520210266113,3.8012216982002176,14.198219537734985,1940000,-1.8310548e-08,153.49605747778998,295.1094206198019,276.64276545510194,0.2629969120025635,3.0020484924316406
100,-0.00044041747,289.7534215011494,0.017998218536376953,3459.0456516742706,17.539647340774536,194,17.820159435272217,4.274706528859662,14.259257555007935,1950000,-1.2207031e-08,153.4535069600581,296.1172583447594,264.1008601156815,0.2625138759613037,3.007455587387085
100,-0.0013657258,290.52898498795406,0.02303004264831543,3476.722058057785,17.36140537261963,195,17.663405179977417,3.6565663786062803,14.112043619155884,1960000,1.6784668e-08,153.80082394722893,296.7051832284423,271.98835883374585,0.2779972553253174,2.980372667312622
100,-0.0022544235,287.65030023210863,0.02608776092529297,3494.568218946457,17.54264545440674,196,17.83315873146057,9.31574949559786,14.305837631225586,1970000,1.373291e-08,152.53550065147013,296.3149245331351,222.11821690572526,0.26242637634277344,2.9555130004882812
100,0.0025911103,289.6522554359736,0.026997804641723633,3512.6257812976837,17.71745753288269,197,18.0445613861084,4.27304446442223,14.398065090179443,1980000,7.629395e-09,153.42446226069663,296.08045392903796,274.57643517698995,0.29900312423706055,3.0379879474639893
