ItrTime,train-AverageReturn,Time-Sampling,LossBefore,train-MaxReturn,train-NumTrajs,LossAfter,train-AverageDiscountedReturn,train-MinReturn,Itr,train-PolicyExecTime,train-EnvExecTime,n_timesteps,Time-Optimization,Time,train-StdReturn,Time-SampleProc
19.35299849510193,-23.039120881387,19.0199978351593,9.155274e-09,81.01298709461037,100,-0.06451827,-15.079618630324887,-140.21886362955777,10,15.632773399353027,3.046147584915161,110000,0.3019998073577881,194.10290384292603,42.185659168102895,0.030000925064086914
21.49599575996399,-35.59138404644133,21.152000188827515,6.1035155e-09,81.60756630936196,100,-0.033703018,-22.94050476140901,-166.46054483147745,11,17.347721815109253,3.439221143722534,120000,0.3119990825653076,215.6158983707428,49.296257974379216,0.03199648857116699
19.969996213912964,-19.22217440291641,19.65399742126465,1.0681152e-08,93.00444593525158,100,-0.032373816,-11.145279909443046,-195.9064978206863,12,16.10013198852539,3.1868252754211426,130000,0.28600049018859863,235.6038942337036,43.216456625255766,0.027997255325317383
18.637996196746826,-26.97986842839769,18.312997817993164,1.525879e-08,71.74467550271589,100,-0.03503766,-16.45695796226219,-146.19493494379427,13,14.989522457122803,3.0026192665100098,140000,0.2929995059967041,254.25689005851746,41.87987067509145,0.03099799156188965
19.84499454498291,-18.852502115768424,19.43599581718445,3.0517577e-09,63.46790392809501,100,-0.030743778,-11.950422230506495,-152.95124022694552,14,15.871331453323364,3.2245631217956543,150000,0.3690004348754883,274.1178867816925,42.44593805506293,0.037003278732299805
20.364997148513794,-20.905745972851186,20.026996850967407,1.6784668e-08,113.06995183254776,100,-0.055103917,-12.798032070913159,-149.11785176119213,15,16.40124773979187,3.2717089653015137,160000,0.30700063705444336,294.49788427352905,47.080177726794744,0.029997825622558594
19.045998334884644,-21.95902779441976,18.726996421813965,-2.4414062e-08,101.23914722141886,100,-0.032629233,-14.946711597523445,-140.4210582512431,16,15.246061325073242,3.098789691925049,170000,0.28600311279296875,313.560879945755,40.95670495820771,0.0319974422454834
18.15499782562256,-21.416809712384598,17.837995767593384,-3.0517577e-09,58.346919671457215,100,-0.043892127,-14.636814415318154,-139.66845884706115,17,14.585073709487915,2.944040298461914,180000,0.2890007495880127,331.73087644577026,38.55273014047229,0.02700018882751465
19.21099591255188,-17.227805194866946,18.87199902534485,-9.536743e-09,80.04396447198793,100,-0.07421625,-12.643782880134317,-134.14074998836733,18,15.416337490081787,3.15173602104187,190000,0.30299878120422363,350.95587253570557,44.05546542987738,0.03300309181213379
19.322996854782104,-21.677660640678535,19.00399613380432,-6.1035155e-09,87.96084584696018,100,-0.06716376,-15.619880857016732,-124.63419853782537,19,15.567312479019165,3.076596736907959,200000,0.2870018482208252,370.29386854171753,43.59654467533641,0.03199887275695801
18.81399917602539,-20.080898427103897,18.492998838424683,1.525879e-08,77.05041421891195,100,-0.025326483,-14.064687165621066,-129.18808610805098,20,15.127954721450806,3.060955762863159,210000,0.29000306129455566,389.1228675842285,41.88814503085119,0.03002786636352539
18.044992446899414,-16.130456324890005,17.718996047973633,6.866455e-09,113.91011812852307,100,-0.07417353,-11.65279728757294,-120.34018606210819,21,14.525637865066528,2.8782455921173096,220000,0.29399919509887695,407.1838593482971,44.46634307642917,0.030994892120361328
18.50199818611145,-27.09402100659207,18.169997930526733,-6.866455e-09,61.07047519730952,100,-0.28703496,-17.373372021701606,-162.99895466703703,22,14.921491384506226,2.92024827003479,230000,0.2970006465911865,425.70185804367065,41.97868136737338,0.03499960899353027
18.45499849319458,-21.54844930949789,18.11499571800232,2.1362304e-08,78.26457985316995,100,-0.20674182,-13.184186747959385,-147.1953961673355,23,14.863384008407593,2.928532838821411,240000,0.30900120735168457,444.1728551387787,38.4849618190166,0.030000925064086914
19.426000356674194,-19.64127137288751,19.036999225616455,3.2043456e-08,63.15910172595345,100,-0.9667797,-13.239023248787698,-125.99746973635872,24,15.579095602035522,3.1129724979400635,250000,0.35300374031066895,463.61785316467285,40.22848458052933,0.03499746322631836
21.068994760513306,-18.729960889613057,20.739994049072266,3.0517577e-09,79.71886609577878,100,-4.6059084,-12.51194996038987,-133.33485497095316,25,16.974851846694946,3.3661701679229736,260000,0.29900240898132324,484.70884561538696,40.313351032161485,0.028998613357543945
19.276997089385986,-30.384212164971363,18.95699644088745,-1.449585e-08,90.06401857044831,100,-0.0034357905,-19.63051731639357,-155.02522185712343,26,15.579413414001465,3.074690580368042,270000,0.28799962997436523,504.00084042549133,44.96828698498054,0.02999734878540039
18.7559974193573,-23.37552965907746,18.43399739265442,-9.155274e-09,61.492143129824335,100,-0.01412475,-15.63749371446192,-121.96491627239187,27,15.080787658691406,2.986100912094116,280000,0.29000043869018555,522.7708373069763,40.153510435245124,0.030999422073364258
19.782995223999023,-29.041082971433976,19.465996980667114,-8.392334e-09,40.95516650883048,100,-0.021584706,-18.99555433227213,-136.2980854730624,28,15.92645001411438,3.1907460689544678,290000,0.2859992980957031,542.5688331127167,36.163259012575004,0.03000044822692871
19.211997032165527,-24.563056587214717,18.885998249053955,-1.2397766e-08,61.63497890453385,100,-0.016964179,-16.928364382643426,-150.23170247236573,29,15.573853969573975,3.0020833015441895,300000,0.2929995059967041,561.7958295345306,38.97369152672774,0.03099846839904785
18.83399748802185,-35.01735548727363,18.506996154785156,3.0517577e-09,48.834775443920364,100,-0.016871417,-22.701752824173774,-130.61343789485332,30,15.179491758346558,3.022470235824585,310000,0.2930018901824951,580.6468267440796,40.79941146591669,0.032999515533447266
19.123995304107666,-44.85798977896175,18.79699468612671,-2.89917e-08,36.66391345364568,100,-0.014144891,-28.2922552896148,-131.83579222080144,31,15.414077997207642,3.047987222671509,320000,0.2950007915496826,599.78582239151,40.36918766089886,0.031000375747680664
20.1299946308136,-44.448875790829455,19.738988876342773,9.918213e-09,54.90136566830606,100,-0.020420013,-28.671570112676473,-151.62745967588137,32,16.212066650390625,3.1800148487091064,330000,0.35399794578552246,619.9338185787201,40.293692413071604,0.034999847412109375
19.034996032714844,-38.42901969840364,18.696996688842773,-2.4414062e-08,54.760013123167404,100,-0.02236197,-25.371225538501918,-192.81914168370795,33,15.375697135925293,3.00634765625,340000,0.3090019226074219,638.9848146438599,43.114162007563316,0.02799844741821289
19.986997604370117,-36.284151564889896,19.655996084213257,9.155274e-09,56.13687541189942,100,-0.040829588,-23.999075146691343,-136.822071107604,34,16.063252449035645,3.25168776512146,350000,0.3020014762878418,658.9878108501434,37.946265265317635,0.027999401092529297
19.40999722480774,-15.982592616686334,19.0419979095459,3.3569336e-08,98.05604504260154,100,-0.023686795,-11.649323510068118,-129.96065600091592,35,15.676117420196533,3.021609306335449,360000,0.33300137519836426,678.4138073921204,43.75975240685794,0.03499794006347656
20.73699450492859,-20.500073140751695,20.370997428894043,3.0517577e-09,68.11797187872538,100,-0.025977585,-14.717885591637142,-183.9406749415738,36,16.705314874649048,3.2956361770629883,370000,0.3079993724822998,699.173800945282,39.16987003555801,0.05699777603149414
18.864998817443848,-10.25702303804555,18.473999500274658,9.155274e-09,90.41254604391028,100,-0.018200632,-7.919347934512525,-122.74262278189286,37,15.111147165298462,3.010847806930542,380000,0.3240013122558594,718.0537993907928,44.88168493675698,0.06499528884887695
20.936994075775146,-13.079750367753034,20.545994997024536,1.01089475e-08,62.299656619866,100,-0.037790064,-8.853717422110005,-127.9069304661875,38,16.772696495056152,3.363103151321411,390000,0.32099223136901855,739.008793592453,35.19627585660451,0.06901001930236816
19.871001720428467,-5.566809794881254,19.40299654006958,1.5830993e-08,89.92654983157874,100,-0.02130308,-5.252892283639954,-89.37597609397703,39,15.872263193130493,3.1819519996643066,400000,0.4340052604675293,758.8937957286835,38.208863192670684,0.032000064849853516
19.12599539756775,-1.3230242094332225,18.704996347427368,9.155274e-09,134.81955315778666,100,-0.023015497,-2.248047236924849,-98.05801225224124,40,15.328359842300415,3.0517096519470215,410000,0.38700032234191895,778.0437874794006,39.06643319306506,0.029999971389770508
19.567993640899658,-12.655637734108051,19.183996438980103,-2.89917e-08,70.64808157120407,100,-0.030611431,-8.940180776458952,-155.35638413791912,41,15.723460912704468,3.1122634410858154,420000,0.34600138664245605,797.6387846469879,43.31734629223616,0.03699994087219238
19.690991640090942,-12.004176695900565,19.31999135017395,-7.629395e-09,92.4374614248624,100,-0.021591637,-9.194034652776686,-89.72856886188848,42,15.867892265319824,3.1291005611419678,430000,0.3339993953704834,817.3707776069641,32.53925477691093,0.03700089454650879
19.529999494552612,-9.791450283261229,19.211997032165527,6.1035155e-09,74.16625181349552,100,-0.021342805,-7.456267555842385,-128.84188287291545,43,15.817449808120728,3.059551477432251,440000,0.2870030403137207,836.9157769680023,35.83842416388481,0.02899956703186035
19.484992742538452,-9.848015895746734,19.16999340057373,2.4414062e-08,87.87071082002839,100,-0.02221202,-8.228414754137907,-101.69373578158411,44,15.709490776062012,3.1343300342559814,450000,0.28999853134155273,856.4167697429657,36.569033829244205,0.025000810623168945
18.62299656867981,-6.836331880812844,18.308997631072998,5.3405763e-08,101.24347292511226,100,-0.031081347,-5.481872012488402,-126.84655995639237,45,15.02408766746521,2.9998953342437744,460000,0.2890009880065918,875.0547668933868,42.12550892015572,0.024997949600219727
18.206995248794556,-10.49724054504235,17.880995988845825,3.0517577e-09,80.56902706505524,100,-0.01577728,-7.443259426869355,-112.08902098206703,46,14.74523401260376,2.837777853012085,470000,0.29400014877319336,893.2757620811462,37.41467073591902,0.030998945236206055
18.55999732017517,-7.2324659500214,18.209998846054077,-2.4414062e-08,77.52390758978484,100,-0.026788605,-6.277949777924627,-158.08332334617225,47,14.958543300628662,2.9665117263793945,480000,0.31299924850463867,911.8507597446442,40.70758774118746,0.03599858283996582
18.895995616912842,-3.0651550717767373,18.57399559020996,-0.00032980958,79.72857234188176,100,-0.018949145,-3.272343265280235,-97.3881380598377,48,15.218147993087769,3.0506210327148438,490000,0.2909989356994629,930.7637548446655,36.70047342999046,0.03100109100341797
19.41099452972412,-11.200134457542907,19.066995859146118,-6.1035155e-09,68.65479102093772,100,-0.019639533,-8.866345937805796,-100.39981144169926,49,15.601721048355103,3.0573363304138184,500000,0.3139965534210205,950.1927502155304,40.405070421838424,0.030002117156982422
19.035996437072754,-6.529591349577268,18.629996299743652,-1.2207031e-08,68.73897283399344,100,-0.01801084,-5.493485883259708,-99.10854868978385,50,15.27937626838684,3.026561975479126,510000,0.373002290725708,969.2477493286133,37.320273656271965,0.031999826431274414
19.692994117736816,-11.445935592148153,19.36499547958374,-1.0681152e-08,84.41941383475026,100,-0.042016838,-8.733027149417547,-87.79403559900132,51,15.802055358886719,3.170851469039917,520000,0.29799914360046387,988.9577434062958,37.54327998515779,0.029999494552612305
19.391995906829834,0.32751639798333554,19.066994428634644,-1.2969971e-08,89.75559033061361,100,-0.02688392,-1.1924907072639888,-124.2072251547203,52,15.652750015258789,3.0981662273406982,530000,0.29400086402893066,1008.3647413253784,39.83120729090977,0.030000925064086914
19.16599702835083,-3.3547080416888257,18.832995414733887,4.577637e-09,82.3057421934593,100,-0.021331549,-3.603925912749458,-100.46015582343769,53,15.480233430862427,3.00300931930542,540000,0.2980010509490967,1027.5467374324799,39.923238065899156,0.03500056266784668
19.51999568939209,3.829369992947054,19.19099473953247,6.1035155e-09,78.2230642351031,100,-0.024178205,0.09081481216222606,-110.88590829568622,54,15.762053489685059,3.0784614086151123,550000,0.296001672744751,1047.0817334651947,39.820515723848125,0.03200054168701172
19.233999013900757,-7.497315713171779,18.86899495124817,4.577637e-09,129.9957990184208,100,-0.01925057,-6.622321831766831,-176.70689130868544,55,15.508588790893555,3.031257152557373,560000,0.3340022563934326,1066.3317308425903,48.0077933115451,0.030001163482666016
18.803998231887817,-6.345464208947345,18.479996919631958,2.4414062e-08,99.95331482214628,100,-0.03253917,-5.241693337833091,-102.85564174594522,56,15.192166328430176,2.970583438873291,570000,0.2930023670196533,1085.1537261009216,44.446728099819396,0.029999494552612305
19.187994956970215,2.6735637412490934,18.82300353050232,-9.155274e-09,102.52718317656225,100,-0.027200703,-1.0619444073749889,-116.18950371968249,57,15.47300386428833,3.0229456424713135,580000,0.3249969482421875,1104.3567197322845,41.5986238561724,0.03899502754211426
19.29799747467041,-3.7288201269071637,18.97899627685547,3.4332275e-09,74.91354528220351,100,-0.036079507,-3.4899090337004295,-120.42164081938576,58,15.591910600662231,3.0570857524871826,590000,0.2910010814666748,1123.6717183589935,43.79021143596586,0.0280001163482666
19.148998022079468,-6.827867196206633,18.81999707221985,-3.0517577e-09,80.07088473591924,100,-0.021488223,-6.216456825606306,-101.36599631288563,59,15.378070592880249,3.1127638816833496,600000,0.2980015277862549,1142.8367145061493,40.01859608499683,0.030999422073364258
19.489996910095215,-5.286490451280714,19.141034603118896,-1.2207031e-08,95.236919936551,100,-0.017971497,-4.275568516567593,-151.65567841498662,60,15.649499893188477,3.101323366165161,610000,0.3149993419647217,1162.3417103290558,43.63744020708653,0.031002283096313477
19.379989862442017,-4.197363865598499,19.029993295669556,3.2043456e-08,100.04412534209541,100,-0.043027528,-4.308737255193832,-165.12310308412262,61,15.637352705001831,3.0776009559631348,620000,0.3209991455078125,1181.7417051792145,50.422147195461285,0.02800130844116211
19.650997638702393,3.9294244706822536,19.293996810913086,-2.4414062e-08,97.25255753696685,100,-0.027760956,0.9203813461648934,-128.11566024480607,62,15.831629991531372,3.1462531089782715,630000,0.3210015296936035,1201.4087030887604,44.8389087811993,0.035999298095703125
19.89499592781067,-3.182680452490932,19.56999707221985,-6.1035155e-09,81.72435846544836,100,-0.024379304,-3.0311005609373622,-129.16543027044543,63,16.07381558418274,3.1539371013641357,640000,0.28999924659729004,1221.320698261261,39.428702041507094,0.034000396728515625
19.295992612838745,-2.501576068559217,18.977996826171875,-7.629395e-09,81.87208285568498,100,-0.020509375,-2.4873917008568958,-84.15767617435068,64,15.585527420043945,3.0813024044036865,650000,0.2840006351470947,1240.6316931247711,36.75679861982147,0.029999256134033203
19.583998203277588,-4.13876261927973,19.256999015808105,2.4414062e-08,77.21633803916605,100,-0.030007556,-3.3811795388054056,-122.75818454316637,65,15.833209037780762,3.102729320526123,660000,0.29599881172180176,1260.2306909561157,33.13349120277855,0.029999256134033203
19.181997299194336,-5.354548817975433,18.826997995376587,2.4414062e-08,89.96190041825936,100,-0.02892696,-4.321528592093599,-113.06566323184968,66,15.441307783126831,3.0474627017974854,670000,0.31800103187561035,1279.4276869297028,37.114354996893006,0.03599810600280762
20.154995679855347,-1.6405970366912876,19.835996389389038,-9.155274e-09,105.88897636939332,100,-0.032457273,-2.8725068586638276,-73.97466973874727,67,16.14991021156311,3.334942579269409,680000,0.2930004596710205,1299.5996820926666,34.318289570229204,0.025998830795288086
19.152998208999634,1.4430826672659223,18.82499670982361,-0.0016717224,81.67263076280332,100,-0.025942283,-0.5757352770507844,-143.12987525960813,68,15.491941928863525,3.019897699356079,690000,0.30100297927856445,1318.7676787376404,37.5064687186113,0.026998519897460938
18.31999659538269,-1.4952430096896727,17.992998361587524,-1.525879e-08,110.92050487212815,100,-0.015783414,-3.1136731790108554,-144.8203104957656,69,14.783291578292847,2.9106671810150146,700000,0.294999361038208,1337.103674173355,42.602879337562484,0.03199887275695801
19.10999822616577,-1.1489992582852784,18.777997255325317,-3.6621095e-08,78.49659700266598,100,-0.032834932,-1.5393086782094887,-114.88460658017743,70,15.405014991760254,3.05086088180542,710000,0.2980015277862549,1356.2286717891693,38.41417551665733,0.03300070762634277
19.08399248123169,8.531598691432242,18.72599148750305,1.8310548e-08,90.52826086472386,100,-0.030616336,3.6486386316524495,-85.81201661708134,71,15.322224617004395,3.044729709625244,720000,0.3250002861022949,1375.3286671638489,39.77306620512418,0.03300070762634277
18.90599751472473,6.276956716724766,18.582995653152466,-3.8146974e-09,105.27279268184364,100,-0.023257745,3.343246620862157,-109.03363433858574,72,15.21085524559021,3.040052652359009,730000,0.2930023670196533,1394.2496645450592,41.29628479276882,0.028998613357543945
18.726996183395386,1.5728601482277713,18.39902687072754,2.746582e-08,112.41507023816459,100,-0.033271722,-0.15001860735174535,-108.81612919850096,73,15.114440679550171,2.954625129699707,740000,0.29599881172180176,1412.992660522461,44.70747935029446,0.030968904495239258
19.43799638748169,-1.5906374644281351,19.10799479484558,1.8310548e-08,125.74715904786514,100,-0.019610364,-2.149036165974239,-92.31404864404965,74,15.685603857040405,3.0703375339508057,750000,0.29900169372558594,1432.446656703949,42.257477383455075,0.029999732971191406
18.435997009277344,7.261989977674217,18.110997200012207,-1.2207031e-08,94.04542678736915,100,-0.016740618,2.7395683182213615,-81.51410752523776,75,14.874010801315308,2.9298837184906006,760000,0.2949995994567871,1450.8976509571075,40.08571614315549,0.03000020980834961
18.644993782043457,-1.7954347677951727,18.326992750167847,-2.4414062e-08,103.62952395542652,100,-0.026525754,-1.9054657919270297,-153.02630896085438,76,15.022433996200562,2.9666683673858643,770000,0.29200148582458496,1469.5576479434967,44.646728531515286,0.02599954605102539
18.799996376037598,5.718684639027934,18.44899606704712,-1.449585e-08,79.82743685081316,100,-0.02831299,2.6034001502649358,-127.45968684250843,77,15.187104940414429,2.9509994983673096,780000,0.3149993419647217,1488.372644662857,41.18284717546214,0.03500032424926758
19.166996717453003,13.44754718486255,18.83599591255188,-6.1035155e-09,103.7632554299962,100,-0.028754849,6.70344727348823,-105.7465852423371,78,15.396990299224854,3.1180076599121094,790000,0.3020007610321045,1507.5546400547028,39.8797790883174,0.029000043869018555
19.74299716949463,1.823903409843309,19.379996299743652,-1.2207031e-08,122.52691142695173,100,-0.027782124,-1.0084073615468747,-120.46443654707008,79,15.922360181808472,3.1166694164276123,800000,0.32900071144104004,1527.312637090683,42.506563667115536,0.03400015830993652
19.699997663497925,3.643382137948367,19.247998237609863,3.6621095e-08,106.68430821196877,100,-0.028760968,1.1089683771396965,-74.00893196392728,80,15.7301607131958,3.1850268840789795,810000,0.3839914798736572,1547.027633190155,39.83253388926973,0.06499934196472168
18.898996114730835,-4.621029722286588,18.562995195388794,-3.0517577e-09,98.16831511983266,100,-0.020900443,-3.221254909539789,-107.84166724561067,81,15.245031595230103,3.0197737216949463,820000,0.30499839782714844,1565.9426288604736,39.02110729150412,0.030001401901245117
20.33199381828308,-2.6850739100121213,20.008995532989502,-2.4414062e-08,125.5294694997393,100,-0.028750852,-2.539308456459971,-96.42384460825797,82,16.318036556243896,3.2669718265533447,830000,0.2969987392425537,1586.2896234989166,43.300635537423716,0.02499985694885254
19.607994079589844,7.484484397339512,19.27699589729309,4.577637e-09,108.43460205292341,100,-0.023615513,3.014731592236669,-109.12674460789151,83,15.817568063735962,3.129262685775757,840000,0.2989988327026367,1605.9126200675964,36.05429901001909,0.03100132942199707
19.82299780845642,7.295097609176487,19.50199604034424,1.5258789e-09,83.47105926587686,100,-0.036148455,2.614435554390447,-86.88585220260752,84,16.057300567626953,3.090691566467285,850000,0.29000258445739746,1625.7506182193756,39.06034940696597,0.029998779296875
19.38499689102173,4.124216933582559,19.05999732017517,-3.8146972e-08,80.49604212066087,100,-0.023025941,1.254931202119239,-74.38075317174572,85,15.629908800125122,3.086167573928833,860000,0.2929983139038086,1645.1506125926971,34.36902689154677,0.031000137329101562
18.730995655059814,3.159570825507527,18.39999508857727,-2.4414062e-08,106.43363059555281,100,-0.033374794,0.25158696752834375,-113.46411376923207,86,15.156973838806152,2.931976795196533,870000,0.3020000457763672,1663.896609544754,41.707507033697546,0.029000520706176758
19.204996347427368,2.260760993869043,18.88199520111084,1.2207031e-08,104.48489739928544,100,-0.0353526,-0.2915956405599043,-125.29542298277791,87,15.525236368179321,3.0246493816375732,880000,0.29200172424316406,1683.1176059246063,44.59768486232004,0.030999422073364258
18.398996114730835,0.381457818191661,18.079994201660156,3.3569336e-08,84.25169450638684,100,-0.03597503,-1.8986667733002147,-108.6553549296987,88,14.875888586044312,2.9139771461486816,890000,0.28800010681152344,1701.5336022377014,37.0283342394938,0.031001806259155273
19.00400471687317,0.2981357134769293,18.68399715423584,-1.8310548e-08,121.1668640977746,100,-0.034907788,-2.424944535497983,-107.65702504854721,89,15.350978374481201,3.0239875316619873,900000,0.290008544921875,1720.5546061992645,45.00638882128807,0.0299990177154541
19.245996713638306,-2.955250221403556,18.92399501800537,-6.1035155e-09,85.33413893157385,100,-0.027051702,-4.150988451516232,-110.16951691134778,90,15.52463984489441,3.0843522548675537,910000,0.2910027503967285,1739.815595626831,45.24764330048031,0.029999732971191406
18.88400149345398,0.617068098518506,18.523027896881104,8.392334e-09,102.7511655491038,100,-0.07932563,-0.44223875899350984,-93.85617673630027,91,15.18242073059082,3.0294854640960693,920000,0.3320019245147705,1758.7145941257477,42.398655980321884,0.027970552444458008
19.231994152069092,6.378623854538052,18.8899929523468,3.051758e-08,92.32049498393185,100,-0.024258243,2.4435181424456704,-76.08399218708296,92,15.46273136138916,3.111294746398926,930000,0.30699896812438965,1777.9635865688324,35.80249003073184,0.03399991989135742
20.169996976852417,3.6257071483938677,19.834999799728394,1.8310548e-08,93.86465509760838,100,-0.036722213,0.5653695088018889,-98.68180821719157,93,16.181634426116943,3.149099111557007,940000,0.3020007610321045,1798.1485834121704,41.73571140619026,0.032996416091918945
19.930996417999268,0.6249278672288698,19.595995903015137,-2.822876e-08,71.18110470662893,100,-0.037478574,-0.02818779594898974,-98.57245223215561,94,16.008437156677246,3.230518102645874,950000,0.3060002326965332,1818.0945789813995,36.01764094862068,0.029000282287597656
19.85299515724182,-3.8830577818889243,19.51699686050415,-1.525879e-08,96.00391224512703,100,-0.060039748,-3.1075594640611803,-126.33030126260306,95,16.01674795150757,3.15830397605896,960000,0.30299949645996094,1837.9635741710663,41.36960931578919,0.0319979190826416
19.12299633026123,-0.5115002822434118,18.767000913619995,1.8310548e-08,81.21935271639741,100,-0.27205658,-2.4134565850105636,-78.51503854332829,96,15.42389965057373,3.0072286128997803,970000,0.32199835777282715,1857.1035697460175,37.187073888680175,0.0339970588684082
18.4459969997406,-3.4184187643486155,18.083996772766113,-1.525879e-08,106.54796334192906,100,-0.08830901,-2.783011877408033,-120.49826960956146,97,14.795064926147461,2.9728901386260986,980000,0.3289988040924072,1875.5675673484802,38.04781247595647,0.03199911117553711
19.579994201660156,-5.154179563533631,19.25299572944641,9.155274e-09,73.18189966722055,100,-0.054611877,-3.9835194234982656,-99.0511484513536,98,15.768344640731812,3.1377201080322266,990000,0.29399800300598145,1895.1645617485046,34.17311104415626,0.03300046920776367
18.16899561882019,-3.184078766021396,17.84199595451355,7.629395e-09,66.99540692072536,100,-0.09013365,-3.7349937086580156,-89.276081462503,99,14.673211574554443,2.854604721069336,1000000,0.2980000972747803,1913.3495593070984,32.23952234786215,0.02899956703186035
19.405997037887573,-1.0223990523922508,19.08399510383606,-2.4414062e-08,76.42732040888622,100,-0.018812925,-0.7593151711022926,-94.16532593776503,100,15.646785974502563,3.109203338623047,1010000,0.29000163078308105,1932.7715556621552,34.71301210775818,0.03099966049194336
19.717996835708618,-2.6030453658756985,19.400994539260864,8.010864e-09,92.66592133391245,100,-0.036139134,-3.34877130364358,-114.82270136711637,101,15.86869478225708,3.199371814727783,1020000,0.287001371383667,1952.5055525302887,38.02950096827397,0.030000925064086914
21.01599621772766,-1.9270912555538668,20.691997289657593,7.6293943e-10,68.51664191610047,100,-0.05291034,-2.8327843399058836,-101.54492352841685,102,17.029216289520264,3.3078372478485107,1030000,0.28900146484375,1973.5365488529205,35.77774398908932,0.03399968147277832
20.723997116088867,-0.046163246451572174,20.31499719619751,6.1035155e-09,88.67677468757553,100,-0.046389382,-0.823753612465654,-101.4980171029302,103,16.543152809143066,3.3488829135894775,1040000,0.37400102615356445,1994.2745444774628,32.93171901739455,0.03399968147277832
21.777994632720947,-7.1945450460628315,21.39799404144287,-0.0026951325,64.21332125546952,100,-0.046831608,-5.091280562581628,-118.83758791070521,104,17.487082481384277,3.5279853343963623,1050000,0.34000229835510254,2016.0825409889221,39.59876930750628,0.03100109100341797
22.49799656867981,9.416717244434174,22.129996299743652,-2.2506715e-08,95.46461246537075,100,-0.021249665,3.5786735415598603,-78.61883556907168,105,18.12263321876526,3.6003310680389404,1060000,0.3340013027191162,2038.5995366573334,38.54823544353744,0.03299999237060547
22.6886465549469,7.285091756486297,22.290648460388184,-5.340576e-09,118.4111327759802,100,-0.02441384,2.4639320058182563,-106.09912216470205,106,18.303319454193115,3.582854747772217,1070000,0.3560011386871338,2061.3071806430817,47.110108011150444,0.04199695587158203
22.185407876968384,-0.07705576016272155,21.795408725738525,-3.051758e-08,83.36262276250872,100,-0.033884447,-0.6819111144029206,-83.34567059733558,107,17.860241413116455,3.5140540599823,1080000,0.3540003299713135,2083.5075895786285,35.50109989380359,0.03500008583068848
22.71899676322937,-2.589132559008036,22.3139967918396,3.0517577e-09,100.5266188693169,100,-0.048375886,-2.775194828762676,-114.21093753312597,108,18.329114198684692,3.5667662620544434,1090000,0.367999792098999,2106.2425849437714,37.102121145588704,0.037000179290771484
