train-AverageDiscountedReturn,Time,train-AverageReturn,Itr,train-MinReturn,Time-Sampling,n_timesteps,Time-SampleProc,LossBefore,ItrTime,LossAfter,Time-Optimization,train-StdReturn,train-MaxReturn,train-EnvExecTime,train-NumTrajs,train-PolicyExecTime
139.78147998176365,1771.673231124878,248.1808007312744,96,216.75945890509922,17.572898626327515,970000,0.01700735092163086,0.003267743,17.837907552719116,-0.003188623,0.24599885940551758,10.369659269216722,262.33505173370287,3.0378129482269287,100,14.291487455368042
139.7446448118169,1789.704861164093,248.3837958055648,97,218.6825215297911,17.753634214401245,980000,0.017995595932006836,4.577637e-09,18.017630100250244,-0.0027413848,0.2460002899169922,10.11013371113063,263.8509187456741,2.9567716121673584,100,14.548351287841797
141.15607447525952,1807.3192853927612,251.08185512839086,98,226.31547218484158,17.328911542892456,990000,0.023995637893676758,-1.2207031e-08,17.601423978805542,-0.0040001716,0.24751663208007812,7.852115934971572,267.2507850383682,2.9697983264923096,100,14.093618392944336
141.50216157576716,1825.1253609657288,251.77214975818126,99,212.4191189099851,17.523067712783813,1000000,0.01800537109375,-0.000723468,17.792073726654053,-0.0033436646,0.25100064277648926,10.235617626293507,268.37190341557016,2.969541549682617,100,14.279327392578125
141.75388759984475,1843.0485582351685,252.25208422498233,100,222.42015806132952,17.643229961395264,1010000,0.019967317581176758,-1.5258789e-09,17.910197019577026,-0.0025799293,0.2460014820098877,8.440511445122903,265.02841905189945,2.968186140060425,100,14.43422794342041
141.71798977288873,1861.2244486808777,252.28725387379134,101,231.27186434837776,17.891926765441895,1020000,0.017960548400878906,-9.918213e-09,18.162890195846558,-0.002172077,0.2530028820037842,8.660573785003102,269.8940686061704,3.041511297225952,100,14.585458993911743
143.0964179832266,1879.2470066547394,255.2483317420053,102,234.93546020934102,17.727600574493408,1030000,0.025960445404052734,-2.2888185e-09,18.009560108184814,-0.004584266,0.2559990882873535,7.208559923452268,268.9444073999661,2.9873294830322266,100,14.48246717453003
143.26333190721564,1897.2495667934418,255.53066056524025,103,217.4741892644771,17.716047286987305,1040000,0.018000364303588867,7.041626e-05,17.988558769226074,-0.0018605957,0.25451111793518066,9.010928063377534,269.0818810913705,3.02347469329834,100,14.429370164871216
143.59906206347853,1915.4031636714935,256.60902868338366,104,227.69059833476436,17.846085786819458,1050000,0.017998218536376953,-9.155274e-09,18.140597105026245,-0.002385173,0.27651309967041016,7.544935151928594,269.15016561205044,3.010896682739258,100,14.54800271987915
144.17366944837124,1933.2867460250854,257.7020000422641,105,232.1442753758694,17.59058690071106,1060000,0.024996519088745117,2.2888185e-09,17.870582580566406,0.0012652111,0.2539997100830078,7.392002224929452,270.37691258970176,3.0264968872070312,100,14.309496402740479
144.69256717101106,1951.476857662201,259.01274894313667,106,230.1383486064057,17.89711308479309,1070000,0.0189971923828125,3.0517577e-09,18.177112579345703,0.0027678162,0.2590007781982422,8.587017603172832,270.3914144493107,3.0017640590667725,100,14.603890895843506
